"x","y","z"
5.03060763716065,2.64661234953273,0.849643252554739
2.56954316011415,0.788942613105568,3.21124441110867
3.6989202612272,3.38159649042258,0.461156753652436
4.59205729680004,0.508917705268055,0.320163240882897
8.23659812661823,2.97199649314522,1.7409218811413
5.05739487468955,4.83681981458829,1.6241233373239
3.91136376508379,0.555747904521948,2.92568094130726
9.23889678218837,1.44270422712739,2.01874564819017
2.52994078329093,2.03500438490688,3.00715737428545
4.17406896980044,0.55735780052668,2.41535289582245
3.54118531387576,3.11080198871038,0.830153065527513
2.35654834361212,1.41453764791621,1.85915644700485
2.85161730096167,1.40305891995764,3.20325661017205
3.7096233593844,2.38837341781724,1.05580875415917
3.78624933232571,0.498269772104197,0.577002867849018
6.39716784450993,0.328981832824005,3.24616710500629
4.059286915309,0.29464524105627,2.40117021379271
3.98307932554823,1.72335738862066,1.11481894078271
5.9952921112146,1.43812906357386,2.19349632812601
2.0440413282292,3.80483411481471,4.77458918340378
6.90577954140221,0.94733361149711,2.14376618790011
0.669313312648881,2.81207618432477,0.864830979803476
3.58361197711734,3.56747308333278,3.58378384259781
6.2415811567041,0.458765897274495,0.463008025651983
3.64667869498489,3.65721479221059,1.82063310826917
4.75762922563857,1.29795695871762,1.16912215788661
1.42685159871463,1.0382729035417,2.80598321599056
10.3922345329001,1.02778780678924,2.4007191093293
4.66695133768396,3.66370638682747,0.982545122428749
5.43152800459263,4.30941893028941,0.386808412501891
4.66776524331549,1.12761655674533,1.68707794495519
7.92819738231742,3.13056612189506,4.34085252524266
2.97457475246909,1.58864201870768,0.539091388643692
3.76072916963634,0.368266339325453,1.06360177009213
4.89697880751256,3.27110311225037,3.58201834641501
4.89225695388848,1.12882720013054,5.80689852844731
3.01424925289745,0.83963014059035,2.88631080450277
5.23349999384203,4.31800391123016,1.12094849783959
5.12193289566369,0.556824741880597,1.58373573649478
3.97891593608069,0.392483362505153,3.8393147055027
4.52414642838264,0.20612459984695,1.78712872111487
6.58814448392817,0.800830952941874,1.03265170810586
4.23948491486841,0.930285081812905,1.50817594056792
2.2593741143871,3.11388965076105,1.98675881911861
3.41256564256279,0.5124231389023,1.98762517709786
4.59569578435633,1.6875891432321,0.725257701107664
10.5791337568385,0.7118092944548,0.932917467316776
2.72954753112456,3.28296490839245,0.761107556041157
3.15421928636882,0.633237601557404,0.995997908443414
3.58661941424137,1.7510032716781,1.55910766681536
2.20059317028821,0.259405050782571,5.39310309484145
3.11869194712016,5.61675267386358,3.53731340075626
1.5079752565436,0.2867424805254,5.93458320421289
0.425574849989098,2.44059757679337,1.79529727116388
3.5561193779069,2.41504267781824,5.9091516536988
4.43229365874159,4.1187788539316,0.478549574114931
5.09992367817316,3.99954677492539,1.89603679459104
5.99501884526695,0.425106197204208,3.36485374168937
5.23622733834543,0.816141230336752,1.91224090781404
4.12480065668379,2.63959681015607,1.39927768681934
8.239809391823,0.838888664646294,3.26398986100594
5.2640257232328,1.75519405437286,1.12693495616773
4.20328662784857,0.779418430312171,1.58538983611175
6.11743985019069,4.88220179555016,1.65972006614288
7.47885820005056,0.0570360785017145,1.18176885509596
4.67886652087703,4.66036861902995,6.58793018935521
2.02109680818231,3.02900532450519,4.554681700595
8.93477811426086,4.73678389653363,2.86063271648494
3.14644963647953,0.671652651489859,3.49737516246865
3.60338455606024,5.93028856712149,6.13179788988162
6.00188558776106,2.24240168135132,0.72992118310143
7.76187295141758,0.911481175358425,2.33180161517055
6.16542426513807,2.43857324133677,4.79814815154949
2.26913993708074,4.04044999494608,2.3193664784813
3.13452890769372,5.5125399282931,0.990077108083082
1.6598577388294,2.02329836146237,1.06577387719683
6.89996101870958,1.28547026972439,1.97016740073209
6.79728552172566,1.19423945759325,0.878639596004233
1.12050469084489,0.858341789790709,3.70494672558995
2.70563199324349,1.55547358621899,2.63532501767629
3.61093309160308,1.03347433077516,0.561524591932538
6.34628621662357,2.71751765231663,2.35795431007801
2.09087823727407,2.3492666098046,0.984578865850322
10.3729741744511,3.85936272944889,3.22223234366002
3.9830416440453,4.03569445233671,2.4371131713038
3.32135794864382,8.18570056650618,0.705728715736619
3.42743926364231,4.17963825897099,2.09899352506697
5.21418431876374,1.15273570995502,1.12488829285508
9.57866706392517,0.323981583162949,1.81536553169635
4.38772993320973,0.995748453359789,0.410800085405203
2.93385292314887,3.10927318985579,3.94219838668858
6.33920480769576,0.386232619253669,1.76047665109074
4.56173325840779,5.47654006430545,0.653083913311163
4.96574665740311,2.70110233023528,2.27328812778564
8.42180486719514,0.472956504054958,3.01372185820123
3.33510031190486,1.60774439379429,0.575700441705507
4.94564115636285,3.00500865219524,0.921237386819666
3.9270360682553,1.30574022796562,2.06166077292755
5.77249664341448,0.940254371673746,2.23238522531823
6.98516932405387,6.95113838270111,3.45342832397591
6.70218909242331,0.827022050657645,1.41073314325914
8.01928092750673,0.0963839021322993,0.652419653189618
2.98491951948524,1.93555879305768,1.32587009955861
5.07632344211997,2.86393731232925,1.27413599264764
4.50093208235001,0.268927221158343,4.97726766797139
2.58487407559196,0.746613043615319,1.2450443076595
5.53640754667801,0.994544286702728,1.39293256530348
4.69193923243422,3.91199262117935,4.99995193358946
6.43065768242655,0.722189898378267,1.32203250149783
5.15654273415408,1.43917272823765,2.87620677091374
7.19650887793886,0.420841168233887,2.08074939867117
2.02079605978972,2.43577564266436,0.84859148376261
3.41555208151724,6.28929751252036,1.83006528969887
4.46445511399152,1.3793755930212,0.810226821312298
6.81313679016532,1.10932477599214,3.98993326881655
5.80627178650865,0.357214743917392,0.124341261883043
1.88855001901749,2.55451969018337,2.24465803521753
3.36411377887154,2.24838982558841,0.886818060852669
2.99884046150823,0.172318496435889,2.80149753857912
7.351062818765,0.790375931839743,0.876662177429691
4.87287423755042,2.92258649826852,1.18306537568578
14.219844384791,1.84236109753182,0.550612020946526
7.58288785080169,1.42260996683278,2.08779060768077
3.78638851050066,1.0920314976073,1.55671407986693
3.70847789134017,2.52081698884835,0.573536534719956
5.74765951605354,0.993742941446806,1.54242265038239
4.18559056154761,2.65540104372063,2.58365751509077
5.06159841829461,1.22213360936798,2.4561699877975
2.90231744814101,1.45915178757479,0.937076890897359
9.24005708577523,1.54918105536365,2.31055802747848
2.9974557927562,0.536480179311248,1.8096258588817
2.3844970615599,4.08590391246907,1.36269855323776
