Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9
1.608440248110334,0.07921623036017302,0.11468739020020424,1.2168946808035854,0.4787948602629937,0.9909548920094433,1.24810776939964,0.6588191342219787,1.7102294517279892,0.0590732003027589
0.5005813263550519,0.46465196602058645,2.282265140004108,0.3428830550077304,0.1591446109875597,0.9272937106876099,0.1568297611898958,1.1540258151136804,0.3010209681642181,0.4607381902833686
0.28152255336639875,0.0903864141331436,0.2992453207828695,1.0342691490185882,0.5586261161639572,1.7242230780194827,1.7655699843481005,2.9616458754424433,0.1929836904929421,5.360487296416932
0.039423998462071855,0.28055583948458407,0.09970959860728593,0.0698376247533925,0.2897319519114353,0.22351201575907298,0.7511578557104519,0.2385518499643143,0.20498332228380992,0.1202354874442394
0.0005057913979497189,0.0020585710597878534,0.00045048013050114966,0.001016121605056996,0.0031360156367983283,0.0011791722544683505,0.0030180241180722176,0.0002140931164320594,0.0004938628590082351,0.000374555769930206
0.05386113307312374,0.164041319464007,0.6048812738874751,0.0002663375900362327,0.0023141282676310136,0.042956755841425255,0.11055129657376277,0.11747234209173148,0.18380725334232118,0.3501645144789375
2.5672627343797423,0.32035373646056536,0.34327950545901154,3.7576650741703226,0.8970022777743121,1.0231054998344615,2.861981404426189,1.1476616014930123,1.4452915652008136,0.18201932861403827
0.0360304828975072,0.09385220486678368,0.2367899354368282,0.01702946319935257,0.005731160989923404,0.06925861866721948,0.12849310323962615,0.03062725123580435,0.1727982743681481,0.6218753289741368
0.30656290918496354,1.1725649477493019,0.14040576598762294,2.09183550327651,6.259898490388878,0.658364859883806,10.520368121073368,0.2063054278571352,1.473114386032133,0.2574627962328253
0.06940834992375149,0.5906261736688696,0.5633544582752611,0.16766892365406869,0.02016864948127774,0.15117445780205574,0.13870187115106797,0.33368438685175916,0.03110877095821729,0.0902207833397028
0.30925328756430176,0.729470708455564,2.3907062394367165,0.4494205798499975,1.540082367453162e-05,0.0018154272593781126,0.3363420049913739,0.9924682271273338,0.7924861484266437,1.5545932265536564
0.23924594668427362,3.8992077493391624,0.4113209160561681,1.6042425907182742,5.528291587596238,1.5176907764381866,5.863317493382165,0.16303819636500674,2.1167334185614144,1.142455356103455
0.26905393912852127,0.0008131943095281276,0.010485546771799019,0.20592956577599505,0.09654841778614325,0.07942736167539909,0.14145094076919573,0.3035893683973495,0.9047897276561583,0.040074442404292664
1.519842680852689,0.11690568144502161,0.10038685408487252,0.13324002662301848,0.2204441914852834,0.4749699935375803,0.4095284148515625,0.117091906463583,1.2963491460271737,0.06404067196889271
0.32178185422820227,0.11467930418318649,0.02209786249060249,0.15474259231201914,0.07179451458216266,0.271455333906979,0.14672067443185577,0.3606082768471872,0.762839615784008,0.03381768400611547
0.0025755504775598426,1.6711484365874882e-05,0.04354188485447885,0.006579064385985022,0.0023604327987927663,0.008705338646544436,0.006951781112483523,0.004999521293227722,0.0011729670400021115,0.03164051060845088
3.910064119070369,0.3031331840204805,7.981111020392863,3.4031913838821652,1.1941121665438368,4.201461259745562,1.506721916601806,4.135258830437542,1.4173844679570828,2.064126718573309
12.136910237686909,1.4743475864442301,1.709121624644047,1.3799614984470765,3.595465643133088,12.248032397492203,2.7052347610248058,8.44137816487496,6.376804048386671,2.2557598520576994
0.0009467049597966059,0.0022164368684154615,0.00474915796615749,0.014389607093589385,0.011224389621110062,0.0012909058668913946,0.0006065953826625881,0.004680708299999383,0.0014677294715718392,0.003850218808730348
0.03379362772921442,0.1949001357115079,0.05363661973887653,0.18536262583712523,0.17866340902755004,0.055968630908085314,0.025941735880635808,0.5300391221243228,0.22558928308641324,1.064872661106687
0.0015600867812925864,0.0817183680465654,0.004851138551265416,0.03024172115011675,0.004251588797301586,0.00471329892354227,0.0036405506690012873,0.02775146874476569,0.04611883769321934,0.07493217867014372
0.001119630309980844,0.004624797423964656,0.002647548215907009,0.011152295437824448,0.0031211521397034683,0.001524042542771656,0.004584422259300714,0.0129964317119808,0.000864381261802561,0.015521014081296247
0.10151048585562324,0.2287255606838074,1.3557403127006311,0.018368847546410553,0.4442495320316757,1.4800427325133092,0.9219904793326844,0.6256177042519989,0.08900738184827675,0.5895626292999567
20.35545176659721,2.0057930017385317,1.2970202994885625,5.796422428814127,2.538892676120635,2.5703792184714427,2.3514746343092194,4.658939028313425,13.666187439016163,2.855809592295447
3.9052277528525483,0.022499234495700994,0.024391152890734912,2.2266697162645297,0.2179185467854457,0.39750123487067157,0.705779875266649,0.2813147937363578,1.7822585911280544,0.15763962068775655
1.3658844173848517,0.3604883898552933,0.9278727671920661,1.7711150970814264,0.46334675756976795,0.00010085131088156996,0.24605660871927143,0.2069065661309091,0.4786466004654205,0.06078990997117701
0.1117317294065127,0.44405719469567145,0.07696809571157892,0.6494310913992386,0.6226947125112222,0.051532736812506426,0.28185126592162835,0.7752880954248365,0.07424845666395768,0.462770577552328
0.0687331970456275,0.254197814119421,0.0007392092850143896,0.16154544534825552,0.8714499064567351,0.18931442233271667,1.2748758014968136,0.0417777649208448,0.27287761527571636,0.3387569615897257
1.6673385086473569,0.22527810180375357,0.08913423516736238,1.5626488304066164,0.1521801878469349,1.6694518258910522,0.26459926963033764,1.0778960014646628,6.165370644286435,0.3312360027548479
0.7411764780254646,0.29027340345488634,0.027156630442711632,1.8001457402922973,1.7920258223331151,0.39554487053225723,1.0319124730074891,0.21583151345130677,0.9406888088818359,0.02607366647241549
1.3104063679435953,0.20212071814032206,0.4669899393290097,0.8895385412041196,0.8436441642005652,0.3836281672478434,0.11473494515507009,1.863644252629336,3.004098868268942,1.2614020117623814
0.02974693661165771,0.22481560886062316,1.8168488607350333,0.15965599982369727,0.3428246311872619,0.3225306964381122,0.07356055210100552,0.2695631508404965,0.32245192750199253,0.5397449474984767
0.06745186866621512,0.007673664088511368,0.2621783866818861,0.010392315726978074,0.0011518949071198307,0.0036074914488105057,0.016449482091965513,0.15240433217218285,0.10137612599660675,0.18965469602793517
0.024632979626487635,0.021595723721844207,0.08384919967287341,0.015936767525802465,0.03059748659144749,0.023113852944371505,0.023140376347189184,0.06009485600598165,0.040667962178301396,0.05939559852967436
0.5210862854897477,1.1985884981636976,3.6929917621295925,0.24808380953082654,1.1664136702140566,0.08173851192347419,0.2255822372007286,0.6871703993372903,0.24584864508588267,1.992060636862628
0.015932129073272662,0.014289245846042041,0.05107105876754773,0.0019783710913545706,0.00018638403070276094,0.0009713626627086418,0.033374511322719305,0.021137105044710624,0.002657598074602021,0.07984358997260599
0.6669929675933766,0.06301112180812202,0.009633536244296186,0.13234984134585925,0.04547552736005726,0.37694413229969675,0.2537367660680038,0.09585951222321276,0.25943993124871356,0.08190465100039053
0.027896099300102315,0.05052961476867861,0.00017677965957776698,0.163393513459634,0.5161862716105419,0.06721269538779592,0.34352629119010475,0.01899769116271244,0.13581581180216498,0.10783404048620555
0.3014137388163814,0.4507568792821038,3.414178800680456,0.25692823772185414,0.0704563476981072,0.44211901320385405,1.0360539310299948,0.17663614600778937,0.685917724555863,2.650458958598381
0.170969704343908,0.32844363658561704,1.2504234086307577,0.46063391814440924,0.23111800107478647,0.4165994486898592,0.1989026988226127,1.0436903103435495,0.6177123935220404,0.996526893619872
0.08379173712812384,0.0717779859435728,0.568834312779543,0.000903410240233125,0.012229107467118132,0.011139793022822142,0.10078301215581542,0.10323499804811573,0.00741979918895759,0.3952490359153129
0.08587554268438953,4.017166027807964,0.6559762993475019,3.7822872977475006,0.8337695404043934,0.3270733348516613,0.34724219237553405,2.07386733195288,0.05016090490991704,2.44451113305914
0.12667995027140536,0.35071374499449215,0.07261623551844536,0.5655899213274922,1.6303969107679284,0.2812585339057785,0.702846602884708,0.029903069758685147,0.41604653602727804,0.08334053164505177
0.04878563011148136,0.671207617397184,0.08537667471271529,1.2481409757164876,1.0169719771597043,1.4436191856596714,1.509616711346469,0.05883338527734412,1.9995323115666381,0.34042242654044685
5.125171895225501,43.42338833638874,4.881341381598155,18.221346566582675,7.186823549900529,2.4403927747323397,2.2963252304310786,24.924071214948906,5.688836245383152,41.67956280686212
0.3203896862613246,0.7581694483309954,0.4532291253005693,2.0254995789702144,0.5555714396424274,0.1929876242185304,0.07257320619160486,3.055877750702442,2.4313018037345557,1.212235800500068
0.0063505252933067245,0.35121501196015636,0.2195853188064003,0.11730398673161764,0.03729836164609871,0.3046058452578257,0.03436906337629279,0.31024303478585546,0.5239948646747004,0.17174569467599324
0.0013984103252794632,0.050489354926227074,0.0011647694293056405,0.06034725960746162,0.0334563504656162,0.04013328257416563,0.11274569684955682,0.007320379106573996,0.016274257288543783,0.01888641023126393
1.0654670953647467,0.1852066187648481,0.17182001192993016,0.38667700497928126,0.13234433881461583,0.9203043986540183,0.15796366750598861,0.2734794729780453,0.8508237063444728,0.9974930071704267
0.3613024416448961,0.11930447849588989,0.018677810391000863,0.5979327998481762,0.4372120190100755,0.7529260779099386,0.520645181961235,0.6901743764511488,1.164881708550928,0.08079596531352151
0.01722742811054373,0.16636049256196087,0.03783138300965699,0.3332971854035706,0.4108740503057955,0.02930372420924779,0.014625481432467205,0.1856254095673902,0.2330126287607712,0.34981794770906427
0.39190025231556397,2.654809933518274,0.23147700688422918,2.861589770591158,3.306928763414878,0.2996097680371096,0.3508795316691246,1.8758540828180585,0.5451874428947019,2.401392857757051
0.010201262035957457,0.14878501648942222,0.00046772109531659754,0.12450561149489314,0.04821558029010415,0.03140473143307294,0.07018314787267431,0.012000108697688729,0.09994268081228383,0.02916891828538192
0.033839604163750654,0.05120381506866547,1.0384695968634623,0.10754326473238125,0.27928353598466965,0.1680083008202674,0.06035379095328434,0.12044402564170653,0.13462156647459367,0.29067097505292677
0.16402802459250979,0.16804609297740966,0.00017538211628516815,0.029743149339665292,0.09253386087385967,0.06410217693297432,0.45830410572067537,0.006368699109580058,0.3243662445368188,0.03041283214778783
3.1473931005079208,0.1447271983257653,0.17879534276888523,2.687203909831119,4.2501657349164335,3.623430516247359,0.49673179249565885,1.0663659583457472,9.281638695736358,1.4963379685161988
0.22942141624192577,0.07115732821322003,0.283923745369516,0.5673982874647654,0.08577196359187583,0.5771192197731455,0.08790173116770089,0.2694598778779472,0.44868950315943323,0.7911221599196936
0.37501379553368086,0.024134178638982855,0.0036559438428405543,0.07412890463720026,0.0913069121243629,0.30821329611642645,0.10571888793414749,0.08801010175418662,0.5788350806305778,0.02935057703651351
0.05870253749178491,0.20336871670063125,0.19714825535770453,0.27443827946274263,0.24793783448187753,0.05559309056715375,0.060489095463000214,0.4001208525660973,0.00943442095436706,0.3918594092279375
0.00866835068261094,0.10086695179841086,0.03324304347764734,0.06381870395148044,0.04952526973455487,0.006463014006060905,0.01701594490110032,0.3010722459055639,0.0027569456284368796,0.24465176014356665
0.0006912348780781147,0.0009771995091508374,0.006396949407979857,0.00011005176129504254,0.00010186025356942193,0.00028312705327198496,0.00036006287927652124,0.00031136675538404333,0.0011019962743486805,0.0007741745742043717
0.07568889250807483,0.049684758886540004,0.02057512691948823,0.38684064558924725,0.057851839868886215,0.026773425393321,0.3357694702313543,0.016753357844689766,0.11871847078112695,0.0022160441177859445
0.12768876752826797,0.009757169782633444,0.0029413786444868984,0.29521248350037954,0.03140147280968838,0.17199723157912172,0.07714286149896024,0.03713655748309132,0.3899512799229594,0.03560217039885509
3.0711814026066957,0.10388247504530773,0.08972072512627254,2.3547155971837346,1.2571404461440068,1.7943192408345563,1.4901444379514392,0.6460764469382768,3.852370543579468,0.1045056952747915
0.289513685773425,0.10242509298498755,0.5837224317069981,0.30276214015364994,0.11794230385471914,0.32076486507226704,0.15836247245269694,0.13869212043498197,0.36425257042516723,0.03548167955738687
1.7284790237003447,0.7754790330566301,4.53896089873445,0.18679258572439958,0.0072288531290427335,0.9657134019638651,0.055282739492905346,1.232991018497316,0.2185845743924148,1.1396329376492866
0.11290914044537659,1.1085092900952234,1.2267876868659993,0.22330457968301187,0.13111275855102528,0.023719647300723026,0.4500926079794334,0.19294248999194355,0.18157406523922992,2.276053505353408
0.0174627661087416,0.008177056564343244,0.018143183258412725,0.046525014938681004,0.08234167539259685,0.0272502914649229,0.19300808335974362,0.020039507061237746,0.0695476201634138,0.010810107376144662
0.07058542393265224,0.7004330254813321,0.2344639448209851,0.8797999095974024,0.062284864876094706,0.2605913009272702,0.13724098438538535,1.528641848921194,0.9621937931410139,3.186444270928421
4.812663754651862,0.9928663442591917,0.027198485508219537,1.5886548001076812,0.9967295603892765,3.7276770811152007,3.0173304326702346,1.265066374469506,2.72133219603266,0.20837445691020454
3.451318807394599,0.5901723330843407,5.590634127272692,1.2361432521788824,0.00026149707579908816,0.7138898578946927,0.2418371120226719,0.8327989302730254,1.4137908955765306,2.3549222539180055
0.07946026662950913,0.010966112673875211,0.0054284185170875915,0.023954374955832698,0.11062263695532683,0.13452753129944814,0.035147100426068695,0.04459411482102318,0.3763871894441715,0.014554290613638868
0.010809144725877297,0.0650710565296972,5.1907002868798463e-05,0.05665686391178937,0.050872710557145116,0.0513401247067005,0.17248809851034852,0.030759706029246218,0.1311341110114031,0.038886638202317504
0.47708398377987915,0.26938221725825606,0.16859415362261884,0.749888304910301,0.04351901205787451,0.8543526697386717,0.13025199145738456,0.3545031767517017,1.5575140846621123,0.21856724259965188
0.007550823030477603,0.016656645805291855,0.0004808807243097614,0.009165917875140718,0.0049625720488366215,0.019882704784571208,0.013931311812032344,0.014313820609888565,0.06746612901444782,0.0032051279536119033
6.53606007174398,7.195965338335542,77.19638169702442,20.695429658196893,10.31525791439615,18.90941402862251,6.268915668292499,2.039216160770067,32.22633540479454,5.504643769778555
0.06171308576894271,0.0009114588795687293,0.003521586221544081,0.013331935848782141,0.01092182394396201,0.029647070352524816,0.029494043144869992,0.029884222846431434,0.1730584817137093,0.0024420218455940995
0.00926603877609603,0.19443253103174696,0.006195346695040403,0.2777414350883557,0.1285620819734053,0.012369103243672457,0.033348108660574804,0.3692114091652238,0.08189618793682507,0.6820521716261452
0.26379550505831956,6.351159112960148,5.874562927553125,0.3859470834796606,0.0013103502236153058,0.2768959528867167,0.5101261495717476,0.3612186783246232,1.9178129652249767,2.5430038956348398
