"","X1","X2","X3"
"1",4.12318094273334,4.64083098292163,1.26880574569036
"2",2.85411570668669,5.05436927989795,1.44414189636205
"3",5.45044869772081,4.9038509141927,2.05640128904302
"4",8.79317710634896,8.65690365537368,2.37746990291418
"5",3.92331403645883,4.45981674192894,2.66993008811956
"6",5.4222294500479,6.64282929407649,1.80130390001599
"7",4.51254289072478,8.12233501160288,2.20143506588744
"8",12.7685566179419,4.91599567391686,1.66421382869405
"9",6.21696980607049,5.54685353946799,1.76045791388517
"10",5.74183941059601,3.80984351888576,2.23907656255881
"11",3.72107533122317,6.74706761506733,2.53222077018097
"12",12.3544549016075,9.330412371662,1.56842014070522
"13",6.35892195368237,6.81330177578961,1.6552752585991
"14",5.37510715018698,2.82157976867121,2.02474047569374
"15",5.93107709716856,3.38760675887459,1.42159443849807
"16",6.77586532621699,5.26192214890005,2.93731898567416
"17",4.54073882420011,4.33970656334906,3.17543356289336
"18",6.25568540239104,10.1485159527707,2.00459276337871
"19",4.58255618143128,9.7828194565505,3.58800209580103
"20",4.15194420927773,5.79311529362534,1.50863990232879
"21",12.1435421843923,5.00506476202842,1.61665356855422
"22",5.26062971806472,6.21297221154957,3.36641562207754
"23",12.4772935051412,10.7724289419657,2.00679929164577
"24",9.81172530749444,7.07423479031882,1.94731601138754
"25",5.66145968466408,6.06374773638314,1.72842113412151
"26",8.33672923479858,9.28362113780453,1.79552526085206
"27",4.81866836139958,8.35821417688305,1.72706200302075
"28",6.26533699267165,3.61847546367406,1.94417645689939
"29",9.80082634371381,8.69430657251629,1.56054781915362
"30",8.75183493897668,7.5567382560034,2.21123597978162
"31",10.9803966851941,11.7676461803261,3.27403545647063
"32",4.85516448672932,5.93684095309465,3.50390721868231
"33",3.95998368803578,3.56408967817626,3.09285387710964
"34",7.03224671725721,10.9468891769565,2.52061670130055
"35",5.49951337706793,4.19548579910429,1.96698369837221
"36",5.38061113605605,7.34954952746679,1.74779937075483
"37",6.71403109948101,6.1751677871917,3.47655395236307
"38",8.66919013129797,5.68927473827932,2.8572068902644
"39",6.6808149583889,13.8743816279336,3.08324274138409
"40",9.4846838639363,4.87153131565764,2.23511857853876
"41",3.45664268002714,3.64200052085182,1.63720494026679
"42",3.62112992114565,4.33108957342366,2.5353000405514
"43",8.86067045253079,7.85970104209567,2.92583276099651
"44",4.98007988554475,4.43771699898035,2.35399198806659
"45",6.18558055633506,4.61919202161826,2.00772619168269
"46",8.4178485900817,9.60060297631316,3.00063564867242
"47",5.42369177348468,7.198464729497,1.96668130736335
"48",3.73834929178665,5.48175144134833,3.79868350217566
"49",7.61969861086562,5.37213304883632,2.65585033522001
"50",11.4458856450078,13.9081028819326,2.05155488548318
"51",4.64869912283019,2.839285551171,1.71398830363672
"52",4.10888805743251,6.56967448283573,2.60832978847637
"53",7.59226965258641,5.80330518508186,1.8950489070621
"54",8.27093917788908,2.56442887675605,1.48754702324216
"55",3.91264922578081,5.41803874772486,1.22488285298883
"56",5.11074623319592,8.75146750241412,2.43843073401024
"57",3.89479940393064,3.10626651530667,2.50879930792928
"58",10.0156285875942,4.20687054632498,1.4165352412453
"59",4.80411478637685,4.68304993453097,1.09823291824029
"60",4.15221851409512,6.21475092522842,3.56868571315326
"61",3.60148188947099,6.99749969627367,1.52505677932643
"62",7.01326469759577,9.35025266579031,2.14098140835384
"63",5.06686306269708,6.61370679958693,1.85221542338294
"64",4.32679265496945,4.03515220510585,1.38523282661173
"65",4.01091444907684,4.84584732423424,3.87192461206601
"66",5.55951908232101,6.06117096218271,1.81213337633859
"67",4.68173091071558,3.34260483271327,1.60717946078055
"68",5.98776260185222,6.37277889817085,2.29898659851452
"69",11.1954358793077,14.7259042760587,1.91369505485319
"70",9.01953213689103,5.98881037638554,1.84311062376537
"71",5.70209112189344,5.49530699375244,1.92967580990203
"72",10.0678946137508,6.58898287377088,2.30312876426924
"73",3.6441130805598,5.66888961281329,2.30773038631949
"74",7.38043903069794,3.17336786982335,0.79282094436583
"75",5.04884328003057,7.09502218072775,2.86321005189784
"76",6.64952045124118,4.30678798550181,2.18286262599905
"77",7.00266543841974,5.88714132710787,1.51868259041655
"78",3.60322843028914,5.67902357241994,3.05575404134845
"79",12.8409159112978,5.32475502089486,2.3925993918328
"80",6.72957287010034,4.63878165362943,1.66983053486908
"81",5.86994411199513,6.23117824236645,2.23017309025288
"82",4.66222098751292,5.61712216693906,3.24326909728511
"83",2.91668816483224,3.52934933351465,2.74002083201901
"84",4.79416698037638,3.23590130720855,1.75420602774053
"85",7.18189357492929,2.57934952603424,1.32287391027337
"86",3.44154700062408,4.20761203449194,3.00038293207866
"87",5.2984398748252,3.62214120599986,2.03689970641794
"88",3.70661790683476,5.05411605999211,1.50185415277003
"89",7.00688179301672,7.22255877087637,2.19192910254078
"90",4.78819130850186,9.60488116174665,2.21264061034967
"91",8.5578316357088,4.68281955287941,1.51042167093317
"92",6.66598986189292,2.79834572828715,1.42864733053004
"93",6.94303906361325,5.82371255406987,1.79147602339722
"94",9.17269317735712,7.18919395289544,2.62510753148305
"95",4.00638776112145,10.7693026488052,2.97504559258331
"96",8.88239882359859,6.10322378615434,2.08565200306409
"97",6.64327983414133,4.49180961956651,1.95622487932978
"98",4.75252897628383,4.27215380690303,2.48276855472216
"99",8.18575506324994,3.96455611267326,1.55246938696363
"100",3.13380746394555,4.42051464009903,1.95564262134625
