iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,lskde,clskde,lmkde,clmkde,sde,Metric,EnergyScore,path
0.4808500378866157,0.5259557759867741,0.6368211981355194,0.3393860072099377,0.5290119629859246,0.2935523868567886,0.6881541181603178,0.4548965580583683,0.5668951344400817,0.6309430323069505,0.6953984983123235,0.5,0.6946752083763864,0.5150237652407523,0.6946269890473238,0.6118963973272715,0.695809510688618,0.4205207687538748,0.6864159261555418,0.42708089366489865,0.6871989162131753,0.3724736515809052,AuROC,2.9750575402930135,./ad/annthyroid/real_results_1e-1_1e-1.pkl
0.1307470373577223,0.15046485334105708,0.19575411918434477,0.1033674238532277,0.138726415156196,0.09433046391126712,0.22022375909543077,0.436166758376631,0.16872437684204883,0.28188698270506063,0.22671108248788147,0.5716941051513542,0.22468651777069484,0.15704456985649415,0.22479848782856016,0.3098175097775625,0.22852071772234947,0.11295891636996694,0.21683174045214174,0.11436407364538592,0.2175918459570823,0.10557375196890122,AuPRC,2.9750575402930135,./ad/annthyroid/real_results_1e-1_1e-1.pkl
0.8460137679859836,0.5766528251042715,0.835986682669536,0.38995498043327315,0.4398259917870331,0.42048919116531247,0.7950621030897496,0.40478752511944666,0.6207158984829463,0.555180009289022,0.7991501924483011,0.5,0.8034291206239279,0.6486404458730531,0.8035555800810261,0.5619490391380523,0.7994261039910604,0.9379566910848383,0.8232004819254947,0.9364115864453857,0.8237661005881515,0.3596736886154299,AuROC,5.136073330817734,./ad/cardio/real_results_1e-1_1e-1.pkl
0.43056983353912626,0.19810919362609206,0.37138531702025723,0.09088775922764476,0.10201465197404852,0.10911431756234755,0.31530441529676273,0.3251320612782045,0.2481977394727245,0.16041562143300897,0.3294829689304728,0.5604895104895105,0.3195164403972345,0.17605851137287232,0.319695155361248,0.1717896301457313,0.33785032669583404,0.6258088192998699,0.3443476495999721,0.621690431411703,0.3443032246067468,0.09121382910680362,AuPRC,5.136073330817734,./ad/cardio/real_results_1e-1_1e-1.pkl
0.650883871589873,0.520087094115997,0.6844503909811348,0.3225265621712603,0.3775225296304089,0.7842524896556561,0.7239440879444561,0.27156751876008134,0.5250740760221614,0.6134130198471142,0.7186141209060943,0.7734742092713374,0.7756175923977839,0.11033382425135004,0.7186908268462024,0.6298719229960026,0.718629462094116,0.7515406935970265,0.7221667017322393,0.7818241987516656,0.7245621186618977,0.2349524861490988,AuROC,3.1481252970578484,./ad/cover/real_results_1e-1_1e-1.pkl
0.13073468289892443,0.09139092455006037,0.13972362260550622,0.05284276461106591,0.060978436154876116,0.14660761663374566,0.14295868573056889,0.08406521509964887,0.09104744839993426,0.19190213782958937,0.14016744980924856,0.3163126464652737,0.17637189543920015,0.043080255869911085,0.14083329673289807,0.1494228073803291,0.1403528707732786,0.19397138671687758,0.14315096303695876,0.26959274845491404,0.14450563680113163,0.045660673124737775,AuPRC,3.1481252970578484,./ad/cover/real_results_1e-1_1e-1.pkl
0.5879651976268887,0.6062472377856665,0.7258641021097717,0.3386938112142338,0.5384062354251824,0.41564884796568646,0.7574892922825004,0.39465907401410594,0.6450567310453542,0.5311862908629514,0.7409944175266446,0.40854397445219054,0.7570901077594545,0.36996054997851324,0.7571064010052935,0.5811495292270281,0.7446196647257337,0.3588098598577192,0.7284628748210289,0.36174875407585727,0.7303080849122506,0.7272531013175125,AuROC,1.7745119956330229,./ad/mammography/real_results_1e-1_1e-1.pkl
0.1270961130386525,0.13769440468993058,0.26231837173133205,0.06638904159159825,0.09840065393841844,0.07388797788450459,0.27205025922102694,0.07888015957894345,0.14337572426981507,0.09343470594841909,0.2200082579819424,0.07330442073667709,0.2699837885752916,0.06862497220353242,0.2699577749316857,0.10831336801128603,0.22822513992836385,0.06821301731796757,0.22774347362092018,0.06858621773536668,0.2317803604589207,0.16374630903342094,AuPRC,1.7745119956330229,./ad/mammography/real_results_1e-1_1e-1.pkl
0.5431726907630523,0.5791499330655957,0.5079763498438198,0.546891268778819,0.5582329317269077,0.4978432247508553,0.5292280232039268,0.5053175665625464,0.5134798453071545,0.3959541871188458,0.523724527740592,0.30287817938420347,0.4915960136843671,0.42953294660121966,0.5257697456492637,0.4921538003867322,0.524170757102484,0.46303733452327833,0.5269596906143091,0.4574594674996281,0.5263275323516288,0.5889112003569835,AuROC,2.1846016029434914,./ad/pima/real_results_1e-1_1e-1.pkl
0.5477093118190184,0.5771176552296212,0.5461994267079779,0.5143124833635924,0.5737006240245922,0.5284496871089036,0.5490463149701434,0.5604433881498299,0.5012837121521054,0.41826839774434427,0.5481585624095752,0.39643748176682203,0.5307391175711315,0.4461027144833127,0.5496154585899563,0.4860637736594061,0.549019825373533,0.5217216763903237,0.548599833064102,0.5179527713566698,0.5481422967156375,0.588294011877565,AuPRC,2.1846016029434914,./ad/pima/real_results_1e-1_1e-1.pkl
0.434984943881741,0.5909697508896796,0.5592321379687928,0.6336914864494935,0.6109019983575144,0.5489323843416369,0.5516698603887217,0.36976457705995075,0.4366274295099918,0.4728989871338626,0.5486244182863399,0.6317752532165343,0.5815083493019436,0.5605666575417465,0.5468792773063236,0.41725978647686834,0.5475294278675061,0.7788461538461539,0.5596085409252669,0.6719477142075007,0.5526279770052012,0.5334314262250205,AuROC,2.5039457767642928,./ad/yeast/real_results_1e-1_1e-1.pkl
0.11791003095320718,0.10162644969100446,0.09402888481146668,0.10920112428543619,0.10837919588241217,0.08530459873103194,0.09051335935935116,0.07144626101691795,0.0686281506928538,0.07228189420204945,0.08891670187793003,0.11928709249640038,0.09745054098581646,0.09615443134392672,0.08883507568283407,0.06571271877023879,0.08865602216216104,0.35163997347416837,0.09160185735412944,0.20551689827664768,0.09013531427267302,0.11774368542454616,AuPRC,2.5039457767642928,./ad/yeast/real_results_1e-1_1e-1.pkl
