iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,lskde,clskde,lmkde,clmkde,sde,Metric,EnergyScore,path
0.3635390907361613,0.41546984972417733,0.40928761651131823,0.7081510367129542,0.7081510367129542,0.611708198592353,0.611708198592353,0.5571381015788472,0.5571381015788472,0.5111755754232452,0.5111755754232452,0.3252330226364847,0.3252330226364847,0.5193551455202586,0.5193551455202586,0.5425147422484307,0.5425147422484307,0.4500665778961385,0.4500665778961385,0.3958055925432757,0.3958055925432757,0.5,AuROC,7.1993722154156155,./ad/cover/cat_results_xv3.pkl
0.006559774951225153,0.007026056737847066,0.007080440711951606,0.03261101262584663,0.03261101262584663,0.01243010045870397,0.01243010045870397,0.08052707584510649,0.08052707584510649,0.010268087087207625,0.010268087087207625,0.006237574790438286,0.006237574790438286,0.009753010839024214,0.009753010839024214,0.029513575063659925,0.029513575063659925,0.007690468692790005,0.007690468692790005,0.006923335486744696,0.006923335486744696,0.5046174142480211,AuPRC,7.1993722154156155,./ad/cover/cat_results_xv3.pkl
0.3661428571428571,0.5679761904761904,0.4319523809523809,0.5301428571428571,0.5301428571428571,0.5805238095238094,0.5805238095238094,0.5950714285714286,0.5950714285714286,0.4633809523809524,0.4633809523809524,0.47271428571428575,0.47271428571428575,0.5990952380952381,0.5990952380952381,0.4624761904761905,0.4624761904761905,0.4633809523809524,0.4633809523809524,0.4351904761904762,0.4351904761904762,0.5,AuROC,7.168776402547828,./ad/cover/cat_results_xv4.pkl
0.007110449546395149,0.01746420691365317,0.007705865496224182,0.009518269649531147,0.009518269649531147,0.012635654860980696,0.012635654860980696,0.15353413770270805,0.15353413770270805,0.007877171640953771,0.007877171640953771,0.008085546621348142,0.008085546621348142,0.010764042364566025,0.010764042364566025,0.008795847195383164,0.008795847195383164,0.00793718659772621,0.00793718659772621,0.007451454987087695,0.007451454987087695,0.5046235138705416,AuPRC,7.168776402547828,./ad/cover/cat_results_xv4.pkl
0.38996447948788004,0.49061243608259497,0.4307154846012725,0.3353370545298412,0.3353370545298412,0.6086498302041454,0.6086498302041454,0.44502127327374214,0.44502127327374214,0.6084156290253327,0.6084156290253327,0.560131152660135,0.560131152660135,0.551543776103673,0.551543776103673,0.6949919981263906,0.6949919981263906,0.46941722940005465,0.46941722940005465,0.438736874975604,0.438736874975604,0.5,AuROC,7.207790512004866,./ad/cover/cat_results_xv5.pkl
0.008493429818893415,0.015007136900276245,0.009114166200602281,0.008068040924005978,0.008068040924005978,0.017910423658362123,0.017910423658362123,0.06758449353186335,0.06758449353186335,0.015299992736758375,0.015299992736758375,0.012465151898356498,0.012465151898356498,0.012572625519621794,0.012572625519621794,0.01872546689808503,0.01872546689808503,0.009786833903330527,0.009786833903330527,0.009094615623151711,0.009094615623151711,0.5055774278215223,AuPRC,7.207790512004866,./ad/cover/cat_results_xv5.pkl
0.4390465863764861,0.5335359950431786,0.43583239747511915,0.4570731518413817,0.4570731518413817,0.3871742245285211,0.3871742245285211,0.5012972931107926,0.5012972931107926,0.6359834256283159,0.6359834256283159,0.5758819656895017,0.5758819656895017,0.5999690198660109,0.5999690198660109,0.6127483251365062,0.6127483251365062,0.42872632924137394,0.42872632924137394,0.42140727258645394,0.42140727258645394,0.5,AuROC,7.198972552889188,./ad/cover/cat_results_xv2.pkl
0.00950563542092117,0.01828552056324588,0.009085213942103067,0.00962736175853518,0.00962736175853518,0.00933417501514605,0.00933417501514605,0.09805244536965546,0.09805244536965546,0.021792681244902804,0.021792681244902804,0.012338728681049686,0.012338728681049686,0.013345883285229624,0.013345883285229624,0.014869495278086222,0.014869495278086222,0.008849407166333464,0.008849407166333464,0.008718035267544846,0.008718035267544846,0.5055338541666666,AuPRC,7.198972552889188,./ad/cover/cat_results_xv2.pkl
0.3955957602339182,0.5670504385964913,0.4120431286549707,0.580482456140351,0.580482456140351,0.5294956140350877,0.5294956140350877,0.53125,0.53125,0.42913011695906433,0.42913011695906433,0.4304459064327485,0.4304459064327485,0.5786915204678362,0.5786915204678362,0.4618786549707602,0.4618786549707602,0.4096491228070175,0.4096491228070175,0.39100877192982453,0.39100877192982453,0.5,AuROC,7.172598136378566,./ad/cover/cat_results_xv1.pkl
0.009190704530970858,0.021656150327442808,0.009155763410804372,0.0600825755566301,0.0600825755566301,0.011523815092345471,0.011523815092345471,0.011745530571520849,0.011745530571520849,0.010328712345165825,0.010328712345165825,0.00924708816502302,0.00924708816502302,0.012817388313065085,0.012817388313065085,0.010466637607746326,0.010466637607746326,0.008923090492534765,0.008923090492534765,0.008633185524649454,0.008633185524649454,0.505851755526658,AuPRC,7.172598136378566,./ad/cover/cat_results_xv1.pkl
