iso,lof,svm,khdp,ckhdp,hkde,chkde,lhkde,clhkde,lmkde,clmkde,sde,Metric,EnergyScore,path
0.5018151173343706,0.5683586153247764,0.7810968494749124,0.43586153247763515,0.5935044729677169,0.20600285232723975,0.7951769739401011,0.46208997795928947,0.8041229093737845,0.7453520031116296,0.800570465447945,0.48645144561130554,AuROC,2.827799695931168,./ad/annthyroid/rank_results_xv5.pkl
0.09306351027411422,0.14025217726095662,0.2216790013894558,0.07894401618348813,0.1114147054304874,0.055915402961648444,0.20906498132228227,0.08062595891833292,0.21784602476220685,0.17559619804386029,0.212485311326367,0.09885418819465985,AuPRC,2.827799695931168,./ad/annthyroid/rank_results_xv5.pkl
0.50664767331434,0.5617638304205468,0.8066930305736275,0.6290201414579525,0.7376932998823545,0.2740428909583138,0.8267352695213391,0.3735170302334481,0.8302788054031836,0.8233193009312412,0.8323765786452353,0.48562033139147565,AuROC,2.850083688222917,./ad/annthyroid/rank_results_xv2.pkl
0.08039772888246988,0.14030752287666645,0.21881894722595366,0.10656226086599535,0.16270091881026413,0.0540447907249864,0.21495342016645363,0.061719590485829055,0.2213035851194861,0.22322153314173077,0.2225487544898852,0.08496098124939437,AuPRC,2.850083688222917,./ad/annthyroid/rank_results_xv2.pkl
0.5231511673405504,0.5678557454023738,0.8004499804356333,0.5717360114777619,0.6945741489500457,0.26595800182600754,0.8232815964523281,0.4002086865788444,0.828277031433416,0.8231772531629059,0.8303247684883265,0.4673275074996739,AuROC,2.860205474649337,./ad/annthyroid/rank_results_xv3.pkl
0.08567914053775366,0.1426548946787457,0.21243443410964358,0.09233947948223994,0.12271960238206467,0.0539444757547846,0.21068252351178993,0.06642561707156967,0.21731075976885,0.21429237587906394,0.21699681313356373,0.08243512172885081,AuPRC,2.860205474649337,./ad/annthyroid/rank_results_xv3.pkl
0.5289298143851509,0.5687750474583422,0.795138156507066,0.5887339168951699,0.7386627293819868,0.33079782746256065,0.8136205441889897,0.42666367854882936,0.816639422062856,0.8011099978907404,0.8185509386205441,0.46049093018350556,AuROC,2.8617456704007522,./ad/annthyroid/rank_results_xv4.pkl
0.09475216920561552,0.14667186429804924,0.22103196909986175,0.10790686463196791,0.16079380154723694,0.06330760078641634,0.22043902644299304,0.07318259437101354,0.22366774289039731,0.21462356061942958,0.22330055252870834,0.0884070499871791,AuPRC,2.8617456704007522,./ad/annthyroid/rank_results_xv4.pkl
0.5321760905642485,0.5359397226173541,0.7973862019914651,0.722987790422001,0.8062618539592223,0.19885016595542912,0.8280286865813182,0.3790155286865813,0.8360893788525368,0.7384275723091512,0.8298215979137032,0.46463074917022285,AuROC,2.8813321734862063,./ad/annthyroid/rank_results_xv1.pkl
0.08125821745984524,0.12489341672232843,0.19862760564896112,0.14337263535084235,0.19153849833155626,0.045532440482056326,0.20008468934041446,0.05781315947135374,0.2103660546029227,0.13181554644314636,0.20016861791030416,0.07687743205252302,AuPRC,2.8813321734862063,./ad/annthyroid/rank_results_xv1.pkl
0.9049220816798942,0.5871078249007937,0.5957780464616402,0.39688223379629634,0.6146401703042328,0.5084067046957672,0.8492270171957671,0.556588955026455,0.8481626157407407,0.9018012152777779,0.877991691468254,0.3611369460978836,AuROC,1.7354684826371238,./ad/cardio/rank_results_xv4.pkl
0.4271762537390019,0.1672631838692708,0.11659822773269674,0.0854119934831457,0.1387620738535304,0.09936629404352129,0.30613085489370634,0.11204197120766882,0.3095195071679432,0.6272057294553429,0.3341594183336792,0.0723675400514038,AuPRC,1.7354684826371238,./ad/cardio/rank_results_xv4.pkl
0.889564336372847,0.5823851429844523,0.6438119639077643,0.7523406377143707,0.8173851695072593,0.5338669722094029,0.8479129203201834,0.5620872388166585,0.847642387689174,0.8756345581565588,0.8787907721850019,0.35259950031031684,AuROC,1.7132067832954962,./ad/cardio/rank_results_xv3.pkl
0.4028492582003402,0.16141081983340655,0.13328927620105274,0.2188559357468594,0.2784708759680661,0.10241930696882356,0.2800331739037232,0.11555407976493566,0.27977501160291235,0.5654261910379226,0.31718650425863504,0.06761502850646801,AuPRC,1.7132067832954962,./ad/cardio/rank_results_xv3.pkl
0.8796340846564763,0.6246900329397831,0.5902358833907003,0.4462662077303626,0.7087419963729228,0.5060142862430141,0.8503213787828319,0.5340069333925509,0.8537757380608707,0.9214935169078549,0.8881527813760687,0.3845318726328386,AuROC,1.6944871898277727,./ad/cardio/rank_results_xv2.pkl
0.4340434238833519,0.16855054679942058,0.09837533252704864,0.08303204708299725,0.18028485932288718,0.08315563063013787,0.25962955725364945,0.09424473944614942,0.2654264140912657,0.6149105522778512,0.314078596682878,0.06613082149755253,AuPRC,1.6944871898277727,./ad/cardio/rank_results_xv2.pkl
0.8781187900198719,0.5683294956313283,0.6398605810175694,0.4054768739025749,0.5291665352385158,0.5917473635512938,0.8394578851633389,0.5965891766289205,0.8432587872861664,0.8651915171014309,0.8845587694119379,0.3860675645837933,AuROC,1.7993425443587219,./ad/cardio/rank_results_xv5.pkl
0.39203057830751603,0.17174187190381257,0.14245712543682393,0.0941031652805884,0.1297869035808276,0.12528577300381352,0.29076669430025726,0.12659010224059397,0.2916168801050377,0.5639691325351546,0.34190658938940727,0.07796468577834997,AuPRC,1.7993425443587219,./ad/cardio/rank_results_xv5.pkl
0.8804135077861452,0.5769131562842966,0.6985226807199971,0.31551716289961207,0.5704091076910627,0.527556227651816,0.8465732362952211,0.5641225350616772,0.847099224672901,0.8791895732919286,0.8843988812631813,0.3658198590958058,AuROC,1.7620957357392208,./ad/cardio/rank_results_xv1.pkl
0.3769936545607992,0.16369249225013358,0.17848931801655535,0.07457691727804572,0.12493260926174675,0.10327669262782257,0.2892640940524951,0.11497961655180686,0.28870629838211814,0.5954686688170283,0.3373218333727801,0.07407290791704438,AuPRC,1.7620957357392208,./ad/cardio/rank_results_xv1.pkl
0.8893551912568306,0.6562185792349726,0.9342950819672131,0.09333333333333334,0.8207213114754099,0.8673224043715848,0.9615300546448088,0.8538579234972677,0.9612677595628415,0.9305792349726776,0.961136612021858,0.16581420765027322,AuROC,3.237286731785099,./ad/cover/rank_results_xv1.pkl
0.04552827680176488,0.05294270998285074,0.31925438853975,0.005098402136327843,0.024959512903947392,0.043496868212858336,0.12971388857652588,0.03327536666100068,0.11608134735662623,0.05999268101066183,0.1148931125191095,0.0055088426593672074,AuPRC,3.237286731785099,./ad/cover/rank_results_xv1.pkl
0.8843605036447979,0.621872929092114,0.919110337972167,0.47407223326706427,0.8374751491053678,0.8981527501656725,0.959617296222664,0.8618704440026509,0.9595344599072233,0.932819748177601,0.959865805168986,0.13257952286282307,AuROC,3.2181652039603237,./ad/cover/rank_results_xv2.pkl
0.0596235973489809,0.049193394753240985,0.26800101566394136,0.00975375550912217,0.028344950627448247,0.056552551596382776,0.12129691430514122,0.04530121327687035,0.12113685336740944,0.06755847606222862,0.11756108384767529,0.0055748087700895465,AuPRC,3.2181652039603237,./ad/cover/rank_results_xv2.pkl
0.8859881031064112,0.6391606080634502,0.9188202247191012,0.41639127561136813,0.8652676801057502,0.7192663582286847,0.951123595505618,0.6810971579643094,0.950760079312624,0.850198281559815,0.9502313284864508,0.17121612690019833,AuROC,3.262532379335443,./ad/cover/rank_results_xv5.pkl
0.06847642502580671,0.08957136848507172,0.3108987419899743,0.010453785231171802,0.04926605156590019,0.02113963820073648,0.11968063863133215,0.018894497279218422,0.11666957464572811,0.0382534930517338,0.11625001325316753,0.00729830165764747,AuPRC,3.262532379335443,./ad/cover/rank_results_xv5.pkl
0.9161262584644048,0.6734083336319013,0.9345956791229264,0.3427680842678513,0.8152699652466768,0.6870767797642506,0.9554655870445343,0.7737451184120956,0.9568270574325535,0.8732399412418043,0.9567912292644477,0.17054208018344022,AuROC,3.2793414213923597,./ad/cover/rank_results_xv4.pkl
0.07483137843757627,0.10088198372908072,0.3582435929589901,0.009174794321756212,0.030442208206926485,0.02175067606477869,0.12282068980629562,0.02751290789291029,0.12570380154064667,0.04414864636848277,0.12657589862524976,0.007052750093788497,AuPRC,3.2793414213923597,./ad/cover/rank_results_xv4.pkl
0.9156005221932115,0.8112271540469973,0.949934725848564,0.3031331592689295,0.8277415143603133,0.9048955613577023,0.9738903394255874,0.8908616187989556,0.9736292428198433,0.8825718015665797,0.9733028720626632,0.10933420365535249,AuROC,3.232151116697468,./ad/cover/rank_results_xv3.pkl
0.05128731482788297,0.06898671472167826,0.3914162078662078,0.004511565082992759,0.01692579767937178,0.042088682419689306,0.122333656845071,0.03073160274520584,0.110429063057764,0.024659771069016685,0.10963657538265595,0.003545779467776553,AuPRC,3.232151116697468,./ad/cover/rank_results_xv3.pkl
0.8928571428571429,0.8107962387853694,0.9346532091097309,0.17630693581780538,0.7944918909592822,0.7061335403726707,0.9223171152518979,0.7709303830227743,0.9248404071773637,0.7678571428571428,0.9195350241545894,0.744586783988958,AuROC,1.579054257580491,./ad/mammography/rank_results_xv1.pkl
0.15886539070594688,0.10451761813874928,0.41856383980418815,0.012248273832506444,0.047410665986462146,0.05386696183429997,0.17899096993109195,0.10357353788266739,0.21454866662858912,0.0440011962683866,0.1728682391602897,0.051297025983689744,AuPRC,1.579054257580491,./ad/mammography/rank_results_xv1.pkl
0.9094436760411864,0.8169183187336714,0.949948132780083,0.30657368987244504,0.6050791455355771,0.7292723221146458,0.9416205624711849,0.5,0.9414956969417551,0.8054979253112032,0.9374327647149223,0.8072268326417704,AuROC,1.6240337911045404,./ad/mammography/rank_results_xv4.pkl
0.2316016514973838,0.22716192206939018,0.4849556392999344,0.01651816334901661,0.028433844452708974,0.04481707978677471,0.29544555555502017,0.5121457489878543,0.30214315110413753,0.060843953974231826,0.24732353846995642,0.10627903297311445,AuPRC,1.6240337911045404,./ad/mammography/rank_results_xv4.pkl
0.8898195735374521,0.8181738655002733,0.9415527610716239,0.43245489338436305,0.8060360852925096,0.5603499179879715,0.9310114816839802,0.5,0.9313395297977036,0.6860798250410061,0.8251503553854566,0.49898305084745764,AuROC,2.691580168049955,./ad/mammography/rank_results_xv3.pkl
0.2232559649234822,0.151802804430333,0.49002404268983774,0.017256127537956398,0.20274563890931474,0.14422646175312925,0.22718724343749852,0.5102921646746348,0.2953732688815885,0.08078543221245506,0.13996958562079714,0.010292164674634794,AuPRC,2.691580168049955,./ad/mammography/rank_results_xv3.pkl
0.8957809763155891,0.799701089025969,0.938799405985835,0.3048891935115376,0.4564199223212246,0.2656499885766507,0.9291561952631178,0.5,0.9294988957428985,0.39235397151778234,0.6280176681136243,0.5,AuROC,3.8127157037062447,./ad/mammography/rank_results_xv2.pkl
0.18207360561503577,0.16174980194301394,0.4366470382870112,0.01600288305535952,0.021872666732886348,0.040452985566196656,0.21781701684557728,0.5120401337792642,0.2644069944706495,0.03965972131739088,0.07205070178084913,0.5120401337792642,AuPRC,3.8127157037062447,./ad/mammography/rank_results_xv2.pkl
0.89424055496708,0.7864560616445471,0.9338172679502358,0.5710428479448355,0.839242320393794,0.5471368932643779,0.9182295885517271,0.5,0.9212100442395165,0.7536918188049099,0.9148025837539203,0.8438739693023448,AuROC,1.579858476125574,./ad/mammography/rank_results_xv5.pkl
0.19173624860155133,0.14210860876568948,0.42606498257722014,0.0240013594953098,0.068888963480088,0.021801610024270782,0.184106718696105,0.511058981233244,0.2284854815759518,0.0404167577246763,0.1764012038044717,0.1017111983251659,AuPRC,1.579858476125574,./ad/mammography/rank_results_xv5.pkl
0.6888282049451464,0.6543870921682016,0.7034756431308156,0.5491777920563528,0.6366102662954237,0.36913686014135794,0.7098117607862736,0.3776326122652959,0.7022203184122224,0.6611218200423598,0.708431498536446,0.7002451155374694,AuROC,1.8976557044727766,./ad/pima/rank_results_xv2.pkl
0.4987871383422968,0.5008457161073544,0.5701650956224168,0.36019745268606346,0.4637265512291654,0.25997051885468947,0.507569352906926,0.2613900852495365,0.5000181873044992,0.4784725886655234,0.507975956834228,0.5373095631179508,AuPRC,1.8976557044727766,./ad/pima/rank_results_xv2.pkl
