iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,lskde,clskde,lmkde,clmkde,sde,Metric,EnergyScore,path
0.5537029789084584,0.5349684714068276,0.7973124592302675,0.9645575125027179,0.9447097195042401,0.8083409436834094,0.8357208088714938,0.7418003913894324,0.8115720808871494,0.3381169819525984,0.8232137421178517,0.779334637964775,0.8357121113285497,0.5620700152207002,0.8226918895412045,0.11479886931941727,0.8217177647314633,0.5641748206131767,0.8203087627745161,0.5565209828223527,0.8203522504892367,0.507649489019352,AuROC,2.7381969392191174,./ad/annthyroid/grank_results_1e-1_1e-1.pkl
0.0939078971090079,0.12755632109576942,0.21313044587369137,0.7401354853535927,0.6125416946323171,0.3176046664181791,0.23851003278079452,0.3055348565361905,0.19599409902674092,0.06295726546504102,0.2158720836548037,0.5461760017817126,0.24276623332745628,0.09877845745129624,0.21341966935443946,0.04755500344912133,0.22098747755756015,0.101554196303558,0.21279694162898255,0.09985702853795775,0.2129790949028923,0.08927952265075577,AuPRC,2.7381969392191174,./ad/annthyroid/grank_results_1e-1_1e-1.pkl
0.8807058500411975,0.5686212578961823,0.684856495468278,0.6979984894259819,0.732491073880802,0.277935319967042,0.8518092556989838,0.3339432848118649,0.6040596676737161,0.30610409228234003,0.8478851963746223,0.7859173304037352,0.8464192529524855,0.6477890689371052,0.8465188135127711,0.2853028014281791,0.8476380115352925,0.8524203515517715,0.8763251853886295,0.8537077725899479,0.8777121669870914,0.38620227959351827,AuROC,1.7112816461841585,./ad/cardio/grank_results_1e-1_1e-1.pkl
0.3664879453712149,0.16429677045580543,0.15795823908024698,0.15447314715822008,0.16916769870864623,0.06175154941888789,0.307483494237538,0.12745896495286885,0.12395963114604733,0.08606988724741421,0.3059482721685075,0.23901799798014003,0.28899862898192025,0.13852978126940946,0.2824561299442342,0.0853203514763734,0.30480116717781414,0.6019896691396449,0.3316143244919045,0.6038809308367081,0.333832570339997,0.07936228697209767,AuPRC,1.7112816461841585,./ad/cardio/grank_results_1e-1_1e-1.pkl
0.9086115527291998,0.644952305246423,0.9260201377848437,0.2421303656597774,0.4082405935347112,0.22660307366189722,0.9634340222575516,0.10651828298887123,0.6701510333863275,0.7509273979862215,0.9690779014308426,0.7085055643879173,0.9599894011658718,0.951033386327504,0.9611817700052995,0.6856120826709061,0.966507684154743,0.665686274509804,0.9607843137254901,0.5427397986221516,0.9601748807631161,0.12694753577106518,AuROC,3.150299499994526,./ad/cover/grank_results_1e-1_1e-1.pkl
0.06319396778019529,0.0531185113740545,0.3034615483979725,0.006876624053730211,0.008863143034224561,0.006477467161554567,0.12997922457539304,0.0056625141562853904,0.014690466889628894,0.24919632603503242,0.3158309567517188,0.016959661236175736,0.121961731805233,0.09898195852979538,0.12321776458964029,0.04191742255359981,0.20117167353401263,0.01588945007781859,0.12096398837818309,0.010395170166518676,0.11839054618056805,0.005550907124665417,AuPRC,3.150299499994526,./ad/cover/grank_results_1e-1_1e-1.pkl
0.9136872092415452,0.7723328628926873,0.9416457581935079,0.21612827348282893,0.4539882912550311,0.7254194762427474,0.9300088861010926,0.7153703413308243,0.9121386754482254,0.29081725994459257,0.9299435471224713,0.2838390570278605,0.9297344623908839,0.5,0.9302571742198527,0.30562307250013065,0.9299500810203335,0.7579582875960482,0.930518530134337,0.26998065966232815,0.9295384454550206,0.49259055982436883,AuROC,2.3233647529559223,./ad/mammography/grank_results_1e-1_1e-1.pkl
0.25458092668440296,0.1418308897766042,0.45056708402880663,0.01360174684878877,0.0202072100445799,0.0335914010186411,0.21790725002399317,0.027726534987637705,0.12701315961362894,0.026717692696929498,0.2213400840501599,0.01454791583246212,0.22057838697001417,0.5112660944206009,0.25817280929475955,0.032112465560011474,0.21878257701191384,0.04540016977467649,0.22758482855988843,0.015296687630030706,0.22122873429277679,0.011266094420600859,AuPRC,2.3233647529559223,./ad/mammography/grank_results_1e-1_1e-1.pkl
0.6706231343283582,0.653526119402985,0.7157126865671641,0.6354179104477612,0.6617985074626866,0.43571641791044774,0.7110373134328358,0.4508283582089552,0.6106753731343283,0.34182089552238804,0.5452164179104477,0.6127313432835821,0.7041194029850746,0.5449925373134328,0.7086865671641791,0.3387910447761194,0.6572835820895522,0.593634328358209,0.7135820895522389,0.6016194029850747,0.7132238805970149,0.7112537313432836,AuROC,1.8786783407883298,./ad/pima/grank_results_1e-1_1e-1.pkl
0.48484690882842957,0.5135428487785152,0.5866847487703017,0.41378439968494785,0.4453342726515406,0.34462346634451113,0.5193393062131364,0.43518802534980033,0.4529242226961876,0.2584487458334628,0.3699139573141812,0.409957708273845,0.515749129084524,0.3553666522982156,0.5182195366713099,0.25773264564105247,0.4893850602984348,0.3933080775933152,0.5189826106549602,0.39556809790098235,0.5175013929272451,0.5504448216348335,AuPRC,1.8786783407883298,./ad/pima/grank_results_1e-1_1e-1.pkl
