"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
0.0176811065996679,0.0468614492308279,0.0719806433765002,0.380206074608074,0.868708044604324,0.0418930361400723,0.0470723068460899,0.183815331513377,0.000967359691329025,0.0542179082538864,1,0.266028816879896,0.00716631636806911,0.0440741371855197,0.0916572390060635,0.126177582840703,0.118295043508134,0.184590147741971,0.0113386105236316,0.141807186625593,0,1,0,1,1
0.206980655659067,0.0359348087665579,0.165868008341976,0.005274422485395,0.0777569644913632,0.322407162592071,0.119106051235604,0.0376513924144005,0.297602200864887,0.0322226113566636,0.0403693163183514,1.29702854594946e-07,1,0.450916984121894,0.313535187937734,0.197983367333606,0.554669477595921,0.093422988353188,0.805094231842556,0.8124328867839,0,0,0,0,0
0.221043689993407,0.0289639065361437,0.278692328298904,0.131616507158451,0.673089689851835,0.0910543275067021,0.273750922960109,0.478597902837173,0.126426116973418,0.533389420733878,0.359394842954711,0.00107658587709662,0.140500390303002,0.0531180903490419,1,0.0486767831922817,0.0485803968286748,0.273641166000443,0.302277212202773,0.847729176827421,0,1,1,0,0
0.330620965989184,0.0249204564638334,0.0483156196356557,0.311129537775922,0.697921813263898,0.00264099421491631,0.14024675714857,0.982229924002392,0.197317301911772,0.153699251470074,0.144959254987051,0.404995587151926,0.187521266142041,0.033101319484173,0.000104733343857189,0.0869796000933698,0.00255681854073592,1,0.708434331419861,0.0714024499212941,1,1,1,1,1
0.00779047692884428,0.172132229930956,0.294102456929345,0.0695964615069433,0.0144109138336063,0.088601246933239,0.377345647711135,0.0155336075203039,0.0775369347889815,0.0366185931336583,0.0586133225096005,0.837391831954478,0.0950520341294564,0.131238089365832,0.0826220798672318,1,0.135827456825829,0.0826165241550273,0.0737770817100474,0.351055235848439,1,1,0,1,1
0.302341263524333,0.254278998960808,0.26646105696127,0.228611976588376,0.0860456136576582,0.294284943981111,0.0258635723154979,0.167916661017324,0.625994473163343,0.547187026360685,0.166384720064199,1.15863082905836e-12,1,0.84186545044306,0.0964871086956274,0.693812837591755,0.0762995022762915,0.218443383431229,0.943601640975378,0.0424539285764575,0,0,0,0,1
0.134141068449015,0.105610266549119,1,0.287643030290573,0.0830737915868853,0.0336111615569634,0.246897836104327,0.00834559154997183,0.302489183730124,0.0169538599934334,2.27859867986756e-05,0.285061628425378,0.953308575963516,0.916167866581674,0.306000602261848,0.427843490808679,0.342464001463622,0.675980297405018,0.196626686801049,0.952247638517167,1,0,1,1,1
0.270154780793165,0.284166746747363,0.0040054114082618,0.206990773298405,0.00121352066498589,0.00966692485253119,0.00170198919749658,0.277205306566385,0.0910908976250268,0.0764908723997562,1,0.0561645123434376,0.0613581456680294,0.10881801968237,0.119338018586313,0.296599162091827,0.143741474777843,0.134640593673806,0.0610523833962837,0.00917078097340152,0,0,0,0,1
0.0349717827824797,0.0730973532773292,0.47424723874494,0.00708021626359349,0.0235470433908643,0.0969708573698687,0.145858397588764,0.0309193782930581,0.378107172071825,0.648862496614039,0.0467571358348695,0.410914143238096,0.449650791699108,0.122709534869488,0.435736601323235,0.00977208174982442,0.242829441849504,0.214354846182537,0.0140632715781843,1,1,0,1,0,0
0.0424483055990578,0.0743286176839512,0.306129822539588,1.09527409048549e-05,0.132474488197559,0.146609367944795,0.183958600970532,0.228709834269965,1,0.0988380538452831,0.0269654952120752,0.0881055415017311,0.681037557250663,0.111417495511728,0.153915330490434,0.015893876156161,0.192277505300465,0.143509764679501,0.193495333223238,0.878561680213134,0,1,1,1,1
