"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
0.0520557134196876,1,0.264655703175597,0.0149464812347271,0.479825597001606,0,0
0.260639078834735,0.697775592772742,1,0.0890334954875205,0.82866091976721,1,1
0.225633201967898,0.0098197925176357,0.113774382946341,1,0.116729036881023,1,0
0.155202193570178,0.654598863077648,0.727927377204905,0.35987156895831,1,0,0
0.346199404969815,0.474526600998112,0.470138043647335,1,0.230870858863072,1,0
0.869661305128899,0.0868939860056339,0.70406949985211,1,0.0267571361659931,1,1
0.498293455550014,1,0.755749934908093,0.110238364673862,1.78427051303455e-12,1,0
0.587150273804352,0.0898709856618404,0.915138285159463,0.0678557743288448,1,0,1
0.752033777588539,0.730911338508972,0.120995502505959,0.590329547969673,1,1,1
0.115404912378431,1,0.460870273008086,0.632511367109059,0.445196242834693,1,1
0.57138810910109,1,0.389682392064016,0.0037718881390614,0.600018759839333,1,1
0.207984837197745,0.512960267035963,1,0.700989395658079,0.0840542258885216,0,1
0.709806575029607,0.983450056617022,0.0414512469549816,1,0.203509734199986,1,0
0.0943742996841034,0.800564572689391,0.298581918419449,1,0.597778991521839,1,0
0.00261789788300218,0.527302557861623,1,0.334251910894101,0.0848490163712608,1,0
0.0950688296964555,0.127783791365129,0.666372388149238,0.865227559317691,1,1,0
0.147441768548052,0.244300863956463,0.012712057365106,0.633519542904383,1,1,0
0.335462568030408,0.0784669713579654,0.0013331009645727,0.00032140407902704,1,1,1
0.000588617453932249,1,0.239023655612405,0.0193178349028387,0.0124992637492983,1,0
0.216860865945379,1,0.243061629470784,1.73176141241616e-07,0.00554722260420765,0,0
0.369202905871623,0.636970052574337,0.606569223284152,0.0628483691861192,1,1,0
0.0247957917001717,0.0871063049574114,1,0.23569551694525,0.0422459015745316,0,0
0.195985153564857,1,0.296358994174589,0.00847561816996456,0.283870109647526,1,0
0.142914362139869,0.26236556777201,0.554380026010402,0.50828576946998,1,1,0
0.0073770339066429,0.43989523438193,0.00243556659368116,2.99416511604469e-05,1,1,1
1,0.128323180957959,1.72514796333404e-07,0.29341658815194,0.0108817415834735,1,1
0.0725555502800134,0.670640342087583,0.426901231656412,0.528483025857829,1,1,0
1,0.499717538627336,0.0316543600991577,0.0191821557488868,0.127238682666523,1,1
0.0505774094456575,0.00876046120618859,0.0387773100128976,0.0834465778323038,1,1,1
0.148908344009051,0.0870517630255387,0.00652997853179673,0.236831832012395,1,0,1
0.00934426830660728,0.150808138242912,1,0.479885471963284,0.855171393409473,0,0
0.00746185315339569,1,0.108877996447976,0.0312666458282921,0.00301011740374846,0,1
0.269040104948648,0.573611246341918,1,0.407379709567736,0.415797295033246,1,1
0.371952261725414,0.553026925187589,0.404003084581457,0.445196465384502,1,0,0
0.0651413797113073,0.676884293371762,0.14865832417964,1,0.00564569262277084,0,1
0.0182413520606206,1,0.0534067287863911,0.274086021869701,0.319615970646406,1,0
0.204200968597312,0.831311398740304,0.0235704517406748,0.154902672364996,1,1,1
0.232277575829937,0.194350922798356,1,0.0479452062744683,0.535017621529302,0,0
0.357494689284983,0.445019348794125,1,0.421708951064673,0.296176683555658,1,0
0.365636276461662,0.133852482322696,1,0.00851539986219283,0.15931921616355,0,1
1,0.616839084314349,0.440005257154509,0.704926967962518,0.567016308928485,1,0
0.830329995079768,0.13892063733333,0.519198301318498,0.085264900534094,1,1,0
1,0.58544114185683,0.317876625236555,0.779671728446218,0.560356867464006,1,1
0.0209687938626366,0.189048752222853,0.123411464003919,1,0.134161779783433,0,1
0.240451027315045,0.340135020749408,1,0.190094444767813,0.153596086510446,0,0
0.376006179060243,0.143920477112598,0.255626139652136,1,0.0126918092344282,1,0
0.148525577887114,0.675272467420757,1,8.61927882239950e-09,0.0136850468790136,0,1
0.0272724546785155,0.251719082166363,1,0.00199742563938634,7.28682889281566e-05,1,1
1,0.394763261277916,0.69645022190647,0.456138582398633,0.253086440952899,1,1
0.399917871364673,0.352079993417576,0.743572206448192,1,0.752941389906223,0,0
0.034906262386368,1,0.402034878535858,0.59289059482018,0.49696428748462,1,0
0.269702224751858,0.227537016080407,0.174791149663539,1,0.0267319017058056,0,1
0.63125887168259,0.165764236837393,0.25282999471813,1,0.159071539905088,0,0
0.357120763478744,0.341684088750797,1,0.000125958037879362,4.52634639942768e-09,1,1
0.710269389214539,1,0.0684073699243897,0.816836763820368,0.517061959681516,1,0
1,0.871794985444865,0.199134794785927,0.376829619792428,0.830365415550123,0,1
0.27576640230014,1,0.312948886877981,0.436317502202956,0.892005463706353,1,1
0.625986469392842,0.0839098929272822,1,0.104743339159556,0.150858624851698,1,0
0.226884860344988,0.88465430422451,0.722258932006984,0.509957976778181,1,1,1
0.115499973681384,0.610164720494793,0.842281225513332,0.32941773180606,1,0,0
0.0585047177639154,1,0.0223641681290369,0.0929836846983843,0.878724217985963,1,0
1,0.0644369500090159,0.107703018042266,0.29912184026574,0.0277521082277287,0,1
0.044572913277708,0.1315783636056,1,0.277899746472876,0.0287597699425756,1,0
0.0864804208831098,1,0.365458927507664,0.719685893425906,0.63347742809791,0,0
1,0.720904511358775,0.876497239107098,0.00514617277430495,1.75317586676658e-05,0,0
0.0209599563370443,0.0685895111908316,0.0206093986458561,0.0677339402852308,1,1,0
0.11196766855626,0.26698815816912,0.0751783278276407,0.199609053790198,1,1,0
0.0489565538383993,0.128472948716841,0.557115722573804,0.125273239578456,1,1,1
0.170637665400443,1,0.092635777067716,0.130522184261429,0.0846516439881345,1,1
1,0.255656053092364,0.00659022466927019,0.274912428173687,0.0140516445812929,1,1
0.0327466747288624,0.107529998492419,0.0184165890604883,0.121641379983614,1,0,0
1,0.250979978943612,0.124044027980994,0.0714030038237236,0.928514318007942,0,0
0.259499049402844,0.389466582623259,0.296221867178906,1,0.835152001507757,0,1
0.132334496278844,0.049569459260191,0.339292778847514,0.133173146527009,1,1,1
0.276717125376113,1,0.770050864740096,0.149158792309564,0.403190555129876,0,0
1,0.00707668608282999,0.459338402073595,0.113563816220234,0.227073404881817,0,0
0.331985778727274,0.000246147929868088,0.378978110189451,0.71863326869326,1,1,0
1,0.106825890238499,0.00879685754372531,0.242971742064609,0.0637389168271423,1,1
1,0.409075613605454,0.953062631181053,0.435440590248541,0.547919840064491,1,0
0.357879732737388,0.0520340137772265,0.282351447951556,0.190101413032488,1,0,1
0.382989814591628,1,0.307269039143844,0.493061106871697,0.532545665980797,1,0
0.264466689008964,0.265633630626447,0.128843888640245,1,0.108396911428891,1,0
0.483326330278773,1,0.11989494963592,0.153942687730353,0.0173534515009185,1,1
0.0576178947571784,0.964351078156608,0.67141103393655,0.0328888231490099,1,1,1
1,0.16062321038508,0.380711125306567,0.0028666133926785,0.0364246217739353,0,0
0.0735776023276655,0.158092998617945,1,0.000301544881889925,0.0618492143699871,1,1
0.543145267512336,1,0.372495231644761,0.193307540966146,0.0558475109862141,1,0
0.0448786387299018,0.100601045208131,0.0463078834934837,0.248651774369814,1,1,1
1,0.0441856185801382,2.80841450647472e-07,0.789257050403583,0.22814720168729,0,1
0.517288764620281,1,0.569761590971681,0.00312441702453653,0.047884917015432,1,1
1,0.0738833645180471,0.0486091029996442,0.0235603175085198,0.02980713803844,1,1
0.132929258839971,1,0.840884085046519,0.638141736662769,0.368966851579956,1,1
0.0133329125801372,0.506685581834569,0.571171888321795,0.131427306955041,1,1,0
0.0903547220015243,0.321132278109719,1,0.435850970097241,0.0131794147041214,1,1
0.155359419919845,1,0.00611792902507904,0.519588734307317,0.0849636805158451,1,0
0.430230020650406,1,0.470882344006861,0.329263722011437,0.108926847825461,0,0
0.471380028413432,0.524968913821227,0.422559902867534,0.188044402733098,1,1,0
0.0783199220723728,0.389991415849566,0.469250368875117,1,0.482419993943203,1,0
0.218889659654678,0.103527758403446,1,0.667660802279423,0.0142307257843815,0,1
0.536309818688545,1,0.225973231199318,0.0194805121175653,0.626720594765408,1,0
0.156099275637787,0.841684912134443,0.0154624802847237,0.00539541618193845,1,0,0
0.211065899414958,1,0.0252880787874784,0.292744127595065,0.227045318375767,1,0
0.113970261985234,0.314786057153102,1.45796098646042e-05,0.0906348528866657,1,1,0
0.0517557601706816,0.0493101323393463,1,0.448179493346464,0.0978501097403481,1,1
0.0235194466860945,1,0.152173326345121,0.0278496618707413,0.570499249320683,1,0
0.294707258288668,0.205467143392023,0.0170330523855966,0.418090689608115,1,0,0
0.0689804642046971,0.0136749591506777,0.451404719336963,1,0.000363667827372824,0,1
0.120375941575725,0.032056605189067,1,0.378152217220939,0.110851496656105,1,0
0.878690775091267,0.021633685470643,1,0.400775924496402,0.0351571655093176,1,0
1,0.24865338628866,0.198716530057271,7.81208000604733e-05,0.114505984883581,0,0
0.728254313747441,0.0569809797436215,0.874727276198196,1,0.201143418360132,1,1
1,0.892682176786649,0.64200544931091,0.76878829454267,0.295522222439654,1,0
0.33230803859976,0.442532584943665,2.97998766311442e-06,0.489788097378316,1,1,1
0.249508095283725,1,0.0938652266566089,0.701365042753546,0.683939929563791,1,0
0.858358477203406,0.312337158125312,0.617442803540012,1,0.0474595329720375,0,0
0.592926102313527,0.43305586112732,0.101084066901019,0.507266889507701,1,0,0
0.506165855834617,0.295665529237392,1,0.266366703581775,0.145727968493818,0,0
1,0.190166177539882,0.0208794988914836,0.0179900956565731,0.436175269022982,0,1
0.0732720998720635,0.380320788306657,1,0.020061867702235,0.142250797172932,0,1
0.331544408087201,1,0.577410722783727,0.886020218127245,0.887133346570916,1,1
0.0972079743521796,0.016577985612582,0.0502508144474139,1,0.0341203967516451,1,0
0.703770059926484,0.602822940275475,0.937813163368014,1,0.077221824316968,0,0
0.664547142946369,0.0614278634477044,0.18482434564292,0.313183617053171,1,0,1
1,0.644819545951429,0.100218554088753,0.063416288880746,0.0166555840750102,1,1
0.082342595005383,0.629414169242531,1,0.521499332193884,0.590025658555022,1,0
0.484301588174418,0.0902028570409372,0.0603674635748245,1,0.297070782157838,1,0
0.267223029738992,0.451544324694505,0.0526392028969341,1,0.246933912851551,1,0
1,0.972999040287685,0.503785036697227,2.312786572196e-08,0.0951444966438102,0,0
0.0201320202492982,1,0.0029829469650354,0.00150377836788415,3.59648135078722e-05,1,0
0.498013579798817,0.169869845513439,0.30806639302048,1,0.235797689997067,1,0
0.876069759648676,0.00321555174441996,0.885540416887637,1,0.280590909990576,0,0
1,0.452505928044876,8.52107292019509e-05,0.00977969007665507,0.155644426656208,0,1
0.0534503279565113,1,0.48032684633052,0.200787638445153,0.160150569761548,1,1
0.372410090596192,9.19550546581338e-05,0.103981146963907,0.632768942610094,1,1,0
0.431376296751227,0.145453243225551,0.546790567739064,1,0.0161725853547196,1,1
0.506637782989489,0.304132216039725,0.000738846417448212,1,0.527311833203778,0,1
0.185018956943882,0.104181059321481,0.294217193472768,1,0.0105328290635542,1,0
1,0.00319977467980718,0.83906444494419,0.929169227306674,0.438623460851317,1,0
1,0.547935469801156,0.000725027010747932,0.0261040134196968,0.00573613790566979,0,1
0.148564410275429,0.555044548897514,0.810269708803932,0.28175810586139,1,1,0
0.144831769009207,0.202191023426887,0.0303413336255245,0.188818361691263,1,0,1
0.757271978380337,0.206674320557523,0.672908051122219,0.0148620966460849,1,1,1
0.0120863876327913,1,0.0205190412104478,0.0476244013468795,0.000609824993568205,1,0
0.0221996375073655,0.637947960596545,0.00499511693188058,0.619870164507927,1,1,1
0.14808813174252,1,0.21542857816747,0.0192828229125503,0.0728587074142278,1,0
0.0254900843548115,0.621097839168348,1,0.353057026571943,0.456606761219153,0,0
0.569572930271241,0.253565607520022,0.167629578847109,1,0.148688512579381,1,0
0.0463370421382012,1,0.123240567466329,0.0191555140570475,5.69673741960252e-06,1,1
1,0.359849558509026,0.559126210124605,0.0560562722517657,0.121483116522193,1,1
0.00475722202997582,0.109611447389441,1,0.0599516732834302,0.00254684803177651,0,0
1,0.527087657125004,0.589039048915108,0.917045028862006,0.646666024686408,1,0
0.00531841559801775,0.875808473187585,0.0117339726047526,0.00262989601246939,1,1,0
0.324135256713429,1,0.0830900913532915,0.429602716652622,0.0162297096419493,1,0
0.152467529013147,0.0226959237303113,1,0.026867924317201,0.0308962704544305,1,1
0.263967765967725,0.461056337298917,0.0184188157170676,0.139005159157874,1,1,0
0.143246341832931,0.0385684693708735,0.0250023586598097,0.0821868290308882,1,1,0
0.383175856891974,0.767533673034672,1,0.347424059972594,0.643159239972053,0,1
0.562157728339531,0.0559534996020281,0.277671304756934,1,0.195231216890036,1,1
0.0901680906478571,0.112905750700107,0.0864456895309635,0.0639354752110639,1,0,1
0.361679371863243,0.517104298751427,0.161866028706781,1,0.000400559483288052,0,1
0.121703638718527,0.0124189585828522,0.264379897464488,0.0430802550229601,1,1,0
0.019942373078198,0.155947401887774,0.013993860128492,0.050325424328081,1,1,0
0.429160987917727,0.238920988096758,0.946051324674709,0.138525825405641,1,1,1
0.433267997326523,1,0.121094029199299,0.059562309332841,0.327479189110438,1,1
0.219395702554124,1,0.0032702266879045,0.0666863367885807,0.858734953985016,1,1
0.444532114993954,1,0.427745636963785,0.629606562878414,0.686727311079638,0,0
0.0492797878110953,0.00111413579210433,1,0.188424412047709,0.0969270547486778,1,1
0.0185212502257262,0.223330967775196,1,0.593339586111207,0.0802007149031637,0,0
