"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
0.0553397392644837,0.242740816314694,1,0.481242837271541,0.449893429878419,0,1
1,0.539817862211423,0.361161033680239,0.106390167336858,0.150479826600324,0,1
0.927202089201721,0.620989281081935,0.651278158892412,0.407132132273587,1,1,0
0.0091743013114405,1,0.52044818097808,0.753848990022662,0.113123463533236,0,0
1,0.284942255630796,0.0966084655760046,0.0339295895803567,0.450001165818632,1,1
0.821185099816685,0.506474768289749,0.0426703919394653,0.288520844146468,1,1,1
0.604396433039242,0.323367727422934,0.0335369753003285,0.0127157341487289,1,1,0
1,0.374214072707811,0.099317176042861,0.0643036550822885,0.278836494565764,1,1
1,0.283689502551936,0.299952002383134,0.137676317365854,0.200050148505098,1,0
1,0.236967759829389,0.0898944989860759,0.100332669357259,0.0824104291228962,1,0
0.654628944772913,1,0.0235520977850742,0.557568232848025,0.610303000856566,1,0
0.819874133348311,0.793187900030418,0.596594805276839,0.148910068236402,1,1,1
1,0.122797651524476,0.0100874391241153,0.182632900277199,0.413130954552416,1,1
0.417252092604901,0.0394854178010953,0.255772928102904,0.213456467589347,1,1,0
1,0.154596195155956,0.0229279475729945,0.0149907359727355,0.37326436819171,1,0
1,0.0462079458330237,0.0200110787964158,0.0508387426899298,0.202776256297234,1,1
0.347505119701261,0.740823145543167,1,0.0952639145841208,0.0189427807283379,0,0
1,0.155512864209242,0.0241470386686585,0.0550363713805892,0.963770644984472,0,0
0.615377186454093,1,0.35171965036754,0.7015778532315,0.34041577164831,0,0
1,0.708901172050752,0.211349428853757,0.00266342419277031,0.427093385469607,1,0
1,0.566345388680051,0.106014564716902,0.046722981887071,0.24899889962631,1,1
0.170619277623783,0.375541137856171,0.165214087317831,1,0.608965675803133,0,0
0.75317200931374,1,0.977274101996598,0.202616719716554,0.745438602564274,1,1
1,0.211217079713973,0.000885050595359352,0.00647682920708171,0.131531359127336,1,0
0.575773665769051,0.457086532041607,0.913811492605144,1,0.190030239649391,0,1
1,0.56078764716256,0.00224422215943022,0.116996535410764,0.418488774182742,0,1
1,0.674397260506134,0.0840722962751917,0.266792361290371,0.719788078879571,0,1
1,0.336526625055753,0.0125399867583008,0.0999787861749291,0.197200600768027,1,0
0.591729751340444,1,0.604977882407095,0.0750436803494027,0.273515294049444,0,0
0.0790488360736016,0.450378847013297,1,0.1060553315618,0.0397866974127475,1,0
0.440401059836999,0.291622834465019,1,0.185664417287516,0.535211424519935,1,0
0.618770605181338,0.830960643548541,0.349091477532801,0.305172902856015,1,1,0
1,0.534809270407784,0.0330913371551839,0.060666275483939,0.191367093125962,1,1
1,0.127524392389702,0.0307438886861737,0.0412501947543067,0.0792019747771089,1,0
0.351207178318456,0.406771818454464,0.914602471708933,0.926088964436057,1,1,1
1,0.11041338362453,0.152638536225931,0.00742766294935969,0.24577530869265,0,1
1,0.180355013725074,0.359885646088805,0.21584953119506,0.797322590105863,1,0
