"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","cats.1","cats.2","cats.3"
0.0297178448523924,0.570885363010951,0.151088067180319,0.00853272736542355,0.273925410126208,1,0.150988056198241,4.9040903921567e-05,0.293298596932378,0.114953123838301,0,0,1
0.0803016770514194,0.214981385583887,0.30809530715974,0.0274308021397329,0.255306540606951,0.100212719487317,0.133693887761456,0.178704913241136,0.0532288730844501,1,1,1,1
0.0802154361042349,0.00349105952663526,0.0404482215646145,0.355512554910458,0.0414986381338094,0.081861785464461,0.185385352081119,0.131744693169836,0.484298238811072,1,1,0,0
0.155202193570178,0.654598863077648,0.727927377204905,0.35987156895831,1,0.0114104770360015,0.0128232822438844,0.120437865428691,0.0526242317115797,0.101807755819431,0,0,0
0.0942241194532549,0.129150571879497,0.127956150554356,0.272167190643988,0.0628354730583269,0.0537751143050417,0.281811184047695,0.189146485356649,0.411904113516084,1,1,0,0
0.356954836959794,0.0356658717876729,0.288987232208547,0.410452707110944,0.010982538973868,0.661764790961684,1,0.0892785693734651,0.0286861383370491,0.668719118066971,1,1,0
0.0527090039437927,0.105779041158814,0.0799425034704144,0.0116609085141169,1.88738424036741e-13,0.21483739638292,0.0993789994319805,0.917901580459167,0.241382358074484,1,1,0,0
0.281651380349172,0.0431104068145806,0.438984656441501,0.0325498826400094,0.479692155339133,0.580834004201099,0.960517309604089,0.00595477450598,1,0.337149960936243,0,1,0
0.423116466978768,0.411232357429887,0.0680756517410743,0.332136880195775,0.562629604664204,1,0.0773596566907692,0.325086224149752,0.736817520790916,0.342040636174154,1,1,1
0.0600285257212185,0.520155723738827,0.239724310406232,0.329004407931648,0.231571373897487,0.536185493069383,0.0025304399948287,0.368636475129294,1,0.0670323844242362,1,1,1
0.285820111723767,0.500220615674731,0.194927166075864,0.00188677620717751,0.30014175346322,0.152661499436758,0.0441394768162569,0.0437880752494644,0.0256648682664715,1,1,1,0
0.207984837197745,0.512960267035963,1,0.700989395658079,0.0840542258885216,0.041447473711451,0.208698679009364,0.998707420156639,0.0310419306201344,0.10032820195456,0,1,1
0.355606240333319,0.492698982359499,0.0207666744791341,0.500990344191283,0.101956411783128,0.214295478443569,0.019751936903695,0.100517728569328,1,0.901038832693273,1,0,1
0.0943742996841034,0.800564572689391,0.298581918419449,1,0.597778991521839,0.0161842565640119,0.0363807366284731,0.983285218181379,0.809896411279442,0.127710860874915,1,0,0
0.00261789788300218,0.527302557861623,1,0.334251910894101,0.0848490163712608,0.59842164029977,0.0263293210154173,0.0463399040305611,0.098660938729482,0.239256998290553,1,0,0
0.0456132621274962,0.0613096383935,0.319720128166362,0.415129244665174,0.479791980958789,0.68275325163315,1,0.0365867928672819,0.221642408336439,0.256003128137353,1,0,0
0.0622696788700876,0.103176572663641,0.00536873463807713,0.267556872676306,0.422334047422888,0.0958692247955891,0.521058908395068,1,0.108199731477225,0.0676762476852368,1,0,1
0.335462568030408,0.0784669713579654,0.0013331009645727,0.00032140407902704,1,0.15375196263689,0.0610214595945443,0.549196259595579,0.334791489589474,0.679238412508265,1,1,1
0.000588617453932249,1,0.239023655612405,0.0193178349028387,0.0124992637492983,0.10924120625889,0.484841876657959,0.235333866191621,0.171542267122184,0.0917858960802699,1,0,1
0.177342677048803,0.817771690967381,0.19876891974161,1.41618545858362e-07,0.00453636160921537,0.0649747034219218,0.000633611384757948,0.0365885239151214,0.421796868530336,1,0,0,1
0.113463058177935,0.195752982935553,0.186410231273654,0.0193144963269398,0.307318973858206,0.289101393062651,0.0132900987761117,1.00432949777261e-07,0.224927205030808,1,1,0,0
0.0247957917001717,0.0871063049574114,1,0.23569551694525,0.0422459015745316,0.00623234023554799,0.112996087945478,0.00459506920246297,0.026215112940228,0.0874415817567806,0,0,1
0.0622564112508993,0.317658813019716,0.0941410463172167,0.00269235480747927,0.0901738420824097,0.172729563765676,0.102167718758013,0.011249145573089,0.00301145389652278,1,1,0,1
0.142914362139869,0.26236556777201,0.554380026010402,0.50828576946998,1,0.80318018755496,0.480914444002001,0.786504684762561,0.568602555253906,0.387937689374515,1,0,0
0.00562242106219789,0.33526702767657,0.00185627192283439,2.28200889750401e-05,0.762151988638006,0.0942756230745752,0.068908682434145,0.139124913607473,0.0546065886395335,1,1,1,0
0.978631469754678,0.125581103184483,1.68828408690188e-07,0.287146706913536,0.0106492147593252,0.687822682774108,0.602128170554722,0.101560578221017,1,0.41513156963227,1,1,0
0.0490969198791536,0.4538091850469,0.288875702631401,0.357614113295231,0.676680415070577,1,0.0210456755198097,0.51229223794103,0.0468611458719588,0.234831573881121,1,0,1
1,0.499717538627336,0.0316543600991577,0.0191821557488868,0.127238682666523,0.667507908785768,0.0517869521900494,0.016266238721114,0.0412012503208593,0.642230783617389,1,1,0
0.0396477694013319,0.00686734946607869,0.0303976392275924,0.0654140002718058,0.783902731197238,0.259196972139427,0.328012086729639,0.270038582590669,1,0.424528894230974,1,1,0
0.148908344009051,0.0870517630255387,0.00652997853179673,0.236831832012395,1,0.0837309273573968,0.87158538366828,0.0564573982917033,0.139639293144243,0.113373757423422,0,1,0
0.00366363657864778,0.0591278196960409,0.392073136005443,0.188150201916097,0.335289730036196,1,0.357614226192131,0.00201447950347802,0.424375609571419,0.507885782524808,0,0,1
0.00746185315339569,1,0.108877996447976,0.0312666458282921,0.00301011740374846,0.0483984105180242,1.49467552507602e-05,0.0880864958187688,0.0671811539360601,0.0506208302125666,0,1,1
0.118525421264948,0.25270401462252,0.440549267878001,0.179470832798419,0.18317919391255,0.927569334029883,0.0998995773954323,1,0.298382869537392,0.337990146648277,1,1,0
0.371952261725414,0.553026925187589,0.404003084581457,0.445196465384502,1,0.843463959506924,0.571904743074929,0.0249191484823701,0.109289989863862,0.306346280951376,0,0,1
0.0398634586124957,0.414221331108679,0.090971898040861,0.611952936661182,0.00345489817999099,0.374049784832467,0.0714319813826022,0.0376033321762437,1,0.147821173384733,0,1,1
0.00990910086500118,0.543221841893667,0.0290117015808589,0.148889513637367,0.173622376273173,0.0864610901212183,0.0568040192197815,0.0872967350778919,0.984248763075694,1,1,0,1
0.123733007081254,0.503722680130397,0.0142822186014629,0.0938613248913627,0.605937415141539,1,0.203422958415256,0.0226737760920648,0.638014200945062,0.231330373354878,1,1,1
0.232277575829937,0.194350922798356,1,0.0479452062744683,0.535017621529302,0.264611081509248,0.0597775194237107,0.0631581778709939,0.221089156640745,0.249505380206659,0,0,0
0.11689966294737,0.14551995718633,0.326996921775755,0.137897528883431,0.0968488638244521,0.00238980001132996,0.228294846921569,1,0.0406336409689928,0.0142654510718636,1,0,0
0.236308731090019,0.0865081292179774,0.646294545434133,0.0055034564831258,0.102967140389344,1,0.498404634334063,0.277878641761843,0.617489646385657,0.216767300854862,0,1,0
1,0.616839084314349,0.440005257154509,0.704926967962518,0.567016308928485,0.0107023216107585,0.537056737775459,0.034787711305894,0.0458460212696272,0.361782249622708,1,0,0
0.384457855755181,0.0643227760839644,0.240398235423816,0.0394791962530119,0.463018147041944,0.132751056493113,0.0468500837413025,0.0241672238826732,0.023675807016425,1,1,0,0
0.392688232387536,0.229895847162699,0.124826410081458,0.306167912886081,0.220045547790657,0.340231074818626,0.433436464015883,0.272167578219231,1,0.233300520109106,1,1,0
