"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","cats.1","cats.2","cats.3"
0.0319343124344209,1,0.173947591492667,0.18338337215053,0.566615991795227,0.491073099067951,0.0648090902645692,0.0212094052250632,0.0171847761151076,0.113011322642014,0,1,0
0.2657756058062,0.510075805065205,0.0326576686107286,0.0881628090427793,1,0.38010462894458,0.01566651455338,0.0141078111523417,0.0590668612957118,0.0731985023174603,1,0,0
0.0094263738967729,1,0.202196209655326,0.223387280964513,0.0779647548916902,0.480267258991826,0.0864644961049555,0.0311455621230613,0.0874754803683247,0.0982531549565005,0,0,0
0.557667802565456,0.369912274694559,0.205576653580314,0.0645779999708841,0.0570855409570654,1,0.081176831664195,0.10031129382314,0.00046010499485396,0.102060307320153,0,1,0
1,0.33868294432215,0.747311149415845,0.578121668377018,0.131689089425251,0.422651256280811,0.368840509990329,0.51241282606031,0.196115822165714,0.501050561155538,0,1,1
0.395867037754543,0.055306357130992,1,0.366642005131171,0.343651806449179,0.14967670457115,0.187221652580294,0.397675257674489,0.242959418419418,0.513717723646153,0,0,1
0.00388682010759137,0.230481154791949,0.0609277268412623,0.200049126598856,1,0.321969115175273,0.0516940512260387,0.00380179175718499,0.0204975640751358,0.139231399038219,0,1,0
0.854877334474893,0.838712814141476,0.346120930882177,0.14543097963163,0.337323643789288,1,0.23548457537593,0.391039699948042,0.223044179396311,0.16161850584807,0,1,0
0.272310900276014,1,0.813634276131046,0.309620114262207,0.0795491004803652,0.661221705991093,0.630851323161011,0.278104635670709,0.264789530311675,0.0145309383970153,0,1,0
0.7171493500425,1,0.783213516613061,0.737475178137554,0.044702053932531,0.380137220030375,0.712763128309635,0.319945223790997,0.112728031552397,0.104195075125985,0,0,0
0.25751907290193,0.27212936995765,1,0.217204024839396,0.0532843856214112,0.518639944256825,0.128372874406301,0.816629304708531,0.0607076063992561,0.484633372230765,1,1,0
0.124587275223201,0.0625467156830497,1,0.0675626290011391,0.723159072831168,0.104859707885243,0.223030708983616,0.210622402352916,0.242657619803216,0.0256203933130997,1,1,1
0.490648712425656,1,0.139756495669357,0.0251870982008013,0.00342057050533304,0.281341289539936,0.273867581636602,0.0833426968034326,0.0325284264824203,0.0105463900782167,0,1,1
1,0.0300067239846857,0.637908397510776,0.164836642918832,0.150470651115553,0.37452752431954,0.048695428834756,0.323908471250065,4.61615901493777e-06,0.0651112707230534,1,0,1
0.380620570926696,0.0296026399980558,1,0.434795276277005,0.283671771735417,0.0791892759203512,0.365980899995432,0.131855793028442,0.183978734242719,0.434209673797727,1,1,0
0.398565493790654,0.0188237556909276,1,0.38266917531801,0.051050167598499,0.112225036846085,0.126334226732014,0.114388773545584,0.454929937152412,0.0628612938694764,1,0,0
0.0155337576958668,0.189812636915334,0.0748309649961221,0.615170963094128,0.148913842310323,0.630594911586813,0.849555062651752,1,0.177847450421545,0.457920342592304,0,0,0
0.24636171773154,0.00919609758185124,0.712043865557831,0.421100742359166,1,0.140862932253736,0.127837649649038,0.808163210217519,0.533863050191511,0.557570103751638,0,1,1
0.0126837153321334,0.342814352157683,0.258610794080302,0.479796351538602,0.126960626586071,0.155706540184663,1,0.952466223520972,0.577483898634288,0.798966507856399,1,1,0
0.0355220218874685,0.637352211683007,0.0658685075322107,0.0967635866477557,1,0.712093631374954,0.00344884024737103,0.0552564758785347,0.0148284476528018,0.632294965975322,0,1,0
0.154882104036214,0.00319239208971506,0.0424648934998708,0.156998675556346,0.0949799458677071,0.0897147856408999,0.112777554223273,1,0.6539657612671,0.292849759087294,1,1,1
0.582456949915379,0.825127012294779,0.286082599515182,0.0445688671237415,0.0540911967251452,0.849989486469703,1,0.205512743130897,0.0217056421522156,0.0850989798985294,0,1,0
0.0187877482575272,0.0759912558742895,0.275932311435528,0.109976037598305,0.0301619391915735,0.0894310012369979,0.601118925102466,1,0.43613035026612,0.55512152762346,1,1,0
1,0.400425505938906,0.925747225186019,0.554087156294443,0.496807317818448,0.234274959069037,0.0250882538362488,0.801061996271355,0.73893116916327,0.103187105111236,0,1,1
0.463522171724481,0.684576284997291,0.552767766897532,0.184455869117212,0.0534382327219845,0.650184633461326,1,0.506630233536195,0.865318710623118,0.845642132981013,0,0,0
0.0114392028510279,0.0128410137201165,0.103340113750355,0.15761979379511,0.145493165988379,0.109775328467563,0.296898223435389,1,0.324616521269001,0.311421841234553,0,1,0
0.322984709263215,0.242456774676938,0.451916207311967,0.206390514347175,0.229687684031144,0.610785236298114,1,0.328052009735256,0.203707482124078,0.302707651555307,1,1,0
0.688984952579305,0.165780686086737,0.265656822956187,1,0.170098158030882,0.279604826887299,0.0527354862966478,0.168710823692514,0.0337103659574155,0.239132792879802,1,0,1
0.134120607833494,0.0360189269836821,0.0184598681805296,0.0140338231937979,0.0689265820534233,0.0514108619816481,0.0317422695553379,0.0450002827166172,0.676255512000203,1,1,0,0
0.495358567609441,0.000761903821333865,0.795841483532428,0.527692568130935,1,0.31468650462901,0.05523928788784,0.264833714183187,0.355184596897083,0.819033380705029,1,0,1
0.327800479351352,0.0867219060815352,0.564064922210723,0.238424266159341,1,0.0478597734881896,0.058977109301864,0.306236543757427,0.423675666668606,0.386417956727378,0,0,1
1,0.0300309010096043,0.273582141727992,0.649831008739216,0.325948823995442,0.271282501423895,0.00171232214446608,0.313135117928349,0.191847036614912,0.00825401613484836,0,1,0
1,0.882875261104333,0.0892575071753687,0.0411941805803444,0.00118641072522488,0.399263253652401,0.602241820535706,0.674780537216168,0.0040741615340418,0.107623041288771,0,1,0
0.361407860449341,0.0335671354913182,1,0.579512464102245,0.832627253474256,0.430323933564024,0.120884623047392,0.181421414464753,0.237946519260205,0.390693593872113,1,1,0
0.136734701813365,0.0107022084099135,0.381404309993898,1,0.816987649521811,0.198526717991983,0.18045282711481,0.724814711403118,0.499014088576581,0.374585244924253,1,0,1
0.367850010852682,0.73682311241193,0.0500570020431513,0.315591585400353,0.782192003176147,1,0.0687247653101277,0.0612372334969905,0.0155758882879702,0.414759210239363,0,0,0
0.584967848411873,1,0.436230854397221,0.206425310733199,0.0200228249253335,0.837656541341077,0.209728859876243,0.0152064957709725,0.208294114912333,0.403376763808872,1,0,1
1,0.0509157147927172,0.705602051463588,0.426252640778144,0.591552188216612,0.239048321324282,0.415493502279337,0.269678829267512,0.0866064155380125,0.168072046925874,1,1,1
0.857980089406469,1,0.0918722646540453,0.0623602315623956,0.0181909270786729,0.148172919424524,0.108538996953683,0.313095389189229,0.000304467255610601,0.294847004803528,0,0,1
0.410205699601701,1,0.099530203127202,0.0771921630879499,0.00805101275501838,0.167681687549233,0.318830498484128,0.308903210815415,0.0413420762099843,0.594197140831775,0,1,0
0.0407151660235922,0.0901265974330634,0.126727572510828,0.294471661614146,0.00128813306177783,0.0781031826795507,0.567037298026161,1,0.368579643510044,0.568478073047973,1,0,0
0.946611042402828,0.272491319049965,0.563987447301226,0.109131636528687,1,0.503576438553413,0.251318272113,0.576302838621475,0.0462254541391949,0.27864029255171,1,1,1
0.211665845931067,0.00755857912106637,0.29711706377209,0.101206839276087,0.0177277601878913,0.36910576575354,0.386670141735495,1,0.242223834463212,0.239693216161685,0,1,0
0.258133898073734,0.252408088831074,0.972509449332099,0.760433690965319,0.337196461272011,0.0609162747280708,0.0562322198114698,0.144991347133779,0.397772975223116,1,1,1,1
0.115014905738934,0.0834171121430444,1,0.592206468174815,0.220593146069998,0.194134362023804,0.191690448525781,0.0542049620401702,0.0429553931880149,0.4600066395167,0,0,1
0.0962583838209736,0.125700063696411,0.465327734278628,0.0731555068467374,1,0.420276734549222,0.0681403638938783,0.713365853350835,0.0753682899335742,0.113825137863852,0,1,0
0.576430912618136,0.937619711494557,0.155330469895713,0.11307876851216,0.139670821006196,1,0.164243698665722,0.114874261719396,0.265230425892087,0.0137168904752396,1,0,0
0.241565613214136,0.289077977551168,0.0987084689160262,1,0.82896378939963,0.588573000389214,0.313906571518578,0.14426497739596,0.00576037547424537,0.0734882584786999,0,1,0
0.343132698139974,0.18536816966807,0.995723584001002,0.492247430594922,0.720846828017196,0.212452089686721,1,0.387489626847964,0.320181907783007,0.431485114853394,0,1,1
0.0473547650780052,1,0.0115485753678808,0.109526535482416,0.0645668721034903,0.300612106136477,0.0023368181129659,0.0819144232362617,0.236932816123166,0.31015212786863,1,1,0
0.0334908945590179,0.931334864280374,0.08949899852933,0.0642936547147809,1,0.47494902138371,0.0142096189100886,0.178734451242554,0.193503885131308,0.109633399521378,0,1,0
0.171249091870653,0.721548248401921,1,0.293049827596012,0.00484517417990253,0.378602757211502,0.222557637250509,0.0645949409128063,0.0845969130844204,0.195968077461999,0,1,1
0.749274239502599,0.00343550831997784,0.583027537118701,0.327829891890401,1,0.223264775116577,0.208368601186189,0.466175263349669,0.511976815413606,0.655026170532205,1,0,0
0.0612751445772916,0.187817822610669,0.054957822400077,1,0.387047575257006,0.512504895420018,0.00792126955967415,0.0489599600218063,0.0215375603870094,0.114806945805194,0,1,1
0.505513341703491,0.581176904122547,0.392651937596244,0.113430204737466,0.524169669558803,0.760212926516811,1,0.807805101062366,0.209955419249877,0.173874591120524,1,1,0
0.794047501922436,0.865670005871912,0.290890589491138,0.82945496217524,1,0.129011537565755,0.00103984648086909,0.57710294847844,0.126291751534364,0.0993762474705429,1,1,0
0.390952484333801,0.563794183206533,0.222576874859575,0.289027613036112,0.00135451861558119,1,0.128090701540912,0.0186956850661433,0.015228526014555,0.306438208390367,0,1,0
0.217015441214843,0.0147841492191937,0.37739089570358,0.393044645921572,0.0108879246445207,0.277599975764377,0.323839747780185,1,0.110253932831723,0.80833764183186,0,0,0
0.0756156284837807,0.050262394736532,0.132316235671986,0.17591531903512,0.13979619755935,0.0813669174030449,0.0868545231347061,1,0.177419101460193,0.168516763961727,1,1,0
0.776896021790176,0.924602590701751,0.487191279755408,0.1693167161595,0.00678457458943727,0.346921043269696,0.314284345873309,0.029954522883595,0.198700293829226,1,0,1,1
0.323298881143192,0.339351745858643,0.431526052280271,0.463548703817021,1,0.421278937923851,0.00736134863678785,0.119524622997713,0.169758935518966,0.186842236332634,0,1,0
0.396253134828688,0.000651747081564149,1,0.291711881712478,0.162396369746533,0.191351892653933,0.207768429743774,0.273625252649899,0.715328004818604,0.337134461152427,1,1,1
0.325912308580046,0.200146407816518,0.158659166342951,1,0.943948646101463,0.287975370862137,0.00812016398926999,0.644176882152905,0.256118685170618,0.184943831424836,1,1,1
0.179949737930341,0.00215164395189341,1,0.493830098710781,0.0952779043752637,0.256614950600356,0.173797190384941,0.279987947753953,0.375490231584276,0.254631006354368,1,1,1
0.0917325081672727,0.0364572781684731,0.896884242450996,0.271275306937002,0.317533299251219,0.302099583413401,0.627860356091532,1,0.29141348107714,0.657747803590189,1,1,0
1,0.0451699807843043,0.327086751892483,0.0590037171905415,0.0953066635197386,0.529502004356208,0.0195619981393058,0.274271037151206,0.0458070128695873,0.131745240325302,1,1,0
0.0328262639122338,0.228199150132205,0.105765443983045,0.253126435684712,0.294473431859226,0.391366600987391,1,0.786909441668683,0.267086792484844,0.692422519367545,1,1,0
0.549629755787791,0.279088650860517,1,0.111179814570543,0.802946853481441,0.110705657159531,0.151691325052055,0.410525576264941,0.0714734599236389,0.0385288784078244,0,1,0
0.970728197258441,0.209630993469518,0.0234467661763182,0.35325180248866,0.297101651226541,0.487135235672756,0.00111476904343055,1,0.0762616841704314,0.226028360433302,0,1,0
0.896349326984841,0.152146727609652,0.0906325410920776,0.168430237736636,0.415318797798782,0.370973345780884,1,0.245150791065619,0.0267323951854077,0.0281483638338071,0,0,0
