"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
0.0203533358640891,0.0539438416875397,0.0828594184474091,0.437668416874451,1,0,1
1,0.17361433440306,0.801369615019433,0.0254826832420654,0.375672616572645,0,0
0.328401538942106,0.0430312735031188,0.414049319876304,0.195540815945975,1,0,1
0.473722069873419,0.0357066593853693,0.0692278400207942,0.445794259275111,1,1,1
0.0264889896200897,0.585279809383942,1,0.236640190747074,0.0489996376911206,1,1
1,0.841033063091447,0.881325472597374,0.756138854232105,0.284597651854204,0,0
0.134141068449015,0.105610266549119,1,0.287643030290573,0.0830737915868853,1,0
0.950691042795885,1,0.0140952854410611,0.728413073196172,0.00427045274957791,0,0
0.0737416687444082,0.154133429370671,1,0.0149293779386692,0.0496514085209643,1,0
0.138661125031582,0.242800969429691,1,3.57780918369641e-05,0.432739571396797,0,1
1,0.338461869119251,0.352067837669759,0.279840368510583,0.350491502832144,0,0
0.782685713209853,0.85707825164799,0.427219183146595,0.018451277273503,1,0,0
0.672688907916512,0.921727948435038,1,0.906078352164005,0.0879470672822672,1,1
0.37267632611119,0.126838976179604,1,0.189875408248125,0.397903694541795,1,1
0.745083858283249,1,0.494878339425784,0.649738258427916,0.480231763323578,0,0
0.0769178465995902,0.83996839918645,1,1.03635514556537e-14,0.287446840264053,0,0
0.0587246022686516,0.345078669102541,0.786967826952976,0.278166716615598,1,0,1
0.0352281030526218,0.116296534766675,0.846540595220977,1,0.0639918244582378,1,1
0.565258253863122,0.492373636288513,1,0.0511343079067,0.313865541428228,1,1
0.000645712708700474,0.0343712135992729,1,0.276750549753151,0.0316671049869564,0,0
0.404978989194112,0.115024995446298,1,0.839702801588244,0.11437874933767,0,1
0.503695551530109,0.665528711697425,0.00990960529804936,0.0591008525286346,1,0,1
0.159733149235476,0.937378982894178,0.164074514125546,1,0.960000037173229,0,1
0.758501997134973,0.000536142728898569,1,0.732246197739546,0.0682315619949415,1,0
1,0.105441210132047,0.000114571652008555,0.465611493045335,0.119675251551705,0,0
0.672594598576542,0.170021196625798,1,0.365897340689177,0.644885339071541,1,1
0.633067824169388,0.181809661629613,1,0.499869745671264,0.0215902463237594,0,0
0.227950652173009,0.0273320483867736,1,0.00170777579615039,0.312512245034655,0,1
1,0.190713448547119,0.379945324413224,0.164763999831242,0.574709446502132,0,0
0.566933460883477,0.865311330408436,0.456953459001011,1,0.149897999127978,0,0
0.703166325187629,0.0347844389065947,1,0.395149308824839,0.531206506624659,0,0
0.0139604197251937,0.0640330780087187,1,0.211940563940776,0.0936818455607737,1,0
0.151855725104495,0.00164916729062109,0.0226448034508462,1,0.622614918750581,1,1
0.13363202207694,0.125609014517354,1,0.075111500507462,0.177719725361109,1,0
1,0.340134788292643,0.696449980589196,0.260369500447654,0.00528364916116246,1,0
0.165093682041423,0.359857680260322,1,0.0039999517324287,0.128797411224186,0,1
0.0195413292770659,0.109221822149689,1,0.419444774651194,0.136105672459984,0,1
0.00904847513393734,0.166238687792334,1,0.00640610845528262,0.0410309364751512,1,0
0.342313521267137,6.84870724049662e-07,1,0.218126925087599,0.0789130619026034,0,0
0.129152457006054,0.213034271409167,0.109857158026278,1,0.0895063127475634,0,0
0.0282536136768826,0.518470385618245,0.108298788244885,0.312422670223677,1,0,0
0.196621302132416,0.174733282653106,0.986241570836067,1,0.744577892213332,1,1
0.00797738659273009,0.0940930921650952,1,0.0704696119844628,0.190520130798376,0,1
1,2.03599745540723e-06,0.215201430773943,0.0524195184734316,0.620326984660779,0,0
0.839014738770623,1,0.0750654401010917,0.0886849226275905,0.821922302017174,0,0
1,0.199547300453415,0.110484797197069,0.0210326371562007,0.281684382780155,0,1
0.246730082580205,0.260270477347253,1,0.153626909695863,0.150085574107846,0,0
0.00631027865481878,0.378071457880929,1,0.67531040706192,0.130901620476387,1,1
0.0592911626147932,3.99727073282794e-05,1,0.391952866529699,0.0682563544113435,0,0
1,0.754943255391263,0.162337823421578,0.00183094199985671,0.462376277992225,0,0
0.227278744802671,0.0343991602696165,0.655282904302475,0.525992149077914,1,0,0
0.209284871371733,1,0.565202900230936,0.00818368260488396,0.0856467272169934,1,1
0.486675013902318,0.136951169994974,1,0.0594680871878918,0.750542923095731,0,1
0.566537162056504,0.504487416473146,0.125391137228851,1,0.0127948187024937,1,0
0.479071937312624,0.115605551401715,0.033318661641983,0.144385248600687,1,0,0
0.722216712390421,0.120665035369754,0.152616925879456,1,0.858155006025559,1,1
0.50826829410135,0.0911544456804005,0.0947519336642335,1,0.454500297081149,0,0
0.188749145220092,0.0738055061846801,0.663198505210973,1,0.187916593136138,0,0
0.106720294184646,0.0333838356277278,1,0.0146396835432984,0.400113637735695,0,1
0.463632725382993,1,0.657187148639826,0.077686317573191,0.712408577542439,1,1
0.143347143365738,0.080404856570282,1,0.156012094247503,0.18055497630717,0,0
0.112648698649366,0.0788583406123183,0.00343007629318085,0.633209423474862,1,1,0
0.875043168839947,0.624275850057443,0.163797667512962,1,0.248705348102871,1,0
0.157178221780346,0.0185479889543797,0.645492253125284,1,0.88842535748562,1,0
0.0583211382571807,0.0641294636455402,1,0.411416408923757,0.055004239881424,1,1
0.00362804110306238,0.000940606792491924,1,0.0113615957040701,0.167895394500143,0,0
7.75039167164403e-05,0.142776788281803,0.023672738284934,0.0509971699182404,1,0,1
0.243645446671124,0.165657002643217,0.292748456645361,2.0588798968045e-05,1,0,0
0.98705032526176,0.0752282461011332,1,0.375499378565552,0.23722907834401,0,1
0.487336439064216,0.254393918261311,0.059350114754728,0.235763219670188,1,0,1
0.0818728209457185,0.0932579606042883,0.332515853578631,1,0.277380684921166,1,1
0.284013404686286,1,0.746568178710861,0.533274420934004,0.517427562023183,0,0
0.752697524007709,0.080658088531665,1,0.252891062480052,0.545615070925973,0,0
0.390005379070618,1,0.218571453175404,0.453947812092614,0.201525469801247,0,0
0.178051274679347,0.631038727147356,1,0.418952011804713,0.0192446750479904,0,1
0.292284441971352,0.0678160281346693,0.774262032229986,0.342959453533479,1,0,1
0.0196950003145219,0.0166109461005257,1,0.0041707213110867,0.122006764481588,0,0
0.401811891463191,0.583018778163562,1,0.00198323887003758,0.433421885524508,0,0
0.665906813333515,1,0.652704804722451,0.339449278526375,0.250392599482813,1,0
0.126358986245253,0.340959140552772,1,0.174314519824023,0.601267903353709,1,0
0.0978826754385684,0.120450594465219,1,0.0694885379608783,0.258230635834268,1,0
0.0390492147407094,0.399790824297439,1,0.143951463466458,0.365191657607991,0,1
0.202038672786844,0.30665471575416,0.210546771695901,0.177810805964937,1,0,0
0.0413347270797639,0.0179326222906496,1,0.949259684977243,0.140687868688553,1,0
0.220481009363578,0.0159097029862768,0.590681529387728,0.64098573775077,1,1,1
0.301719655688063,1,0.539304599357662,0.0658065710327101,0.81461006601561,1,1
0.0830066588832935,0.357210386491552,1,0.00136924249933287,0.0909488533174632,0,0
0.423233446487301,1,0.303729603189073,0.0572879556840523,0.0201247876213914,0,1
0.0903887172637394,0.0235028603247926,1,0.679244276810268,0.217956240588722,0,1
0.0172246819689966,0.0817351672269984,1,0.249266987816949,0.248303545928683,0,0
0.39738875398428,2.38868009465811e-13,1,0.313705333911392,0.373659820682276,1,1
0.56810566746975,0.520228380199262,1,0.110768129011044,0.809372745267735,0,1
0.466249242029814,0.0748053922380545,0.538408587758079,0.213231053538663,1,1,1
0.912501558067465,0.292570639804853,0.868314336330137,3.54781878756316e-09,1,1,1
0.645196580690285,0.476703805496023,0.812229516613683,0.0461883501346254,1,0,1
0.0519797849163634,1,0.164164342987785,0.231906769114972,0.0344240999463666,0,0
0.178675031086235,8.27792397363444e-13,1,0.540023625086697,0.00645595301994597,0,0
0.297135538548998,1,0.0941686536432353,0.608069292711883,0.088026720559681,0,0
0.186784119478869,0.141107224479751,1,0.222149017351902,0.0107590372238846,1,1
0.163392626391626,0.740758312019281,0.196652147001004,0.0046934804844603,1,0,1
1,0.460137757634672,0.19377162953047,0.168676423346577,0.0585152930372174,1,1
1,0.623830846097633,0.232883579084112,0.609149000210978,0.0876080157634009,1,1
0.0278266204756568,0.0685809261201561,1,0.530429196057307,0.00175123314040463,1,1
1,0.887384753365973,0.659054016943986,3.06474994033668e-07,0.96736383041561,1,1
0.14748582869983,0.000980610427676583,0.244363048136475,1,0.350168204313268,0,1
1,0.435759828462944,0.043531394813719,0.566969495621453,0.144075403307437,0,1
0.914011310336639,0.473807903638543,0.41353163136971,1,0.0451839602408247,1,1
0.0865443400488896,0.0737024628564543,0.0226727393720466,1,0.61769059666468,0,1
0.173264086751054,0.137893573342294,1,0.444857885747314,0.253693721603377,1,0
0.856401598895795,0.652269614911999,0.737440802108316,0.155388386764849,1,1,1
0.791552064209639,1,0.0132960079757167,0.00576625350076479,0.0393374646097229,0,1
0.100884360738703,1,0.152707258541942,0.288621589964142,0.0482798816462683,0,1
0.0671451367847446,0.528910267093972,1,0.0115415974325344,0.523009037529408,0,1
0.0963107966739002,0.000544872222980345,1,0.479552982674401,0.0910074474888118,1,0
0.00812549815658416,0.7076600468917,0.930853677733309,0.118285315868928,1,1,1
0.465755016973059,0.314059694381204,1,1.38020131769229e-08,0.319098641633443,1,1
0.10534364939275,0.000829696468678261,0.0428761952112443,1,0.5450958783682,1,1
0.583220182416071,0.0198886129712303,1,0.375017411244816,0.205830069050558,0,1
0.0190160751268193,0.0100144218794337,1,0.0169290145320057,0.0783315218841419,1,1
0.104401774656257,0.220637966763838,0.759350675901504,1,0.137945568870734,1,1
0.27157081130398,0.0366242046687002,1,0.648479852739014,0.0254497350796948,1,1
0.123713494347979,0.263506830598048,1,0.292277393856979,0.00385836057558525,0,0
0.0747426416983819,0.178636326665857,0.00555951955544214,0.128534179063617,1,0,1
0.159359745515039,0.000178971995830338,0.259949756465996,1,0.0965724897009227,0,0
0.0303775871270869,1,5.72687079363714e-05,0.306493645082143,0.69199093852873,1,1
0.02937873724815,0.172422213660561,1,0.00201893909808476,0.141675058504653,1,1
0.0229081771501895,0.072559043506416,0.542544153362396,0.760962204374203,1,1,0
0.0234662578447794,0.251427529636872,0.00195197048986874,0.238035864997769,1,1,1
0.050923927677527,0.000421313963199558,1,0.815398283370096,0.2506332349431,0,0
0.087110040353384,0.91691582375472,1,1.06977919878237e-05,0.133379502875826,1,1
0.12007721217831,0.203432774614835,1,0.262365396627781,0.230349809459973,1,0
0.159190883786155,0.279803150113875,0.407711837690717,0.278032606143536,1,0,1
0.605108551838834,0.233577527246845,0.145836167058977,0.0402464916620888,1,0,1
0.544047071234816,0.367753446809171,1,0.0626192111125529,0.0886940392806475,0,1
0.43768632445951,6.30903913911315e-30,0.970377418675686,1,0.304023588497985,0,0
0.106287912553651,0.0349728123853956,0.0552691635457426,0.189095323853126,1,0,0
0.451439162896391,0.680063277200577,0.0157823324739182,0.158187396251897,1,0,0
0.184978254363449,0.202563313017348,0.00311924572567267,0.246372862400201,1,0,1
1,0.558736736300133,0.319520422647611,0.427455948186539,0.119177407321234,0,0
0.159521211068511,1,0.0151146668617399,0.0458340430817205,0.891098185412393,0,0
0.010081245711594,0.00451951439261015,0.00356909149658922,1,0.360527660140718,0,0
0.475543846322943,1,0.0559015905672111,0.0235416141826354,0.334508046087676,0,1
0.0142558316907843,0.0200380989901203,0.000569435842749887,0.514512467139098,1,1,0
0.890787917471674,0.253880358355917,1,0.771936387933824,0.759606645944597,0,0
0.0233964187387446,0.215687173235537,1,0.000535782498193348,0.413162008377637,1,0
0.0176145023090079,0.082878859444532,1,0.0371593566318182,0.181471093585965,0,0
0.37675747308525,1,2.36404013107499e-05,0.144341221352741,0.269065630650148,0,1
0.0637766658663397,0.0076379842903173,1,0.49920666328493,0.358956303994562,0,0
0.645839426124287,0.0785198442535319,0.820514046816968,1,0.598636673198434,0,0
0.121698949799279,0.010005981425286,1,0.556496187216115,0.170117712830886,1,0
1,0.000199282747693976,0.567613221346568,0.224916861027376,0.637190174698929,1,1
0.286469872669261,0.280440080368986,1,0.192131352701101,0.516482849907196,0,1
0.762649467565696,0.00370671598875792,0.528622169124958,1,0.362366205015179,1,0
0.279456129702788,0.4440523719454,1,0.255305565068608,0.246342723169643,0,1
0.034002551354339,0.0774087627898136,1,0.0583959239583078,0.152945136345903,1,0
0.123037709664011,0.00600633947050775,0.588611977480671,1,0.242322476591108,1,0
0.0332561538175069,0.588821532040098,0.32080800292316,1,0.0180573584455798,0,1
0.014786531615254,0.0097233079118183,1,0.0217757857976156,0.0124821418284,1,0
0.175294890845549,0.00273491438166223,0.282148828500523,1,0.246243921500624,0,0
0.496098596519479,0.275116369272965,0.120048329446924,0.168642256919022,1,0,1
0.612000754294514,0.0837683748848824,0.0229624708925697,0.708861969015395,1,1,0
0.301308453584974,1,0.247634406403988,0.526171233187942,0.050016440495927,0,1
0.425291006249672,0.197606058578287,0.00935950730496369,0.36583863154824,1,0,1
0.138011284016114,6.06654799186568e-05,1,0.15892079196783,0.0884295483069668,0,1
0.0753671895581427,0.137072032069205,1,0.132541220547078,0.254278498822181,0,0
0.325235905392454,0.095335271695139,1,0.929246917119027,0.298089641739712,1,1
0.0255816856712418,0.018004711196841,0.110770093012076,0.395538294653215,1,0,1
0.843411266893383,0.430958444899086,1,0.342380444546138,0.896691256466745,0,1
0.665424851408927,0.292481899453726,1,0.0671253619232761,0.369592080669822,0,0
1,0.406742566440779,0.806411047560233,0.162702537125756,0.370461189499548,0,0
0.139236091943377,0.475578782395703,0.404143349492485,1,0.239869450203519,0,0
1,0.584118879468129,0.680387772321927,0.0349000132222627,0.912332045493688,0,0
0.668483870161153,0.223488470105809,1,5.53788411697739e-05,0.474596178827953,1,1
0.115970477093331,0.0509659890685766,1,0.0406704370309773,0.0124339540069516,0,0
1,0.383305090492536,0.886375282056168,0.0987990636471532,0.299721846177003,0,1
0.0215173158640301,0.043343052659117,1,0.165661452383837,0.00723660595150626,1,1
0.0449782010887436,0.17729875536555,0.0323030105121934,0.00766353464136163,1,0,1
0.0827320390604969,0.322957340300532,1,0.817392868130619,0.00398087968794738,0,1
0.499109655061085,1,0.159226423112089,0.309786547034427,0.26865711033571,1,0
0.157038312135119,0.00136315482716359,0.0254542620451171,1,0.179665462498819,0,0
0.0596914838227935,0.432763189675045,1,0.531097869496967,0.328606571297589,1,1
0.0504466474167595,0.115008720485356,1,0.0264785922571957,0.176911130756503,0,1
0.343245280392011,0.0995104446353916,0.632814799610838,1,0.845149722861597,1,1
0.650819371625201,0.251520662698122,1,0.629582317885612,0.171634390996822,0,0
0.549441133899475,1.41315858688132e-08,1,0.462575343528679,0.0477234912262175,0,1
0.0448897774678204,0.060106333526144,1,0.145212384129111,0.095332306646148,0,0
0.136104493107479,0.138259947063586,0.000733580184295644,0.0303152735150632,1,0,1
0.0778513618928033,0.217908929083165,1,0.252093634695766,0.264350776074188,0,1
0.0377736744049855,0.750169408655579,1,3.75929413228573e-06,0.188954216222579,1,0
0.0308247562087661,0.0151203667018561,0.109221046585231,1,0.0434197584222407,1,1
0.269959291507728,0.0999199887767448,0.0278319280993978,0.252276336087242,1,0,0
0.500521137143284,0.468901206492938,0.326788993363387,1,0.299303614097882,0,0
0.357677087814911,0.254891523907901,0.475917399731821,1,0.455408030664492,1,0
0.227918440464244,0.000496065322130497,0.191623751959635,1,0.0131231145197885,0,0
0.00479409363662161,0.108441593272409,0.223942325037031,1,0.745139431460988,1,0
0.288343949142431,0.0337818791543012,1,0.219168924687296,0.127777990258943,0,0
0.24442980561798,0.137146560665417,0.375619192497236,1,0.701626416271058,0,1
0.198429976119,1,0.702298868979511,0.23702444467571,0.404852881310295,1,0
0.215218365247924,0.205238067704407,1,0.00626825714067463,0.556381383707265,0,0
0.559280608114932,0.52786927350583,0.160552016078367,0.0528933541712937,1,0,1
0.0145175466876346,0.105041259633853,1,0.11864867594518,0.0558069497263744,0,0
0.297755372099459,3.8487125767322e-09,1,0.95096507431971,0.00958863279481288,0,1
0.478926438754681,0.543248654062874,0.137109679034419,1,0.0580665137924835,1,1
0.0317934223860142,0.268164112536248,1,0.116342298513163,0.0686249242253277,0,0
0.148110697653539,0.311635987971019,1,0.0774624203477711,0.654969842087112,0,1
0.103476760257042,1.30612939041122e-16,1,0.670039326142464,0.1464043724904,0,0
0.186499592242983,0.0932243072705435,0.91055749942131,0.183150887979136,1,0,0
1,0.194754517084631,0.666571897292132,0.920641790181619,0.177724964366641,1,1
0.25119283657812,0.0549177449882807,1,0.699069508852599,0.383563494446483,0,0
0.120779041180336,0.652858984171176,0.0222304679140604,0.159697785085471,1,1,0
0.252686053385323,1,0.197682240934833,0.350142639903205,0.0967159348406921,1,1
0.0288521298631102,0.0597669006815786,1,0.395390240746048,0.445143172483047,1,0
0.112532604233969,0.0816248385340667,1,0.319766718108915,0.418205894297195,0,0
0.27292499905507,0.238047486226992,0.120290503473695,0.669605086925784,1,1,0
0.0713453970299128,0.571025811226102,0.739832214938056,0.49048564658822,1,0,0
0.579456423125033,0.482013029386347,1,0.000125479668309038,0.498297356944443,0,1
0.130210174028711,0.113788081666164,1,0.170051966241061,0.559985784842618,0,0
0.815403039423018,0.636817089115239,1,0.211031398528215,0.649818342407824,1,1
