"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
0.0319343124344209,1,0.173947591492667,0.18338337215053,0.566615991795227,0.491073099067951,0.0648090902645692,0.0212094052250632,0.0171847761151076,0.113011322642014,0.0355240201807091,0.0928343581028037,0.252179401587293,0.370914179211423,0.204818430159531,0.208231308338158,0.00934056147562214,0.185247286321682,0.493407242960876,0.355359158962938,0,1,0,1,0
0.2657756058062,0.510075805065205,0.0326576686107286,0.0881628090427793,1,0.38010462894458,0.01566651455338,0.0141078111523417,0.0590668612957118,0.0731985023174603,0.0871821477905036,0.312108241370835,0.191159041628708,0.0836757413977609,0.117395620300827,0.220173407936538,0.0301998789572453,0.0889856545650358,0.105576947437387,0.166661553567205,1,0,0,0,0
0.0094263738967729,1,0.202196209655326,0.223387280964513,0.0779647548916902,0.480267258991826,0.0864644961049555,0.0311455621230613,0.0874754803683247,0.0982531549565005,0.0399158201913588,0.103957627194612,0.218959417099774,0.231879838717721,0.297372378608545,0.351457069084937,0.0216905720104117,0.217661600989412,0.715473780085794,0.0400145291159812,0,0,0,1,1
0.557667802565456,0.369912274694559,0.205576653580314,0.0645779999708841,0.0570855409570654,1,0.081176831664195,0.10031129382314,0.00046010499485396,0.102060307320153,0.166597039727758,0.269151199184801,0.0863471291869762,0.219720818244627,0.548826408540915,0.315108145678703,0.307925964335913,0.136073791711076,0.0257460704665961,0.0544175244643485,0,1,0,1,0
1,0.33868294432215,0.747311149415845,0.578121668377018,0.131689089425251,0.422651256280811,0.368840509990329,0.51241282606031,0.196115822165714,0.501050561155538,0.143151721692672,0.320548117746053,0.00474393053112766,0.0752193489120121,0.0176279087825212,0.203519431213061,0.472489111487077,0.313395140565683,0.00125155710532312,0.0515206221635765,0,1,1,1,1
0.395867037754543,0.055306357130992,1,0.366642005131171,0.343651806449179,0.14967670457115,0.187221652580294,0.397675257674489,0.242959418419418,0.513717723646153,0.000934051212769327,0.392293150859659,0.213307246462858,0.46478659957291,0.635719909977696,0.362429598012601,0.828574870654973,0.0847418567932473,0.395219567308901,0.0972051318664629,0,0,1,0,0
0.00388682010759137,0.230481154791949,0.0609277268412623,0.200049126598856,1,0.321969115175273,0.0516940512260387,0.00380179175718499,0.0204975640751358,0.139231399038219,0.0440976329493507,0.0631527221812586,0.0967613177952349,0.208135063370665,0.0617587498379446,0.122682920107707,0.0299147507923146,0.269357053575097,0.0346634431078897,0.3686041892248,0,1,0,0,1
0.854877334474893,0.838712814141476,0.346120930882177,0.14543097963163,0.337323643789288,1,0.23548457537593,0.391039699948042,0.223044179396311,0.16161850584807,0.686964131948512,0.470008927365557,0.150792876823701,0.30706314279762,0.197695461481785,0.588980059354537,0.313285423866011,0.724161696721179,0.00424863775892394,0.108469545578682,0,1,0,0,0
0.272310900276014,1,0.813634276131046,0.309620114262207,0.0795491004803652,0.661221705991093,0.630851323161011,0.278104635670709,0.264789530311675,0.0145309383970153,0.442613155457381,0.196151790540077,0.0541637020237663,0.179976397180361,0.202844117507097,0.620622246200263,0.496786814815929,0.433826547235872,0.187350268565588,0.60925090741098,0,1,0,0,0
0.711831149098118,0.992584249091118,0.777405400265389,0.732006245915002,0.0443705546354519,0.377318217095435,0.707477454493055,0.317572589706876,0.111892068549956,0.103422390402919,0.090148928042858,1,0.154595923009095,0.041433505067868,0.903946627635724,0.103778703107993,0.506611308737461,0.438936561201202,0.0213549918043566,0.389234335796011,0,0,0,1,0
0.0551976583411663,0.0583292872960891,0.21434396186331,0.046556371216733,0.0114211863195457,0.111167340432574,0.0275159504960278,0.175039560544907,0.013012308870855,0.103878237055119,0.262487178785694,0.681665323252692,0.103828980282808,0.149262175032449,0.0138607747208738,0.0419167624069604,0.30108681351217,1,0.0595045818144033,0.0185212469917573,1,1,0,1,0
0.124587275223201,0.0625467156830497,1,0.0675626290011391,0.723159072831168,0.104859707885243,0.223030708983616,0.210622402352916,0.242657619803216,0.0256203933130997,0.0119723968875179,0.327479782234139,0.0293436427966042,0.609841017335624,0.173854472496021,0.126670869417667,0.47572917195442,0.0356368448522268,0.256200649188727,0.0478641065902367,1,1,1,0,1
0.439963701486673,0.896697964031317,0.125319365126864,0.0225852196765154,0.00306721860795771,0.252278161528406,0.245576502867721,0.0747332265405174,0.0291681737999287,0.00945692651101697,0.408503425604329,1,0.00967190036916826,0.112463195650761,0.0701397488162799,0.387264367975762,0.335531680254325,0.0254811565494437,4.78183402730901e-05,0.189274357786498,0,1,1,1,0
0.191402416515308,0.00574335948237669,0.12209720879897,0.0315501317849353,0.0288004462381487,0.0716854732062556,0.00932042275222149,0.0619968641270415,8.83543990478012e-07,0.0124624545587748,0.248918313021462,0.623345547595164,0.106324172780462,0.0440034355043815,0.0222483701657063,0.0100211106393102,1,0.677006407979836,0.0327129597373561,0.0597405868677845,1,0,1,0,0
0.380620570926696,0.0296026399980558,1,0.434795276277005,0.283671771735417,0.0791892759203512,0.365980899995432,0.131855793028442,0.183978734242719,0.434209673797727,0.135803367972313,0.348979073588695,0.0705145695585311,0.393388528552081,0.594316770998134,0.229475079633811,0.115042501998358,0.140532730226865,0.619705590067973,0.0645133317737134,1,1,0,1,1
0.398565493790654,0.0188237556909276,1,0.38266917531801,0.051050167598499,0.112225036846085,0.126334226732014,0.114388773545584,0.454929937152412,0.0628612938694764,0.0291321777777451,0.656677272819309,0.151622703582885,0.44161073632164,0.143226782146819,0.16534969549384,0.404387964062936,0.00779247700699288,0.992925683183109,0.0731410393012582,1,0,0,0,1
0.00649135313192631,0.0793202056606941,0.0312708765324628,0.257071858344598,0.0622291370571267,0.263517323654084,0.355017892300177,0.417886853845641,0.0743201115211282,0.191358891277816,0.0491030395356991,0.271207015529895,0.0230150484357274,0.038258533192899,1,0.105554290019937,0.383748235497189,0.0376637691580284,0.0008524431940425,0.0066145500070116,0,0,0,1,1
0.195048291796924,0.00728068930941813,0.563735879666475,0.333391816016944,0.791715099216299,0.111523310385166,0.101210997475467,0.639835016160326,0.422667437750289,0.44143667001177,0.0727814473351627,0.384277863298747,0.129314226249942,1,0.261782104692044,0.167595179989211,0.651966561893932,0.00226406851248877,0.224022426908196,0.0321451861915376,0,1,1,1,1
0.0126837153321334,0.342814352157683,0.258610794080302,0.479796351538602,0.126960626586071,0.155706540184663,1,0.952466223520972,0.577483898634288,0.798966507856399,0.119426310671972,0.451653606178496,0.012337544779757,0.00764909125287521,0.705085352906027,0.389279897101188,0.0761388275773231,0.417107679518035,5.68014282244091e-05,0.00688717952327715,1,1,0,1,1
0.0355220218874685,0.637352211683007,0.0658685075322107,0.0967635866477557,1,0.712093631374954,0.00344884024737103,0.0552564758785347,0.0148284476528018,0.632294965975322,0.0936001654936614,0.0262064616682246,0.16815553797767,0.148509037909824,0.130644485890478,0.13313484589469,0.0154248377314327,0.178904123334495,0.132454627222829,0.224755776779437,0,1,0,1,0
0.0864470255594829,0.00178182497127598,0.0237016649315774,0.0876283842028066,0.05301279872944,0.0500740638540721,0.0629464854777264,0.558147283040979,0.365009212853057,0.163453297373779,0.00394714122485956,0.377042515909249,0.0438494887097612,0.114003158755908,1,0.313843379332946,0.0399751147651702,0.00995810736577204,0.0131664873675691,0.234058850033373,1,1,1,1,1
0.484688871791521,0.686625648010497,0.238062319315349,0.0370877777771746,0.0450117405558862,0.70731484153723,0.832145400380128,0.171016483915879,0.0180622502792633,0.0708147246996022,0.751840328905735,1,0.133983235679097,0.202423310524512,0.782104393655691,0.238957269111867,0.732830523273029,0.277383194861449,0.000264405797054417,0.671308027751464,0,1,0,1,0
0.00738240298616865,0.0298597823751604,0.108424037409908,0.0432136633535872,0.0118517443870528,0.0351407567068904,0.23620191663687,0.392937082452707,0.171371787402646,0.218127833471052,0.0420144895613811,0.135831929521394,0.0292820824373357,0.00016331677023406,1,0.0915930686207068,0.0338440098147759,0.135810152127251,0.00182273172225772,0.00428101824071595,1,1,0,1,0
