"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
0.0297178448523924,0.570885363010951,0.151088067180319,0.00853272736542355,0.273925410126208,1,0.150988056198241,4.9040903921567e-05,0.293298596932378,0.114953123838301,0.004693811749669,0.391724315253857,0.10255879178114,0.00880874644072275,0.152799415325849,0.665454361260736,0.227328417272429,0.088787759445128,0.117652212339654,0.0585602633432866,0,0,1,1,1
0.0803016770514194,0.214981385583887,0.30809530715974,0.0274308021397329,0.255306540606951,0.100212719487317,0.133693887761456,0.178704913241136,0.0532288730844501,1,0.140554972322293,0.0759723972237369,0.150056690607063,0.220198928584618,0.00277968331896384,0.400101633335042,0.27394482143037,0.756319686493368,0.241173797705223,0.252273624598253,1,1,1,1,0
0.0802154361042349,0.00349105952663526,0.0404482215646145,0.355512554910458,0.0414986381338094,0.081861785464461,0.185385352081119,0.131744693169836,0.484298238811072,1,0.00241331178705752,0.00197882932236259,0.0358494619367799,0.0513383461677278,0.0793507799034912,0.15705756029909,0.0580120464060705,0.0177461959377466,0.15757713457599,0.0538692329469642,1,0,0,1,1
0.155202193570178,0.654598863077648,0.727927377204905,0.35987156895831,1,0.0114104770360015,0.0128232822438844,0.120437865428691,0.0526242317115797,0.101807755819431,0.382794079889742,0.095809069521477,0.269321536617341,0.183836013946878,0.165060182287598,0.335824024490356,0.000234823016878922,0.182064058531661,0.432785545497484,0.143099701932801,0,0,0,1,1
0.0942241194532549,0.129150571879497,0.127956150554356,0.272167190643988,0.0628354730583269,0.0537751143050417,0.281811184047695,0.189146485356649,0.411904113516084,1,0.0291108870826267,0.0163179602483706,0.254055004929662,0.25890858711281,0.139328314976662,0.148992080762303,0.059381590366749,0.0784052132371539,0.209562910075468,0.067395763398244,1,0,0,0,0
0.356954836959794,0.0356658717876729,0.288987232208547,0.410452707110944,0.010982538973868,0.661764790961684,1,0.0892785693734651,0.0286861383370491,0.668719118066971,0.350472721196411,0.821083658345359,0.096186974043373,0.197661647155719,0.205064532931354,0.212305690919797,0.108737765805417,0.272039690438529,0.112570272455422,0.0642771327875993,1,1,0,0,0
0.0527090039437927,0.105779041158814,0.0799425034704144,0.0116609085141169,1.88738424036741e-13,0.21483739638292,0.0993789994319805,0.917901580459167,0.241382358074484,1,0.134601234884568,0.0099207398851575,0.278801406512908,0.422274235748117,0.0103294901590996,0.221836155386846,0.218421482845067,0.304401997243553,0.154694368674445,0.250425674785731,1,0,0,0,1
0.226627779161313,0.034688329036474,0.35322432168411,0.0261909158958198,0.385979176494141,0.467361886422422,0.772870008489609,0.00479144579381651,0.80463933420229,0.271284120094066,0.0602587657470027,1,0.6459454043432,0.82930900667491,0.103914295605143,0.574624760140394,0.273165536786215,0.244842781768106,0.478531506517098,0.267579515770138,0,1,0,1,1
0.0857721004310056,0.0833630118766459,0.013799963115911,0.0673291636423653,0.114053521247465,0.202715108309197,0.0156819711848316,0.0658998891383448,0.149364043531244,0.0693368046081902,0.10611427939913,7.22847393971438e-05,0.0493665578276583,1,0.211031909149025,0.0400605789975178,0.047807152006066,0.0878427237896799,0.0295488352884983,0.149184727420028,1,1,1,1,1
0.0600285257212185,0.520155723738827,0.239724310406232,0.329004407931648,0.231571373897487,0.536185493069383,0.0025304399948287,0.368636475129294,1,0.0670323844242362,0.123695357067191,0.0046524281986667,0.329955830515407,0.437088477374553,0.123876514261094,0.00241178938627548,0.171791056243955,0.0350170469766155,0.0416823093716948,0.354466886901414,1,1,1,0,0
