"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20"
0.276409359713789,1,0.0800885063229717,0.933333122658647,0.179827716152069,0.459515819047541,0.167486182079164,0.782830683145292,0.0983304427284332,0.08874596536938,0.0610352252217187,0.617545123000082,0.0568490670718249,0.469564710511869,0.718445959984724,0.0968096458450517,0.439114417722295,0.349382162259998,0.00563387572900329,0.00671047606298189
0.794460022114559,0.350572328350963,0.365179770209419,0.100662549306021,0.0286267177414102,0.707943452964644,1,0.223207847891369,0.669638265351921,0.000481728288399112,0.148175638103311,0.0725249936426626,0.206433435102247,0.0727296775216261,0.224893646380981,0.0895662314677623,0.419583876996098,0.656655165657385,0.417817201947506,0.497779330137492
0.392499407130856,1,0.385651161499868,0.418617549457583,0.0106522156385534,0.0151273171017662,0.527140033826679,4.76298914166271e-05,0.037745924961804,0.0297347514289152,0.0624998769396326,0.765541396016099,0.2378794565101,0.00841103837326783,0.444537435309469,0.210650592429325,0.21797313565457,0.281633390331943,0.397329940409608,0.509981166096982
0.314892436036648,0.0816275114999916,0.0230071461796247,0.166230912801715,0.147215470455305,0.318791407707861,0.344929363927382,0.0700943498060323,0.6801532512634,0.168906544389049,0.00536285200060237,0.167279984043888,0.149481446356628,0.0964399218393384,1,0.063889886492259,0.00122444476371239,0.208294147545398,0.0405563144396016,0.840801598277174
0.635247039519429,0.68203501420222,0.192164132686421,0.103530320354791,1,0.202160074183782,0.381318073323595,0.00285817876745302,0.0470306418631253,0.189897394964029,0.0362401539542029,0.447271803315508,0.130120570181352,0.563640147455812,0.0291775556825387,0.900278971735715,0.241745638995191,0.409263862376359,0.153294873651973,0.179048642772514
0.331531237413719,0.104702281453633,0.0151292277027944,0.612089601661422,0.101437054376449,0.000922574718858223,0.0815647468303859,0.358534953583173,0.0910420750638077,0.00882042607927625,0.221264370538871,0.127399736855348,0.0907005545853152,0.0166505396564695,0.633372824394909,0.643241477815484,0.0487181930742748,0.283130472052224,0.0728044494794997,1
0.388675571537045,1,0.215519763109718,0.884585992468047,0.300108187045444,0.110376330775809,0.536907144766743,0.0557733095249606,0.0405222431521999,0.869884016267212,0.163281053340891,0.044657427762803,0.199406393933435,0.675464400435825,0.143597468095515,0.153881707831063,0.622073175675424,0.10679175940852,0.151171094603731,0.065239840806774
0.725773151466115,0.0218339089428498,0.0496603955657046,0.0337557819337885,0.203226763274719,0.0477870759075973,0.31931794001334,0.247123098580163,0.0300666877515906,0.0898872547375797,0.0176757166552278,0.389657674824688,0.14760118687872,0.972358822625271,0.17568579086965,0.119351475400003,0.24822319401335,1,0.0738845652337617,0.430549534428384
0.249349333507204,0.111916468373463,0.00673248039346956,0.153385584009212,0.054891149256892,0.0677949283749135,0.231465988044336,0.117134852061669,0.0385659603235236,0.046721586080904,0.00412071142827053,0.152086658539746,0.265876240305957,0.0266559113402747,0.481724715238339,0.384668344843064,0.0162978773074768,0.140154073067645,0.219343378912057,1
0.0281007065145759,0.256557810830451,0.293162424446042,0.149725144633434,0.160128618472444,0.0751225362871592,1,0.017558428135974,0.0144269208755444,0.0377423817801819,0.197163673709036,0.148141657935293,0.057068362895245,0.139499693316224,0.230612199067055,0.155455766004345,0.312559964854,0.0905011620024943,0.0918994372276005,0.00043435995475851
0.198223701894851,0.0314765471202582,0.00204178217783776,0.0920652615462056,0.250979267830635,0.0388187737212845,0.0423554258614092,0.280519862019346,0.0251326517689248,0.164237104798085,0.124231622041111,0.0499754332926963,0.281769437710875,0.0553863993986349,1,0.238153663422605,0.0220569894232123,0.382950522976554,0.132873311911418,0.126593003637291
0.459596482066621,0.30558046749996,0.00173366775024068,0.181361995683328,0.00523007111558359,0.114398211382869,0.271771425222245,0.0242146847419041,0.0514624316220454,0.0321724262824814,0.239676879209412,0.310004530956088,0.307180248159847,0.176077140545136,0.0423198444926602,1,0.148167395871819,0.0729019432845592,0.0301179712133119,0.032672032801586
0.0434598134032525,0.00151424415538975,0.43170603289281,0.079466987049765,0.189875724043435,0.00560259641226355,0.405607481031985,0.233132588506759,0.113472344036097,0.0554983599831932,0.00288071627642455,0.264849071391289,0.162541790896507,0.233434027106218,0.149161448700008,0.0380003600964391,0.0979109522917379,0.337000895315671,0.137364767352416,1
0.210413417309571,0.0582397403277692,0.0327161515582573,0.213068869661101,0.123108391552359,0.00553165302794947,0.180000584668064,0.0623075073572274,0.259897296662775,0.0191212747033654,0.0255396058894714,0.376387525239032,0.0821654389651787,0.0273017442719771,1,0.307225141575706,0.00382678624378548,0.076924386234436,0.0914171235730609,0.303497214507201
0.67098741912424,0.612818040232139,0.257535534346025,0.860464452965622,0.0767069049227363,0.244288858568335,0.120850463322171,1,0.175348860055509,0.243004672147625,0.179915371696107,0.162200837199384,0.00812591195119839,0.341574369279697,0.18752432525096,0.0780119321623762,0.654060704045003,0.233956992892378,0.321599615069672,0.706093468351021
0.0575118268158859,0.0205825895107203,0.396010079253935,0.0591503026065462,0.11454443053411,0.0160396655882504,0.00729408354668025,0.107965538419412,0.0416716726976086,0.0265035737495003,0.0581624813926883,0.337614833722968,0.102249929665893,1,0.253087155680973,0.0948988672699786,0.157898216360628,0.369160383634704,0.0120268804477844,0.151021225198626
0.113020092215549,0.194236584168971,0.211363231370304,0.00285112926723689,0.0582962380283552,0.619498387119081,0.0125777529843385,0.000550127453174928,0.0859184916211528,0.0477876182855552,0.0396601907856202,0.42598169121378,0.192492240550313,1,0.0551909651969656,0.0436694100056942,0.0135387466083476,0.0557816543503533,0.246350421179222,0.0864860831688633
0.175453667411283,0.703265920302447,0.417215586027789,1,0.0872714776177192,0.33575640548233,0.302727233247314,0.00606650282942396,0.38558033392924,0.21383107116851,0.0993713432425021,0.109836538285963,0.0804258668643183,0.250390946190321,0.188504112825444,0.113386466498695,0.934221505505109,0.55980203674863,0.403434122604938,0.0233667182218829
