"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
1,0.591187823829628,0.679022969341104,0.0612716315633233,0.0305135628399037,0.411189830642752,0.616209702077007,0.635580303187053,0.0610358909862904,0.79842953527982
0.0566438475683292,1,0.837033125361745,0.621685137826062,0.0028140525241032,0.925512986584424,0.00595111450346549,0.483811406133217,0.685400647441286,0.830261432548731
0.097359888573601,0.198025430477744,0.133191454656095,0.0138621300230745,0.231341803015806,0.0170823689529878,0.0885605840492234,0.41734047782552,1,0.241710092112
0.392451826410733,0.177867032583248,1,0.128383557121195,0.085435857222671,0.0775808634643739,0.159761860942678,0.229761635559,0.805829344933257,0.578602416794705
0.807312059069455,0.458683222003951,0.736141407895021,0.1371678482956,0.0064046288347752,0.455919337324161,0.286402123765745,0.298558624163782,1,0.756412505710554
0.516979494001617,0.907983248159925,1,0.167890166310849,0.12959288619807,0.479185029942847,0.581337306164076,0.111023359983686,0.733566704544191,0.560057546063111
0.0127124050865504,1,0.514572544079445,0.654619084932949,0.0198860418520651,0.265793430956365,0.253863683561554,0.320044774633403,0.591281012922478,0.893025944399671
1,0.210598027355175,0.477383240765374,0.0816254781040946,0.00728436406439766,0.375286347645957,0.176397223835233,0.689808185229706,0.342755210124067,0.417931540467083
0.0365557837261349,0.444872177548422,0.513444097259586,0.216432624363407,0.11011143811181,0.564552118194103,0.232338507310386,1,0.370917179606335,0.602060455565023
0.00644254638385494,0.513448120536889,0.860088694559059,0.183046513449164,0.196348430345853,0.970850686044336,0.0103748971915638,0.423692936999763,1,0.865896476824567
0.21828231878492,1,0.63878464888192,0.0928641016166686,0.0283229286914628,0.171723826154103,0.0244066841639479,0.206332639180833,0.256301299432047,0.219863467121011
0.494633871127158,0.541766707257836,0.407733600284682,1,0.0874296525633223,0.393672041232294,0.0364864410282046,0.527300856310715,0.900775048804521,0.106370230606607
0.395084344135579,1,0.678404523972052,0.0822299635836633,0.357917059585901,0.0461408532148061,0.212397360461538,0.481397293262128,0.28553023677515,0.548042055459267
0.535197874340685,0.789427132567089,0.388355578562541,0.423943288388507,0.048043424583089,0.793519031498188,0.0272828892219017,0.15769810978001,1,0.308044344149921
0.261852600343111,0.0797306579929994,0.496384608895221,0.281123583612328,0.0354939876958251,1,0.0560055556584437,0.0619249184209544,0.292168814462302,0.424080587212618
0.477962343479386,0.103450847653955,0.689148177503576,0.0574601182440066,0.546174896134511,0.932942528603916,0.662111935570883,0.251577484554972,1,0.40018756288603
0.384959584835809,1,0.222779028943431,0.283503041553698,0.693009715997436,0.505680131487183,0.432680390848521,0.737065534779061,0.306548930158542,0.334333254756749
0.518167544925603,0.2568962733386,0.235636102615983,0.0169691554945647,0.290941512427376,0.194139298456104,0.243922744001419,1,0.988776743054853,0.150988569131372
0.00290946957674903,1,0.305635772792211,0.619287926321237,0.221567183363325,0.9012591324209,0.0381213185801395,0.177146084012069,0.75331238947421,0.392034057784343
0.35356214853262,0.496765581937182,0.372005003527144,0.454023206358918,0.0600751161053715,0.305081315208071,0.252658912568404,1,0.309800580894865,0.151780741099958
0.848155035367608,0.324347408016279,0.218720201638368,0.0760592933321129,0.0581587610122872,0.0292129799892519,0.307580757865087,1,0.744565627814128,0.410274658938536
0.419503492480349,0.295618655762908,0.233332737761149,0.0800797746263884,0.818627969881144,0.146852338244633,0.187152738602138,0.581190884540574,0.713849632429396,1
0.347013165784244,0.577215244686725,0.115801266238124,0.16191281853234,0.164509793248676,0.0487120223599878,0.219408411712155,0.261942465569392,0.539872332160375,1
0.882012862277408,0.194159009883646,0.395146978044115,0.644683372707161,0.152578501729132,0.144065665846833,0.179602405162669,0.606694227334544,0.597742434994292,1
0.0499963624049513,0.261011749691438,0.579673314228027,1,0.00263652077759218,0.0449967094864195,0.000121347275092465,0.203201375063431,0.119170267938034,0.198868178769934
0.64873559253063,0.493040457833974,0.278436717068976,0.0150670713089081,0.276029937470937,0.0235936945900751,0.0866543001476045,1,0.154255281634041,0.365984997866573
0.141088336173945,0.285340027918507,0.521831600330464,0.155316852401922,0.0911449763002035,0.64667838362295,0.00196399971594135,0.195262436914471,1,0.75637032627657
0.155369979460981,0.00325989808673256,0.563849942705514,0.196690215258413,0.64496402866564,1,0.806394232992009,0.306834185756926,0.0144917217528601,0.32686202521075
0.191479496356811,0.344130638046687,0.687164257131239,0.0856231483018102,0.00574672042084227,0.0205538898353716,0.372143723928236,0.937142477529933,1,0.367122586554159
0.259273938067482,0.540070620044673,1,0.328985709176103,0.00767422241141594,0.669890766629136,0.0390973281322439,0.122051815247182,0.195679223913851,0.240361678180619
0.0114559610495375,0.751627394628985,0.399619390206271,1,0.0633539406353313,0.217574479109567,0.0190705842968139,0.673848292574303,0.0827392789322592,0.503197977789389
0.0740551688561564,0.801754333317639,1,0.39967539392359,0.162560429127484,0.176454413781837,0.0219885129660726,0.33610068047976,0.852250096507323,0.9804762370346
0.0185961966492864,0.947759417363896,1,0.414849935636176,0.0623824625632598,0.170915862157164,0.0581867353433097,0.186323651402861,0.798649611210657,0.79072686363887
1,0.49151507797526,0.858232866814868,0.363606950298015,0.23588273918907,0.213968831000365,0.167246892170601,0.158132468138508,0.0796109368222042,0.266333196817376
1,0.0692995910208828,0.216166122243086,0.0946145077108325,0.0367225000079238,0.0930912628003319,0.210737000310474,0.321996196181236,0.803958773001785,0.706180928010055
0.671080289689833,0.0528756870077889,0.273584685741745,0.142174479930245,0.0914059590637437,0.167101230370719,0.128702560662661,0.562085562719689,1,0.777753136587936
0.492845315382468,0.273309046865345,0.439638853631152,0.0792699060482885,0.00970606267423327,0.185802640714711,0.137971374510255,0.666404471702991,1,0.769831126520062
1,0.275014699707284,0.0629645984192489,0.700329319639533,0.104763272804087,0.0801892191406436,0.0667627036330181,0.794888260728527,0.988920363693309,0.501420860280353
0.299587225188347,0.151178629865483,0.279782233594556,0.25386682414214,0.220974858970758,0.140620365263298,0.0974363626585772,0.236425775413556,1,0.161270046567082
0.507494662536029,0.216177131977417,0.580956173095751,0.217691037162657,0.0625177076586686,0.156069567170136,0.491905746921568,0.574209902485036,1,0.158258073569809
0.589431030112321,0.197504764730624,0.759314686086556,0.20923389898131,0.0468868325445467,0.0144436468479923,0.269216334065619,0.715272654604457,0.467279136788169,1
0.0426822731962441,0.934123621065489,1,0.185144195898139,0.103351064230118,0.55853590512481,0.153622950372629,0.331666080545572,0.892971499623641,0.5064874652356
0.74296667651017,0.572568513785131,1,0.224405068914543,0.014143811943524,0.291032708499351,0.21831091069769,0.56401466467958,0.415409324154899,0.913582044737796
0.255793200655157,0.00979381568866298,0.342665888581425,0.637858065155156,0.429350542310379,0.478785550728496,1,0.0175608946678436,0.193744387812024,0.504102097589064
0.26674355781165,0.238299262409954,0.182555990910146,0.0592184063887928,0.300087194899847,0.077690568285623,0.275883821620796,0.347100665665531,0.466290398616322,1
0.175197967626819,8.31692083851444e-06,1,0.116196767959019,0.0906818426706981,0.586094729692252,0.224711712503382,0.602311745113071,0.140848185383873,0.168719195016511
0.332454545168365,1,0.44435027743767,0.0622009600147541,0.324831633490265,0.0442944523526175,0.141429044918193,0.285366894569168,0.7662083428804,0.556081232114875
0.395142839743714,0.841071207324548,0.46839279359488,0.673243296217839,0.258223685919479,0.0941984060779854,0.0972940119402189,1,0.446893704971485,0.445065332033737
0.350499271596098,0.308726128275958,1,0.232314807725263,0.148449649826952,0.00650854975798127,0.0959701840361481,0.80522515190742,0.332223347727536,0.657646869863375
0.214011758835115,0.503561876492097,0.136966543416567,0.0687680648596538,0.271543943377191,0.983911471760417,0.253681416957176,0.105075123120986,0.634290402340836,1
0.315378600519353,0.219314011885187,0.0662677097145502,0.0335583996554589,0.0538293632359601,0.0984915450896257,0.167572803852997,0.553383986427596,1,0.117884328235333
0.182791423925332,0.839557525851279,0.43294457049547,0.329930894886182,0.0237443036735511,0.549617554038476,0.0365956734402551,0.251299099335707,0.43041728730152,1
0.271209180845737,0.709466969708248,0.656211328914087,0.449824310977083,0.00232449448076137,0.0660006168844583,0.0538249604757495,0.0781779113092938,0.645840466230684,1
1,0.102363271916059,0.484904977299105,0.38044601467517,0.561489430109725,0.200550024779162,0.105858253877639,0.148954491420636,0.585341281382449,0.510905668867306
0.0387020421691605,0.617573193951753,0.957373975650798,0.453958932968793,0.210098625999864,0.431102324241437,0.135296211568741,1,0.657102551789626,0.79916401283981
0.268927155915965,0.676772131227899,0.345559191753975,0.313987357057182,0.0212525072827177,0.154509078552404,0.282461569383785,1,0.443981147997811,0.644719090219795
0.284327536599728,0.346473279145302,0.269265850434775,0.515623457066923,0.0870573325765302,0.335292207058238,0.0312006084808978,0.608020888567171,0.435419057481888,1
0.967407022681014,0.41408285861494,1,0.266450623315629,0.0447577098712912,0.241156697212541,0.0226546970866508,0.20183149103204,0.333480689436235,0.270510134457067
0.99774801510479,0.527705393581841,1,0.00108863356166755,0.142485842005995,0.115374022530112,0.25999444238987,0.938823858588331,0.0978548170627725,0.388976175467487
0.657386972209424,0.387260820512476,0.850382332982119,0.563975327702765,0.166142113495022,0.510189796810553,0.304776326879291,1,0.58808647138757,0.360611632450338
0.351644137392466,0.397071289349139,0.688855323394777,0.224113523042549,0.0727940637616243,0.500698501694845,0.0340531554835583,0.556353513521512,0.382562247237847,1
1,0.387850548660987,0.566535655209315,0.0737709060783659,0.153316307673553,0.590437584083878,0.00916872401327382,0.845988571678733,0.660410036861207,0.423773074257289
0.0769831288431693,0.583954529479062,0.710694380922697,0.77384524929168,0.106598507001944,0.0219300703532324,0.100908155598233,0.717256095459598,0.309123405248551,1
0.117790869587993,0.522127868874579,0.486825992018441,0.189524782554402,0.00502335689104528,0.28412031244677,0.00409641701646598,0.169134807491346,1,0.587815372414803
0.396510477972904,0.119908384485269,0.38495974612516,0.244605573725681,0.00783162634361876,0.047308048916642,0.0317350833361306,1,0.0577311410219407,0.400660339467215
0.432642469716689,0.86090190315177,1,0.341921327355951,0.12082295041402,0.854628014493088,0.00403409909439087,0.113535142865739,0.124391474054072,0.690869348410591
0.506555564270605,0.356933336215866,0.877362802568423,0.194478021240347,0.345226297332189,0.939043292501286,0.285401082052785,0.243042401087409,1,0.869426703719726
0.640839421834567,0.251239662133003,1,0.15480008556062,0.419808480406167,0.0354644237934762,0.141815690344946,0.896287358487722,0.555418445670155,0.812339443275436
1,0.978897589589068,0.427078808708746,0.166559001616488,0.153452593916062,0.0836939539863206,0.0823816826359491,0.335240487280429,0.320069624056964,0.50301876917777
0.184316996992783,0.449946386686549,1,0.134970697864475,0.100935555643228,0.0753521516122164,0.346578679350155,0.874717700568958,0.456612140960986,0.159718287497855
0.149939702645326,0.200114644667871,0.156789803637603,0.0574968332437364,0.224713740097869,0.181190366912164,0.113314538001102,0.441050013041705,1,0.265044805021762
0.140044393726146,0.647272271631235,1,0.228553341559872,0.0433929272529788,0.376276649527078,0.107544656104563,0.0818001854755763,0.236852083990626,0.396591876115156
