"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20"
0.164350921700494,0.151348236606997,0.333550965378261,0.0960502914267787,0.230551017542289,0.113735895923873,0.0409395782804193,1,0.0924617017836366,0.034262630242145,0.0133018770681561,0.0139165006187205,0.0445384533924238,0.216394516885206,0.0226850649715268,0.249650083145346,0.145439303060342,0.013079242687203,0.00338269650865532,0.0127598216482362
0.260231411466139,0.0110905509503947,0.0263485313095347,0.00524461968384655,0.0688250730456939,0.1938624256512,0.0253954372894897,0.12269222841394,0.066687008717183,0.0967019798249179,1,0.00797221711028089,0.0294998163979797,0.495160494438072,0.799523289271578,4.3317227576263e-05,0.137615880165504,0.117621208897909,0.206229635240545,0.0891597937010763
0.0666373747200924,0.175387201794914,0.0614958298365832,0.568266263231116,0.0866113492774679,0.651135405805295,0.401121927351756,0.44519249733618,0.37894379969364,1,0.0502986494857786,0.289413937582836,0.0191327488552504,0.0667536752326039,0.530612950827891,1.04827336430751e-07,0.219577545952928,0.972952200189849,0.379916492762704,0.0255999147333023
0.188427401093501,0.0457261154318122,0.00598015870815981,0.154143043359584,0.140930123216265,0.121462204637355,0.0785684466540709,0.157579922970425,0.0960979091515844,1,0.862573107956831,0.000145923493935419,0.154941885651279,0.518092236522374,0.649923388383265,2.50325811080313e-05,0.286591123474958,0.410352798825755,0.751827141543444,0.0139053521868367
0.188158253558723,0.402756992148743,0.0550392055078408,0.317163507178649,0.0726193406958537,0.296085516541306,0.32356348413474,0.183139444954734,0.227940267010637,0.938128268564689,0.0827206314883554,0.145159760008903,0.0432706986222954,0.0382972989116262,0.401183714910164,0.00378435346833785,0.100590134863557,1,0.253780162436026,0.237872162356624
0.0795969256999643,0.0366084280163686,0.09376931703104,0.334576257442119,0.0689471585971322,0.33834273244007,0.569328448634934,0.447814206824949,0.0666779090731941,0.723337060259261,1,0.114339147172641,0.0362560583452125,0.972727334594784,0.960909597255747,6.57361604362646e-05,0.624472268228416,0.928088753020499,0.657340361075345,0.0207892897135397
1,0.467669852232321,0.121671993035451,0.00155534508867216,0.560194952502066,0.401545787581178,0.0516278985140724,0.0372360814435146,0.00637332668640619,0.209263167583675,0.437809373404902,0.0130624042410107,0.159356707202753,0.0085595606274791,0.33187341212016,0.0422148616675766,0.116662992157237,0.368920740898659,0.311725700710878,0.198913948949107
1,0.361253020212485,0.218919982603283,0.100684161946063,0.694557487107011,0.16739979614615,0.0251723211481813,0.114829137896541,0.060539945656776,0.090920721487673,0.286264947288436,0.50146580172703,0.163785863206253,0.0265343786825782,0.612132356747008,0.204295320843573,0.500870519030653,0.719167587885504,0.422844869433178,0.657575314840679
0.0119465033692383,0.0138745187504461,0.250723871819936,0.191455158986317,0.278063923327859,0.442927774442723,0.176006408061907,0.293422234042159,0.0420795991286414,0.634575041565836,1,0.0382381338814457,0.132472142599183,0.333847174410339,0.52213610760648,0.00291758640779021,0.17687808245813,0.396645890135451,0.31733469052644,0.186518841039912
0.00193869558568781,0.173196292094673,0.0229708528804338,0.166680386670557,0.100484609552306,0.574333181531974,1,0.288701563647863,0.0154576741559619,0.72609851404408,0.143038893992627,0.288371799854431,0.0299498354136672,0.19237511857622,0.89834759009956,0.126495579903172,0.362035223600832,0.969850214983536,0.26365781298461,0.00372012336630422
