"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20"
1,0.591187823829628,0.679022969341104,0.0612716315633233,0.0305135628399037,0.411189830642752,0.616209702077007,0.635580303187053,0.0610358909862904,0.79842953527982,0.323016530549245,0.0122747920310376,0.000623409598409287,0.0717637884789142,0.272909552959702,0.198916079541515,0.124669133359205,0.696957837164454,0.391560537113393,0.339389656167271
0.0519914122103053,0.917865124673749,0.768283513966216,0.570623106538535,0.00258292067087446,0.849496092818486,0.00546232045567111,0.444073616609047,0.629105350715164,0.762068013298147,0.0107665023288715,0.432943601483465,0.190643558514023,0.526922713864427,1,0.0699007593937534,0.450824341387577,0.00697902582770128,0.549460643854666,0.0118163124170635
0.097359888573601,0.198025430477744,0.133191454656095,0.0138621300230745,0.231341803015806,0.0170823689529878,0.0885605840492234,0.41734047782552,1,0.241710092112,0.12852554445458,0.0433119621472169,6.23644840467819e-05,0.117831651673702,0.215614748933802,0.0771712994698309,0.0279008789337248,0.0489605807660174,0.148397894556125,0.0864176440319371
0.392451826410733,0.177867032583248,1,0.128383557121195,0.085435857222671,0.0775808634643739,0.159761860942678,0.229761635559,0.805829344933257,0.578602416794705,0.371592418281072,0.713052193984621,0.000607340491546592,0.0578322430396428,0.371245063817009,0.189930437468564,0.399637084868964,0.163275531637553,0.0999570297770581,0.603736900216709
0.795693141738535,0.452081806383222,0.725546785820309,0.13519371466053,0.006312452764654,0.449357699813082,0.282280195247459,0.29426173805435,0.985607898209384,0.745526139932672,0.0621344327533268,0.0839058627898407,0.000514764431735173,0.0311777221432433,0.419612196519505,0.831200605984377,0.134823865125999,1,0.529073778875839,0.597820594611422
0.439562669064555,0.772014257157039,0.850251652463375,0.14274889133815,0.110186565637407,0.407427863544617,0.494283005204613,0.0943977952881656,0.623716302730811,0.476189854014743,0.387116058825004,0.360291449456553,0.0634127465372796,0.239261163399351,1,0.0702082160415815,0.145495379953947,0.00540495446760132,0.272731663761098,0.0383963513538884
0.0127124050865504,1,0.514572544079445,0.654619084932949,0.0198860418520651,0.265793430956365,0.253863683561554,0.320044774633403,0.591281012922478,0.893025944399671,0.583765355063912,0.102024321294568,0.0821598010256538,0.486774791543477,0.121046918040812,0.0180800718649997,0.365662241641296,0.0283829089394532,0.452686752508019,0.255873448590415
1,0.210598027355175,0.477383240765374,0.0816254781040946,0.00728436406439766,0.375286347645957,0.176397223835233,0.689808185229706,0.342755210124067,0.417931540467083,0.282138352450803,0.404037540615014,0.00518674404918206,0.01287898989619,0.524482896406169,0.495852559510547,0.035221492967137,0.484472546107433,0.358127204809742,0.223040744714603
0.0365557837261349,0.444872177548422,0.513444097259586,0.216432624363407,0.11011143811181,0.564552118194103,0.232338507310386,1,0.370917179606335,0.602060455565023,0.160383378538154,0.247494517355785,0.0244794495688962,0.794648261224152,0.432364756669454,0.2890790991171,0.222027960455645,0.0970382077112021,0.181991165666207,0.102504690260331
0.00644254638385494,0.513448120536889,0.860088694559059,0.183046513449164,0.196348430345853,0.970850686044336,0.0103748971915638,0.423692936999763,1,0.865896476824567,0.000537146448087183,0.0245968014573029,0.0757792209622725,0.708716503159604,0.160189130374952,0.103829700553297,0.526234281146584,0.00284324804799647,0.252374718231337,0.0675057333800361
