"real.1","real.2","real.3","real.4","real.5"
0.065848959635054,1,0.411087493013583,0.801299088055409,0.0141806835681279
0.344025457007262,0.235193268746828,0.349865380056145,0.13706565644557,1
0.329454199939366,1,0.501698437304692,0.724018548701168,0.760637624275863
0.47815491290256,0.299798999795549,1,0.427110408818457,0.282530094779194
0.0497057094999025,0.0925719902615244,0.969241944280327,1,0.186557077524536
1,0.0500661377146585,0.723174193597465,0.320799052992931,0.18167845763821
0.27744160317803,0.968950390586183,0.0547105858261772,0.261246255981657,1
0.0861880076594106,1,0.052822881873645,0.907267054036899,0.166001514842843
1,0.903763324362547,0.627017442974016,0.00464261114391293,0.346718046772981
0.343121548594658,6.00403550543886e-05,1,0.122822004225987,0.0447203704330587
1,0.148778613289593,0.283976948703416,0.947337365937234,0.451624610245886
1,0.440649773818618,0.506550337317641,0.66487070246294,0.101463941784792
0.243626684250428,0.503390310917257,0.0719074587038552,0.104713290084466,1
1,0.367876493473644,0.148097863164599,0.170514809809825,0.677568515277609
0.72157092982882,0.0977188248371894,1,0.678579212127947,0.0597786588712542
0.160956779636198,1,0.35540995432036,0.895746795945918,0.365828947146744
0.543358705092224,0.0230149655630013,0.0356030619787351,0.00456471372425899,1
0.270559938542152,0.00931004511866352,1,0.518905295761348,0.174624845342956
0.860250663605752,0.941281273478834,0.343683981156484,0.586325757134999,1
0.721130380387995,0.792015475408114,1,0.00364905414444126,0.64848432809263
0.14588207135854,1,0.293606492911058,0.339737566897542,0.819568503263093
0.240700978764612,1,0.737749125259722,0.244118428865418,0.871461897560727
0.194521826798581,0.580211767697715,1,0.0362927857582425,0.423257218547572
0.281920059919014,1,0.602396247460722,0.0442550640113788,0.455706850390763
0.483729447222498,0.0427714978614708,1,0.391391265173713,0.200919303442814
0.939483786118841,0.0386323384784045,0.510658301690462,0.21305038899548,1
0.328467651390858,0.0709156356130776,0.235190120757755,1,0.147971709485936
0.90333406139262,0.000737544979809923,1,0.277592415008503,0.0652394950696344
0.191279706504404,0.570135262512033,0.131581273655667,0.19198353376264,1
0.150455236575515,1,0.159425965195716,0.313913819576218,0.392773131249383
0.0961265643113012,0.320718924104999,0.0512535960245146,1,0.216423461848855
0.158712151082218,0.128553458016338,0.276378775277947,0.306930388193881,1
0.618869189398074,0.000835828559501165,1,0.365060341123558,0.0590904880202608
0.425003958876853,0.869309944054722,1,0.866001302006118,0.67237633122469
1,0.350568357918429,0.676598695827377,0.262976702494764,0.352815523634533
0.559534200311994,0.743874578326206,0.322215445611342,1,0.321990681233771
1,0.143342803702313,0.0425016412899325,0.103359101365968,0.435318934921024
0.603998635224753,0.217723909612695,0.766487839093332,1,0.550832377766128
0.055772098737038,1,0.0256042032297058,0.31760315678455,0.368744873824391
0.308366466641707,0.0493040165419283,0.00423715500410469,0.00445222983626691,1
0.0719302636738854,0.128896139717414,0.265165493981904,0.0238675093825795,1
0.900542623352404,0.727685710152546,1,0.569545510024516,0.767198293295415
0.0732140526317571,1,0.205116942447671,0.121171383049727,0.385948451063634
1,0.00452800858621362,0.143038103337905,0.112941041793625,0.321309662550628
0.267331626012929,0.231459780163878,1,0.0287508103908199,0.224296300111408
0.55273845957967,0.595211056459538,0.61175575402888,0.100398571893389,1
0.124308160315175,1,0.410943667529076,0.632751272294604,0.00267834811255588
0.677560043440885,1,0.181214801177954,0.848076782540823,0.145994898787672
0.220608418552555,0.319970502537408,0.0774763460888552,0.783806802185105,1
0.0812949217576357,1,0.13757860206347,0.119771439057165,0.0783526955424947
0.144132841061174,0.0740361774280978,0.312267741980698,0.0305714630550605,1
0.76784225911827,0.532525858882497,1,0.398167411981744,0.585761297426565
1,0.0340480106510207,0.286800589313981,0.343788103172385,0.677452911208926
0.245517624544535,0.195915432508795,0.17324851215107,0.292465992854749,1
