"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
0.276409359713789,1,0.0800885063229717,0.933333122658647,0.179827716152069,0.459515819047541,0.167486182079164,0.782830683145292,0.0983304427284332,0.08874596536938
0.794460022114559,0.350572328350963,0.365179770209419,0.100662549306021,0.0286267177414102,0.707943452964644,1,0.223207847891369,0.669638265351921,0.000481728288399112
0.392499407130856,1,0.385651161499868,0.418617549457583,0.0106522156385534,0.0151273171017662,0.527140033826679,4.76298914166271e-05,0.037745924961804,0.0297347514289152
0.462972771874173,0.120013410725254,0.0338264150570308,0.244402143918208,0.21644455890176,0.468705261815184,0.507134771886583,0.103056700347797,1,0.248336009679143
0.635247039519429,0.68203501420222,0.192164132686421,0.103530320354791,1,0.202160074183782,0.381318073323595,0.00285817876745302,0.0470306418631253,0.189897394964029
0.541638408026911,0.171057115117517,0.0247173414835482,1,0.165722557777674,0.00150725435680338,0.13325622034583,0.585755668140719,0.148739783875903,0.0144103511239769
0.388675571537045,1,0.215519763109718,0.884585992468047,0.300108187045444,0.110376330775809,0.536907144766743,0.0557733095249606,0.0405222431521999,0.869884016267212
1,0.0300836547876477,0.0684241287589476,0.0465101001126858,0.280014165396152,0.065842992140263,0.439969347678809,0.340496335640077,0.0414271149199356,0.123850344361734
1,0.448834038572754,0.0270001940601741,0.615143348697906,0.220137541515852,0.271887345441631,0.928279954827506,0.469762041927755,0.154666386234433,0.187374016299724
0.0281007065145759,0.256557810830451,0.293162424446042,0.149725144633434,0.160128618472444,0.0751225362871592,1,0.017558428135974,0.0144269208755444,0.0377423817801819
0.70662982816233,0.112207908893408,0.00727856545750387,0.328195161952049,0.894693395412147,0.138381551458939,0.15098904425701,1,0.0895931275169086,0.585474068095607
1,0.664888612997835,0.00377215191562187,0.394611366187608,0.0113797022380721,0.248910111035808,0.591326165074628,0.0526868365767736,0.111973075578472,0.07000146332238
0.10066992372572,0.00350758164124552,1,0.184076619261645,0.439826431822369,0.0129778043052149,0.939545547496889,0.540026246435717,0.262846324559636,0.128555905534387
0.809602177519334,0.224087518706811,0.125881076788219,0.81981949176472,0.473680923707705,0.021283996020655,0.692583520411221,0.239738959032242,1,0.0735724262964377
0.67098741912424,0.612818040232139,0.257535534346025,0.860464452965622,0.0767069049227363,0.244288858568335,0.120850463322171,1,0.175348860055509,0.243004672147625
0.145228189454762,0.051974913238312,1,0.149365649273328,0.289246250372986,0.0405031751173315,0.0184189340847636,0.272633309290547,0.105228818357644,0.0669265130812626
0.18243807339215,0.313538482436168,0.341184474027815,0.00460231911255782,0.0941023241391417,1,0.0203031246664421,0.000888020799752593,0.138690420197393,0.0771392134010018
0.175453667411283,0.703265920302447,0.417215586027789,1,0.0872714776177192,0.33575640548233,0.302727233247314,0.00606650282942396,0.38558033392924,0.21383107116851
0.592907190414302,1,0.204024073880116,0.51838844407056,0.214990904209191,0.0827477840062959,0.0517742849252025,0.645264155289076,0.439997572572134,0.381294845521137
0.333017970348968,0.284678445299887,0.57318367892085,0.998949663704231,0.013560924581204,0.438151338239571,1,0.0521244906728693,0.0101794792601441,4.7589682846729e-06
0.32150910842695,0.000689023867467332,0.502756488154508,0.593386294802517,0.976339430409157,1,0.710472110712811,0.186947672894445,0.672572052339196,0.0749265733248841
1,0.132771495431436,0.324784664848017,0.0627102000497179,0.662217285026465,0.438136949604126,0.777828761310758,0.244206149612141,0.325437653518676,0.147316744780049
0.150111342471961,0.000969649997861256,0.294474943218125,0.0102280051361127,0.0727755433729723,0.0828000184518545,0.0583075623663556,0.000877155151105914,1,0.0767390988769661
1,0.226783594305983,0.311028442543956,0.0522793504778569,0.187795200330861,0.256948751876896,0.217818336882291,0.62973518972527,0.209384526073081,0.000283506596677915
0.451069861385102,1,0.279098295550688,0.0638705952575657,0.0285787212221571,0.0312504331678531,0.0990043431264946,0.00460153817629314,0.230018303199841,0.00826645284996748
0.674814445489007,1,0.0757553113686329,0.0898202268333517,0.293449365831462,0.171843367215676,0.539777376917969,0.225697356045178,0.148781743026492,0.000112015968487565
0.145596521949397,0.0119195903973233,0.0188563586229077,1,0.0971880467214282,0.113718331135767,0.0113162253532495,0.0994414510145622,0.0350714788950765,0.0347890749728761
5.95184525298425e-05,0.100937344087873,0.0979297092621106,0.134537772961587,0.0488544243807,1,0.0140549985379285,0.00549186229269099,0.0244764310786208,0.00127873324167868
0.56524298579594,0.797193051852451,0.156631732371404,1,0.0836701581448002,0.236444557358765,0.339407799188565,0.00667394804608976,0.264432469794647,0.0282713376033433
0.0590950742254149,0.189185383828708,0.0292615326901207,0.282542124757272,0.0337078234255984,0.593152401766897,1,0.676865696420058,0.0836399942305801,0.305900881791981
1,0.387474961474613,0.0165704520408111,0.268311441340174,0.30911994522632,0.503381140767346,0.0963522841801038,0.523503287171688,0.346305811698674,0.161653759071995
0.0427494329646373,0.0859783299727037,0.144097918383049,0.572644310869919,1,0.00710419448222607,0.0403804127062325,0.0184439357435337,0.00376285526531352,0.412613768928795
1,0.0364584030972985,0.010602271538986,0.0130891911703331,0.0627204410589406,0.369591716014171,0.0523083564999368,0.103380088288472,0.219866880309259,0.00353880669270712
0.201872097781973,0.0972865756148117,0.214053338301951,0.044192867063802,0.208861865994866,0.535438723921074,1,0.0794242559749927,0.331688721510533,0.0162264725270705
0.0213266312302614,0.106339668274335,0.194017982039361,0.0404868473035169,0.282723739254706,0.0693757298710774,0.180498704085072,1,0.364043704243972,0.0594892508366995
0.109422812659356,0.0301197580074956,0.693300750463807,0.176913073454891,1,0.0062362874857615,0.0952862556756143,0.291108049288065,0.330615032589078,0.0468672488446555
0.105082660510144,1,0.197979460751995,0.0399018528518917,0.244836026253608,0.241367862792637,0.210961834097714,1.1673409945235e-05,0.0509503102341401,0.00831977818177947
0.531914233954329,0.079032360447619,0.216921424491441,0.867264917155278,0.15134475401998,0.207228860261865,0.421733513352418,1,0.103637346329841,0.0254673184026846
0.18561543054359,0.144029490474348,0.19057947301583,0.55184389960929,0.0409835594131417,1,0.286688422807186,8.17785116976301e-08,0.885440906177869,0.00432655820797628
0.409833624346288,1,0.120144981647302,0.0302695745770569,0.0348135080067444,0.0529684641201243,0.924852445072759,0.00165071559450341,0.358537830999241,0.212699255631009
0.031192021231734,0.31614243557753,0.230129648169551,0.0753830508742497,0.615655144427018,0.208808612065284,1,0.000145327073700599,0.417639035203984,0.0483353294806778
