"x","y","z"
6.91018748595206,5.7266335322675,3.26613588324748
3.82311019013927,2.40693137115242,2.94350073985452
5.79816754631159,1.56719388368581,3.22900046012131
10.6358227204599,3.74896986279161,3.8204108059567
6.67985144882222,1.05074095119012,1.73919340854091
5.89076576849132,1.22709975930566,3.32611394229161
2.94048578698341,2.47099621916449,3.59139384297665
3.95049313974801,1.61549692706038,1.90292355953873
5.73770325024181,3.12481868059601,4.46761182727505
11.8806691701017,8.06736473763386,3.51686311759722
14.2327404533488,2.7301205300918,6.15868590587354
9.24869268220654,3.43251911133231,2.05632975768282
8.9041683420702,1.35493620627023,3.81830152707716
6.66517887004533,0.9294763597274,1.7434278103125
9.62600598892659,5.97455156273973,4.4933483676788
7.21412104299357,1.9507615902721,1.38576741465319
10.5389368087839,0.862953793158968,6.62987152288468
4.99836424217109,4.02631083810425,1.25466506314961
6.72959055116879,1.1528974832196,6.17331468969865
7.8152576403995,1.96085364672335,0.711219812436921
8.36192490501159,3.30216288583773,2.61121838473991
6.04109048580741,5.50988285168773,3.68951967393312
7.84018571734481,1.4026012423456,1.81769848351411
9.07066284695299,3.90993941342472,0.756167691821156
4.94401813651947,3.89729698658935,4.08733639660347
9.34166503397105,3.40953303425847,2.53723870966089
3.68069682268275,7.92212433283333,1.71109025098584
9.89604534329832,1.3080589075311,1.81558771282025
5.90063010410564,3.76528162158642,4.12546020375487
2.35839096909208,0.551837657318545,1.70002473741088
7.07489488610602,2.39994631559561,1.06123381751407
8.69195264040193,1.34595757400375,3.94771488432655
7.98844900849825,4.71175725227793,2.39062213512981
11.5052480197727,1.8067392538251,2.20870135080666
8.76570909337444,2.88435134620714,3.78093822640741
5.48978912536658,2.9927204829098,3.18518186919655
4.51460646246118,0.647728356994789,6.84026905800374
5.23160438926871,5.3501385081231,2.97571991813178
9.34651161210193,1.74743611831329,7.78237761540969
11.4889793497259,1.12824074580323,3.52587358405704
7.66415396115113,5.13245734050591,1.59077845674581
8.71052074021072,4.05303090072008,3.47033317793457
10.8427339406368,2.1701462249234,0.229946674255189
1.85767629261451,4.19611351480091,2.08352176472904
8.90877486069851,3.34266999437889,4.50203232199328
6.53378009871152,3.28535981874654,2.39447704416254
13.3799839003638,3.68040127983497,2.3415526491588
3.78254642276323,2.45648903331455,3.17709372914607
13.2042020647171,1.38279486751479,4.22961959968805
7.1927417150519,5.54182962765642,1.93374720782212
6.89259413752077,3.28597833184321,2.67152218423869
7.24639459647532,0.53887017976495,1.69964934376697
5.63262610303503,7.52542616324566,1.14342404808162
9.21596282305566,1.1359311660439,4.22175029723529
9.41143772820448,0.776060456501142,2.30974758731108
8.19772062861438,5.04404350294098,3.09399579633858
9.6555997301017,1.97832319378705,3.59478606454124
4.72680112520626,2.79500873976751,3.31963366890181
8.12862689758054,2.76900930898969,4.15466493804365
4.06959937175355,1.7996986456543,3.21669999172916
6.19217867741078,3.34729039440285,2.86093645773314
4.05035049978882,2.90796238168291,3.35465443400808
2.78698624160197,0.633916166505343,8.42830209243777
5.9048514108529,4.68499517052318,2.62230956409817
7.63697084357225,2.81461138837793,3.56036749622609
6.8379729021757,3.74533540573574,5.29217526184479
11.1162831179834,4.9758475767845,4.72125756733038
6.3725415466964,1.52809041541811,1.45155445482676
5.95899874196484,2.43080376375109,0.947044467067391
7.34866957412461,2.82131021534909,1.08466378903143
5.6763101754371,1.30270664329619,3.52505617184607
6.5258054726952,3.63564439352067,2.8662224256234
6.11813406767021,1.32879639512337,6.87256959423631
1.78779779842204,4.02136424689479,3.37246247704991
4.1198243378815,3.64576661854994,4.59903124786361
6.39742825327424,1.16313095172657,2.72238823557858
4.17008472955355,5.15373138619003,5.99504682683829
14.3967768431197,1.85480668733667,2.59707190319562
6.36145564532258,6.5113480339238,3.32883864863944
10.0420416501952,1.37535174243695,2.87524503211271
8.57457298793987,5.68288988435384,1.87500195108578
6.74920305767815,1.17024462523326,3.31501776286624
5.98534586963696,4.83425926612172,2.0656163156724
10.5834947080156,3.6400830010124,1.5149931529243
6.7662769595581,3.26307905271083,2.34353096913758
9.87424325269256,2.47973000763765,2.30480939534649
9.33843827620162,2.36439078811641,2.37972590552677
7.94427303039252,3.33751156141692,6.81549297940568
8.36695081799558,2.85884684131522,1.9156828617101
9.13058532349371,1.23097372343834,4.33908740524158
5.70873883019134,1.28327879076051,0.470521930675811
7.21090284156385,6.42281294581866,4.06361020142033
6.72573586976205,1.83073052115856,4.33639711037296
7.91766010949866,3.32449960842302,3.24974561577361
9.25139704250874,3.96329033016823,1.54039538381526
7.42031196285699,1.22382206661411,4.39887949462881
1.63606303385694,1.28142099406391,3.38066786305884
7.59410787781003,4.53803805433407,2.09858151999043
8.03350564018643,4.23110655511913,0.855503849163277
