"real.1","real.2"
0.850643474922815,1
0.00131453876603512,1
0.203695697033147,1
1,0.767067789876767
0.0220233384917607,1
0.00795240089625895,1
0.184705496728268,1
0.0849664093588319,1
1,0.652255644818428
1,0.136578914710041
1,0.0489430556029603
0.179441256571347,1
1,0.345481176644246
0.0472675685981345,1
1,0.304323829614974
1,0.760950590643934
0.0218908413266281,1
0.544361315279808,1
1,0.135107230683393
1,0.0171878169269602
1,0.0546038070350596
0.0539382011608198,1
0.600032880114743,1
0.04866225298621,1
0.07307061939846,1
0.182493623844013,1
0.13482856464372,1
0.668816840088585,1
0.00518826343955728,1
0.104365861682235,1
1,0.0238597727652171
0.00347921191733176,1
0.150896044424619,1
0.615428526997405,1
0.0361824293783599,1
0.715576230691601,1
0.00540754852684167,1
0.437500603855354,1
0.178067918031718,1
0.00634367984404403,1
0.459967280863733,1
0.0127169119594921,1
0.024709375675065,1
1,0.0284347463925679
1,0.280477697127407
0.977367436901593,1
0.244098034256095,1
0.0312073841711291,1
0.0118669390810718,1
1,0.66780853849225
0.146004605835677,1
1,0.229488033035339
0.0619415030443465,1
0.00290650511707353,1
0.538707184641099,1
0.140693555221061,1
0.0423307162043266,1
0.0860944340753696,1
0.181769054199743,1
0.444496822997028,1
0.0387174807646836,1
1,0.0379130191627312
1,0.0187329794661143
0.00088127613087084,1
0.34908882877054,1
0.621623005253133,1
0.0078648208922077,1
1,0.734176334955624
1,0.156442198862938
0.00312773293942173,1
0.0128949290180719,1
1,0.18376471251864
1,0.0151585794299023
0.0144052550120964,1
0.0742195458182496,1
0.0329355880303266,1
1,0.478615744565606
0.000498310591166904,1
1,0.823797173627391
0.438488646632456,1
0.000675838879557357,1
1,0.80610600893844
1,0.704606981722181
1,0.138205021570405
1,0.522520283413435
0.752994471462105,1
1,0.909480730775159
0.173295944011636,1
0.0462993099162925,1
1,0.314258358460181
0.0804225868772074,1
0.0523510427376711,1
0.479125835218943,1
0.257806310086867,1
1,0.439767789239338
1,0.0420281093719149
1,0.347913050881856
0.379093736373513,1
0.128225922316879,1
0.927103877563983,1
1,0.108815328013367
1,0.904789346691907
1,0.556710261321496
0.216712674091938,1
0.142164217109291,1
0.0908657975158304,1
0.00745896669571341,1
0.125990567631273,1
1,0.800613333443058
0.903291117941894,1
0.025799162231821,1
1,0.741464405679213
0.0928713942325699,1
0.514198700817621,1
0.192646880436515,1
0.100393075318353,1
0.378708388249656,1
0.0515330187806149,1
1,0.435914252210216
0.668872328701359,1
0.00930236831473313,1
0.0958973875217987,1
1,0.584127891479876
1,0.125805398916025
1,0.533498542460833
0.535866547890106,1
0.142701134095028,1
0.587007122614688,1
1,0.0223359156656933
0.018987969841401,1
0.035975349954829,1
1,0.0492819490290759
0.00164714702735504,1
0.0692750910180278,1
1,0.034183878360675
0.0441199604584631,1
0.410858056503924,1
0.0817720453282089,1
0.100188989892978,1
0.428015086873937,1
1,0.504342641860098
0.034031278616316,1
1,0.782801172164936
0.0353371369272611,1
0.012803340022468,1
1,0.00347131689369768
0.0323118698075312,1
0.271884208424737,1
0.0173741267890918,1
0.00228526860042944,1
0.0284496190555865,1
0.0156749223710285,1
0.0912326365356026,1
0.0132784398815075,1
0.0184488442189644,1
0.0275707637783858,1
0.555374025968501,1
0.00796286109250976,1
0.557100695494415,1
1,0.673755171130194
1,0.866187332147552
