"real.1","real.2"
1,0.242942807133096
0.634500394372492,1
1,0.618226082584041
0.973092250074595,1
1,0.028805734309982
1,0.0339488761894236
1,0.689578921985579
1,0.0488066690995454
1,0.0526603555602669
0.655241713219056,1
1,0.0460319105429828
0.0369794336753399,1
0.130269175266098,1
1,0.0106247282886439
0.627078078151247,1
1,0.381059856635737
1,0.0448712031020291
1,0.693774191153408
1,0.0781208884122691
1,0.0158820071399762
1,0.0739675837725579
1,0.306062560205351
0.626023881449205,1
1,0.0440852186599133
1,0.649320118199958
0.673296338143339,1
0.620516510772199,1
1,0.722547008532033
0.170395465013796,1
0.0207466817797926,1
1,0.212420846282789
1,0.0163840636363872
1,0.615082822180769
0.450733654179089,1
1,0.020864563510471
1,0.0351967776607122
1,0.0728946669865985
1,0.245382805486106
0.180290528768939,1
0.0686015980660194,1
1,0.744219689245705
1,0.927244549574881
0.373897926124061,1
0.815307931862308,1
0.00371779400797797,1
0.247353600068953,1
1,0.372907829781964
0.18997258288906,1
1,0.0280227938114671
1,0.0174403524979553
0.0866711019487742,1
0.313691598462859,1
1,0.616058265085879
1,0.0655032743692808
1,0.0064949304887633
0.0299814308984256,1
1,0.0227538278337577
1,0.223963742565566
1,0.181867176077282
0.569595986566133,1
0.148009312243584,1
1,0.126295027261213
1,0.200475324709105
0.251813720155549,1
1,0.0815898730624671
0.0175530495791428,1
1,0.00213725374573902
1,0.171068040314149
0.0240959998372722,1
1,0.448644501357878
0.00728984269274093,1
0.0532953853803615,1
1,0.306331595840327
1,0.774700177161546
1,0.0983375361604658
0.779257857472269,1
0.109590553083695,1
0.0729685668203137,1
0.941592204676674,1
1,0.613494404145093
0.00577930193478906,1
1,0.0202907474600213
0.0384856022281716,1
1,0.0523755343822699
1,0.194751257661825
0.202353440047509,1
0.13916809962528,1
1,0.480605522461661
1,0.597736226430248
1,0.839887630847522
1,0.0429156742899407
0.0406640155058468,1
1,0.120418741769238
1,0.212408594766699
1,0.0272783473937643
1,0.0997335835493954
0.436390690098316,1
0.106727132073182,1
0.815686217801155,1
0.293164216628376,1
0.908585573575331,1
1,0.928080860300971
1,0.0434220463298225
1,0.00119292321152904
1,0.0510109953264807
1,0.565726884313972
1,0.020073690075043
0.0455599164658644,1
0.14711270304789,1
1,0.00814244172918645
1,0.00235334628223315
1,0.0628660549633171
1,0.0466809828445339
0.0260684678772243,1
1,0.45398786914101
0.319058566073492,1
1,0.1057008450028
0.0391507445142138,1
0.294926975747738,1
1,0.263598189045551
0.818231702593099,1
1,0.615142370717951
1,0.0491484488157354
1,0.0129278993578291
1,0.570221421866856
0.367046924872634,1
1,0.207660658111808
1,0.799209728980762
1,0.481368132679628
1,0.470677881360081
0.127228323369733,1
0.074791543076497,1
0.106187555412336,1
0.642255010884506,1
0.0831646878574677,1
1,0.998084540349482
0.756321237562162,1
1,0.0815346398795058
1,0.0359524286426453
1,0.0867518784506192
1,0.135703341474102
1,0.0158213357502763
1,0.556654864924638
1,0.328210496548701
0.220287217938391,1
1,0.468208163309544
1,0.195092449850093
0.192982002070801,1
0.023653072155021,1
1,0.0131082831419377
0.457505455968021,1
1,0.175839092593443
0.0645068511779899,1
0.378412231419189,1
1,0.559114815040188
0.171707354430821,1
1,0.256012702980679
1,0.0815861230065959
0.466469492400812,1
0.179308204541977,1
1,0.025819903306717
1,0.0431113098240808
1,0.0302476726125986
0.308973393888814,1
0.207178611882403,1
1,0.029287214569629
1,0.72765211853646
1,0.170576043095708
1,0.0496188186750976
1,0.0958087279788134
1,0.0927102581354998
1,0.859468932888009
1,0.650850340121797
1,0.290979194131402
0.0639800342314403,1
1,0.0414359059729423
1,0.103976614062191
0.367769364282246,1
0.568731583513836,1
1,0.0939604249919078
0.158930221317581,1
0.266737760802665,1
1,0.291843917998516
0.047886785502838,1
0.164430636435881,1
0.272036993520568,1
0.24157232550219,1
0.242496892999676,1
1,0.0201794978462483
1,0.136110259865491
1,0.135515743758872
0.762774184112399,1
1,0.136366602983429
0.589803001183664,1
1,0.787730715849318
0.15408683509922,1
0.544458029299204,1
1,0.373251099411893
1,0.773154094796496
0.000798005873747424,1
0.996741513073268,1
0.0389339471202115,1
0.742453824866028,1
0.163411809998613,1
1,0.00345829058371122
1,0.0843013603170001
1,0.226387472440262
1,0.877212224091053
1,0.0746404152089053
0.825210852244154,1
0.521746748835278,1
0.221102879119121,1
0.154509447775574,1
1,0.225607062506184
0.706028878706294,1
1,0.116089220018381
1,0.452938276779785
0.0438797296966707,1
1,0.0789101133093612
0.542225956524954,1
0.0194592380317667,1
0.177882530359267,1
0.527822919151738,1
1,0.116734360563223
1,0.240029731635908
1,0.437691040104824
0.0376209755586117,1
