"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24","real.25","real.26","real.27","real.28","real.29","real.30","real.31","real.32"
0.0407498087379145,0.0483912109782556,0.0598357072859787,0.119857857190644,0.027149035150956,0.00770165619607486,0.0521649116179023,0.000592687332801757,0.0448048677054169,0.0625530106608699,0.0360238676748005,0.0156332541253185,0.00269224598529851,0.0485123463114893,0.00186492416177893,0.222041447567485,0.135393780780314,0.509347769966482,0.0546171956266096,0.00159331174294332,1,0.0266382098303565,0.208335802092732,0.0234745072029554,0.109116259270399,0.169416665888677,0.0190729367970051,0.142034971614822,0.0124699406361046,0.00499419254327233,0.175173924777804,0.57729603026047
0.00759460191835066,0.230043213714977,0.111221523470612,0.216516865099607,7.55785826146357e-05,0.0591873109904277,0.0208883426787259,0.00178142032560112,0.0460593756118964,0.114692668875067,0.350777692029116,0.206734772480923,0.15135978038123,0.861042750427092,1,0.000519827336619764,0.0118140984237394,0.28882583404762,0.00991671328040324,0.0213469652744292,0.00993112957758937,0.0497753676131725,0.00130248536800562,0.000534096905466839,0.0152415020519886,0.145880410464527,0.126190984595456,0.0148869520427946,0.0862688740641665,0.19501236862126,0.00596732309973753,0.115912737197108
0.0318853903835537,0.0160819206631879,0.0654802354406259,0.317634262162138,0.0567550662990584,0.0984405572048959,0.0069134741158929,0.00269980344523953,0.000699678576531252,0.0468285393075336,0.0323640300878459,0.122665491078545,0.010318233103786,0.0661136791684772,0.120235540085195,0.004959498162718,0.294075717348173,0.239149737390217,0.0278739107736621,0.000139796871566348,0.120602292126201,0.122228811488671,0.124890436060187,0.171329337398541,0.114469909747389,0.0351067637178896,1,0.0749679794847131,0.030106776528431,0.00567797661749289,0.150979642029311,0.0653293670688923
0.0002287208502135,0.0345477279571805,0.0111059485952077,0.0692067747339808,0.0019177768145832,0.02094737624461,0.00181731983066387,0.0327172969423911,0.00983081192404836,0.0994309137914315,0.0518015675768165,0.0015601192059621,0.20374808815645,0.0157507396125719,0.124206425311188,5.24968152189801e-05,0.00600192062213879,1,0.00253254422265601,0.00481486409357103,0.00435087168911161,0.011000446778629,0.00837328418902854,0.000146493381319776,0.00374239124230336,0.0124827576269089,0.0114235141430394,0.00529516360572506,0.00260233085935464,0.000756082415241793,0.00387131042223851,0.0253102588901127
1,0.00143779557167262,0.00912839334309084,0.02903381252087,0.000490468339237668,0.00639875072737909,0.00106566718897877,0.0149658784784136,0.00152242800453114,0.000956644139797665,0.0601779762056872,0.000189529765653012,0.00264651894375368,0.00222354596698411,0.132721132362114,0.528386326140282,0.0392068547559364,0.00244567131654244,0.00302643115570758,0.00750419157401734,0.00866302860319598,0.009821921596277,0.0174802325442831,0.22896747335704,0.0214580635080543,0.0402684039765544,0.0209400856075228,0.00388254192437176,0.0123032507593173,0.0163171525951544,0.112169577241634,0.0375333288882522
0.0234733641252637,0.0511240058504961,0.207896579890741,0.00330643644067669,0.0308443847037787,0.00135027778354207,0.0196312280688936,0.000334338152280232,0.00264652313367024,0.0576668010307741,0.00679332983984403,0.00112010170132381,0.0015304356164201,0.0170206322409598,0.00359797065058866,0.00607369720880247,0.974791763432699,1,0.00110848163434253,7.88837674503112e-05,0.0850572156939267,0.00572967448022383,0.0234595589269169,0.00503026762795615,0.0515606676500198,0.198824392436322,0.0145714414342809,0.211242650609169,0.0106775877283567,0.000835098769654072,0.037723285779321,0.0140878529895597
0.00167728345843688,0.0665424801925683,0.0756879166974914,0.4208058471136,0.0034334544019609,0.0361522595198103,0.17508379688127,0.0601566556481198,0.142734461788641,0.0630507516884917,0.135963419356438,0.033780089784804,0.105939282089005,0.0643914622159414,0.0502458758927438,0.00371164972149731,0.0338560649808681,1,0.0351441110811374,0.0405486837768412,0.0103562651219776,0.284978249251473,0.000866947579350372,0.00122990339984397,0.0254213193832577,0.299201428546953,0.202266433382952,0.0355116414674227,0.0114800809264892,0.0664512300082965,0.00988053952851251,0.0376065755587528
0.0268027155501877,0.0561114244174934,0.0784516527714247,0.0127846838856982,0.0117764654094425,0.000513972216629201,0.0149654496177067,0.00157134222870189,0.00867560071483423,0.0323802381691573,0.00930983214705017,0.0116084117298416,0.00261092568929433,0.0751545830368422,0.199259675263854,0.000872552647918467,1,0.0484008645339195,0.00604373981701321,4.81981983637762e-05,0.0560098625567931,0.0103684950610143,0.00177505254510119,0.338141971680673,0.0120961669914494,0.00542809844343449,0.0956152615208655,0.00659785751894611,0.0174334819886744,0.00406616890134761,0.00485313166851469,0.0282990938926858
0.145495932969157,0.077270872400224,0.957842266027379,0.0481710650762706,0.120810918110465,0.0286574343875236,0.0974439975103571,0.0162181065518783,0.0383578436873801,0.436104010396147,0.0904774401754782,0.119093258037366,0.0262226347377941,0.492578115517894,0.135950714871838,0.109216067856372,0.514132649484771,0.0436672563694982,0.0277637182477979,0.00156747977474238,0.135180326420035,0.0164248372375875,0.0330125956706285,0.371998961879095,0.283521911201039,0.0622845638342014,0.151972737942161,0.718940193899807,0.0044902447615468,0.00288650646399171,0.0339947088853074,1
0.0304129654606534,0.0142859550295888,0.0785348525301942,0.0128702842978766,0.000780874276015712,0.00051539366646189,0.00561338994160254,0.00321238834961464,0.00153829951820798,0.0169303342721874,0.00800235777189343,0.0157078443746864,0.00220560668204436,0.0599342777817015,0.00423054934421838,0.0232556781494156,0.00529465485191369,0.0126200500281622,0.00979014688017017,0.000232430469600323,1,0.00197504055793981,0.000623032844820448,0.0405003825872137,0.0352067144261784,0.00221074929393301,0.0494606131802783,0.0109228502273443,0.000659760947197207,0.00348829419810317,0.00463201370619895,0.0114470298578091
0.430666517265452,0.00286595829203777,0.326274652393928,0.0372220573323334,0.081576234665389,0.116073122574097,0.00964520700490091,0.0226398231072631,0.0190083478500277,0.0481033187722231,1,0.00803214198071077,0.0338473820279823,0.0157137467359615,0.0149331530309345,0.15405825021894,0.144753807927019,0.0234792527197384,0.00864247013809054,0.553456818950734,0.112841185834153,0.00524682131722739,0.0375042309060385,0.0178983376279591,0.0951606835195085,0.0282957267915772,0.0252529378085425,0.00900017459809139,0.0169264702726314,0.00483954332951032,0.171327006733809,0.295447361587304
