"real.1","real.2"
1,0.0619117598457497
1,0.0400570004119611
0.254588538030435,1
0.118851922924128,1
1,0.217775034673473
1,0.230080013361825
1,0.000184402181763009
0.16928525210501,1
1,0.648139142473774
1,0.372194424995923
1,0.149327775741129
1,0.0507061026371222
0.353927838430972,1
0.0154901470083193,1
1,0.00108279552878165
0.279335204150423,1
0.0914549838239454,1
0.0392115966562335,1
1,0.0200126756920362
0.0640270020032274,1
1,0.0732324837521652
1,0.00133937535065471
1,0.533155479691021
0.0160011142383841,1
1,0.515299798764988
0.762722778665964,1
0.14857772677878,1
0.741807386023228,1
0.104203563443013,1
1,0.310305326802346
1,0.000739710454423737
1,0.104265951968932
1,0.154422851267751
0.0400490093644699,1
0.66154316412304,1
1,0.0153321742898577
1,0.0549784220625597
0.702916641136259,1
0.190343795615245,1
1,0.0121531929896917
1,0.00614369566614123
0.0380719047863289,1
1,0.0535024100143999
0.118689931161971,1
1,0.099767289825858
1,0.0243872010217163
0.495676000181211,1
1,0.000794194858816931
0.214717039172625,1
1,0.153133026096727
1,0.0792071095679399
1,0.112585213556354
1,0.404996336924687
1,0.018995889446468
1,0.0100842934503939
1,0.937036070441523
0.0281595945805838,1
0.00884582484219476,1
0.634391969915172,1
1,0.0559237914880668
0.609376827542062,1
1,0.00366569613773808
0.035504143312051,1
1,0.0975461039058731
1,0.195457842721868
1,0.43922214503971
1,0.158065243260075
1,0.98173892491153
1,0.91974659237801
1,0.429506042237209
0.0555166585955198,1
0.373930746828409,1
1,0.705639751237694
1,0.223227024221945
1,0.078661832788036
0.330708283683336,1
1,0.552301701681988
0.225044666591788,1
1,0.474634317162129
0.1569766801111,1
1,0.358355816246632
0.0860523765588002,1
0.6257363190899,1
0.00759366031082006,1
1,0.277533849951979
0.195519220351667,1
1,0.0252497228733139
0.0394544369095922,1
0.454904088372625,1
1,0.000221267756777103
0.395207859227326,1
1,0.0773803859764468
1,0.586789046034608
1,0.00537749482847457
0.209644268830977,1
0.223979455375979,1
1,0.2467914998715
0.104360675289228,1
0.14496822542812,1
0.748339257380807,1
0.0347757419901539,1
0.337401504913381,1
0.0409046900530756,1
1,0.545832195567262
0.255203122292148,1
1,0.16520685304884
1,0.0406196481167729
0.315954470160942,1
1,0.0803494022335789
0.0365017692834535,1
1,0.26343989471449
1,0.132618089683171
0.58315204621487,1
0.290383665538877,1
1,0.148794566375698
0.178772545954609,1
1,0.0729221496182298
1,0.00528143660618828
0.574386828394607,1
1,0.00071220902758809
1,0.0108449906622601
0.859254113045413,1
0.602181242793832,1
1,0.0693965784542461
0.425254852302752,1
1,0.0214708000338482
0.0197320898679528,1
0.0175569787718198,1
1,0.011994734626667
1,0.391966862720487
1,0.695006383331869
1,0.282715014067062
1,0.318839256450836
0.0248085021800672,1
1,0.0315778058297265
0.036386981110135,1
1,0.073588567631246
0.0896843050793059,1
1,0.00118464630695609
0.221688568949683,1
0.852133089709135,1
0.478523468217279,1
0.517860634329598,1
0.174724600583862,1
1,0.0299604675759258
1,0.315402644965444
1,0.298481468735508
1,0.922990678256085
1,0.124792371804296
1,0.0228598300052979
0.341253570376162,1
0.0488917203086437,1
1,0.337886232564746
0.00749445945192836,1
0.00834471937437012,1
1,0.0130562547538846
0.133046173309206,1
1,0.871164808790114
1,0.141822132607597
1,0.042074144579245
0.00250172470244601,1
0.73277553517829,1
0.952825094561848,1
0.425142154228006,1
1,0.27106687131012
1,0.124282392271278
0.192900201646199,1
1,0.365071693850349
1,0.0401307472512802
0.277574717896802,1
1,0.0614491691359248
1,0.457300176723078
0.000499571763218565,1
1,0.0256261696411395
1,0.00210160553791367
1,0.148625544185804
1,0.0556674857153999
1,0.222292101822676
1,0.00644061411259555
1,0.000974663032142501
1,0.0532216299203077
0.320313506053842,1
1,0.028118888397715
0.825269401344706,1
1,0.130502683606407
0.0733040250531042,1
1,0.0814119329339977
1,0.0713751534790438
1,0.0560401792949091
0.786441299299556,1
0.390022071410076,1
1,0.897353436018025
1,0.287976925215168
0.189709556551256,1
1,0.0573290841935946
0.630894727150606,1
1,0.0414473529231788
1,0.00525418374686376
0.156161853492404,1
1,0.481899638367581
1,0.074580470664642
1,0.0276555051356775
1,0.20271035395472
1,0.0598074033952139
1,0.0910475754935832
1,0.11710808678396
1,0.0676799399007151
1,0.240838652019051
1,0.418645018884061
1,0.48418192917437
1,0.000985794892768579
1,0.493032054697389
1,0.244433367932493
0.589752602004973,1
1,0.592470172238353
0.0427958622771112,1
1,0.755445775305689
1,0.251744469053175
1,0.0234248244875833
0.025236962837992,1
0.0423121842197113,1
0.127270768558813,1
1,0.00404903326873617
1,0.100793056906769
0.232063099985214,1
1,0.156716734793662
0.674030079802859,1
1,9.46309300136976e-05
1,0.0958292194629415
1,0.0301846701305189
0.162364122397174,1
0.382850501686763,1
1,0.222760905343808
0.0500581029386451,1
1,0.00131731023481229
1,0.0758722255956788
1,0.386638419963226
1,0.848045827288513
1,0.485296659881439
1,0.00100335437211465
1,0.0281411560545051
0.0169376966744186,1
0.272525775587838,1
0.0213374463635543,1
1,0.667700019077848
0.2419300949143,1
1,0.00308069734692589
1,0.375042457678864
1,0.0912682173703284
1,0.330216099198409
1,0.00156032563439519
0.798087794170847,1
1,0.42040562831275
0.456967043478906,1
