"real.1","real.2","real.3","real.4"
0.0510199518152375,0.00852822990092184,0.00802127493326555,1
1,0.0480867291819978,0.215182877338002,0.258004491073471
1,0.291747810860488,0.417665643631274,0.00573033565171095
0.0991291579247486,0.133566401167412,0.105925994839108,1
0.0831678272839328,0.0197245236019282,1,0.0390931573404235
0.0149789838019353,1,0.188552016769304,0.0794153205042557
0.0399927592874394,1,0.696545272667864,0.0849555861938213
0.0310151093283945,0.0163554576505371,0.0123577607585477,1
0.307344802302833,1,0.739597173127542,0.168155765082952
1,0.161090145839552,0.196270254357286,0.00509828035055968
0.00531106549711784,0.00793827021677314,1,0.314369538289611
0.00740701674894782,0.0154762443051202,1,0.286636165738533
0.281775347454112,0.100379796277674,0.92982798066702,1
0.401004033190168,0.602601430460124,1,0.243807402550108
0.963931993381089,1,0.0286637040185943,0.531026583253257
0.00213368867013344,1,0.017876199921608,0.161991430186782
1,0.000508485277450215,0.00401450656976653,0.00869516445782083
0.72018456558421,0.0200015345157889,0.0607282475291564,1
0.0596162935193705,0.0467071593098215,1,0.0993464291555146
0.0798549604061243,0.00476766935090407,1,0.223166010508468
0.388604886134869,0.864888563610679,0.096409623687779,1
1,0.286437161459093,0.226622262813635,0.0422613414437274
0.559140299000931,1,0.127894152967202,0.10473998209233
0.00946125555279381,0.0793351241076605,1,0.0373530621225864
0.00949180719827651,1,0.0170033453818334,0.00593493832561957
0.0846728955064721,0.0195159799455968,1,0.045417467979106
0.004288901148444,1,0.0220005743317925,0.422007197688757
0.113845110080579,0.160321295708522,0.00796318046038993,1
0.0649079462869781,0.0587591239313057,1,0.2502521211987
0.0201601625600435,0.0266903328823417,0.0078058241259309,1
0.00987639943471164,0.0480334941659533,0.215978665181085,1
0.223391261321594,0.0653812306877668,0.00168567182013,1
0.00122412495167602,0.0268034283340911,1,0.469613453709757
0.00396266421244102,0.00361297183883381,1,0.0450249921657124
0.0195845046616574,0.046375420766623,0.0451530867224845,1
0.00373636968516089,0.00116428720454222,1,0.0438550866890461
1,0.0111597310360482,0.607911376614907,0.0795725034048494
0.0401074677923621,0.00248271998215648,0.00371881523275384,1
0.0585188075964406,1,0.2381091898353,0.135761824378221
0.00532561179878943,1,0.00611666473152586,0.00378703535310445
0.00387605028522412,0.0308595922708453,0.098991101924464,1
0.0253516441493237,0.0282911010022341,1,0.0607822752056689
0.0461571012240233,0.141939212357645,0.0316836573606837,1
0.0587872935644306,0.142763229617684,1,0.274428251767165
1,0.0118860383068591,0.00803646102733781,0.01734730089629
0.141167554715618,0.322254616370046,0.0557744751036642,1
0.0183316591039477,1,0.0344230228477073,0.00876176137485551
1,0.0366618044740574,0.569939067406013,0.269332809411738
0.0682464960092923,0.0871867499380082,0.0914624991350163,1
0.038462592672451,0.441674517460039,0.355642805255181,1
0.904374986711429,0.0440425709728399,0.00759961556329197,1
0.217983316082192,0.0907002820684696,1,0.187958612026207
0.0916673812180611,0.1634458108123,1,0.0505874026861554
1,0.128329279655958,0.231557420171965,0.0590696757874393
0.678760323181979,0.608027479259627,0.156446798384671,1
0.362830425690895,0.185389659098347,1,0.147900410612197
1,0.816579059610997,0.0106730995786092,0.0825022133863015
0.0613275728853277,1,0.0261746746221449,0.123702971328363
1,0.284970566973461,0.15514507207135,0.154640579225714
0.0194799295037276,0.0923292524793119,1,0.432647837645975
0.048721880439923,0.0554457889466543,1,0.575484213755727
0.0715743546215532,0.387916420420299,0.970447433170668,1
0.344066728309119,1,0.814659021345646,0.63951144922668
0.0177510430848253,0.00400958601086951,1,0.00768554084429506
0.137979134300363,0.086030508039629,1,0.0689806926907247
