"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8"
1,0.0362114980664424,0.0785146715503266,0.136057018391111,0.00265746370775125,0.228520671546065,0.0071444619809212,0.102485127900375
0.550492179707806,0.326516640365435,1,0.279633221774958,0.142657445283153,0.485552427661775,0.122949193549238,0.461439682065178
1,0.079712048118358,0.0451865382928127,0.101029860190853,0.0621615832604667,0.638440854885323,0.066703926992492,0.0282046577402711
0.0973001874345776,0.10970611825873,0.0868230174305069,0.609290574246616,1,0.405509876935238,0.00665832138601826,0.147316544288418
0.041451186680904,0.00155940059683221,0.00484948272499968,1,0.00421478590431394,0.00706578631175325,0.00227787633256062,0.00375535574788021
0.236590161736103,0.0228687715288172,0.0787604544606973,1,0.261268777244646,0.0380611698421091,0.0877492443219408,0.0188883406748968
0.181219501737614,0.182950933632853,0.0379998956569584,1,0.0450066674057911,0.0428721740686446,0.0261981148121118,0.0126656526809445
0.00557156445756803,0.206641758615265,0.267215769254283,0.0101098164112595,0.659125276942001,0.00575396883954698,1,0.0236671393040686
0.0378058270370695,0.0325663857188812,1,0.0296222891244549,0.536588509975329,0.000204942289051902,0.224592300974695,0.00405731046245105
0.300157263854817,0.697644223765523,1,0.140044007440099,0.373954846304368,0.0460069088495974,0.227948207561861,0.0834456642630106
0.135929570650145,0.00479947664241004,0.208620743620837,1,0.0767536209235441,0.105395374098414,0.146357121983919,0.124472256503599
0.455470760335548,0.501730051905858,0.0042303078383118,0.209009438763099,0.659674469389834,0.0416035534694947,1,0.0134918760821856
0.117995579914531,0.365087064709673,0.0981738820155165,0.786314240122661,1,0.0156153789651584,0.448927819705101,0.000835173161037636
0.033747039236986,0.123085875583871,0.176621096344122,0.00952490269922967,0.0423796767571064,0.0020274083994773,1,0.0183614545640987
0.735093171349613,0.00575801128925319,1,0.294118092617523,0.000908644492216338,0.140667379939477,0.016366118935336,0.0327887757025645
0.00130487749909783,0.0998295118668929,0.03532179521085,0.00172684163457911,0.183212541719118,0.0061575236948664,1,5.68482447336692e-05
1,0.0344954595356094,0.686826922866911,0.0160948253804397,0.0039590331903611,0.0723853014667033,0.0198507585228941,0.163748185624322
1,0.00162940753489028,0.180841608220645,0.264656085128473,0.179829867789721,0.0257962470144431,0.0142798638064482,0.0245809303191643
0.551371679025006,0.0805271255500189,0.0875154986403647,0.445276571352582,0.322773751691494,0.011258301460434,1,0.00938296514709876
0.130703035727993,0.0019748523392966,0.0105477380703217,1,0.00440933446814208,0.00761719723243302,0.213806394141963,0.0155331711614603
0.347306993331747,0.0573771531609943,1,0.488977983566637,0.176297458493852,0.000425494170619048,0.59699690995811,0.00733063646877028
0.107455037676387,0.0034044539408929,0.153157865198656,1,0.0170763143318984,0.0169933415465486,0.00986212282520503,0.00859770643153404
0.504135964718137,0.139763451584296,1,0.0627760294639248,0.22794306691279,0.000671200339252798,0.41202925392815,0.0114579849659384
1,0.00669750863732392,0.0819474920073699,0.639573514031163,0.00901401505656929,0.0121466762342159,0.284174406555424,0.00323168461390463
1,0.0225724399463426,0.0569898241615806,0.949863994590995,0.059533085216029,0.0537488258448439,0.221757622947376,0.0256301008687166
0.514509898062687,0.0246628808083966,0.0306961346386732,1,0.00651894977403485,0.0472203386078805,0.0700011952915889,0.000509502343495834
0.577506970426705,0.0015556054325734,0.0818699977038351,1,0.0113885879489936,0.0281624591829524,0.0463951651933446,0.230244748445292
0.606888107800069,0.0276112885452373,1,0.204098372170284,0.032442985242419,0.00164799155170742,0.245133526756969,0.00200698399738615
0.383326982550969,0.13789754301056,1,0.0335497605017739,0.126294252853767,0.0552968229527697,0.360291729275724,0.0529281547545435
0.0464747548015772,0.00695302685130643,0.000371490617452877,1,0.0587848375482229,0.00733385597453755,0.00397275968009319,0.00203849516619562
0.967492217918025,0.00856401880536613,0.118673606539907,0.145321781174329,1,0.0587662358786343,0.694898294126367,0.535481470008525
0.260548849125275,0.00562014818640906,0.0113003167155723,1,0.00159934930507651,0.0076420278316788,0.00267886088844028,0.00247965341810859
0.0211740541604557,0.264341062039182,0.188060410042256,0.00383046320044634,0.287840010984708,0.0036113893280996,1,0.00136808319052379
1,0.0130652085887673,0.42845045759439,0.588626157451908,0.0275994543699119,0.331093280957748,0.191992859230762,0.318205157275405
1,0.00763999711462056,0.066665183103198,0.855860577249609,0.0225186084105328,0.123689047119264,0.0546960472723906,0.0153372200723514
0.0599824041911148,0.00733337389262266,0.0160356327771953,1,0.0165625250062548,0.010756931441485,0.0106069109065328,0.00394008549862988
1,0.0213782523492874,0.232575736841412,0.997541845550136,0.703629746112881,0.29244540250698,0.0536241616669767,0.271129468110222
0.00275510116013629,0.0268937197942228,1,0.00252201926438665,0.0293247399200101,9.76096466731521e-05,0.203264396961764,0.00131509289350315
0.546181788938527,0.0559206974385382,0.227761063445677,0.863274093305581,1,0.0242227511845912,0.162253615270916,0.011866216254
0.00587623373230964,0.0246644844954777,1,0.301550012533589,0.0717332360905085,0.0066798695282412,0.0971253905181528,0.000270053173476322
0.0252825380794832,0.239592564136874,0.912771802742388,0.114937820822387,0.372381249294387,0.0163419387198107,1,0.010353729760539
1,0.241999144210498,0.942436950294274,0.0724156717853341,0.035893877499103,0.00848896991858863,0.406704181430954,0.00515714879748572
1,0.00117061612617351,0.280163377055058,0.344349310703745,0.024198777820706,0.0118150140059742,0.0100744293850621,0.0228169832851637
0.364744653354606,0.00913429457083418,0.243274445987502,1,0.00907659995423232,0.0380114350676014,0.0392276287482975,0.0495618941477215
0.0769246474041728,0.0578746573081012,1,0.647273557708792,0.453174624665299,0.00407416338347619,0.124124240831393,0.0152446257047259
0.72270043072409,1,0.841727959621842,0.155156940484343,0.481452459106148,0.0265766329252559,0.615401111628429,0.0173830943348725
0.229621060638344,0.643311317688745,0.0390781295149997,0.132182101206271,0.383225930278778,0.0572633373575907,0.0598552349431418,1
0.079472361082557,0.117538893161665,0.72100879636738,0.0328440187728462,1,0.00291663665622325,0.286649992239815,0.00468846575970009
1,0.169644451672701,0.218061601103478,0.157958817662044,0.0325466894306219,0.0556082305472217,0.0661518897453273,0.0336725047672431
0.185040384962748,0.0122849448575231,0.0415911399496964,1,0.54487748219724,0.0815686582232353,0.131473041112751,0.0201322603511291
0.196295278697789,0.168742202335425,0.0265033723910921,1,0.0112790472674293,0.00793568038178841,0.0769810510614314,0.00143050775058172
0.583587661844027,0.00573492804862272,0.0605268572450994,1,0.00115807309314619,0.00279502966968552,0.0317780793045723,0.0043904723562719
0.047206985183882,0.36679412632214,1,0.437110159927368,0.399614636523119,0.0627922677477422,0.379777611060368,0.0110482665655298
0.0456575203846087,0.17416367321008,1,0.0770668919861131,0.369062271353818,0.00806274908182317,0.082154267916566,0.0176739637949851
0.664050297721745,0.0766476629005973,0.0235489074618547,1,0.0578730294622849,0.0618129089222965,0.607589732390773,0.04752487255752
0.0478572023104795,0.27704135630686,1,0.0121606097321189,0.664367434684672,0.0157954796891896,0.227572128779087,0.00183656695022277
0.425781689258441,0.165100252455758,0.512848855130842,1,0.827835950407144,0.00856695590707187,0.773074756283985,0.102261236986312
1,0.0058672008707644,0.125361442621267,0.264234005891918,0.147414687475832,0.0257240583138012,0.0838709244987196,0.111459441705393
0.378077512467721,0.419930659496452,0.410687612337292,0.0317673310536941,0.0329871999527421,0.00274807183038645,1,0.0224511664205404
0.0435431008394572,0.105955022445681,0.0878931243090871,0.0362319724912266,0.135924789587928,0.0145177051125877,1,0.0191161311119045
0.0348040571067555,0.00848004259454754,0.00918325311343276,1,0.00314200341841607,0.00485011178986163,0.000811931127974779,0.0114359476306098
0.079851491106368,0.162590867762259,0.554551302241208,0.0671454885316953,0.719095717323729,0.00313707314628263,1,0.00976277016230315
0.0261841278021591,0.033075300575266,0.0565647243777278,1,0.0379324878876099,0.0310194260761326,0.0323113462361787,0.0181183966368884
1,0.00509495760909868,0.200391605086509,0.308071681284021,0.117227249930769,0.0319943134505453,0.0195717685970121,0.0508893712959423
0.0784579828078638,0.00577022967068115,0.212988349390674,1,0.161123101945231,0.00597345081013801,0.0712060767785438,0.000182198214637195
0.0077296297399347,0.121539180781294,1,0.0854315263292109,0.207391093194281,0.00785661478267505,0.176011685460153,0.000304059567385888
0.100856526816311,0.00514547046975886,0.0431268575892765,1,0.00420326515063487,0.0129541263401096,0.0327928310090828,0.00937663351542804
0.0957275134990281,0.273040672248376,1,0.853188156971684,0.323183603471489,0.00360638155674129,0.129266544067753,0.00590564467828619
0.184943513693637,0.0157955254134398,0.022062477711614,1,0.00294530268528402,0.0257293206674882,0.052871060618131,0.00757493642188724
0.00380900450906,0.448522774183176,0.11253464049547,0.00763845242918372,0.32265214029923,0.109048447481824,1,0.00896590550223904
0.259945478280541,0.0570492991270775,0.207446249784622,1,0.272025236045509,0.220875174877902,0.0458192695865446,0.215596060639064
0.612677757808289,0.459460058964795,0.107696487608124,1,0.262293322645232,0.0841222738288627,0.145187350989876,0.0442664744436582
0.146521082811423,0.0772032497315165,1,0.254811441663398,0.154833337453779,0.000900234877745284,0.268023048912125,0.0103779808794242
0.0754796964476004,0.02871088079878,1,0.155190020715893,0.0977174594320937,0.00106067329626806,0.183345734142356,0.00255723283103363
0.0640070853490008,0.0717546658663194,0.13980972171814,1,0.00681670704826642,0.0313108683794176,0.0146025869003979,0.00546756251273
0.196001317995089,0.00453038420817454,0.0215742960472302,1,0.0151222857439635,0.0306603538088442,0.000910060484200678,0.00157865300575101
