"real.1","real.2","real.3","real.4"
0.00889199609503241,0.169232259895377,1,0.870924477406386
0.0341846867022022,0.0777522259820554,1,0.151323374981966
0.0104417149261659,0.0634358325083207,1,0.214659053073266
0.00520044710829019,0.0632576262843803,1,0.138831203716265
0.000880064182775015,0.0189783732144706,1,0.0149200584604302
0.000521348428935543,0.00807441922252966,1,0.00740831725879608
0.114146429254367,0.218484979047473,0.580716922208498,1
0.0126655607733054,0.165921920245896,1,0.201696733824407
0.00354421431260018,0.108945242093639,1,0.792018883517254
0.0200127272297428,0.0516049041882771,1,0.379248776893996
0.000414125924234532,0.0160087909677153,1,0.00693592455143974
0.0576995306074177,0.330500254036039,1,0.178316215578766
0.0236048916935618,1,0.577571606439813,0.10394759346572
0.0262981023896688,0.0652651962512576,1,0.0740014040861354
0.119486479901433,0.0792424723386464,1,0.145064555298718
0.00211467126029707,0.015388458190335,1,0.256457834057682
0.0053833457877538,0.0051333967794589,1,0.114597170475747
0.000893627464437665,0.00151812997424056,0.185106629302051,1
0.0165284461279548,0.0196983779581297,0.03011581488415,1
0.000426974304202882,0.000336533854730601,0.0382911339357622,1
0.00868937630306403,0.130520583819894,1,0.276529052664925
0.046511805386811,0.10418694921279,1,0.352282479622173
0.000873188665082351,0.00527960797403374,1,0.00260133788800423
0.0892313904305283,1,0.255388867888271,0.0462071077236937
0.0689057395777144,1,0.692055902502257,0.146131643541442
0.000201565774394003,0.0284152119997946,1,0.0198140897697402
0.00157732480578377,0.00115606185079797,0.123059385261401,1
0.000398341768248144,0.0121134208508684,0.225097856150635,1
0.0423442923913555,0.0491277355265384,1,0.76452033130267
0.043446325932452,0.710015890358167,1,0.0817628507904378
0.00655514674562107,0.0143271810915212,0.859278507010952,1
0.000532375219729425,0.00556820033280502,0.521561930444989,1
0.00424426863835739,0.0011067000183586,0.308547974771675,1
0.0173633191940999,0.0429843248764358,1,0.00178506270515405
0.00164915796961706,0.000944368644273286,1,0.163000912790614
0.015810051686024,0.0855036923891466,0.237937087773139,1
0.000556377692266505,0.00495232027842168,0.12875020086198,1
0.265165118604117,0.0307290147376521,0.206961479720533,1
0.118124805500285,0.0284115983757957,1,0.46245613517569
0.185613828204095,0.266624360203227,1,0.077137729746308
0.00679246875610551,0.226402890113098,1,0.319563793162463
0.00025986683130196,0.00684289111699822,1,0.00721375283695877
0.0050112605726994,0.0384007791990823,1,0.0293668288857814
0.00408278764683801,0.00643818786926582,1,0.208685573332934
