"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24"
0.0587582770098988,0.190090678573075,0.0623722482169156,0.132006025992458,0.0730745213999511,0.00609959959403467,0.106922520392459,0.0516476733662032,0.00381403429954758,0.0506099332483016,0.0348149534686381,0.1324457437407,0.00115990033526709,1,0.0343094009175778,0.372967651667172,0.113414535006672,0.0071567172578197,0.0206040112964473,0.00909582091801638,0.00219363330304169,0.00673111890724015,0.0331395149337079,0.652912184728252
0.229490953486197,0.0744750608124925,0.124284867195113,0.00161114261480384,0.114198942253666,1,0.0547114598060381,0.551599136297824,0.0204421537675643,0.170081942848264,0.000489389165106549,0.16705748506918,0.00192871107249008,0.00348203381508365,0.890449591726187,0.180487168246319,0.0640762574852497,0.47137628415939,0.426775329866912,0.034985736629654,0.0103463090902612,0.0200180505050066,0.0175679411471545,0.0103730012856731
0.00131713867569747,0.00865790195398786,0.00821022888793256,0.00131513826478419,0.00115015256453492,0.00154978319956961,0.000156491053478135,0.0645840944969824,0.0199938031789183,0.0122626850872431,0.000273128253561485,0.00128118100475108,1,0.00358345719293483,0.00600852592159377,0.000761543025240309,0.000108824486550172,0.000835183441036519,0.00990412267582557,0.132081818416645,0.000803083419281528,6.87405342176297e-06,0.000417181540065414,0.0347001683471818
0.245012499705225,0.248409031452061,0.645988872661832,0.13694987324567,1,0.208720446088227,0.119469026999221,0.93942844687932,0.145673972038384,0.027148524110246,0.0014035309154338,0.0188660020949923,0.00217176989083681,0.0184306829407599,0.721239343482088,0.0439284712053792,0.696702016426316,0.0418390346471263,0.156470354881896,0.0469071592290276,0.0155334593605719,0.0842362931227429,0.339179039551275,0.135421149075404
0.651360020085177,0.0702572861470411,0.0115373923871714,0.0158166895767761,0.19825860640375,0.0325030071864423,0.00236458712682791,0.00443931522161644,0.351601113394185,0.0190987911115272,0.0021093878644639,0.0024817143987685,0.180897979305384,0.0913109414079665,1,0.682354050289476,0.000137292932648892,0.803715189815207,0.0017364949057326,0.0532426899488551,0.00766758016657777,0.0153412638778117,0.000898265941034936,0.414490339490369
0.0885012299915194,0.0280574764221922,0.0443875234399408,0.242707206138423,0.24297985906023,0.108616264527546,0.00909020474258957,0.110075785068168,0.0459162652677388,0.0145220693204144,0.0216139397169501,0.00547526264099535,0.805810507503779,0.00392125847126051,0.61290368471175,0.228708355445799,0.00888984152809897,0.113044960647136,0.0100328798825623,0.00236029390117661,9.66822688513827e-05,0.0222798610386414,0.0158223364411206,1
0.00143849794111451,0.00214987500653555,0.00471260927791322,0.435765600108707,0.00403242060393078,0.115888615495142,0.00231611589889138,0.0842733905865133,0.0750585219133947,0.00173423680158841,0.929383698469551,0.00453403781485576,0.000265586716206527,0.437064499593417,0.0281808537587516,0.0948339144970721,0.952835689854704,0.00147280373687028,0.113587507455639,1,0.0260574967950067,0.00563405746566673,0.0245266516399388,0.113723338364016
0.0113814361908324,0.00213799085336598,0.0111623890241855,0.249652270557004,0.0452997333935046,1,0.0020245049675793,0.0324194702859552,0.299164306603976,0.00128383933412658,0.275532686247306,0.00219400320389205,0.00763326220366987,0.0110352079812264,0.0261137548591086,0.247033817776256,0.0218274591086768,0.000838432690740463,0.00286772040043298,0.181623421950288,0.00900394762926603,0.0149768784173704,0.00260969083054197,0.810618509069783
0.0714749814716852,0.0844267366449065,7.6674130155638e-05,0.00292816622214106,7.96961803473481e-05,0.00095717933914506,1,0.0149793106239767,0.002078771665602,0.00507322528505989,0.0157599145287068,0.0457714413358131,0.067060340070996,0.0189418415677356,0.00612471567954091,0.265854324501478,0.00800339470658828,0.029046706452431,0.00172879664938373,0.0557406119455748,0.00815705256051872,0.127639020641381,0.0216936148765902,0.000247026043897026
0.00734630412840636,0.0409064801298365,0.00134635713262293,0.0120827529406321,1,0.00173802411844462,0.000750382677042129,0.396792219475334,0.0199228438899244,0.0108353569128132,0.000138011041935965,0.243423968129581,0.00108412109580337,0.021823961527853,0.000332516949500206,0.00285011257433044,0.00392449756114277,0.085495728552141,0.0108791240620714,0.0652255562338561,0.0361984866205544,0.00676839275473534,0.00508497410715664,0.00529731603962343
0.0565392403564946,0.126840032085416,0.043244337170845,0.0835101283845004,1,0.0291244168559282,0.164211238113875,0.128384775628601,0.0164589670669621,0.0312751310163723,0.00459270218208762,0.0476300368252717,0.00340279193511566,0.802964701120392,0.00740816485622106,0.0899609153163951,0.00910513264388901,0.0382528990667336,0.0650716601333576,0.0324399509142436,0.27456623187394,0.116069517795811,0.0826534153284568,0.0869862721902675
0.00304669018563678,0.0309331893574747,0.00385329908210363,0.0089737897674511,1,0.00587396178342422,0.0287331593863205,0.461995675465892,0.00550066763111447,0.0837119233475685,0.00305556316853185,0.186647805798159,0.00531953736981431,0.00995459899146874,0.00335938292579369,0.00486746875987591,0.0330484938586946,0.051347472661176,0.0300894394542802,0.0548327277514989,0.187804533216315,0.0154530600702034,0.0043684604885675,0.00971735298007172
0.00442240865039807,0.0263410249293387,0.0898762302991089,0.00324786662800729,0.00481593861837306,0.010997974054284,0.0435955331588103,0.119317652338354,0.00368623998361182,0.458617917967523,0.0300074841034735,0.00917854178791761,0.00553007558224299,0.107603022876758,0.0218427021696225,0.198537422490793,0.00861793991226809,0.000834029930967942,0.0527966441452101,0.0100181378242217,0.0693020879390257,1,0.697931331142162,0.00717933314909462
0.000555916731204453,0.00200742806643779,3.67284965384673e-05,1.92040488891109e-05,1.59721124701559e-06,8.80173738831985e-05,1,0.000112616094351215,2.66509020875768e-05,0.000216064947270282,4.46351817192916e-05,5.69094214357903e-05,0.00364162042382811,5.32826224987346e-05,5.79848617928491e-05,0.000329043026461397,0.000130928765650881,0.000341326251922097,4.97368614071037e-07,0.000166101766380788,1.49401809433844e-06,0.000924543679591039,0.000143685263220274,4.85300797948438e-05
1,0.506256522956542,0.377107526816382,0.00526450715413934,0.000990398817375244,0.00344392047290349,0.0612986058908513,0.022962989389722,0.000472287598173241,0.172161303890957,0.903775749286406,0.0331711334902784,0.00728430621899764,0.0761793002489901,0.0923479994868068,0.154281423891866,0.0172579894436623,0.00244308204131306,0.0400891034679343,0.0441915754437561,0.0257344787516639,0.0620129961086119,0.174416542619229,0.0193012168115347
0.00261032455483013,0.00147012518335009,0.00922731218403562,0.0174179884742036,0.00394298658264948,0.0255714413471954,0.000267824783268527,0.00973217410884183,0.164776276967217,0.00191257137893239,1,0.000354132208646798,0.000172916100602741,0.00334451152226665,0.004896165802393,0.0276006295434053,0.0379062254566281,0.0108734251386583,0.00289102680517336,0.143128587080029,0.00852074978294888,0.00323295037642771,0.000612867871343851,0.206429234057881
0.00028922385649425,0.0040004512290871,0.00999923081501619,0.0134386662474928,0.0012909193574775,0.0150359234426315,0.121237620145424,0.0898609574426776,0.00124811594663335,0.044841252845269,0.00535208895933596,0.0420763330399807,0.0114730516555814,0.0215601041356302,0.00775713815803669,1,0.00612556063733947,0.00272888547643889,0.0291762205296281,0.0248057251690218,0.00202840282339713,0.000124351005631766,0.000674214690352874,0.0179052906630247
0.00272499923485904,0.0716643901563017,1,0.0154666631447531,0.0809908472058345,0.0265597833258458,0.280855890095313,0.11662420995854,0.00053782751714648,0.00277956689862696,0.0742522104611363,0.0564707494130128,0.000850579826657076,0.120777246206174,0.0273124431445334,0.185192482508016,0.00351265295369066,0.0206304185055227,0.000385205333117075,0.00508342465377225,0.00476520367569662,0.0564903386094799,0.153857308124288,0.030851248896733
0.0619364205627596,0.0545549646184474,0.0344055900854844,0.0907356063658554,1,0.0085981961648956,0.0351227777293679,0.0979379279762822,0.00786070762497677,0.0200566972972423,0.134082543389261,0.175236930518271,0.000953756544874626,0.251067015845427,0.265546599461314,0.0839769341139737,0.00224059883401219,0.000802757825382101,0.0031884665823337,0.00409200487017294,0.150462293402925,0.00159343449510496,0.0224954360426782,0.0558758821004776
0.0828444985836138,0.00108779772527027,0.0904806319242607,0.0610935866785258,0.0263646288320993,0.0210057785788665,0.0271942319203512,0.149689257191696,0.0382256363835699,0.041696944740011,0.00757441265877517,0.0138344850692514,1,0.0208300569331056,0.117188127102143,0.0434129800718931,0.0100940405716457,0.936728809611066,0.0146400356147849,0.01891543451309,0.00927619270447126,0.000525301880567223,0.00391939198535806,0.203967609156024
