"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16"
0.0575207405341085,0.0139742501737308,0.151313745134908,0.265288586693578,0.0435075973900157,0.479395855290352,0.746935233908121,0.0791721221720703,0.120445630427722,0.0441843504240874,0.13505055400188,0.185110336766695,1,0.0345633556496451,0.0213287541126288,0.0325993603489625
0.142861888267326,0.225156500349561,0.00366971354790784,0.00413429746271124,0.00451952056718593,0.0120887031437322,0.00176993609014655,0.000239026631311305,0.0121574674848653,1,0.0512164330156828,0.0359471113594666,0.0196640542446224,0.00613641167506007,0.0216240819935606,0.00403251021195764
1,0.618226082584041,0.0106401336124107,0.0169378569220757,0.0015830617388231,0.0774446398493592,0.0599283462118746,0.0166554722748785,0.00202283455982507,0.027515393019478,0.00148922019011524,0.541509438385724,0.0122122359714923,0.33526428605561,0.0188564895232114,0.00406847576642108
0.0222568194962309,0.0228722605637079,0.012039267969277,0.0128250313015702,0.091646339864909,0.307402278928795,1,0.0880019195024474,0.0414326941898079,0.0381610268707629,0.00602053749665075,0.100784043235777,0.122659835778802,0.0498371853494314,0.000454821900269098,0.00128874292036344
0.807443579519308,0.023259005221934,0.0209305170590391,0.00936375061029747,0.0572699669781896,0.0273150594330738,0.0276939978669773,0.0287534856181326,0.0401081222307161,1,0.173721413782822,0.0151332739558676,0.0789677722467362,0.0951918347935021,0.0346284320207925,0.597068558661439
0.789521731166674,0.0268033755002368,0.0528505586583704,0.450183746146845,0.0371269696440733,0.905835009295095,0.645199915846117,0.90636157176035,0.134408256211664,0.312969202092065,1,0.0262143633616541,0.0190088463303087,0.657835552911158,0.0139375091313823,0.802119611422008
0.0801346485589064,0.0552591645669439,0.245807392436322,0.00465140927255706,0.431903847258957,0.0970581426256149,0.00464477133214309,0.016521790891809,1,0.120008913143807,0.585564976275501,0.00366383491416034,0.0498255985854204,0.536819521055409,0.0172319162645314,0.0202273799494487
0.017680895792023,0.000862945630304813,0.0026604441925549,0.00185278528797329,0.0126070691500066,0.0192544006896701,1,0.0292472733824688,0.0451471506543472,0.0143580014582887,0.0688871399623284,0.0475233449007721,0.588627366738128,0.00532212219747611,0.0544315264733903,0.104643086975173
0.304075285122833,0.0160127126316579,0.000194609642679317,1,0.0591520154655201,0.0138012125195649,0.00171615976339923,0.0977540383550705,0.0671577296206671,0.00048545278722821,0.000110934153629771,0.109609497469102,0.0934722959863343,0.000636293072138088,0.000810942945555923,0.00116854061193195
0.0143336765614197,0.021875403034098,6.39408020412435e-05,1,0.00385557535035516,0.000337397523792252,0.000150358690909169,0.0023708226399089,0.0133398226572812,3.85671380749089e-05,0.000176889759865062,0.000108870744768498,0.0287904276534569,0.00599724641244032,0.00535523338112554,0.00032574361382653
0.629721835774832,0.0289872992113499,0.0688615537999627,0.0196820684465607,0.00497734321428403,0.0994948202850343,0.197853855530117,0.766911715373943,0.028250318797076,0.0975585637143375,0.607912871973032,0.00676529379209967,0.0507809730397337,1,0.150092608885664,0.0909422263709895
0.00303634114164219,0.0821089140601686,0.00301051599789338,0.0086519501399496,0.00338289043652103,0.0019751642977538,0.0890381377128746,1,0.000278481586762245,0.00201176459628324,0.0446753919255712,0.238153773392381,0.00542041926293343,0.00184907749606152,0.0118858407155954,0.0285974631100992
0.0859700903408898,0.659941925365542,0.00690962489436272,0.191882765752508,0.00274874558994904,0.283701387871068,0.0314381672727956,0.00354671226958314,0.0217937634004591,0.00690679809799727,0.027017006976925,0.0735435388091212,0.0743885059081397,1,0.0278824161582247,0.00825403677990371
0.0305949056414537,0.000325062559457143,0.00329198675691337,0.067000077691272,1,0.00145382076456169,0.0287156583998967,0.000538994331636447,8.12509365288517e-05,0.00248060296040086,0.0386659534737262,0.00593946629175776,0.00155473397661598,0.000947298729074568,0.00197757426552315,0.00459157182401145
0.0179937093802271,0.0286945278541329,0.00407444545313415,0.00886245030691508,0.140557478249052,0.0102799175762554,0.272569792446263,0.0026296848219645,0.0201404239518509,0.000790960956951047,0.002243673381551,0.0103129457584197,1,0.0335021362669472,0.187273631368333,0.00976031525076524
0.00804685257391562,0.0030663324881852,0.00609677282077744,1,0.00994139939846194,0.0327219745346144,0.305328066943707,0.228954990141541,0.00101544988681918,0.00342637221677989,0.108320548177812,0.0888587048912158,0.0562687159571575,0.0394906671297159,0.00050410295870906,0.00768890320681984
1,0.0448712031020291,0.0103432684402275,0.129848218761161,0.0373905581945973,0.168153631072406,0.0346468238664863,0.323526895338968,0.00358645201373494,0.0468184337687973,0.456300297840268,0.00119472118593575,0.00598707160679368,0.273332876136629,0.00446332681773439,0.0436156239524134
0.0303654648716191,0.0210667758303048,0.0201172547603026,0.0501133567625468,1,0.010020393599093,0.0388523359928301,0.0187722476850199,0.0431626341783404,0.00485978537315127,0.0360414993215208,0.0882019855731213,0.0197428365111465,0.130005992864063,0.011227279306048,0.337307798193992
0.0184186341429032,0.00143888006258415,0.0026373890886198,0.033760159749255,1,0.00199419976880127,0.143741014051771,0.0125564917128234,0.00130449820104237,0.0409246902239266,0.00889161490405253,0.1219706725069,0.105715975104999,0.00228052888251139,0.016564926197228,0.00969188047297587
1,0.0158820071399762,0.272436984854227,0.0330906540805896,0.0656875639939383,0.0897413612332946,0.0171890013991605,0.591126149985611,0.0364995073132653,0.135387830445245,0.713522489936018,0.0222963826806866,0.0822013478447525,0.207320914278642,0.167550627846426,0.280111337253134
0.494530425380819,0.0365792206674345,0.155782393918206,0.0124640505397496,0.0685027236727695,1,0.013671708717625,0.220941112433974,0.476365730108257,0.0418640222447099,0.292602920102606,0.00958315611866505,0.112168988539392,0.256298005106308,0.159608651549982,0.0246650090496695
0.141714755411878,0.0433735808602346,0.00894458623484419,1,0.0249453138451106,0.0164371739525126,0.0287696971780191,0.0110263529387063,0.658776281260733,0.084396685698945,0.00288687672923919,0.0180422471855339,0.137382278670001,0.215999547313174,0.0214889028797648,0.00292621513570324
0.0128698597753565,0.0205580971536799,0.0123225752359505,0.0142197027432656,0.0191005500498268,0.053755666142713,0.00623332810231514,0.0226935317289109,0.0022371953933846,0.0501737144691465,1,0.0307772780672284,0.01067246720461,0.0013295675072791,3.27364545394661e-05,0.0600810253646869
0.0144467223342095,0.00063688691302268,0.00342100843227158,0.00898972665900131,0.00571449231937313,0.00419714061309888,0.0182005711304897,0.0267752799679558,1,0.0537685623174184,0.0274461069887612,0.102146203389439,0.0033701690124232,0.0091609304460064,0.000528714890417466,0.00810090704557492
0.027086037717557,0.0175875092123326,0.0108945662495851,0.00541124828640949,0.0112246570301966,0.001767838317462,0.0471307341845494,0.000485681547863744,0.12311073235455,0.0149632836804841,0.0258850743571521,0.00449953638751185,0.0353202900132217,0.00947070813433526,0.0607652719998715,1
0.044390195626881,0.0659296555054643,0.000140456586175365,1,0.0065884301335044,0.00111507042548954,0.0088790315361055,0.0237395549691846,0.0175244925010887,0.00456266697554237,0.00184496355015504,0.00299428587084776,0.0197509385153055,0.0106625529738734,0.0279267163788521,0.0019630926890084
0.226249195727436,0.364614304051122,0.342626992811631,0.18261261161342,0.00489554417656101,0.808244860751964,0.708502393604225,0.040244022388879,0.157686761140658,0.247891631310258,0.07892370232308,1,0.0233029520087962,0.723577313193797,0.0187926834990937,0.0130794813772192
0.162781249464534,0.117617104845706,0.0607455548865904,0.155220595804677,0.0576072120766873,0.0511227101529601,0.348663896513469,0.208930665594758,1,0.0740104561040077,0.0500608001942986,0.0910120360048606,0.673831416434042,0.0836265884915232,0.289425052465581,0.0119138199552227
0.00526660839474367,0.0309081488425603,0.00295485326380311,0.158847296424399,0.910016322408835,0.174701240689876,0.276214647711254,0.115372261535113,0.0350026448169141,0.402752870795283,0.0546172917955428,0.013741780612421,0.0238606590746791,0.0381637460400152,1,0.260740204006099
0.00433587819804336,0.208991406147008,0.000973193107610399,1,0.0319122044869924,0.162857424794606,0.000589459920907815,0.0218499581196489,0.042739429049967,0.0104599124647834,0.00519496067096046,0.0242557971375312,0.560399143421407,0.00114397633356546,0.00802954295201661,0.00161807921474252
0.534471949724337,0.113532983874856,0.0107278626527512,0.00692256060536812,0.0458552136542929,0.349614449361087,0.0743049640998654,0.450892495053398,1,0.0268457074319183,0.0918529764835817,0.00609500920902595,0.010753610744069,0.284084151147805,0.0640337315210953,0.041691067223098
0.0834778719986259,0.00136770676705567,0.0143129853401431,0.0273209336895154,1,0.156463547767607,0.68555332544914,0.0449548676543687,0.00727642669017085,0.419281339024476,0.963966161088769,0.0643784787332689,0.261126194897793,0.0750333556026796,0.0376703792638157,0.194521253619907
0.0250285288762399,0.0153946181762305,0.00647045540412927,0.0594374552158141,0.0870167351742224,0.0557265628659925,1,0.0177767297610732,0.017264075159633,0.519083266862676,0.030437953375107,0.0991111396266049,0.0263270072494359,0.00900158604989098,0.0310845766028381,0.202509209363398
0.139551979724787,0.3096107389162,0.476455423201501,0.00666932665947503,0.0286237989591081,0.085329784472704,0.138116820374313,0.157749161206064,0.858649080621611,0.515770751612713,0.514892348034284,0.0583529470409397,0.513475615667186,0.0400638878489055,0.0202334717984479,1
0.073382934387291,0.00153110289510836,0.00736998363280602,0.0298366570630766,1,0.803247585501768,0.15649425048741,0.0135372615951174,0.0508827271621952,0.187058356339,0.0728294710539369,0.197755527103106,0.0130482209513549,0.010212499153158,0.260084959976443,0.443209889233067
0.273134419148686,0.00961345142226406,0.0124687150367333,0.059347515257372,0.0487209292646549,0.0226043287333298,0.065795405677634,0.259490128256737,0.367578418043841,0.0121091689297519,0.00532216571673195,1,0.432388154893355,0.0140189912523426,0.0155579559214568,0.0187782756948602
0.113070799742995,0.00824225829317402,0.00300722951705886,0.10720188384266,1,0.00439296141312032,0.00789411667877338,0.00331624844468532,0.000233976574281369,0.149207639856883,0.39425920458647,0.00779308586923769,0.000469883255325981,0.00924067689602878,0.00207317771233628,0.148767253623295
0.0783554142604175,0.0192270713762473,0.0235187509916734,0.0259971879391191,1,0.0579894341433888,0.00471030520193931,0.128937374567525,0.027392625417528,0.00293506408994691,0.0151028727070245,0.0121498947368922,0.0180327336557857,0.00131851884230524,0.0330563690840914,0.117488970320404
0.0404311173948247,0.224255359784548,0.109576994269123,0.652400137933504,0.00532110279576318,0.148306330861314,0.0383649281799987,0.0365112446397982,0.00259252854221444,0.188446149343766,0.815510991698242,1,0.197164221097879,0.0140942928892468,0.00103286633934346,0.127141279329788
0.00333212292329169,0.0485720889487879,0.0214629757096041,0.0277761288397903,0.359320155879748,1,0.0787644475839705,0.0531664890166049,0.228298298013843,0.00980663631610991,0.00791281306843051,0.00468681190621745,0.705910596344615,0.257138040822423,0.0451096167229683,0.264706190132073
1,0.744219689245705,0.00454796453975436,0.75361811640314,0.116683014686347,0.0995196688939664,0.00320278792332468,0.0479515274100303,0.577168231914012,0.0104909658676183,0.00175641899542097,0.0460770457217557,0.908682047463017,0.0149799341273449,0.00750729504319291,0.216702151151841
0.0132094431156089,0.0122483841318677,0.00110762806361147,0.00897595650694724,1,0.134717777860065,0.25647197461425,0.0186506928531799,0.0237864735652487,0.0705755120856503,0.171171693708756,0.144205312600417,0.264719310789544,0.0179872465726262,0.0577473770664975,0.0438359110945788
0.0410080476367182,0.109677119800636,0.00593457818412839,0.0229263702292937,0.0781148805154423,0.00699185265780149,0.0791556225217191,0.0142687219981449,1,0.210304797542902,0.0850506008499197,0.238046013621413,0.0304299257573784,0.346776192036197,0.10915572334339,0.00411642054609609
0.0798506947287486,0.0979393080922877,0.0483493171784944,0.064802961598413,0.000677728473986081,0.0087408444506405,0.0295696386417472,0.000254761597476259,0.0144412512973926,0.000407708916130897,0.0214351622469268,0.0805474934960087,0.00790405904231646,1,0.000565940632547772,0.00465145301415571
0.00371779400797797,1,0.0153260486770209,0.0511177667304741,0.00203876122473671,0.187982050861856,0.0324384741577901,0.243741059505097,0.00151290622779123,0.00157066572640879,0.00668350825047727,0.039625047312003,0.0126160334805779,0.0147428470221707,0.0185376733478555,0.00490455213054291
0.247353600068953,1,0.169763606462472,0.0866863197008176,0.00599164646236444,0.620789204397697,0.0633282953281291,0.00630626178914996,0.343453171499387,0.0378713419318419,0.00773685724198697,0.801772256014305,0.0405297220244699,0.153117058726032,0.371711141133117,0.0331104230300396
