"real.1","real.2","real.3","real.4"
0.301513403925204,1,0.615317103934766,0.152288653694757
0.0581267982615737,0.0237528516206774,0.00476165379286265,1
0.314172282217152,1,0.19737202211736,0.76765668919137
0.00207667232167923,1,0.0258979637300941,0.0133315684846779
0.101883195012109,0.00175168984239426,0.203634411160103,1
1,0.0323943657098527,0.0899046990926825,0.0261988737030858
0.0694701382971496,0.00844852228764847,0.0110625805480189,1
0.000735499271747939,0.091693081175576,0.00281456070234006,1
0.105892486694055,1,0.114312743953182,0.00182077066215045
1,0.580416826437447,0.419850068911216,0.277831019034417
1,0.0256100756613762,0.030387439446408,0.131093333373759
0.0334516183128556,1,0.0706182887984154,0.164155553063612
0.906694980416446,1,0.0638347762284633,0.28568769457345
0.055433835673188,1,0.84164414023354,0.902111170900129
0.000211180591909486,0.0147364470046045,0.0286442674525666,1
1,0.068305611245264,0.014853899853066,0.0771542460417702
0.00102495721079282,0.234193134518235,0.00204998566345741,1
0.0634164467148173,1,0.161545700491897,0.30718492062566
1,0.0658583520056008,0.207173366721251,0.149350531602571
0.473624049921402,1,0.096040759720584,0.1623855449233
0.149595141178628,0.0132340895908407,0.0102096762550426,1
0.142310347283889,1,0.139724432488227,0.101863942351297
0.239743110418392,1,0.459754601097865,0.858818948514187
0.212641654165682,0.0366368342450854,0.0288587641044331,1
0.293282626792867,1,0.0226687629957483,0.0456736223040038
1,0.00122314972214249,0.0673048759058226,0.298240095961103
0.0700031784263862,1,0.342233783605897,0.262704456830212
0.0882787739659941,1,0.338358466596674,0.316078379617524
1,0.192036235993045,0.211163485898018,0.586830962023821
1,0.167954910390237,0.394453595429505,0.143327729095978
0.0671603205292889,0.226675807138186,0.00935515701461425,1
1,0.0234759881064218,0.00663551586930409,0.483578992798346
0.0157135570505057,1,0.0174901631647461,0.181124700623529
0.0992564244623688,1,0.555955119637132,0.654578522405099
0.000508039775702168,0.161942008033351,0.0518035453354066,1
0.67820992803131,1,0.184298469333226,0.0193483604444588
0.0048965037801658,1,0.00122500158644337,0.0201143583945144
0.00135512992599707,1,0.211782412243829,0.00588639293789511
0.0387079654410867,1,0.0359274071059442,0.302237433781522
0.0265113255553338,1,0.146827143822666,0.0272676807103779
0.000906786988582666,0.0120418270027422,0.0111134109914407,1
0.39565731612527,1,0.190607288534147,0.2727821067593
0.00274238332788303,1,0.00156557815251491,0.448008065009999
0.470785462019136,0.0102179031929959,0.0200879871900124,1
0.0923641118261854,0.300288325350696,1,0.127364335436245
1,0.0814587004562214,0.330485352147641,0.322402956350927
1,0.0780777403239648,0.0289428061626992,0.457045656993576
0.0118575792964255,0.0373890142529948,0.0564696188303379,1
0.24755393225647,0.0170127083490051,0.0159476955456987,1
1,0.191154945357017,0.0230280497895174,0.270821805706557
0.00393021064300984,1,0.105066621634472,0.00921258563788617
0.131469252377823,1,0.302808785151088,0.249786482780208
0.24312967036064,1,0.927618029321966,0.0554498753187165
0.102374277530197,1,0.243598186131933,0.0851066236864998
0.339304271836736,1,0.210412528060625,0.0276891948185052
1,0.00749293674802352,0.0255221294714922,0.0464410865838953
1,0.131748934944645,0.593425041606015,0.520958813457356
0.000331528818139749,0.0215075066344759,0.0184421165252473,1
0.240546605431992,1,0.00698796710598083,0.10098486069132
1,0.151383364896229,0.29203955700909,0.434351228163276
0.457642792316397,1,0.0348484576467658,0.579639985112277
0.667827656642904,0.000852990038275931,0.00290918324521938,1
0.0710688735305961,0.0688389583000794,0.563399190822019,1
0.00376177033110565,1,0.000986305080597619,0.0098668183488819
0.0819750966475983,1,0.135734329253487,0.0314480066012745
1,0.804470388132276,0.0899348168047358,0.0715932340454766
0.800708421508883,0.015281652054407,0.455127182217454,1
0.366595020826645,0.0670399022778711,1,0.226711370280059
1,0.0481026740369194,0.00430997687265481,0.0398526983350677
0.0371672132013154,1,0.00939426951270611,0.0196077736007055
0.0223452058971189,1,0.0151061446651712,0.0202044356925599
0.0309387918627032,1,0.00665283396301232,0.00915995956131329
0.024815065987856,1,0.259157815783974,0.0542408028872826
0.0399849217201157,1,0.0587645104465215,0.0152997980024507
0.000929901397057015,0.0771606059487872,0.0134904514722288,1
0.0103053468320993,1,0.0894781309682117,0.0180567100941877
1,0.0674183485484764,0.0100772059747008,0.00521607020510525
0.128856951200742,1,0.0675085781704826,0.0339588731580647
0.74817428882424,0.430728314727139,1,0.206135800155123
0.133931869199598,1,0.287380870625963,0.371535413576945
0.258503956981461,0.139440058333975,0.158425769427703,1
1,0.0906470340606625,0.0705423379830519,0.113069240535411
0.0238864075774975,1,0.298478197756665,0.255579953094394
0.656015191783036,1,0.0991870087425749,0.0928746864697473
0.824831672793869,0.745887031552988,0.141456848536867,1
0.00585796479997173,1,0.00388843124317128,0.0065809901956725
0.00473026074565729,0.247602105168166,0.00205735363194535,1
0.0150412419237243,1,0.00140670102557001,0.0017100385751231
0.0542776645070391,1,0.0379596604394562,0.0621841178145307
0.00866676656139623,1,0.130783670092073,0.095491240524914
0.0436707065581208,1,0.13037505534077,0.136802283106465
0.1728247844642,0.1067218101545,1,0.238217618932377
0.0110188047807745,1,0.0909108425778213,0.0338251730979151
0.0425031484256558,1,0.0112486150875292,0.246349199227349
1,0.0320421631924613,0.0650059204012757,0.611658076977264
0.017327480423199,1,0.105399785504684,0.102192668955415
1,0.00258974492419089,0.00355535270535843,0.0204349181569296
0.227539013145044,1,0.187102504086409,0.105919695174632
0.0295941436612486,1,0.0010364343165243,0.0229708575537121
0.536503587514762,1,0.0410958113441176,0.25439067194553
1,0.0175781502963404,0.0456540203386596,0.032203307751806
0.608442753548293,0.0238730408918373,0.00266207826316085,1
0.0523256916293558,1,0.260567079905804,0.737465579374317
0.0433020400210645,1,0.117131613998097,0.0685916941839006
0.275329689307174,0.481689835825234,0.0254664993674772,1
0.558220200291995,0.0207060577986395,0.289838076718712,1
0.010858428199943,0.888084640981032,1,0.382711727702445
1,0.356997702733766,0.327957781194762,0.59189023747252
0.15617215315527,0.504356026636459,1,0.0440400456708984
1,0.0154313361783311,0.0168074274162087,0.996142311154129
0.291078950516589,1,0.122752628017025,0.529442964405854
1,0.148686183902147,0.596602590085098,0.878506044812854
1,0.00151310007795102,0.115135619598243,0.056248191656771
0.21855824233637,1,0.4934034854237,0.103478668809262
1,0.0350328157396245,0.039392299302296,0.333228597167946
0.00466969242021274,0.0817084812095002,0.316284853595189,1
0.278064491510101,0.125054633458023,0.45394510304646,1
0.479346629159478,0.025988393024434,0.401136065222173,1
0.0220060732914586,1,0.0105017102616831,0.109973673424164
0.290687745836618,0.10573893736853,0.719709172571192,1
1,0.0259182199835565,0.0900629091973171,0.138904710874342
0.478102213922464,0.610921447085469,0.303937864574299,1
1,0.00658795163608687,0.00253526856511573,0.0473942704996807
0.200302328289209,1,0.0560171441129626,0.967247217032619
0.358926909761766,1,0.0374172800939441,0.0925694540511428
0.0156613564955683,1,0.0267584661806589,0.0198262107945975
0.00455336288412292,1,0.0167515426314702,0.035688011319029
0.00621977215551274,0.154474096271299,0.015290958569096,1
0.701317944062377,0.86635174394062,1,0.229377461313467
0.914961114354408,0.550681164382435,1,0.60247705395394
1,0.0159277727807671,0.00427495433692309,0.860726832969444
0.00194047479404692,0.0350214130583519,0.0120856690067318,1
0.0035518584043802,0.0765562817238255,1,0.144784523649504
0.0771638956340783,1,0.0247056559278562,0.0424682599185051
0.0670031951813432,1,0.314941173817832,0.000592830778744108
0.317056712531938,0.00476187690656707,0.00763677257483186,1
0.25363425184734,1,0.125717928295053,0.102021507309958
0.0347286661767264,1,0.264908858841264,0.116158346288119
1,0.0579686350240421,0.16658677378955,0.584791098394792
0.00970973453088684,0.148740604856265,0.0416395738273926,1
0.11522421329704,1,0.180179035549659,0.0636743191926828
0.00790145914360516,1,0.0177641323389286,0.0611235031256723
0.0109272050639574,1,0.0158019773438526,0.058510433106982
0.935612526239203,0.302317304242865,1,0.339103744320765
1,0.395988457514969,0.133342992103719,0.161704425871409
0.00236052654774023,0.162795386336152,0.0224713898775927,1
0.0449129129803596,1,0.509872089747519,0.482090899960808
0.11671391492618,1,0.00335619598419042,0.0479606853826814
0.0291980430257041,1,0.0156048704160001,0.0109633720965123
1,0.00400873766547438,0.00025513614265474,0.0873302111826377
0.0247028324990821,1,0.0403640315528679,0.0241443518580212
0.0528575294509432,1,0.0591790827722133,0.0384380906611538
0.0191191201482273,1,0.0253755305535272,0.0121731920930173
1,0.409886452932516,0.0972519332722328,0.0497601737381896
0.036321481458475,0.966061989548561,0.092914547259802,1
1,0.0486257854528374,0.133787096361105,0.317638861806143
0.0100599313527973,1,0.00300107488147949,0.00613973591390846
0.0145064067774196,1,0.188506535201811,0.0103503355758769
0.0875510278094864,1,0.00421703052878101,0.132560894202591
0.0192074779824102,1,0.868022061404797,0.0687283883037565
0.102119157401556,1,0.0230992968876179,0.646085861184838
1,0.00971655194961813,0.00228158877619788,0.252071515857659
0.000265588820778113,0.00608113793735721,0.000249247477198273,1
0.00316186211720963,1,0.217062245750999,0.474753913270123
0.371971952316244,0.4967999967864,1,0.32443663811618
0.333911072361934,1,0.298883683288097,0.187473664354544
0.0865109816293894,1,0.620020867115315,0.00438772254240267
0.0282083777823568,1,0.0331120620722691,0.00685044498632151
0.0355064766294597,1,0.01799088744143,0.0328631028153208
0.00410475521537079,1,0.0216226500356924,0.0818514705245509
0.302159422153955,1,0.695387504226329,0.178844707493207
0.0114019429621234,0.309935533581255,0.0628577986547945,1
0.161351695330545,1,0.137389991918191,0.384382365869325
0.650542624064592,0.00466621874090698,0.00923231380125975,1
0.0316629133136895,1,0.100632416962656,0.0654900075121344
0.0810740208644852,1,0.0198340528843143,0.0216667185978034
0.00701411426484426,1,0.0235806726562229,0.0311161713495175
0.0174237285192959,1,0.112321932369459,0.0181539066205818
0.058906642991984,0.597831540366646,1,0.574007565090145
0.857743857131149,1,0.157276817315257,0.103431862173291
0.0156594836936682,1,0.207111163955373,0.00278576501059051
0.371599810317665,1,0.171231519599155,0.0543332937248741
0.289923398787018,1,0.140004261291432,0.129596273725553
1,0.164398352308571,0.375263682349351,0.14034464659245
0.00122371622259376,1,0.00546618729059183,0.212975350741246
0.107126228449035,0.495357287832409,0.0500265067424294,1
