"real.1","real.2"
0.309106566671079,1
1,0.324522861058974
0.152131391958163,1
0.98632685886265,1
1,0.107862447771746
1,0.317029225750657
0.669107709397767,1
1,0.187848951355375
0.84659178255704,1
0.179587784260325,1
0.445752334077149,1
0.0984925980450373,1
0.167890530541671,1
0.276929838980949,1
1,0.506256522956542
1,0.563196320024566
0.0722978084050412,1
0.0380244529942382,1
1,0.880822044973802
1,0.0131305970084709
0.466825848199968,1
1,0.174122584894851
1,0.0734538195309947
1,0.856709260380064
0.0864970669143024,1
1,0.269980477402472
0.344577785812241,1
1,0.609613005901986
1,0.0239420447110107
1,0.74366770500789
0.064951986476811,1
0.0420911252529084,1
1,0.235098622484866
1,0.194856956447804
1,0.0265524512819373
0.0108414987787394,1
0.555672633624512,1
1,0.00665299285364873
0.0259539158396798,1
1,0.398636448088283
1,0.914340739539891
0.000886841727922659,1
1,0.0191386961342027
0.1504165894921,1
0.0634714599058233,1
1,0.00838270914185817
1,0.875817368612044
0.518373474193726,1
1,0.259984822054315
0.76536658680985,1
1,0.416319313633306
1,0.751245344233612
1,0.647920613893984
0.864496696837419,1
0.198387630712176,1
0.0563983197980322,1
1,0.158899675576804
1,0.762990158769468
0.0312879992221065,1
0.757895262245994,1
1,0.562567634534646
0.0193067977274647,1
1,0.0369029877566642
1,0.442826268133342
1,0.253504586554054
0.0814679993547134,1
1,0.119741336635193
1,0.847778247173923
0.317033863228351,1
1,0.308525134769794
0.13097438491907,1
1,0.167516577526487
0.0386803262619533,1
0.766167814175501,1
0.21190979189531,1
0.0712205637218084,1
0.0477437061802116,1
0.0646105364269625,1
0.109625509820975,1
1,0.0740740451381416
1,0.554691154760624
1,0.0174019031791278
0.136101293542071,1
0.0103350637820128,1
1,0.954122951172684
0.543323357751505,1
0.075198967433336,1
0.12063362174014,1
1,0.657482689366479
1,0.0173842983750928
0.0292240686873472,1
0.0315137928645722,1
0.0144159011510335,1
1,0.470029365458441
0.292225905772103,1
0.597313526369226,1
1,0.00821429672353762
1,0.538690187384731
0.0250075584418973,1
0.435985367575903,1
0.194123948923448,1
1,0.0584868492575478
0.0177024850778006,1
0.251248361934259,1
0.172755292200651,1
0.435268930300177,1
0.0457982166186457,1
1,0.866086587661655
1,0.109690525706812
1,0.59129980454761
0.464652536086034,1
0.696045636365023,1
1,0.0899398188565785
0.0926984666536313,1
0.0413130873556697,1
1,0.66340660942267
1,0.798332927267872
1,0.766466089227039
0.0426965376622062,1
1,0.0506139839434168
1,0.0107023772827288
1,0.259270946597968
1,0.633147641615784
0.301704224991473,1
0.466210263860619,1
0.621475547775961,1
1,0.271276721583413
0.0531567832047686,1
1,0.351034162405353
0.937334703195688,1
0.565721890661203,1
0.846682314043794,1
0.0278787424303475,1
0.0694292873720686,1
1,0.0925651105414943
0.0406088868322876,1
1,0.0498536238172161
0.554463409029857,1
1,0.209921611172301
0.0635550319816639,1
0.0340176759415214,1
0.786177998903765,1
0.108601873011598,1
1,0.00346067196008774
0.170274108203496,1
0.0801866700664291,1
0.467529322989348,1
1,0.204884257112807
0.13937227890315,1
0.851271597385595,1
1,0.444288021782322
1,0.0414934626077889
0.313590616447297,1
1,0.561899480516557
1,0.134176729732686
0.0813021370540109,1
0.0738258463065498,1
