"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8"
0.667409523340535,0.0234168442815658,0.0801305480222713,0.0977799552200316,0.0164359425835,0.289198046582864,0.024966789428101,1
1,0.00125303779787376,0.00325220685177748,0.001973160433665,0.590967703074352,0.00704933936635332,0.181365708377131,0.0346536460548009
0.0023529304870168,1,0.000873391675630038,0.00074847353645434,0.000624341051504486,0.00114783682724851,0.00247584321102222,0.02920278899023
0.771237769617032,0.0171050584418153,0.442644074868617,1,0.232101619351831,0.339466469152843,0.210705848830171,0.0716043361582501
0.603906432125897,0.0446168191252629,0.708839453448095,0.43080029924958,1,0.220785038349502,0.267487698770047,0.866464734455173
0.0400432631587327,1,0.401404202277296,0.149390055955144,0.140972478339232,0.234074658355681,0.642294670477565,0.246352260588132
0.00107565288882302,1,0.0167836244448652,0.000269182876556079,2.82622230543746e-05,6.48609791493209e-05,6.55800997731965e-05,0.00114192862237319
1,0.0183247828524533,0.34020819589671,0.408297062552725,0.30971246415549,0.045718672762906,0.314297589083653,0.730767142642622
0.500676864171462,0.0666791149861458,0.583991548142176,1,0.173352764557782,0.0810521837699272,0.0446989979532155,0.29992532550343
0.00969936035740064,1,0.0310576877336149,0.0813995985505993,0.0223982807209479,0.000906720726453616,0.00160433228893202,0.145875398314233
0.0516373437531981,0.143335482400092,1,0.0183497976261658,0.129627638863562,0.0672824936209215,0.00234361972034336,0.629631343176304
0.0154657170663308,1,0.0974860468350488,0.00888690192805033,0.0265630699950858,0.000837131831663842,0.00497975711943673,0.0105351963699069
0.238784588166052,0.00361028793661044,0.0302530650382953,0.118563913216958,0.00144865909615089,1,0.00447662638696709,0.0385671903221775
0.136627359786314,1,0.124285417592746,0.187962498662406,0.108182442375251,0.00506306551164172,0.0214697491730313,0.108707907181891
0.108152456376889,0.00287544780476335,0.00676400248670637,1,0.00864010518863282,0.0278628374532686,0.0171025430546564,0.00671882397961264
1,0.00323418492572406,0.129503200452901,0.221972081119398,0.105505182615191,0.0734486099802053,0.00711108977673526,0.233385683212027
0.655013331159434,0.015167034076903,0.00767308777294319,0.764087034928855,0.594518378085807,0.241587965033266,0.0596984746141836,1
0.104616758078236,1,0.0991308822595821,0.166964020465051,0.039739212209646,0.0350242299059375,0.21557285147228,0.0540588053089364
1,0.00239728765301529,0.0447517096002682,0.0389189501378205,0.0133694891481335,0.0242397236358297,0.108140628317478,0.00899435677929102
0.0571553951439242,0.00488599846326093,1,0.219014832652889,0.384172216089275,0.00939642898605637,0.382343075615903,0.224749861195006
1,0.0512848278142993,0.441562151464406,0.150907893035046,0.0893678683583319,0.20090124697663,0.184246573530418,0.140082461495358
0.137985767221575,0.0011116615324322,0.0148113426493601,0.0276103909721062,0.0236387934417939,0.187127361430809,0.139106589185429,1
1,0.00961113949571433,0.148278019331083,0.02791054691441,0.0609368297064808,0.216308535184453,0.0968523292403697,0.0683184626577104
1,0.00179197037142864,0.00296439853928408,0.519792260302113,0.559708493860255,0.492723033818341,0.00956112198667485,0.127367626345554
0.543530315273314,0.00926319306172316,0.0259103874640566,1,0.399616787501731,0.0986641499973971,0.175211170295076,0.36974874787528
0.798602069498246,0.00600535688882083,0.011292532409356,0.137657374859029,1,0.0280535324256616,0.767786979170318,0.119010881917155
0.0158688727202712,1,0.0132211900710163,0.0110052121341784,0.170438207063936,0.00259486782165594,0.000873133640305361,0.163731833125238
0.000238242994127391,1,0.00576810771349892,0.00114462244096032,0.00125228705685854,6.88389257469426e-05,0.000554156985827196,0.00250204848935526
0.0362855574564668,1,0.0344877563030643,0.0596159186210075,0.292116780882374,0.00734151245568661,0.0278292950422145,0.0560188201415953
0.112654558855418,0.00752873479906533,0.0448787073446694,0.0422199333152124,1,0.118642389197586,0.0121855416903675,0.0704266679941486
0.239426520807689,0.00810326665979469,0.154127394923805,0.075221475909156,0.0155448511226272,0.112888720777334,0.00694621439808515,1
1,0.0111771967276402,0.471480022470417,0.074740642500637,0.0245200869022686,0.673442608329858,0.0653584885530012,0.128069104907636
0.583547458349771,0.392740783533504,0.799870617269104,0.75171530614744,0.0287588688904864,1,0.0631555871545204,0.23991536744947
0.879667694001397,0.0931407529532673,0.0262145981275656,1,0.00857356942144335,0.29637989507537,0.0900916897162594,0.149943089509556
0.0169521934811766,1,0.862889057475684,0.0416327737149648,0.061128171000919,0.0197872335011322,0.0403234988604606,0.459473170326377
0.0344661894929731,1,0.379995501309477,0.0596947658503882,0.0242403067544847,0.00157240924342623,0.00354995288260486,0.0148675569115081
1,0.0151072253186098,0.0935895348401041,0.0882823402278006,0.0966539340653544,0.49303595002608,0.0496585575307205,0.3480866128992
0.16023087627168,0.0122062126714417,0.338636968853354,0.290921783850552,0.091901060230013,0.51152416692301,0.00643429783084673,1
0.0010672464687333,1,0.021594493705833,0.00243789619894841,0.0173375889407993,0.00367985523438279,0.00369869293875106,0.0156791534137575
1,0.00276413051912386,0.00392379527229394,0.00494022866016463,0.00374779570450238,0.000541237325587715,0.0422889483478964,0.0894827743460838
0.00168681072468056,1,0.158952331637258,0.00227295643534272,0.00402567606532079,0.000346199392460965,0.0123428323600658,0.0863113885063119
1,0.00800893717191345,0.0385321097136746,0.130765331290212,0.783390252137742,0.390865132041948,0.288806908132635,0.392247346789702
0.295392003576849,0.0219549370690779,0.123282670710237,1,0.271551498557245,0.279436471631495,0.052516100089336,0.0186174369304152
0.0612047348758964,0.00603524716446583,0.697828950312083,0.694968298493817,1,0.139667570190299,0.0631451575360425,0.0969901841557565
1,0.0130039908581073,0.108555634279772,0.267538654394225,0.143144216393111,0.173885989584245,0.05749365965328,0.0277380185602716
0.0231159435139251,1,0.441027493855411,0.0948886260938618,0.070295595497556,0.00239792904252585,0.0978920164937954,0.124464498027555
1,0.035291396242781,0.0370595756607257,0.295710369968232,0.521116250686678,0.209737170543064,0.307347076773087,0.0158634358655953
0.0359417092818542,0.00100531747817344,0.00502894611453156,0.0232711785881702,1,0.0543728879220821,0.0260698518397472,0.217098684601716
0.957963052123708,0.0022595842825411,0.0102168748489345,0.108956406696435,0.272826763466743,0.105054769446729,0.0481531668208797,1
0.000524209615576184,1,0.00537624487176849,3.29346725314474e-05,0.000993017497148575,0.00257476603081908,0.000510084674474688,0.06129039049916
0.140789069174026,0.0350812258700301,0.0132273904861354,0.167709575576047,0.0844513842094408,1,0.0255359674701047,0.385299455065844
1,0.0257382330333641,0.0438373123064515,0.34805624372183,0.171229832400406,0.173848558043513,0.106180579515976,0.274675815542135
1,0.020410246379572,0.976182432455331,0.286258370098908,0.033755114974077,0.728432764444831,0.0306964277716865,0.153513319590081
0.0425798364027488,0.0551264029520595,0.0160998791685499,0.349150651398604,1,0.0547391680266977,0.0227829293009374,0.649771222595778
1,0.0165833710749482,0.041103135203181,0.163844202769098,0.125100866070044,0.120784825041896,0.0052134744124997,0.152316380799429
1,0.000412565282669658,0.0114093689519821,0.0558832228640546,0.0335092502029899,0.310322682591605,0.00516513264600991,0.481795370715006
1,0.00537385138743412,0.0144099197315799,0.0958927642099456,0.177758146973745,0.062732339767696,0.0388203286526836,0.0417543598450319
1,0.0146315164678804,0.144434490746806,0.0270152265388904,0.023257860399963,0.161656945246351,0.0233166632894244,0.00729236119688383
0.955935526321858,0.00034664396063846,0.00603729770037305,1,0.0396295520406053,0.110777729119655,0.00947471289734936,0.236023979893723
1,0.00214584272836595,0.0567402264543269,0.223629892013356,0.159867130916794,0.232794243765277,0.0287626901869202,0.0442030437709346
0.970488386235606,0.0023327165660883,0.180926779362267,1,0.122267574613218,0.934057155512569,0.0994781925114579,0.266867956501102
0.256096279853989,0.0810931269918691,0.0202320818654478,1,0.348810625855738,0.0172349399222865,0.0771325606653165,0.0964357725487075
0.0854515139709554,0.00390105957346636,0.0311148987945661,1,0.459533677924456,0.141301911671986,0.752575191376625,0.164147728532102
0.238713562302726,0.197665562985891,0.167141661611186,1,0.975372079633496,0.401342859757412,0.0689954840625038,0.212330568945528
0.00481235892554694,1,0.0410889365509677,0.00294055820969975,0.000936242550742634,7.94163884864263e-05,0.000103035303379891,0.00382652321856093
0.450828534644916,0.0268985265739965,0.0492393829892739,1,0.168724611752635,0.581237549526291,0.195443933840586,0.107084479331447
0.0380155632476168,1,0.011687396714274,0.00528401928814746,0.0232195211163978,0.0032299612741307,0.0212208736963318,0.282324858877994
0.00249785948145822,0.432785095352933,0.100229810110219,0.000636084381926859,0.0286320147975672,0.000884712213502563,0.00035283998513646,1
0.223023893717032,0.0561860690678821,0.0620588565680733,0.0981291470910403,0.332805536071047,0.283786871526719,0.169331542405558,1
0.304566939631083,0.0385323817088131,1,0.578071774307963,0.207475996031321,0.701619706040914,0.064198306774167,0.515363361306609
0.032832089523379,1,0.0164978203395595,0.0203156806389555,0.00462914061929571,0.0347920029217931,0.150681694893522,0.0356994698659495
0.756901380687191,0.074756032230289,0.179160958034587,0.700212344211561,1,0.0449444038656647,0.143339668481071,0.775223589035656
0.0727745974768867,0.0352306602058614,1,0.113070341828313,0.0396269470101741,0.196413960463549,0.597634679592988,0.413298119485428
1,0.00614412863503842,0.0359929186982275,0.0938440942724266,0.707662953413115,0.037513227327897,0.0630558579630723,0.0145493770251316
0.707359112903228,0.00245343127033098,0.00324836920948066,0.144576487599091,1,0.0721845873384035,0.0953861465413682,0.0217290066161848
0.21716094847276,0.00155697197417605,0.00223344239914676,0.0257559980572224,0.00213505631258865,1,0.000871040941538924,0.0241586090822003
0.00838261653732481,1,0.011152580310908,0.00361802903671292,0.0160019875506336,0.00137251717454259,0.00633230661975759,0.0576171806442387
0.0652105784306672,0.254585181364668,0.815940268437093,0.0368885351444054,0.116912101868725,0.0219024250770114,0.00447255841026917,1
0.00186796024042798,1,0.0052600328771203,0.00160638020484885,0.00128171325208773,0.000164607052734343,0.000199951256591657,0.00578414279950733
0.0281099534162516,1,0.0889612390259489,0.0106603783257765,0.096501858505608,0.00223488092589732,0.0555594585914014,0.423584411063809
0.0585172542019154,0.0047816515664799,0.051595368723473,0.261955393795388,0.0458662919877101,0.346741872612437,0.079135397165016,1
0.531632500335255,0.0351711277101827,0.0276508938751007,1,0.188224020399681,0.263177309511623,0.0721298189946705,0.104685515485712
0.940301265849004,0.0145873989146185,0.147019095223983,1,0.259532502526436,0.140531582390048,0.434416905088401,0.0188384390777093
0.42248176526449,0.0387465723808591,0.147075318738475,0.445777246687342,0.37327607660733,0.613119757353242,0.226481016933538,1
0.135462460177543,0.033855880888583,0.174216830411158,0.781382251800154,1,0.0765060542694602,0.0817724618465551,0.085589665243482
0.0785984396307912,0.14448768651398,0.127324700301952,0.0914961554517698,0.027584717354851,0.00490964558466399,0.173407688495773,1
1,0.00969052719214788,0.182481832311356,0.0325646044682098,0.0347924458860825,0.106621934687366,0.396736235029651,0.518579935484779
1,0.00600078905621813,0.0569139542613635,0.0727087927585193,0.100460399724782,0.051701337914375,0.0226544556102831,0.0434006158443836
0.187833076652913,0.0156208062247334,0.172075938285274,0.333325703570712,0.60644238456269,1,0.166336026169393,0.384991997873062
1,0.00996224268019326,0.0198444763214677,0.00369781536994588,0.0103626597649326,0.0113787770969,0.00288727194532757,0.00104194433643786
0.0175920934150653,0.0143624452837368,0.0122591829332198,1,0.0742464636485316,0.0454389520064409,0.0130784819486938,0.0844317378272411
0.0799600075711492,0.695168697787291,0.334519494902327,0.0146911255897985,0.071365899236208,0.00353440310624801,0.033766384138671,1
0.22248964950819,0.105703726666413,0.322900410381538,1,0.675371488274172,0.330041996577162,0.321655070782896,0.802713990916297
0.00160374097107894,1,0.195481528221381,0.0163682977583902,0.00254700003980716,0.000262350220251959,0.00394062512526417,0.031604118426565
0.0575389345410822,0.0060024392690091,0.0132507033619181,0.465293724302041,0.0961267076787429,0.0297039823081004,0.189578364528546,1
1,0.039864555228729,0.0775223985675432,0.459007082276699,0.185317544867123,0.134372992249425,0.124166405446566,0.0690493717713717
0.0233553961741639,0.00276733673450807,0.138979846690437,0.0349538376284007,0.178250059147996,0.0234343590556783,0.00801697721351777,1
0.103752484758398,1,0.451896411851017,0.00751820162153319,0.168209260724808,0.00599652133955762,0.0037310739764292,0.268987373898476
0.0080915091593758,1,0.00686091342298214,0.0311809233249923,0.0342741913936628,0.00126211910455801,0.00816075204751104,0.0144885455098894
0.133460060211047,1,0.255075005849549,0.0429502882118762,0.00544762936182335,0.012415869211663,0.0232166574049707,0.180078072763336
0.0106305083872903,1,0.217445270516134,0.00400169782375783,0.00345500216747259,0.0028582228697881,0.00517991264204501,0.0798364205124482
0.150860713459568,0.0275966545304049,0.331750858920273,0.723595854773926,0.335683163755628,1,0.123625396644128,0.110498583462924
0.602151511455805,0.150607840800486,0.0732147360285718,0.666060035446541,0.578325256921064,0.206352780838461,1,0.622780005632143
0.115791364453407,0.0268617942227398,0.0169511410072448,0.0141148462041876,0.988789901368939,0.0810517554458799,0.149712912483406,1
0.287149648445159,0.0190237705922916,0.0173269058521341,0.618608076095713,0.0250683709827148,1,0.0351375248781761,0.0817404372785865
1,0.00850919014416193,0.191476663452978,0.597865059132761,0.0382351024633904,0.044611741750136,0.0423996165536618,0.161705884264415
0.131240627953989,0.00547356442357387,0.00550910012347846,0.0295048351379708,1,0.0124277207577164,0.16881873078508,0.0785104961954843
0.0139446191155751,1,0.0179283802611288,0.143686429214146,0.0417125721290794,0.00400336737882768,0.0586445129364211,0.0999552467775431
0.045829082878663,1,0.208381367540632,0.0137267606224611,0.174083497957954,0.00191954404772665,0.00632490098035487,0.321570450327729
0.0865679209706509,0.584904316346964,0.0584862734054627,0.118574588516786,0.162741110699416,0.0649391320694286,0.00942276225215677,1
0.133324815557942,0.101859318580714,0.0147228518283541,0.457710209434552,0.060316186324744,1,0.0149217291220373,0.798982310226616
0.969970959890904,0.00215569006402724,0.184376016580307,1,0.122027535799777,0.0227972741901719,0.16146997990885,0.488280972916556
0.665221406603222,0.00570067002027916,1,0.0435957577056684,0.294890346294939,0.320720843067809,0.169987816720264,0.0631926467579841
0.42576495963683,0.00272723322560984,0.0343954292777453,0.121566038070963,1,0.0245078277468399,0.0354553032520498,0.205865307766847
0.00988539824003578,1,0.0137067244471624,0.000861304227529142,0.00559288748834259,0.000259943625033762,0.000207784637359442,0.0134883655074172
0.00391622725116875,1,0.0024554245769521,0.000306931827734126,0.0170411820881432,2.80834866115871e-05,0.00036779242068597,0.0313898707082425
0.0429281308748268,0.129484507952658,1,0.00782392025179966,0.11489919210167,0.0361154693602418,0.122199048131582,0.105992192655356
1,0.0119478970231268,0.00979665899135301,0.057788899851969,0.15144979365312,0.132452165922226,0.00785157824791318,0.838789362334291
0.89887696670029,0.0301659561371512,0.174546884421174,0.412011455750775,0.067273772146513,1,0.0362019851243052,0.450033956968051
1,0.00281104551021022,0.0397648102963285,0.0512300773242834,0.286898874080419,0.0495005294866153,0.0418072049956666,0.375676278390313
0.146156895856008,0.0122564814670014,0.0855887360068919,0.189825395464475,1,0.0165157764890137,0.0862209125325115,0.386398027911162
0.0415976128588013,1,0.513965945868017,0.00800221262215245,0.256231418329051,0.0276110333092538,0.00184085325553734,0.070024183102472
0.0986051260310317,0.0183338789076461,0.00116102782066512,1,0.450846955652083,0.0205268638510408,0.0681717179214819,0.0708805850869194
0.120948094998551,0.00497211834611028,0.30583268808036,0.123895220835181,1,0.0185340846232371,0.0858831703422065,0.017642265764287
0.431926763891982,0.201357520263003,0.0536512300857661,0.456410980121698,1,0.43236738739924,0.137975147388165,0.445998808493926
1,0.00524678809699767,0.0423229027060992,0.2530915399303,0.048839446410195,0.752496879272862,0.00898018501861901,0.846814142228179
0.000333227317008497,1,0.00414611176000773,0.000394745813171758,0.00185273059244356,0.000161432449192631,0.00115738388036833,0.0081722025903568
0.360016242165447,0.121122178597839,0.00390584198708523,0.185732062079847,0.254339378646575,0.185362398825746,0.46899412305453,1
0.0143506688214984,0.00849752147098198,0.0488150991765112,1,0.00665875703216339,0.0472619696763078,0.0385307478638202,0.0310204141969945
0.266400215799897,0.0112347718515042,0.00455013194114216,0.0248870279323238,1,0.0448715339021738,0.0135169142226324,0.726777700685349
0.0563399236610997,0.00718653369906723,0.00521703873294574,0.0803204156775308,0.0427084901006965,0.0484458641420759,0.113534175945593,1
0.00199427534078896,1,0.00096944220293601,0.000333249416044485,0.00261117399518376,0.000174221666134277,0.00727695600815596,0.0450987129947016
0.000788815072948965,1,0.0130765589249186,0.00323149627556151,0.00231450548397547,0.00309105385890571,0.00133307035992893,0.124006733930289
1,7.69726370852603e-05,0.000449580607734516,0.022996636279377,0.00473564853685834,0.175629664823389,0.00686127563866741,0.00255527978794503
1,0.0274390772934704,0.106622581686616,0.208144161999184,0.113179006376876,0.108262742635454,0.0457165097400013,0.4924301061079
1,0.0323448256247673,0.0176540440392047,0.159562864690563,0.0557264533889136,0.185997248530363,0.00264866484894274,0.0942189382624713
0.000733717771577537,1,0.0535566558598935,0.00358766663145728,0.0457180336539587,0.00141241413066434,0.00243750861955267,0.302307104143041
0.272634677897146,0.00387706814226191,0.108873039801806,0.219403866478493,0.0738198471411957,1,0.0447101751648542,0.0788804785859197
0.0522180768874253,0.0262576893576596,0.379012299104185,1,0.0160091467208264,0.72850514071439,0.0787323310573634,0.123544782045386
0.100766066331377,0.00324020146462966,0.216109546117771,0.46116322247833,1,0.0301571073528484,0.307419276979352,0.0634722237146222
0.683949843458385,0.00371504302475128,0.00600341809637291,0.175340459089875,0.096645088619279,0.257275192801226,0.230336871761455,1
0.280672775696102,0.127928598908381,0.0946578180472303,1,0.975858897973939,0.359104285519465,0.111106692690681,0.716007725361022
0.0118966928573363,0.0016702833429617,0.00746866651603524,0.0392493003596825,0.169327439521293,0.00168678641482823,0.0159855541705895,1
0.012787664319327,1,0.0489527389352881,0.00254620634163308,0.0057337712208749,0.00321989537078482,0.000672585503933069,0.210929919492719
0.228100879510803,0.00949203788869905,0.123794534709265,0.345498692075121,1,0.104089635072738,0.0679360186109165,0.511376838468336
0.585271944189746,0.00708856350982182,0.0331569871778918,0.0454189960841891,0.0239762219230116,0.0313151912290137,0.0248171099365143,1
1,0.0153265421296745,0.0262906094121407,0.444926612782547,0.158213781881384,0.0653667187665739,0.0194658870649909,0.200042561700318
0.132860009710602,1,0.44309932740796,0.0497749968545633,0.00481742939956285,0.259220146261028,0.035646907149137,0.592123040031139
0.492096029623103,1,0.0156863861021959,0.0397089038484023,0.00800624635418813,0.000673539906261372,0.0372236309039896,0.0456889612486346
0.0632511295549366,0.00442955213573432,0.00293836817395536,0.196971876077517,0.0833572366228513,0.0590870678146239,0.0196658784673009,1
1,0.00563802079926814,0.0212934678866408,0.38597516320818,0.0331455717448628,0.272395635174032,0.0035371251842536,0.360626822383814
0.119059389989892,0.0224443466562544,0.0098077149560182,0.094639082023369,0.0862336883790738,0.175011086628095,0.0583995244274876,1
1,0.0179294625777582,0.118341314907448,0.079430115214365,0.124477265691887,0.37431264087618,0.134605800284915,0.13992308299445
0.0626566928070548,0.000839188894623756,0.0143041009463925,0.68751769215972,0.0328744698778609,1,0.196638896570804,0.0516729936788689
1,0.0153205374194124,0.365218576665904,0.0400198022964954,0.0422045568482355,0.372356933641873,0.0876063841605257,0.0553623123391746
0.231837373844368,1,0.0498102406591697,0.0690986536262984,0.05371644924738,0.00212624186023936,0.112047232082001,0.0220900213133608
0.125461246624666,0.00501763383913763,0.0402220589396345,0.213986211695393,0.189742745804478,0.0524899034808312,1,0.208840913230677
1,0.000702243670693111,0.0101794561733367,0.0710479353662231,0.0122730931212426,0.0556285865477475,0.0456176248885318,0.0535266303819957
0.0275998479161127,1,0.36685274846812,0.327908155212012,0.0155878673779672,0.00681157494691105,0.00404774849300626,0.358709610378632
0.494509264745914,0.12685009249061,0.228833960123526,0.543142479691188,1,0.123368079721659,0.18197706252268,0.0629759600431189
0.805720316653694,0.00584793162907766,0.00594272856487598,0.100318499925448,1,0.0197897714567659,0.124165719513015,0.0703530982862859
0.0699531553326097,1,0.015568729766096,0.0509653685056605,0.0630484722277138,0.0177541900514371,0.0119656691609045,0.330429202838141
0.0937223960638337,0.0477393517588747,0.020331129792374,0.471594146930376,1,0.0860956140436871,0.32345070370366,0.0424382919200188
0.000678661286760076,1,0.0347815224137691,0.00123396872937346,0.00212294781509248,0.000284198340925719,0.00093427494807227,0.0239640123218276
0.879811155463059,0.0207957802864317,0.0903932327218747,0.151303542605028,0.0104692242138771,0.0735307126273415,0.213630965775337,1
0.00152822763784059,1,0.0605572355908169,0.00073198025473906,0.0123987443894929,0.0120791016218596,0.00313560139640916,0.0761818523903883
0.00672957360471242,1,0.874428844172101,0.116974070829066,0.265061715871761,0.00168785863096336,0.0726155429245937,0.0582936104522466
0.00151609441145351,1,0.0213836874267821,0.0159475408077676,0.00805879218848597,0.00013864236266723,0.0164023684340146,0.122423062250402
0.0322481831815612,0.321394957562048,1,0.00598803513038093,0.236116650341921,0.00235286389830848,0.00128218585927248,0.0249948770037625
0.287859667267677,0.0103608831274999,0.157051971552905,0.122866483256512,0.0019608444539881,1,0.0174508971040811,0.104183481770566
0.012603003394288,1,0.00316351579049,0.0088914653181222,0.0106812871614607,0.000250109541992247,0.00760241669055886,0.0537331919224667
0.00184458239938388,1,0.0790664703430465,0.0315004892539685,0.030600696747504,0.00792003145457056,0.000436192839980097,0.0245927427427472
1,0.0283339552950763,0.0731284275610227,0.631915575770737,0.050750543045694,0.158993393825287,0.00982252247807888,0.807342661804828
0.00346640415726617,1,0.0209822285045643,0.0011421225358197,0.00154528544769406,0.000126254216516821,0.00351488980824855,0.0306601260285971
1,0.00339864147637158,0.00335740142691506,0.0558915402650566,0.433791179825645,0.0982174334028943,0.0283225189398006,0.198216753096732
0.345004664762058,0.00590987349658361,0.056861179848681,1,0.0613949710060954,0.0216311377429409,0.105924865765372,0.338853050373053
0.776190962212825,0.00395440355329772,0.0136779510417271,0.620952864180485,1,0.0140650291638829,0.121759488401262,0.00656174767056582
0.011501922257781,0.0820155721267671,0.192262883818518,0.0178343297502779,1,0.00112594621977829,0.00240794194046173,0.239927034603771
0.0733076867233648,0.0216076111300134,0.525574017567545,0.822637658012036,0.993392978584181,0.217718520637459,1,0.716297439498331
0.130303014556484,0.0204047861544567,0.0071190692977682,1,0.181937839779242,0.0260144336371836,0.0402394075059315,0.386119735628121
0.0208157098113235,0.701943778881222,1,0.00588362763748523,0.125106303117014,0.0485757461533544,0.0183104322811237,0.260182434090279
0.028615103223979,1,0.25602995773415,0.00639741631954818,0.00523413382779913,0.00129049020275547,0.00337179489645597,0.00922848813081948
1,0.0154289841670517,0.434288151115811,0.349185303324193,0.812617978843961,0.0202848924894469,0.0781472310008644,0.203040301671249
0.0251325656957554,1,0.105592695383788,0.015619450481181,0.0957595492623122,0.00162378636277621,0.0375094576547729,0.927432600387808
