"real.1","real.2"
1,0.315254619936722
0.304570271424333,1
0.0637570169834487,1
0.11874737786788,1
1,0.780345893712021
1,0.062306867783865
0.993291697243972,1
0.484075273476472,1
0.104822837074362,1
0.273348906560631,1
0.246723937912133,1
1,0.0661226340371683
0.0157436743673875,1
1,0.858892718312946
1,0.154807901900589
0.376963880820965,1
0.197883741522959,1
1,0.0960845644264086
1,0.223959670027668
0.077446640409602,1
1,0.0622385042906813
1,0.993610142518873
0.972724535649358,1
0.0540911151316333,1
1,0.0465900274751163
1,0.0376774443697587
1,0.0236906506233129
1,0.230971108431118
1,0.0465708877305173
1,0.131478970842973
1,0.281801008949289
0.0298906231326991,1
0.0386552681293003,1
0.279645200791741,1
0.0964715918277615,1
0.785225543860636,1
0.0934118340605934,1
1,0.0588926239870353
0.011157610708183,1
0.194069862602115,1
1,0.0264953415337616
1,0.631271765536068
0.738665736180278,1
1,0.0443181929480981
1,0.255556047473014
0.296113540378354,1
1,0.0122299223241625
1,0.0142538401696504
1,0.353835192036439
1,0.203439487958043
0.141466366605556,1
0.254422697499718,1
1,0.00941454539054104
0.493185139681956,1
1,0.700014275622466
1,0.0569829541436415
0.334432032490499,1
1,0.0275323767177548
0.215825224247355,1
0.0544783967988325,1
1,0.478988825871054
0.101661389767691,1
0.0600749152817367,1
0.221139491182912,1
0.186082283412237,1
0.0866495858274927,1
0.379300647565457,1
0.699465366612379,1
0.720691209715296,1
0.0715441812382907,1
1,0.793995793649915
1,0.0383857520165823
1,0.972195278328331
1,0.129268267885051
1,0.151871206567981
1,0.0329382790763081
1,0.507674967788959
0.172907624058557,1
0.898360839984515,1
1,0.394066086801826
1,0.0337127722173887
0.0461084631126496,1
1,0.0927969257455215
1,0.0864845366290372
0.0545008995067812,1
1,0.116827526000848
1,0.725519375626824
0.480007605313674,1
0.0285053158649867,1
0.270183173921443,1
0.0871799728317956,1
0.313591079904193,1
1,0.00849731074124748
0.569508509510668,1
0.224578700423206,1
1,0.430928186510146
1,0.0144605174446156
1,0.00137772406611086
1,0.630539557409717
0.106885304374418,1
1,0.330876901280738
1,0.0198203809028328
1,0.499303565908827
1,0.0592766394473161
0.0188778433026423,1
1,0.358780119934324
0.0377951711898702,1
0.439149810001696,1
0.818944418930602,1
1,0.720113335770008
0.363594930884099,1
1,0.0125467940325595
0.890351205573394,1
0.150078084750706,1
1,0.345631334954578
0.159722194759155,1
0.0481792914243503,1
1,0.142915784601294
0.0141131529045198,1
1,0.196908130421027
0.00915517403266701,1
1,0.818280153609892
1,0.307118657981174
1,0.14222872597188
0.507573202316096,1
1,0.0237780356024378
0.0669839561410058,1
0.256962770834854,1
0.679640705285828,1
0.0587732023013565,1
1,0.181105285807213
1,0.949727898168268
1,0.426726907136814
0.227089905328365,1
0.0163439345923331,1
0.068423125587549,1
1,0.0402843958957678
0.0127799923298229,1
1,0.103447984089008
0.0924143808572726,1
1,0.0910348784502288
0.129257946411801,1
0.118458501671723,1
0.355537645958734,1
0.0277235928720173,1
1,0.00663102336581975
1,0.265372798059198
0.613879991324496,1
1,0.601239826672396
0.0434732142862941,1
0.0645811761015868,1
1,0.747280669425242
1,0.0155842776712894
1,0.226191148744578
0.576048826749183,1
0.11795877444743,1
0.144135914941314,1
0.0256395432647136,1
0.0541436127742162,1
1,0.300272719306184
1,0.260889900569499
1,0.00405260141443659
1,0.0689750318198624
0.0859290433833042,1
0.0484666341897497,1
0.424853286376448,1
1,0.448787351074692
0.600836630879137,1
1,0.558141682077669
0.0211864221313387,1
1,0.679221620967149
0.364389162348266,1
1,0.645803592072518
0.294308492823881,1
0.0116733594285443,1
0.0718363704161447,1
1,0.245912782653638
1,0.964580215158204
1,0.132870414259571
0.0553439149278751,1
0.336998477964788,1
0.0360290036778109,1
1,0.279321710097309
1,0.285238372339261
1,0.219560887065226
0.186201043688832,1
1,0.0588716878357893
0.19583656643601,1
