"real.1","real.2"
1,0.132290744708639
1,0.23529372529098
1,0.733781748139087
0.271859423140064,1
1,0.0635133300456343
1,0.202251047643383
1,0.828456738558304
1,0.208247398535751
1,0.0800216864278093
0.0926728062164544,1
0.222718055893977,1
1,0.0782261787369477
0.0962616978191988,1
1,0.0717978077529642
0.264656304916758,1
0.247033957364834,1
0.711851658617888,1
0.037875600806719,1
1,0.0181598260996582
0.196008324524058,1
1,0.0616331114375865
0.334164507539689,1
0.781691348302776,1
0.167965448462955,1
1,0.00688261265454348
1,0.158722711462515
0.0975658232198801,1
1,0.16107782649794
1,0.576630400805792
1,0.255111848122669
1,0.860550221089699
1,0.0475300751920502
1,0.268521716007154
0.577838812003281,1
1,0.144198598957901
1,0.335139801041522
1,0.0052632175979543
0.0828082979570476,1
1,0.0388953724584461
0.230743435808498,1
0.456723805038433,1
0.624606158511957,1
1,0.542375781059543
1,0.603919051808207
0.259674507005602,1
1,0.42732783554817
0.158998962781588,1
1,0.106074849144017
0.541021412557621,1
1,0.0434594500484146
1,0.202309474577709
1,0.880409236009118
1,0.107452609346549
1,0.307358954599761
1,0.397532363720054
1,0.187359302916548
1,0.0414767825901634
0.423953784364689,1
0.0923423202966638,1
0.359028043400785,1
0.180362660627524,1
0.0991798249125306,1
1,0.574533422450637
1,0.496158494125326
1,0.0616837937229712
0.113378452073194,1
1,0.131624031577822
0.406027925303552,1
0.523675761099141,1
1,0.143625096082777
1,0.0357421210933213
1,0.168051865235025
0.251419014856146,1
1,0.0407933476355306
0.210463963877802,1
0.923218821240587,1
1,0.0820110571718749
0.335455630326804,1
1,0.16031848239716
1,0.10757886305073
0.244803359600072,1
0.224464462806875,1
0.318501902783394,1
1,0.977541008785072
0.00878781502904788,1
1,0.0151895568617005
1,0.933015315479792
1,0.0666502314031047
1,0.311523138687277
1,0.399467542873462
1,0.590224353586606
0.107989342985618,1
1,0.0102633138244526
1,0.191334142533475
0.214902175239502,1
0.163448313901096,1
1,0.0138362115532754
1,0.112314369738286
1,0.152522134384647
0.361526028059102,1
1,0.0765918905592062
0.592549831536288,1
0.199477435113614,1
1,0.315677743379637
1,0.139693090955089
1,0.969009236551216
0.0766089805957273,1
0.126813707179374,1
1,0.0255755078233868
0.0506248381563703,1
0.166261924015439,1
1,0.198867976267403
0.293302711957805,1
1,0.277551112277242
1,0.876853937788788
0.350705012736506,1
1,0.155991669308719
0.148349100999754,1
