"real.1","real.2"
0.824331462813281,1
0.016443667774413,1
0.0940289832696194,1
1,0.0576544729624618
0.872489839566923,1
1,0.902340991032972
1,0.338774397827381
1,0.0216000725017269
1,0.995537363910176
0.152488647040895,1
1,0.1102663666319
1,0.00523531848650776
1,0.0355861225950342
1,0.100701519981173
0.0204222118147086,1
1,0.316185148954753
0.830393633992514,1
1,0.0730757141989784
0.245953347721053,1
0.00364629304091135,1
1,0.243701948283317
0.618073701769435,1
0.154782103183106,1
1,0.0378044236822381
1,0.00657072727712053
1,0.236247992589807
0.880835584652309,1
1,0.542150735595129
1,0.372347983709513
1,0.59722573882516
1,0.0626960073301029
0.376833522012908,1
1,0.0823384277557512
0.241600205502863,1
0.000961433109956686,1
0.0787493316073816,1
0.0693037727432787,1
1,0.270366327893789
1,0.631967504970339
1,0.0077416718317787
0.394509326838685,1
0.0907479176820187,1
0.397020776603736,1
1,0.0404556318184129
0.753993449256058,1
1,0.305352336256302
0.00222515955056396,1
1,0.00292520074576914
1,0.0259991968791288
1,0.0279734443108221
0.0837748258670475,1
0.563582831137421,1
0.191080261860725,1
1,0.0344688257050373
0.0423410574372996,1
1,0.3050402345098
0.789709629233778,1
1,0.0322406641061076
0.520756921867138,1
0.0123014167114452,1
1,0.179040956626646
1,0.199771621477778
0.385880487323282,1
0.112539742758821,1
0.211355188278867,1
1,0.606347794696951
1,0.37523488325148
1,0.0426703275095524
0.247909337806872,1
0.284079508509477,1
0.0135229897210296,1
1,0.0813265094402165
0.335490737591065,1
1,0.136523086696576
1,0.075174566897755
0.0277113384345988,1
0.643467879992901,1
1,0.00424674409279642
0.190399082047702,1
0.898390724573906,1
0.454229794177138,1
0.0567622054926668,1
0.734505553201392,1
1,0.438456998045276
1,0.160015911950846
0.872340620600166,1
0.189974572758783,1
0.00185136249031145,1
1,0.164311109846969
0.731072707115617,1
1,0.471835425109641
0.0204184685192691,1
1,0.000830818434836244
0.0999028960404837,1
0.0315823086810839,1
0.0570240144943696,1
1,0.337848397016628
0.205505849433796,1
1,0.208244247598316
1,0.0794633117717985
0.00271755822733506,1
1,0.401727705038893
1,0.365023762867624
0.0401163832033299,1
0.437042711491293,1
1,0.00166573935448468
1,0.0565024845413654
0.0363395832806838,1
0.0588885890701147,1
1,0.0824425814977893
0.402132925697008,1
0.190636757866885,1
1,0.466271132098367
1,0.475287026232218
0.670405315398718,1
0.220613259604603,1
0.00242125599694515,1
1,0.917216041039426
1,0.867652575994432
1,0.228914577623361
1,0.239525897615802
0.0406373124535463,1
1,0.0172609277030453
1,0.121428074755226
1,0.0274469197501626
1,0.106008935642711
1,0.213574028365695
1,0.0779688245948341
0.0293134087808523,1
0.404046021609448,1
1,0.035841165931236
0.562631637362742,1
1,0.119884963046419
0.398699003831991,1
1,0.0622575866841575
0.0322525129521875,1
0.357888236340897,1
1,0.630158723660784
1,0.201862215603198
1,0.20125949262689
1,0.415868582509279
0.862990715486693,1
1,0.0623995561798894
1,0.0242648995764076
0.299894536915536,1
1,0.981625249627297
1,0.107712288774833
1,0.0821781631000281
1,0.0131770813300503
0.0201337218495858,1
0.204982390615701,1
0.102076954869748,1
1,0.2789951611218
0.000730677765067547,1
0.0107420479091907,1
0.00179063793253222,1
