"real.1","real.2","real.3","real.4"
0.123791435341006,0.0169945959804838,0.459543970282441,1
1,0.024986505393389,0.864785562572142,0.869530821894889
0.0124067004852998,0.023113329075681,0.0213006957928026,1
0.00488479561162142,1,0.0160338224655279,0.0850900034512817
1,0.396157393330678,0.251585131943064,0.270078543850743
0.312443223250898,0.0192878050561597,0.497880665051676,1
0.0612847084475738,0.010614022021,0.00335497518125207,1
0.0643903491445385,1,0.189975702455576,0.653265284595584
0.022528688823174,0.417315582533031,0.0121196896716916,1
1,0.625392357620626,0.173388747878664,0.0604947874853991
0.0164034763086229,0.579282164456089,0.00487344426374383,1
0.0918302346197267,0.430028589722557,1,0.464957049761579
0.0858868718465485,0.0568064980817701,0.0277849179526696,1
0.0858004950907504,1,0.0378006882715676,2.43309771916057e-05
0.0529577488819724,0.259720504747152,0.00481239654793217,1
0.0662345158713766,1,0.0208469800502057,0.421695116890751
0.0104099853411986,0.0538579780178362,0.0782362408947497,1
0.0044364589389683,1,0.00585475312851063,0.646415606948451
0.0870254519829009,0.307196019034443,0.790046152220815,1
0.0415988391759922,0.0335905318592956,1,0.0683648188208267
0.0398361740653989,0.548392355675397,0.153076800453993,1
0.0262446017651246,0.021630412207858,0.0732148508041998,1
1,0.388238392018447,0.243234451139975,0.0152049300432497
0.00864415116479587,0.196175975618045,0.119966407499923,1
0.040970583054229,0.0404814674657083,1,0.0734628645556075
1,0.0911459780745045,0.302455619845339,0.913842366525775
0.141960839805369,0.199066347005104,0.030020865518893,1
0.0302569903605716,0.832797076813433,0.0180049014222722,1
0.0626686773813752,1,0.0858403928181736,0.614842611873359
0.0754870095381019,1,0.00929751370277927,0.0972428912072273
0.268770559307977,0.354134176210567,0.0265315997726457,1
0.0309936318388884,0.00328325139780846,0.00683111411567011,1
0.0645226848603227,0.0209109751405738,1,0.00480588574881094
0.0165470905712183,0.0680863113092903,0.00201299893180264,1
0.167600487725503,0.96783431755572,1,0.77865690678804
0.083834308110013,0.0820931106717746,0.972853629470431,1
