"real.1","real.2"
0.961041383650977,1
1,0.00782582042816605
1,0.039087516415606
1,0.0896946989236105
1,0.0194539889437089
1,0.187518500256391
1,0.00193345714469183
1,0.16280918332454
1,0.0341665346528189
1,0.00286867163072372
1,0.179767154848891
1,0.0244839747177207
1,0.0446854782720171
1,0.0348061081930599
1,0.0216257632788507
1,0.101331983925409
1,0.790898633122515
1,0.07569537135057
1,0.036422474472679
1,0.0198671266590757
1,0.442613644167505
1,0.032612830956859
1,0.121105706492799
1,0.104880380742202
1,0.00186948154198384
1,0.903426335524541
1,0.0230376068360472
1,0.457077508995689
1,0.0424465779636318
1,0.756688523113703
1,0.220562138633863
1,0.0330315689963312
1,0.00325534690306552
1,0.158009730054347
1,0.0117757400153347
1,0.0998392935752158
1,0.0255459666541218
1,0.0859339375941853
1,0.00281922498046568
1,0.155911072968429
1,0.0386889555355898
1,0.0666361761716458
1,0.00709438970506685
1,0.330840312262883
0.950442141655582,1
1,0.0255415423601108
0.811896611674088,1
1,0.132868143559681
1,0.0209738605511834
1,0.0820341810989923
1,0.0551722951834087
1,0.0291209084070397
1,0.0314659890557025
1,0.00661869361903807
0.540556082670069,1
1,0.252396251167169
1,0.0309692488802127
1,0.0080457738216616
1,0.111691819440031
1,0.0466155183683883
1,0.0251653898689484
1,0.0523530770568315
1,0.0363066797668508
1,0.289703345874013
1,0.00368518907772528
1,0.000283830490854331
1,0.482136885458977
1,0.0120033427293665
1,0.0137465017028634
1,0.145506877131274
0.330141692008018,1
1,0.124885992019984
1,0.0191402869926021
1,0.0613792595229282
1,0.0592758383047015
1,0.00499447163176133
1,0.329353075331903
1,0.0619689673801352
1,0.224177706308126
1,0.00412882980268219
0.442388464589046,1
0.258195599526748,1
1,0.0340823322905594
1,0.0208349849763619
1,0.0210316999403936
1,0.0150591850409293
1,0.00266575930799143
1,0.0189136118613143
1,0.0262102011513357
0.824883825686492,1
0.736586348722824,1
1,0.615071998215985
1,0.105870068741386
1,0.47612746745239
1,0.00667182069563076
1,0.295932795716911
0.929905188636696,1
1,0.0149944803409873
1,0.000212683314120859
1,0.555398091819071
1,0.570264363186681
1,0.0253078348545246
1,0.383813037840537
1,0.0168984819994378
0.194738635830964,1
1,0.0296070553322695
1,0.100522653082344
0.508529894532622,1
1,0.191433574114789
1,0.223971710962456
1,0.271764706961368
1,0.0394803642807668
1,0.0393780080561345
1,0.0667836461893901
1,0.0263070938488545
1,0.048883516881357
1,0.0521231700261121
1,0.0214464022143649
1,0.22249074329116
1,0.00403010355719534
1,0.00751774616890354
1,0.280463476075812
1,0.00977377227445425
1,0.0691302626845959
1,0.124742953116839
1,0.0563037078472759
0.356936653244985,1
1,0.367749662133377
1,0.0119215165104003
1,0.000412136807317626
1,0.47570607098543
1,0.0246402452287782
0.691640391071693,1
1,0.0396022747662097
1,0.00526256516255075
1,0.0131056598057222
1,0.00848571371708139
0.738389786775279,1
1,0.0873061299451813
1,0.0661853914005503
0.076503224620544,1
1,0.0291276582391156
1,0.208025378980389
1,0.288765067937359
1,0.144463625944557
1,0.345471610341399
1,0.0385566640783641
1,0.0294924329653944
1,0.253822091124256
1,0.0551033215050502
1,0.0263192931600001
1,0.569021874968767
0.570115939423053,1
1,0.0343031284313502
1,0.319953731553451
1,0.267596916584578
1,0.00263167575483932
1,0.0102144531611504
0.288828818693654,1
1,0.0733967012206768
1,0.000510050069811223
1,0.60019496957867
1,0.0373256071450442
1,0.173406516564639
1,0.0387594437822344
1,0.00554152334565552
1,0.0458056635461766
1,0.0920099605342888
1,0.0126446775370597
1,0.0494142162465192
1,0.00803529648804719
1,0.0196998788172602
1,0.0348177235059358
1,0.348949646335246
1,0.153998881389116
1,0.0302157413092772
1,0.117807246398764
1,0.439034045098841
1,0.00650371967389794
1,0.0062476415712511
1,0.00908480861168011
1,0.0267276733527794
1,0.223002506407261
1,0.160432565347489
1,0.0521099551925277
1,0.0759743528722121
1,0.00414837686147281
1,0.289510259011663
1,0.00961858091788184
1,0.0156855699970898
1,0.0671478509333054
1,0.0711667750983537
0.53828432567654,1
1,0.0800642433821669
1,0.914164393363128
1,0.119808454548641
1,0.108332379371112
1,0.333435579183425
1,0.00588696191510124
1,0.237300247290407
1,0.046921279200695
1,0.496562862990552
1,0.00804044170103703
1,0.115206274469297
1,0.113245914071043
1,0.0161123104671719
1,0.0776712324924498
1,0.00430558445187653
1,0.296457551031825
1,0.048771893139843
1,0.243962896380735
1,0.125319375479548
0.717691368273195,1
1,0.0465201875362545
0.724904629156352,1
1,0.00794398213011474
1,0.121476197988112
1,0.00714167532382776
1,0.403425384600976
1,0.0788385125159726
1,0.0143418098410019
1,0.00345808639090295
1,0.0450387609652137
1,0.039647992717976
1,0.0806482164523781
1,0.0521187589683889
1,0.00179941265077948
1,0.00334754509115762
1,0.0641162256271534
1,0.0603696085107661
1,0.000429878900505431
1,0.417789415336176
1,0.0158502902354039
1,0.00447208651611022
1,0.0262071886257829
1,0.0259629345593276
0.870517356689141,1
1,0.0480235776756986
1,0.150557037870089
1,0.00955010735049482
0.716503473235032,1
1,0.00546448010588414
1,0.0454544755159216
1,0.00206424504134708
1,0.127333508984436
1,0.201661244171677
1,0.112799263561731
0.451378593516974,1
0.147948438608692,1
1,0.0205209515891939
1,0.0831283805817143
1,0.0055948377168506
1,0.0381709847547837
1,0.0468224600578903
1,0.108783011149714
1,0.0484939494361636
1,0.555199268686347
1,0.0174419988536247
1,0.0916774697459786
1,0.00810708669015442
1,0.0139422480065204
1,0.269505259262164
