"real.1","real.2","real.3","real.4"
0.0507778724019094,0.0180703504867893,1,0.252337348518027
0.0155026098812621,0.0597101205981234,1,0.0235978134546518
1,0.00846867386029336,0.47405442533218,0.0794047307307752
1,0.11152094540056,0.836889607910922,0.0564938890810201
1,0.0283493937019521,0.403301424206731,0.282713297542665
0.253085850348527,0.00639909170684001,1,0.0708175838266485
0.167297520078526,0.214531670074043,1,0.537385284018909
0.578292593606186,0.00434208183547,0.426120533771824,1
0.034945440653306,0.0428080686145875,1,0.237360352669331
0.246177177736366,0.1012263691773,1,0.0333675530887817
1,0.0143544968508247,0.171253590565506,0.0850854749142737
1,0.004466580576189,0.307952260638752,0.163878434440234
0.10126718653649,0.0439512747147194,0.515624719088793,1
0.0094425112137523,0.0154119155968492,1,0.114908107506394
0.00750536681661143,0.00522334501712849,1,0.156155231687744
1,0.00505124656096942,0.606216252165875,0.129700579861506
0.010565425082419,0.0119370434470772,1,0.929943199768472
0.0112311775460609,0.000538684450327965,1,0.0221627486811124
0.0548951459924402,0.0225594092821484,1,0.186349639750171
0.135267630169946,0.134535790248611,1,0.111123176290712
0.0186057410938233,0.0101684542258947,1,0.0819680076356303
0.159788369145994,0.0136851254719291,1,0.0210236342949183
0.0863526833266587,0.00577201559549538,1,0.0121922052941584
0.716754623968507,0.021358516976959,1,0.494742666326018
1,0.464589437405792,0.683584014002398,0.360839344730259
1,0.000340880122359517,0.0586469262634825,0.0205721676690228
1,0.00114282294104229,0.0710122313063661,0.100689119726033
0.169779540274156,0.00862137606098634,1,0.316023461883106
1,0.0193322411605369,0.421770263258692,0.219226012241627
0.092383002505635,0.00476561779130181,1,0.152081774737948
1,0.308384818438274,0.310311967382488,0.373592861303062
0.102860213321582,0.00320327462340282,1,0.0199578347657554
0.00946613698512424,0.0113963380949257,1,0.0592170228958291
0.212899866473508,0.00227404356933243,1,0.0941744970863872
0.504221634030411,0.053268352148737,0.38230172688761,1
0.154871945382482,0.0132220503114669,1,0.0489752092763166
0.328583907101939,0.104510194303468,1,0.177528710180847
1,0.218041325244116,0.662515299505067,0.148226252076745
0.718618434417208,0.150141896954951,1,0.686852264208531
0.406682273888066,0.00662613322759142,1,0.0525865432512502
0.0217763302948144,0.00539827920914444,1,0.0374555698877566
0.568128697523481,0.0293100977988554,1,0.141468703574088
0.0111390025786059,0.00191742164683807,1,0.0353585973445607
1,0.0261608890208475,0.205682535299828,0.0749553807479354
0.0184231895040175,0.00113603467651703,1,0.00845168742939151
0.410857867906083,0.0756110684649364,1,0.72674618832139
0.121016367735263,0.00578984550522725,1,0.0957559036557269
0.0973130225976616,0.0189180157154346,1,0.0500688973519134
0.197627521440086,0.0736452948286068,1,0.124531601990011
0.245039781669118,0.0145790524096103,1,0.0983679345318805
0.037730419273318,0.0371938308751953,0.520111145170099,1
0.00530418149639396,1,0.351161068476888,0.00570871253297758
0.632926746834581,0.00647056144704469,1,0.0961595905869948
0.0750765517583562,0.000799659465872443,0.140321440268405,1
0.00799204733975969,0.410552739796906,1,0.0173192959637314
0.400091102824004,0.0305145341383423,1,0.0863109703354318
1,0.0178780566906593,0.484392221718145,0.573382191675085
0.162439462969371,0.0561565084804013,1,0.0590469730690249
0.192119832799761,0.0346725818259996,1,0.0738731827037079
0.90037158881419,0.0877893719550413,1,0.382356897108697
0.352602798307343,0.0214464711233202,0.390421384135844,1
0.160055885732815,0.102654462681391,1,0.213021526737538
1,0.0020237064087053,0.426288710598973,0.00338685908097226
0.819109962526878,1,0.897612955304579,0.79078578130168
1,0.0440870996551871,0.319130657369441,0.120722667316527
0.0125280319245514,0.0193863999432297,1,0.149812376499836
0.913552912313128,0.107309542187761,1,0.172577602814083
0.0110107850877341,0.00376849754744951,1,0.0966649300246736
0.465767063400894,0.0140469160357156,1,0.0388842340135002
1,0.0497627543906095,0.66627965732095,0.215472993586653
0.09466703390981,0.00610652936488378,1,0.0725435949917664
0.0990268024435721,0.00588678786733543,1,0.0116261264134747
0.527963355361894,0.342551673202713,1,0.138743770198421
0.00102040946773463,0.00239924066186534,1,0.0107872961157662
0.155954895287985,0.0372456721836108,1,0.0944028246391197
1,0.000325162017184187,0.427642001641443,0.48016493781399
0.267157012377075,0.0402694790651958,1,0.686529790022849
1,0.0665005187935202,0.230043918167404,0.0939599473955155
1,0.181975449074078,0.71482024096858,0.807160840455799
0.569296647025673,0.0387726104090429,1,0.0210785939367349
0.353725278615878,0.10829913015068,1,0.0955439086521959
1,0.243180983702776,0.241499237942701,0.12834996459649
1,0.0576138523929559,0.575379932759064,0.076535205498891
0.0631712957843005,0.0104146131272007,1,0.0521349678789374
0.00666563976357618,0.00442384758816847,1,0.125830549501285
0.200688887204406,0.629109885630839,0.746131544682757,1
0.300715522425099,0.331141613295056,1,0.145569518902982
0.0334224573162131,0.00125217454789198,1,0.0611135498986094
0.129062762701783,0.0614433690175923,1,0.139407072767612
0.158014701936844,0.0220179667760895,1,0.0228155394376294
0.0308943168797316,0.329918334397679,1,0.0159062057176695
0.237550323884889,0.0035330550944611,1,0.362125533175153
0.534413663310773,0.00132824872467355,1,0.670204325726954
0.0211239494050103,0.0107621559782194,1,0.0410448981716005
1,0.037653506350885,0.344424757346535,0.18028335698542
0.324327655454896,0.00653909704365569,1,0.0655181051864041
0.0228303071689281,0.00100548939814553,1,0.0802941971746125
0.183727439546111,0.00381547822887462,1,0.193314827123283
0.222936763132506,0.011085815331418,1,0.0216845175393983
0.217631716596094,0.0459124118695225,1,0.259697954810197
0.129318270421252,0.0603871386109779,1,0.120800761145346
0.840490800840324,0.0209191310076047,1,0.465941950878015
0.293094847876705,0.076448069648445,1,0.325826336839123
0.018672390179718,0.188446632774042,1,0.100314079367888
0.113260047308259,0.0127812459935425,1,0.107096806821984
0.203387341887826,0.481215920445626,0.862141842565159,1
0.0839494828066386,0.0123055523238235,1,0.0959029176746183
0.0379236228317701,0.0185526126562424,1,0.00125059586608463
0.0558049794117806,0.0810273530318488,1,0.212117100762519
1,0.305943867703838,0.135952664646861,0.217099884444412
0.294283477313734,0.134430789714417,1,0.059077366785717
0.00827033340274165,0.0133825209545771,1,0.0346810571959166
0.0376650539448497,0.0052772138299261,1,0.230032907497899
0.066653247023888,0.0629124051468536,1,0.466995101431521
0.00430579404389035,0.00292673625989504,1,0.0271940529755281
0.0259090371280334,0.00632308494938452,1,0.0655964635322979
1,0.00479160495889009,0.66098242086889,0.0814882041727211
0.512229456124798,0.0121753337958291,1,0.0205189081248019
0.471461318649326,0.00568899384307662,0.993987739570702,1
0.0379205868523483,0.00247085289723291,1,0.147679668677484
0.0844770496775678,0.00466917201041855,1,0.248900509475158
0.0590291020838908,0.00451015430173752,1,0.0944159484230642
0.0287285863213238,0.00437863005139716,1,0.11506449597487
0.00559426352097321,0.0015537759843262,1,0.0507398550037508
0.0692853425356721,0.028625714029715,0.316907407380879,1
0.193760363376628,0.0584657343423327,1,0.13104935158759
0.148093412113093,0.0379365571997211,1,0.772221879650525
0.567713165126941,0.000381563307682208,0.730641207323968,1
0.364916234112129,0.00076664164825406,1,0.101304012220594
0.019615517602623,0.00392125301967352,1,0.0588957760849589
0.0624782322454366,0.00735609280212051,1,0.979269287602104
0.147311113104931,0.11043014951105,1,0.160034512074676
0.507852699065632,0.0441662265463614,0.932034475067122,1
0.976510007364382,0.0215578379307379,1,0.64098058638947
0.094681238108318,0.022583105734493,1,0.0767588265000838
0.131119327442402,0.0127468168759814,1,0.00896866729254035
0.640656011779903,0.00405253873475476,1,0.0372863999850591
0.218119159450718,0.00734522433078693,1,0.113244052741733
1,0.0514413316196317,0.713021567118564,0.0204487454067464
0.0287013116054431,0.00208151624831721,1,0.207771284197108
0.459226298521029,0.00636098129190492,1,0.735494685916286
0.101269332368068,0.0544359854522353,1,0.45209258400382
0.120025397709861,0.0563499558010501,1,0.183853973019392
0.127948847301763,0.0284561578055618,1,0.296961231392884
0.220734506237902,0.00812819925824287,1,0.147636501313909
0.289415670976905,1,0.728826818141582,0.0522950853736588
0.104072880746263,0.175222842154348,1,0.334173749723835
0.248815337287906,0.00534886356218212,1,0.658271811678735
0.131707769884382,0.133144569645739,1,0.178452738929275
1,0.0176073566637799,0.417882554830282,0.124163913615468
0.218782929138512,0.249965174502921,1,0.485841371694737
0.170228875007391,0.0609928753713727,1,0.935590954272064
0.627139576931462,0.0264302344551151,1,0.725423756658876
0.156416210818888,0.00599678329344989,1,0.0232009788864863
0.0569492184471018,0.00774826013049191,1,0.0208452477320952
0.0755808973676379,0.00748295953203917,1,0.113197401110387
0.0558605498057586,0.0049605750002282,1,0.0163875776132001
0.00930055628288013,0.017119979554866,0.337408244258649,1
0.0115561716716093,0.00167651332088371,1,0.0107817700537203
0.0955136732533119,0.0140521275172556,1,0.112228118718139
0.170378127488544,0.046641893949228,1,0.359741039583182
0.180714187689118,0.0779827550351433,1,0.117292219481137
0.290964034326198,0.0358705920022321,1,0.587765236085559
0.526559245106015,0.0757696924452066,1,0.0843264647076224
0.00219368971584908,0.00297981565041516,1,0.0255278808496898
0.757986284960297,0.15837929263613,1,0.0775172669816402
0.244165657907786,0.0229681566042111,1,0.931623561650343
1,0.0296773237174463,0.0866318363204731,0.391382652860708
