"real.1","real.2","real.3","real.4"
0.00393176768670212,0.0116726541433078,1,0.0750558071806461
1,0.00656806030491625,0.000444262781864084,0.0788153703862109
0.177606250272236,1,0.510168316955079,0.286208722148182
0.964431353415113,1,0.323214724918783,0.00252399306134128
0.218367746329268,1,0.138042717295897,0.00721232958511513
0.0374569638336025,0.17926927154856,1,0.00310245563124527
0.644544564889544,1,0.174836106297827,0.0332918282997503
1,0.35378378315102,0.420126094932811,0.143735572428466
1,0.893802128785031,0.15535521012954,0.0161625203261996
0.163167918678961,0.156799195672084,1,0.483984960344097
0.00553629058833532,0.00105935189220004,1,0.0716957262688855
1,0.868515178647164,0.399055518765175,0.262883059727356
0.745620164108383,0.013767721629738,1,0.00268656359055919
0.347806545606101,1,0.0348676228832935,0.306881052654117
1,0.169390116993847,0.0981903977784482,0.00193646807808798
0.00053162427507674,0.0317865851434198,0.0124000654088093,1
0.466545000990455,0.0407055396758846,1,0.100079801182524
1,0.00769665631107835,0.00244052053518155,0.00552626045052918
0.00532159521787452,0.00138592675757326,0.125254317409403,1
0.832828375198976,0.171390147680645,1,0.139687070513088
0.201619638855976,1,0.269140548636953,0.0362888763170392
1,0.113612910008161,0.266921511129729,0.217819791991213
0.0424336619886578,0.0198955989492574,1,0.768322872817906
0.534964817842331,0.0588214263135873,1,0.229991527234821
0.0150099858852772,0.00472090483464588,1,0.303642245608034
0.010220266442129,0.00272021550977381,1,0.206429703437787
0.0549988169839287,0.031047368420417,0.647050631967686,1
1,0.861584266455901,0.732191083547569,0.374374485762415
0.00062600202832077,0.00142526167550946,1,0.541416250623048
1,0.268830348216138,0.0352384660357511,0.0354453977506542
0.0404155785148321,0.0226659296683399,1,0.49688460858266
0.159783858737413,0.361148777269357,1,0.00121538966670268
0.0583647329587261,1,0.0256613641237567,0.00572478699333816
0.12090334568128,0.0117513309376385,0.994679063289507,1
1,0.256579293901042,0.639044571529143,0.0756387600555797
1,0.0159909320616424,0.0774048469137083,0.000594119870680947
0.184845615836683,0.0722793603409998,1,0.159696156652772
0.00572987273763774,0.0003308616825594,0.18976651697778,1
0.00867849552740066,0.0167908606991549,0.332859803132496,1
0.945828220057422,0.129199357718425,0.134199257029272,1
0.0342726426538509,0.0662726275900746,1,0.0822307973544693
0.835763098431275,1,0.445596793792611,0.504175493195214
0.00143878142230355,0.00112676368085431,1,0.435158974944937
0.875822849974604,0.302117905696904,0.0363881244578211,1
0.0883796132948919,1,0.0233888193268718,0.092286297955688
0.892196553834828,0.751347310075991,1,0.130953696107145
0.422696051916452,0.490168242926424,1,0.034122558200728
0.00481736359642091,0.00624583581168407,1,0.157850289850307
0.211230166552722,0.0137991380258751,1,0.31573228073462
1,0.066972124119469,0.759217601436204,0.00527295853981664
1,0.122700857009849,0.466956878905561,0.0283537839007385
0.023826600239096,0.220443441374404,1,0.0292389065462355
0.0227316745626083,0.127845240867777,0.869520274884798,1
0.0231522809812521,0.00959449421760234,1,0.0112719523072373
0.203930374731818,0.166021069776344,1,0.000178389446962038
0.0264589284125474,0.171355787854355,1,0.0860602892740511
0.0569500276471904,1,0.00613439131000446,0.0603406626514109
0.226797789733323,0.70441870669261,1,0.2623522010602
0.00102965714345705,0.0153677255590663,0.0655219109384698,1
0.519325145041914,1,0.21161176989056,0.00640747333494046
0.157138377122128,0.0350194855442662,1,0.0134240056244954
0.431345936411203,1,0.320346167319253,0.886332972507271
0.377810501605238,1,0.0183721977282246,0.0394596916963277
0.0350751726581825,0.231605971288031,0.0285539006532433,1
