"real.1","real.2","real.3","real.4"
0.000312357124238263,0.00134707188712259,1,0.00164547757122777
0.0032494336223975,1,0.00562034592249136,0.340874619794929
1,0.0448018172062469,0.136917248261544,0.276682905517036
0.0308613718093787,1,0.00422547782439229,0.0170796734478045
1,0.873567976516299,0.0610127379387737,0.219562021183475
0.0325979103751454,1,0.000164595880599014,0.00880585279727989
0.0290044530575847,0.00445026139742602,1,0.0581942853291443
0.710289459717725,0.144873404845576,0.44887873204364,1
0.0712125149796844,0.00242409383216508,1,0.302822474608372
0.104832394888694,0.123060852083821,1,0.248033127824575
0.783504988853411,0.383566143859987,1,0.951563623876953
1,0.789825263830149,0.099105254692868,0.841380519550523
0.016556089277709,1,0.00119815469648455,0.024480690047556
0.228731441779003,0.153145739637571,0.847735562484472,1
1,0.0894598589177446,0.338813284333606,0.184128986080255
0.273168875443474,0.0723291434800118,1,0.101683642226855
0.0599740823906912,0.4528053751912,1,0.402579430386422
1,0.0569580174651261,0.0486867390143009,0.110215588109844
0.0291016787379152,1,0.000117261532413311,0.00716735473909922
0.132271136326962,1,0.00377668309167139,0.148890612067167
0.0146503949921949,0.279428129488737,0.0379098497296229,1
0.0225632663337208,0.0173382813362277,1,0.0307057232449417
0.0310307362356031,0.0480145486792815,1,0.0440799805455399
0.00809693565526234,1,3.27693446498568e-05,0.000158061586566877
0.491931825536649,0.425351861554883,1,0.739332814395664
0.182524052132555,0.0398618229685427,0.149057426634875,1
1,0.00093117754516856,0.42989582654599,0.0444106650739986
0.0115375591576864,0.000470701874842083,0.612207313973229,1
0.0686156126499539,1,0.00541691831977505,0.0456744993011246
0.102566271723867,0.00341334255156218,1,0.15864415752642
0.0327579384764243,0.802686535568084,0.000426252307826946,1
0.110754877429383,1,0.00102103879738092,0.0920551385743524
0.0144073128256229,0.205470804626839,0.107677215258065,1
0.168309638954246,1,0.88551737895161,0.904167996424093
0.0546647352126791,1,0.000543736689609987,0.000853906642047897
0.0183033807307977,1,0.513899516019161,0.750426824856936
0.144152057566972,0.00190169921766929,1,0.137944320402209
0.0150106729629759,0.00300455255614177,1,0.064645979823854
0.446424359880824,1,0.00677718560758093,0.0240832478032873
0.216797429680082,1,0.575944603185861,0.0890405418924961
1,0.22525712874108,0.00253556337656591,0.180089058998203
1,0.102630833156981,0.0589725843758549,0.649657914337789
1,0.313265167188858,0.00985255365248136,0.0539653623605261
0.00289102400658887,1,0.000153764835199011,0.0457987908252608
