"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8"
0.339984459033825,0.40373832898819,0.499222234473999,1,0.226510266304638,0.0642565817260085,0.435223128801057,0.00494491847838593
0.0330138055181247,1,0.483481002001714,0.941200836151899,0.000328540804982307,0.257287794039256,0.0908018208466104,0.00774385080452009
0.100383976736356,0.0506303084362443,0.20614978684888,1,0.178680555153989,0.309917943155158,0.0217655175761987,0.00849972363454106
0.00330489104704943,0.499195752005149,0.160474876020406,1,0.0277108248716229,0.302678116775824,0.0262592764602793,0.472747026113424
1,0.00143779557167262,0.00912839334309084,0.02903381252087,0.000490468339237668,0.00639875072737909,0.00106566718897877,0.0149658784784136
0.112908851783902,0.245910759462056,1,0.0159042368201265,0.148364079486006,0.00649494948041811,0.0944278548459561,0.00160819457663008
0.00398588439286606,0.158131073151663,0.179864222934761,1,0.00815923644006309,0.0859119704913481,0.416067880430389,0.142955845458773
0.341646282816751,0.715235720794546,1,0.162962581845757,0.150111119312606,0.00655145173456959,0.190760157230974,0.0200294343483129
0.151899679236955,0.0806718132419679,1,0.050291229344116,0.126128197089825,0.029918740698695,0.101732822789814,0.0169319178398156
0.387254377907702,0.181905925450059,1,0.163879906604885,0.00994302848809056,0.00656261073723589,0.0714764179310627,0.0409039839780635
1,0.00665470422505881,0.757603944847238,0.0864289556770688,0.189418567255618,0.269519727958216,0.0223959992667734,0.0525692669377138
0.0867602975181866,0.00475496044330809,0.0862977664172132,0.0136552482061068,1,0.0692270141424617,0.000217698784230327,0.00153974890878311
1,0.076301253806674,0.314652867974017,0.0523662206086449,0.426046422645725,0.00498919597081902,0.00228655523148775,0.0369161188605095
1,0.0122794332078331,0.0800984536914014,0.00668821448928037,0.154195086790413,0.0439624293767083,0.00299597372146918,0.0473080054609813
1,0.335140114382962,0.707098213475833,0.134721066335028,0.0661965873561192,0.00160518984251361,0.770890581874533,0.0472073766171793
0.188120241596713,0.137507097930344,1,0.230309877839276,0.387265668882166,0.622751854076039,0.084194016331383,0.765069505877065
1,0.000475642673216379,0.0267383642467,0.0114265176221705,0.00770737610838509,0.00577619382512416,0.00326292634181474,0.0578201692592195
0.758411586793239,0.00279524002839983,1,0.0338415420890038,0.178008008392295,0.14779064409628,0.00302666494047037,0.0490594288212891
0.16203247360295,0.00548010267512036,0.0218992013319146,1,0.0499999333706432,0.169925922649507,0.004263363518382,0.0050847489351139
0.0029271083245668,0.617691738583382,0.861822231460162,0.159825975224268,0.00911021068255839,1,0.0135185203473019,0.0796463553173008
1,0.0345053093175544,0.289507771336625,0.189898240657924,0.673358871582444,0.104544066314731,0.0687017048302943,0.0424785971445671
0.00188708388722473,1,0.15042346675363,0.18063858577108,0.0238031828901185,0.224148173504526,0.120320927610783,0.0723909033992986
0.00245920203803463,0.044572530092527,1,0.036948041135031,0.00583930624917832,0.641006761212536,0.0122882620138936,0.0145139303630293
0.000390314759419743,0.929702443153911,0.114538670110934,1,0.00548554316069879,0.0506544266519555,0.10899745626064,0.322106640251319
0.652215632839432,0.926894088877902,0.545291152437054,0.967686718057084,0.379995946978434,0.14565388622029,1,0.0817810741675434
1,0.0876658035981805,0.0654949014203481,0.016892033030341,0.00489800538584614,0.000768547643061496,0.181769167387464,0.00146985523951744
0.0114650076661244,0.999688975858576,1,0.0963195243484178,0.796546193814441,0.0161616454835836,0.105847587538623,0.00110878177055224
0.00649160371338732,0.0691766820932477,0.211975945820506,0.00828850592696568,0.0170108457292524,0.000118327897332387,1,0.00391966972345957
0.0689608379918062,0.00569060389683881,0.010402789540704,1,0.0715785488084985,0.0158149794662562,0.00393251753828856,0.093455603862156
0.372483659231235,0.13689047098763,0.3516326612934,1,0.349712284852805,0.736185335552157,0.158049203243271,0.0156213074035391
1,0.00215876190208584,0.0333453971172597,0.00887402405196757,0.0130013636865609,0.00526110659384882,0.000143394731814332,0.00863404203500931
1,0.00879641737905973,0.00265064176501322,0.190195484624014,0.380224517876959,0.0890422885958985,0.0276241630912501,0.0131868873753598
0.539392213262739,0.148074680603269,0.369344900742149,0.342499962652853,0.556560718492884,0.172801103218782,1,0.0110564626410191
0.259048089934797,1,0.211530000984826,0.497496909294278,0.681456120503072,0.00124187060892389,0.0749636463673048,0.0211602921466476
0.56788499276614,0.483345502743393,0.205442423370011,0.696327961601156,0.396343810377202,0.0212734383195385,1,0.0254852631678561
0.04297564128566,0.0806800205064852,1,0.0204332253478676,0.336384592927103,0.00058494155092641,0.0211460981804596,0.00159274771719049
0.119320243232985,0.32784043275785,0.0350157467435285,0.246139535461908,1,0.0207326173101089,0.0206499566478954,0.000949869992762533
1.9414863122885e-06,0.0843976758449494,0.00348844610555089,0.455461499163898,0.000327305493778203,1,0.00395343037635525,0.0727436943342004
0.470395740797092,0.740877089335163,0.389919930058072,0.690037944870447,0.480452715060783,0.0157109294465879,1,0.0710212752203368
0.110365981714744,0.125387548325224,1,0.0423968316911049,0.123761996606312,0.0137558088700701,0.205152633890069,0.0184084437893195
0.01419259229659,1,0.343531308983468,0.0704615043577077,0.00214511864001233,0.21114622674415,0.353602351601676,0.00585522872791575
0.00309812092939101,0.0493843330974234,0.0390324188346269,1,0.0492833951018999,0.0308349841627055,0.0406097746336315,0.0227328678949006
1,0.0671185572699708,0.235120003275827,0.89570717908251,0.272797129314221,0.0172752260133243,0.00713718644570416,0.0515534228425091
0.4669879453444,0.0117114934628998,1,0.417342327740341,0.103962193018842,0.0524814451943346,0.0525453163076267,0.338457578562072
0.139346207319865,0.0675230753638073,0.146950479508194,1,0.00689290136143509,0.0379658814232277,0.00737123908303728,0.171470929321084
0.338961698223576,1,0.05679641762545,0.117168345519952,0.00761451927931976,0.000921870546582129,0.135679016653161,0.0104909702364438
1,0.00959578419106932,0.428402195105867,0.127898898090159,0.280733759297213,0.0313357732866523,0.00148815915937865,0.0357392574493155
1,0.11865205821934,0.188122860561655,0.106141500110096,0.0307737688240025,0.00429652599286524,0.0956985295844349,0.0142614143540609
0.715408997250702,0.0461298034042041,1,0.204879122137928,0.274492558339896,0.0711078881150967,0.0110565643714759,0.0283556319701647
0.352230606605434,0.100314336673566,1,0.0737924101098419,0.0881714030563074,0.00333197132089925,0.0386766321418781,0.00156337919803169
0.00773877335402821,1,0.101406215178498,0.351589456494424,0.039996743628268,0.32405846234311,0.0555158022391798,0.116848439181463
1,0.00334149717565611,0.0649618238685253,0.00143597670983993,0.00553742056184363,0.00470550726329637,0.00158976858980374,0.0156148647494114
0.0693387224586326,0.085020626637365,0.0164704676639258,0.170843481545205,0.077570863153714,0.114348031500204,1,0.0829606673306975
0.137143506949513,0.0205047759989998,0.776433241740642,0.0216236598003177,1,0.062341161783907,0.00237677279079458,0.00845278204458908
0.000115047206138205,0.483638826331619,0.0220601905532036,1,0.00156542865530568,0.017633875153535,0.100911248902751,0.0380805939217977
0.0028716947891477,0.376261269651162,0.253647933004355,1,0.000960652090415988,0.610708111604935,0.409780209767291,0.12083542463073
0.0874859669431379,0.618932097563764,1,0.735941728260365,0.0164399688332568,0.0171020230537899,0.206294957440956,0.0339587924111287
0.0334165686627587,0.0254089653614396,1,0.0223065006553631,0.0109652143643661,0.00419543050991617,0.0407765043422502,0.00143479402726051
1,0.716889073761455,0.922616542619061,0.124581810581152,0.126992912536489,0.00294360803537082,0.214618212156455,0.0264410573616127
0.00156491008724711,0.601131660739309,0.154733847284499,0.0981339432600482,0.0142633727127884,1,0.0574706772802092,0.0561530070690663
0.210130660973742,0.0049545607240056,0.0585667622060355,0.0113132254883232,0.377579292581201,0.00115287816241925,1,0.00077627609077233
0.0266619801341658,1,0.0228892336494353,0.466815786857533,0.028389672091695,0.00201418394126616,0.0647825753327826,0.00526052652048408
0.1251734911609,0.013742401474248,0.185464809445807,0.0129565892729452,1,0.0437192790717163,0.000786343207131802,0.0599112149127136
0.00592624272129347,0.143999481687882,0.41772908718478,0.00858630177198189,1,0.000494338227243395,0.0142185608456034,9.99490485418644e-05
0.0819287799265362,0.105615923201031,0.0412107595588118,1,0.34118186340892,0.00477146719412802,0.0995146220393043,0.00471251181134045
0.00216828385851342,0.889462348036569,0.236667885020447,0.110751728877499,0.00813110760852766,1,0.0333161009381584,0.286098083036799
0.0265250683183716,0.0379188837221128,0.059330913650667,0.0595344222215986,1,0.000990831105154687,0.0504775104506922,0.0437163301470268
0.235952881664638,0.707228525330799,0.824199041246647,0.119835762850928,1,0.0219426206775151,0.0340724577941129,0.00494236015431798
1,0.640603155933885,0.0747162500668754,0.307077246029232,0.0747295671648941,0.00101447030672488,0.0245555523094806,0.208059389762486
0.105905044653671,1,0.135031149131119,0.123279105309853,0.307891714460178,0.00396552726448664,0.0686500068449005,0.00684937504780775
1,0.0172680098286374,0.946567213388688,0.334333855773476,0.146007645002596,0.307283103724172,0.0647183595217928,0.0374991229842672
0.000103038372260997,1,0.0209817149098167,0.0036637762459733,0.000336250446427542,0.00267377843540455,0.010222813343528,0.000172151238576418
0.00340075734779869,0.68412851093136,0.0497311827723261,1,0.00450179795735041,0.104935459164635,0.170477222723326,0.00675930276702948
0.200016406422699,0.119514117149136,1,0.19190641955655,0.00420176737106242,0.00144084600898648,0.0922743105163976,0.0318804538484801
1,0.0263385982406454,0.0148522021987288,0.0112804184375279,0.0328497582965067,0.00271304121733368,0.00966024325189278,0.00372171744985695
0.155756592232095,0.360984878365625,1,0.113270193606893,0.561845006399067,0.0457566990301196,0.00817059467031759,0.0208585679253559
0.0107628198805245,0.35477847434591,1,0.702817051632139,0.0232552515794224,0.261504639669791,0.141268055729954,0.0257557232586292
0.0109754493802334,0.121113969014891,0.217530098951853,1,0.048808059787508,0.202192768128075,0.0526918645490878,0.0775109637989714
0.0118874010299212,0.135857369125238,1,0.00418040079945238,0.49611369717018,0.000698808166049412,0.0178132212856077,0.00022841747994064
0.0692373511331577,0.609447918712401,1,0.463617231750814,0.0133005625753292,0.628567890531547,0.0836552371585037,0.402808231206597
0.00193825770835056,0.266559323794315,0.841267639601986,1,0.00116250896628667,0.160506357119461,0.0278128405664502,0.0484249791864316
0.192727980922931,0.715506546479799,0.269867025547937,0.0392079621703817,0.710379780669242,0.833888190332678,0.110786385810614,1
0.00246268498742806,0.0453328559650522,0.025924718550643,1,0.00137236275368455,0.143057868305432,0.0198149252478484,0.0445878164430445
0.212948130010937,0.335979846019177,1,0.0403894941662879,0.00966500313264055,0.000349705900315589,0.01236001713419,0.0048418243932209
0.0397635820311441,0.000969452506787273,0.606119126989193,0.037021477538678,0.306059577127742,1,0.00145963761506898,0.00349341964510621
0.905131400609452,0.835529845218301,1,0.132443590777236,0.0281477458430887,0.0149658061647065,0.0545670529786408,0.0232894984480771
0.0876252009073345,0.162584604094818,0.657132896610963,1,0.548209491288546,0.101734988515008,0.513919360337735,0.0298484907428106
0.0306241167646836,0.277892979407447,0.0869703412571116,1,0.00666993885532478,0.32960497363709,0.0731839110484827,0.0526900883990427
0.992238384062983,0.0191005112320602,0.336016666753106,0.0303844041389679,1,0.680240600556419,0.00148400207819479,0.03729721701307
0.00224141580353747,0.243279005174596,0.103525652416135,1,0.058215686996618,0.620473852918583,0.0448290341095509,0.187687758028504
0.0421887896294199,0.510084494921978,0.511778156730895,0.3393381863733,0.13708626191543,1,0.347117318672602,0.524091975228272
0.0413338770310317,0.224689857710759,0.211984858314245,0.453091771425673,0.00190060983797181,1,0.133264107451424,0.379717620737992
0.346258751123553,0.121839539131582,0.0516443227492459,0.0991140526031574,1,0.00564208658771141,0.0195420036219393,0.0407499253248556
0.0341752184181983,0.590743133732163,0.0119788384354591,1,0.150114945435044,0.0029958295204629,0.289808110134452,0.161709073856217
0.00609502565744862,0.128364708349166,1,0.191119349164271,0.0229975096544974,0.191520773291255,0.0234886409527261,0.216104279884319
0.200516698658571,0.00252797554975871,1,0.0080823350360967,0.232472881100072,0.12740294506504,0.00041216243642635,0.00308613131523688
0.0852043804361592,0.237807345571797,1,0.236407559498497,0.98137724107049,0.0286094570672259,0.488194102110586,0.0311755381962766
0.171891555707768,0.00528426899122227,1,0.0179663555739315,0.149968432064994,0.0231557002143843,0.00735444206569022,0.0132192659795096
1,0.0630025479018966,0.0180014253913361,0.101689617039933,0.0999130263656872,0.275185018000068,0.124787306920358,0.0764004121586044
1,0.693212619538121,0.0133912374265058,0.547562809781133,0.106717791611173,0.0107739746755668,0.175188459588354,0.00641652368219635
0.474807490668321,0.619422508480636,0.142574215957397,0.559426881897181,1,0.305925926120228,0.165135930412977,0.402469074507468
0.127843174567443,0.0685395821472912,0.16569605557727,0.515174612868285,1,0.0144332879083287,0.00775297400332619,0.00530417820663177
0.000787009114174509,0.539031385145339,0.203750849586458,0.808502108304718,0.0043692053288589,1,0.0153041502457557,0.232569258823023
0.71551034324971,0.167306204063125,1,0.143874694184061,0.352740765561849,0.715927462163345,0.508045928120982,0.559989040349404
0.257263242281802,0.0032132822609862,1,0.0112671545625835,0.0415585196577804,0.223650532923832,0.00302828161385309,0.0407278662201472
0.000703651707109666,0.000260690692699611,0.0336768376399212,0.00195959953522289,1,0.0401232720592925,0.000103648318710407,0.000639521718226142
0.00242140462676489,0.058311086138524,0.0175623402097537,0.139778431427722,0.384814185523536,0.00109126152985508,0.0187157370506501,1
0.315270566982636,1,0.475321019839079,0.29015767158075,0.932907451999261,0.00744631614156759,0.107980702126956,0.0791784791313606
0.0550759596534717,0.324167243631549,0.328943534227502,0.114052554237206,1,0.00456272271923867,0.0428398899582172,0.0323975389057664
1,0.269539079455322,0.00630272389291902,0.0302949375337321,0.00878228679828652,0.0058577958630508,0.260230271592716,0.0314172322349229
0.00405663585685622,1,0.207642400366697,0.0100339533898504,0.0150529557328283,0.0832127015341161,0.0273561150200454,0.0170199899165641
0.000211273488215164,1,0.133544016500222,0.799429888884988,0.00508543360701847,0.167868914222826,0.21315132339114,0.0324480980473401
1,0.0230789367590616,0.316022169212487,0.677498706756255,0.242240029281888,0.0927359482670833,0.00420414352033872,0.0635875964781937
0.31817146427234,0.200526317172752,0.0862011586620785,0.745991922090845,0.264899639932142,0.0291871064975034,1,0.0323212332874063
0.000193308689390971,1,0.0614574340139783,0.0793342544303291,0.00126139556729485,0.311944187004761,0.0117362192539645,0.0124928407480051
0.000829551449257107,0.176273112073326,0.050848454529758,1,0.00685691407168431,0.0265657700296319,0.0294163429752913,0.0121607086022361
1,0.0757893440009106,0.0453097081076262,0.125222236436552,0.414430256277011,0.0545698151171215,0.464960991116864,0.00644167490186931
1,0.0912839548074304,0.0328206288775931,0.368742310344147,0.524778701168898,0.752015161272635,0.00262980152288831,0.217145727221673
0.316430558883476,0.231779490332433,0.150697441134671,1,0.436868825057594,0.353025649969857,0.113780717002882,0.0138315586205032
0.00206694430445299,0.103547242120306,0.518340216638633,1,0.0280909162429167,0.0901752153998142,0.0656932887840823,0.497368241784148
0.629865192247736,0.503223905258387,0.593154976779347,1,0.183440688575235,0.023799288148843,0.117676834498356,0.0105054626003297
0.297698895227123,0.014239174676454,0.778237120295424,0.0239778463087727,1,0.165316646914167,0.0047948948880226,0.0180327486504012
0.00037236680693386,1,0.00224206742089222,0.0147744632672858,0.000514972067984775,0.00976251123552477,0.0177384997912173,0.000556386371904733
0.562548823226306,1,0.313458810713218,0.915171146401563,0.117817153835067,0.28621950176847,0.146708079736562,0.61934403450494
0.210684062131154,0.00592393647628016,1,0.0147340076134684,0.019363460018891,0.187378018754999,0.00304859104087974,0.0350443366518113
0.000343972004835539,0.018532002385607,0.0137248822808501,0.0249204118981791,5.39648078403601e-05,1,0.00717470144774102,0.0104859615449431
0.0949648733660034,0.46159159130208,0.609871070436604,0.0831002980064588,1,0.00622877379758359,0.0559887930301836,0.0286754199942875
0.0159418913786711,0.0666888331878762,0.0126147042860823,0.396695511905585,1,0.00863354874228415,0.00623465247353025,0.0106819847893416
0.066429588719219,0.0324901170210447,0.106286335162089,0.119092942008905,1,0.00859034091670041,0.0371772458702432,0.00460608438691795
1,0.00181970556989236,0.0413597731443746,0.00286572987139535,0.0188058512056,0.0389508722246823,0.000234488857423497,0.0126525704274995
1,0.000824433239229826,0.0444718918650065,0.0010812290409169,0.0114911664516058,0.00897324004857511,0.000212102840363433,0.00181760949137894
1,0.0104689520519799,0.225953996141809,0.16217544466118,0.760273775086105,0.31619123314427,0.00848599777975649,0.00566279905197697
0.0773182891210747,0.345669561700692,0.162437923504401,0.124204474109609,0.233000133894014,0.00789635250217972,1,0.0180433035378004
0.0855504749592105,0.315475891954584,0.763583282657953,1,0.00320886937706728,0.241350872754148,0.100934640797878,0.0742039254433489
0.00461265197980371,1,0.0412352185758065,0.160554813932203,0.00180438516252814,0.937757054354737,0.326599117431108,0.0160050237719567
0.0596122126263052,0.21409300361429,0.0083979185097286,0.370518557003505,0.0692625034722871,0.0784933041395216,0.128295927624683,1
0.497189839100184,0.0139361473732521,1,0.00266396755827179,0.128945430807417,0.249784407636265,0.00769168969330838,0.0397264454067695
0.203181736911774,0.0282381136320371,0.0430621445438049,0.345019439249776,0.0973754889246863,1,0.00671216159423161,0.301057835259171
0.00757479838585061,0.861004660107873,0.0192969361149332,0.374702333959084,0.0260032250775866,1,0.159955516637722,0.0681733000445571
0.0165077791476677,0.000309326658629673,0.230772044002474,0.00453499701645174,1,0.0101809063093647,0.00127186656182797,0.000980896833119767
0.050586802937815,0.402210383828298,0.192549476933391,0.0995753545976217,0.000325192996745555,1,0.0635121208932616,0.029508893245338
0.00731169309677925,0.854271518824865,1,0.037770625211472,0.0299662973266873,0.5396298921243,0.079110865062795,0.0666970454494191
1,0.00173143188163878,0.0162046137042107,0.0199170233810656,0.0225335354189797,0.0260349103835007,0.000995715864066785,0.00432894380094956
0.515594891965621,0.0315852486051402,0.506022059908136,0.260010606313926,0.196838525674754,1,0.00705563320802608,0.00975872952762099
0.00217042208250157,0.509960326374066,0.0886640220277093,1,0.012637842445584,0.284245538517168,0.0612911977692198,0.176017072478497
0.248084554589848,0.348468342914862,0.0143298832160602,0.409628413601136,0.307179103619265,1,0.0187463928500448,0.178925119542234
0.19940822811057,0.436799391025877,1,0.0555695913348833,0.084050490426325,0.0164009014260114,0.660613068443642,0.0206696155060318
1,0.408031545889618,0.26173336404279,0.167294324849857,0.353474549914624,0.00680243518097749,0.119821256821467,0.0243720400588853
0.347629658953213,0.204737616735362,0.655207004693788,1,0.167801453631048,0.266949165655839,0.592240544304644,0.858226451226826
1,0.0156349218369393,0.4768620930346,0.554028646457624,0.0828290820041207,0.061599366451475,0.00756787187010351,0.0667759760493838
0.058557944730475,1,0.122206173036773,0.181311965263863,0.00169971931274531,0.635305961639583,0.0216421469971742,0.118229057319071
0.001076635968571,0.34553130332974,0.0236699263821049,0.234327323461228,0.00221659422818643,1,0.417216529890108,0.0336564284847046
1,0.000969466204435661,0.504644963456617,0.0237617458443312,0.101828165511874,0.763663001366675,0.00548443295481221,0.0163077239372874
0.00350675875379075,1,0.488515697876068,0.0166587604071206,0.00123467009041766,0.856978487231377,0.187876123746696,0.00108679193407953
1,0.00296489359647903,0.335937540479605,0.0678445224580747,0.389363350045518,0.0878509477456621,0.0196472726695252,0.0843832944443903
0.000415271373550999,0.167821833916458,0.616093021266077,1,0.0805303096289412,0.241239194035211,0.258672383209203,0.362949624061338
0.535560818689987,0.549053150414058,1,0.130555681778802,0.0169263346142226,0.0105765918256312,0.0422933283148438,0.00358138143259073
0.74995521060442,0.00145721671529059,0.0513011715655506,0.0114445911314738,1,0.305417973733204,0.00970320449538892,0.0023076181729893
0.00407333503538953,1,0.109278698295744,0.0615075314115104,0.00339038362608879,0.0690299445599413,0.0577130265115174,0.360973376324003
0.156861686753399,0.959539414496568,0.0607945255075357,1,0.792779839720622,0.0210444390609653,0.24977580382568,0.0172674078015139
0.596593179003277,0.022508613575767,1,0.0244507852997819,0.395741037932323,0.0235437570694442,0.0203946344227593,0.0231767795083342
0.683775504265087,1,0.451677754470537,0.479701156857926,0.35452678392936,0.0117980340472641,0.614277951182424,0.173594962922835
0.00113341311664209,1,0.0363466119272687,0.230902108169661,0.000299850564273976,0.570828353313313,0.166829638589628,0.0391660766997722
0.431079557164366,0.440425032929132,0.0441606357140393,1,0.112390067450583,0.0538510780356269,0.113489071425171,0.181709403088354
0.119979299268697,0.353971197415323,1,0.349714467418045,0.03913385657308,0.00140285756247638,0.255555707740375,0.003713933094049
0.975728262593515,0.0104937395201083,1,0.0248698366519049,0.558861115012626,0.0536321181812422,0.00888984299440959,0.00896527096617031
0.433577085490077,1,0.880573080804409,0.750240858178246,0.0638168304546136,0.000737403018353262,0.0965465626709242,0.0108038089990834
0.647489980426401,0.295586448993882,1,0.712636991087852,0.0254273371443962,0.600810998673386,0.179107748709747,0.132839426831549
0.018833511326447,0.000146835387081241,1,0.00181213287718709,0.0448792120410833,0.0128084577040204,0.00143195607484956,0.00291476017991027
0.00648281663803888,0.291556852203958,0.407312920063069,0.582704969695708,0.380975248682994,1,0.118731973590461,0.200555828796332
0.725942710334528,0.0225691626600795,0.163344682981853,0.00768313011263559,1,0.342281757313787,0.00154188347907404,0.0163393062420624
1,0.000259667958681963,0.0173030234526408,0.0159323672896169,0.0075045841163206,0.000828528073244795,0.000631667927740055,0.00538106137680514
0.189597613765725,0.358833993540486,1,0.348911438489589,0.753708012957389,0.0151240619872549,0.994030370323873,0.00726409300150559
0.220791480471674,0.0033266610916828,0.489596601539788,0.0636310472551807,0.634281804835238,1,0.00290520825083955,0.0562300674572863
0.0132386783857857,1,0.0228787727250464,0.274897101942534,0.224465216666339,0.00772266390546239,0.0809981491576283,0.00382985172886667
0.344634937527058,0.000615678601660031,1,0.0808029209933046,0.866557833294694,0.0107821047820207,0.0105521043865759,0.00522994291345723
0.468720536148186,0.357353930575496,0.107776165772689,1,0.429990623485097,0.0943685868869439,0.0171449511225612,0.257814122468724
0.131129485069631,0.000891098444790579,1,0.00105748641040278,0.416701190981584,0.362696802618861,0.00189616426136288,0.00699621062447788
0.0238653404283425,0.133517148372634,0.971409131315476,0.721937674393525,0.650487924490605,0.0290152435532934,1,0.0156720068149004
0.535038057880971,1,0.256174747834406,0.0843016695458943,0.027906439662789,0.00168258412685027,0.1529833965084,0.0932888964330572
0.85138178426778,0.248221970052955,0.344731868856499,1,0.419041826087999,0.00467346904755436,0.0271349583952418,0.0631601609001658
0.00171919138562609,1,0.0232404399539674,0.0704732449627936,0.00525540610367808,0.128862874416705,0.0647582049898286,0.195388280546624
0.0171862302205435,1,0.228086411992405,0.146045481373187,0.178166161170329,0.0032069650824469,0.172082539542268,0.0121014638558548
0.032166763108851,0.0957400368087682,0.246912169031585,0.0458355624084969,1,0.0124125377544522,0.0442067819861684,0.000506946113881256
0.000763789191890628,1,0.0300244561552566,0.00299333428109318,0.0010496415916902,0.0871950743340913,0.00938374457623432,0.000347350026637274
0.476964122174597,0.511379276713768,1,0.444109935806076,0.566083645097494,0.0166433211253843,0.881076000610876,0.0267263428999983
0.138558076516328,0.0454999022455936,0.0345253906177789,0.0254491842302086,1,0.0521468040351049,0.223402737054579,0.00308682830511093
0.149223944442553,0.853384954633172,1,0.0523403488715043,0.830623546517711,0.0419695515426459,0.124251563581669,0.130989399596491
0.0533814156115309,0.000247341629674812,1,0.00529497850711377,0.0406944435806297,0.112819587632228,0.00101366673633398,0.0168703399936172
0.569626837002739,0.00397674435886181,0.0652209493824767,1,0.200964496576262,0.621314839544203,0.00719474504520989,0.240079557131571
