"real.1","real.2","real.3","real.4"
1,0.0126903180208281,0.0651311734439474,0.129524377957064
1,0.024798381449527,0.43878111447002,0.206195777766279
1,0.00944322032177114,0.00736189755171091,0.0840013155302868
0.00938250852562876,0.0869016983772003,1,0.503306750698949
0.0377258822935006,0.00121612696463452,0.638180267354574,1
0.327215694541291,0.121213281210126,0.116064328224349,1
1,0.000483847616923059,0.0625506288240398,0.00580502845600176
1,0.0105498100091836,0.00922589222160779,0.100014993813043
0.0327066129098358,0.33216038316807,1,0.248772210981531
0.0600759710028728,0.00691342692991656,0.00219009464783415,1
0.0891271806532696,0.0177105234512907,0.361374877324837,1
0.640489695879932,0.00378754898099039,0.0108285348182933,1
0.403522774071092,0.0740073147584774,0.186323859062099,1
0.358235472508382,0.389120572642417,1,0.406311096746375
1,0.186510539597688,0.146746153326331,0.579748006509394
0.131246193018058,0.163319063907565,1,0.557529028163303
1,0.00795866357993059,0.304500644897533,0.0513049773676577
0.661679162230499,1,0.377366280158616,0.111535991499173
0.0314984538270889,0.0924480961390198,0.0640161190120466,1
0.0942211570401946,0.0728071609255086,1,0.253298245866303
0.251449653285932,0.0568614869803312,0.399499971487171,1
0.0387919359369962,0.099568055067165,1,0.425086622811905
0.0153286573969499,0.0174236436014033,0.327334062226875,1
0.355459242006461,0.236924895616037,0.108217759822833,1
0.0376807533509467,1,0.337817812476523,0.170973550861185
0.00359351360726451,0.703199504710716,1,0.259965202822889
1,0.0451834977071397,0.0575958465384633,0.374358159255766
1,0.0286725042222312,0.0162468687349943,0.420102362719207
0.29122759702482,1,0.0719500048356847,0.307424963522491
1,0.00424775631398372,0.00919425605195928,0.0180102923612823
0.0120870122643139,0.0172993588608275,0.076343034288804,1
0.00122285672195988,0.0962465291305724,1,0.268693278157725
0.101046592871112,0.0435789709685265,1,0.156016143172228
0.129748538482049,0.0774857825586613,1,0.157403010883963
0.413530479372613,0.036851380961513,0.885416059270312,1
0.0360988528817386,0.040558520217907,0.559847868113534,1
1,0.0110364102920374,0.0202603635180921,0.0993882719682881
1,0.0197269128361537,0.00419836134559697,0.181090131653514
0.0853153786053284,0.00196356023377578,0.00816253686506758,1
0.0561888357137016,0.744005658928781,0.112454440395319,1
0.349955660841426,0.0873420343755206,0.0577404103400003,1
0.0258243576909073,0.108723189459228,0.189316631712374,1
0.154584321942786,0.0967205521812738,0.328536084564203,1
0.0229374827144588,0.0887015883033618,0.0761470092903525,1
0.0179251089259577,1,0.0359948094227785,0.135825212159524
1,0.000389763738269795,0.128561101343575,0.163623971084437
0.097705349683876,0.200191288056304,1,0.377639714422461
0.000716592061138122,0.0368621987020916,0.0229123695527762,1
0.00821390129929279,0.967742733515794,1,0.333084248553027
0.101284093567132,0.0116722140158774,0.00492446880012125,1
0.209866421173871,0.000456082043673732,1,0.141794221126075
0.12674542632987,0.0164688821360109,0.0347253162006348,1
0.141051801082855,0.0341558295995673,0.0627728232473135,1
1,0.0165815150835472,0.0125961463864806,0.00383183400143584
1,0.00997212343537323,0.421913754445801,0.603985562795448
1,0.153550974299534,0.00575117987843627,0.00569247033872504
0.0188055541284081,0.0422798347292301,0.00416284682374555,1
1,0.0166159121750861,0.00660546344348541,0.275543868958944
0.458472719278485,0.000995999631351577,0.0291950389664477,1
0.621946563005017,0.248392119545258,0.112792658537459,1
0.0328257346159176,0.434403894784627,1,0.201025616661488
1,0.139233950761968,0.236871288814408,0.779877281429278
0.766234519934018,0.00560247616710684,1,0.0320274930085323
0.00927721526083602,0.0573021269879627,1,0.526471858411366
1,0.0339326854053471,0.0127628509153495,0.307679305892026
0.0370986686716637,0.0189521274389008,0.0296370237830442,1
0.0827256402392799,0.00961301674947093,1,0.335594715239048
0.810018119367183,0.544820970162554,0.181991853612457,1
0.231731636852932,0.375214928690425,0.00630345125162179,1
0.00170951461532455,0.000614988882858328,1,0.00469159857352804
1,0.0445212851796021,0.0101556878176638,0.723478660627256
0.00714471894655124,0.011402239370454,1,0.97693652527962
1,0.0310880795305418,0.109958422784831,0.127555620359396
0.000462479776479761,0.016268722547382,0.00178059345828822,1
0.0895750204649051,1,0.0223546636679027,0.920240738538953
0.0930887200045826,0.0261853601767873,0.0428592486555917,1
0.0521953530413962,0.0958878570707014,0.16303421228761,1
0.0229647771457937,0.00203484753457752,1,0.036445274487226
1,0.000767576927631311,0.058633538986365,0.259487139456841
0.131170694531117,1,0.375171426270355,0.495177972422698
1,0.000393544825045457,0.0274013248268657,0.0169588507532466
0.582642605544443,0.0323381424368052,0.0184680529497829,1
0.0176600643170022,0.379541560695864,0.0575709026594566,1
0.673817261538118,0.0777687148902964,0.0363715108952782,1
