"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24"
0.765308153089951,0.781479584561037,0.00696341280710569,0.124101306959193,0.0265473388402096,0.0312147160364534,0.617948134857628,0.150487725091899,0.143371359561809,0.0396548084428665,0.064970278159357,0.715613739396475,0.00940686412504551,0.38214242544534,0.0671945874311638,0.088871200636336,0.230634641456382,0.585866091320078,0.0337533085601374,0.412781100782359,0.0495251800654195,0.420188978932011,1,0.00362155978210004
0.00224174972037039,0.00736456362295014,0.0018297560962139,0.0055728012133112,0.00124324699109805,0.240557202080382,0.072864092275294,0.00700272671591964,0.00669951255547867,0.00426086006927141,0.0332376399594235,0.196134994559147,0.0530424027909131,0.0060402726396858,0.00583868065044605,0.00752332372470519,0.0202119396728268,0.000682067412449672,0.0129223169106386,1,0.367246381103483,0.0286609580010272,0.140104703698584,0.000349131868170126
0.00446218665799061,0.0245324484286355,0.00502476340570626,0.0170146366194226,0.000391757177969529,0.00637867324861398,0.0182600963391983,0.0181389251497759,0.0989137206124261,0.00243000928032037,0.0335901074604979,0.116034547806389,0.0147446496903426,0.0572039476319441,0.0446008190138299,0.00336528560516628,0.004390687444298,0.00482864313471766,0.0491385892497732,0.0757714506417282,0.173334085347772,0.00446487654068009,1,0.0023184373311978
0.0232592180719252,0.0151109385959432,0.00590639491769989,0.00290483063650207,0.00551901760365471,0.000478610514200992,0.0891706207694239,0.0370467211749276,0.043481660202027,0.0112292945786069,0.050280248184674,0.684644441418978,0.0927413959930633,0.00859240863972782,0.0104679579445773,0.00475088360352629,0.00281665756912794,0.0051968466873074,0.13018185277546,0.0114480777857278,0.164708076277885,0.0551627569363566,1,0.0588160249911729
0.0032667000412858,0.00442864857730373,0.000355098006624799,0.0106516586637206,0.000424179522922881,0.00486777150795315,1,0.014595259346536,0.154619724722015,0.00163106449584686,0.0017233753418579,0.0384738207153413,0.000572001874578433,0.0106667638886959,0.0112793690502424,0.0254884482945012,0.0199536668627282,0.000288172185153046,0.0634311238373485,0.568334965093133,0.00995187558144513,0.0515955337724368,0.600271928494528,0.000925456016998369
0.0641248776903827,0.0843193429144251,1,0.00616295172541983,0.125234702155223,0.0275769317883034,0.00396274823262587,0.212053929046715,0.0416753150700688,0.0975975129861093,0.00708527586937573,0.0147501580359688,0.0202047666375741,0.00876893636563962,0.00954050549665494,0.458122555119024,0.121164147135572,0.15231101467038,0.000247059215876741,0.215426534085062,0.0100147417913075,0.00120033723598697,0.0491818703370664,0.00852986038420157
0.00794809335966298,0.0015235424967914,0.0356123617623652,0.0170937408790973,0.997766685224482,1,0.0321299255299779,0.0250893962013603,0.00669228664476271,0.0258262966692562,0.0178224352107016,0.078344722206123,0.0190028973555547,0.0161002451032537,0.0235191192084478,0.277000334240333,0.0215355785188784,0.0727592193652956,0.000198730236753287,0.251497143159209,0.142443790338454,0.000338661872061002,0.00525971865894105,0.000973199926545884
0.00514607054582867,0.00907019345638985,0.000406956355438743,0.000917381803144219,0.000722388758032903,0.0177285929257329,0.0303582856395785,0.00283730062292828,0.0341582819100632,0.00504828568460001,0.00714288733359709,0.00901000242302322,0.00535175446274143,0.00791149787626776,0.00101706697318721,0.0282952934378058,0.00270326360842587,0.0015076361254108,0.0251779781591048,0.325661817053162,0.301598498487658,1,0.0275804529103641,0.000580827809909563
0.00598811053868329,0.00178364178960933,0.000393019642566249,0.00833752792515484,0.00061407621733429,0.006067760642384,0.680026565603279,0.00466753172041231,0.00291068000753984,0.000392388604826643,0.975623675260132,1,0.00725085242777803,0.00751698253433496,0.0527202239150287,0.000198061824520876,0.00395052736404955,0.00527924782905989,0.0165299832889304,0.0175996033465909,0.698589622548991,0.0672459761206907,0.0615380115277711,0.000360437259573338
0.0207186760625571,0.0231036301782081,0.0102196159770881,0.0814913406066311,1,0.383683964370281,0.0790171528006501,0.00260653097481161,0.0339911990395374,0.00593380056470511,0.0113579307569076,0.00220170153015843,0.00748203609719011,0.00284583273875666,0.00154991089373659,0.0613788958673432,0.0827877230286204,0.0145922281933049,0.00210414623778107,0.0572512728182452,0.106887200601883,0.000186648819210057,0.0418059162673514,0.000221275653226873
