"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24","real.25","real.26","real.27","real.28","real.29","real.30","real.31","real.32"
0.00988088603956629,0.0327709677610798,0.0201645369758872,0.00499064656060913,1,0.00153109726585363,0.241428539807716,0.0717657895632289,0.00990012289170832,0.00418261320730589,0.00263027566983792,0.0262575824932087,0.00229357991686728,0.00285261907621209,0.0477412762922018,0.0254396835928099,0.00435984947018792,0.290254691085272,0.381064116454783,0.0392201419924867,0.0179838800939474,0.747636746725335,0.00180246625592309,0.028336541540228,0.223801764480329,0.00392337547794443,0.0234483668549125,0.0293448862342035,0.0175952818692683,0.126831504426994,0.00211535316840108,0.0256610703551307
0.015648717823478,0.00639466964690273,0.00128191778673729,0.269216923888667,0.00267458479934313,0.121100055351915,0.0167826597120942,0.0503515855089351,0.143939605739961,0.000932747595534419,0.00470751993962975,0.00898285195680931,0.0290087297294778,0.00603101037513728,1,0.0851206247069971,0.277801340398067,0.0354915987586911,0.0670240353523348,0.000423417842745144,0.0048060466576115,0.0138487155069212,0.00811941762924186,0.101125775523238,0.125919259880446,0.00565093186421746,0.455162900744399,0.0182809129584168,0.621169937466434,0.0161065517630041,0.0500836308696353,0.00304804827846997
0.00119013496278432,0.00378816028704184,0.000747676855958126,0.00290800658407677,0.000236509461334497,0.00115693911453808,0.000212377711719714,5.43896558751797e-05,5.70537592848569e-05,0.000244930413576018,0.143364606466784,0.00245619173319271,0.0178792883635888,1,0.0007844747844771,7.25935515572886e-05,0.00491243460947082,0.00173711526850125,0.00834494004961573,1.85347535519923e-05,0.000298587100588776,5.71187226305402e-05,0.00799276446108453,0.0295496962238486,0.000868273133032636,0.00238749013100747,0.0166456703463557,2.59397513295195e-05,0.000375435967054214,0.000656194620674868,0.00057952660523261,0.000574656752587224
0.0014868645802651,0.715984204509836,0.018542532959716,0.00954519245637049,0.00018028704419066,0.222607774760042,0.0187779990924207,0.0193453451293204,0.00371255187391423,0.00653954320789836,0.0574847531247442,0.00321174778944123,0.00552859355561859,0.465115502273168,0.00258553336353408,0.0341206282925322,0.0776866734819351,0.028279358496484,1,0.00328467685618847,0.0156813913083752,0.0528978418776911,0.248929117666839,0.175438456344112,0.000157518888941002,0.176938515426679,0.337625760707706,0.00328582841851436,0.414489436782683,0.022474977930319,0.00545678319235791,0.0120093715451783
0.0392274869035227,0.000674442829785498,0.0784041587618066,0.385024114122652,0.00246245342150493,0.787547262922481,0.00291263923167152,0.00402260775426413,1,0.00429788674834619,0.00237110232318239,0.0123059749604182,0.0795275378692049,0.00553586396406416,0.267429506629334,0.0326380850167653,0.21367879623911,0.0166643915633855,0.0161063803553573,0.0624508726010298,0.00867295585517916,0.0283901098105715,0.0498503041050839,0.202543917767694,0.203725839463851,0.00274446030271103,0.156796483556208,0.060787457351496,0.317215926121656,0.0418010827219799,0.00730945953111824,0.00798083478565682
0.422036767585424,0.0136716133921663,0.0379430885958159,0.0110568879720291,0.00747732527760481,0.589821263506001,0.00802449866765521,0.0153758790798671,0.0302892411671415,0.00756480749204288,0.00607416139276381,0.140476144758008,0.244929016134926,0.0168590317966101,0.521823443133519,0.262958490309632,0.298509444995335,0.00165317302661078,1,0.0521050759108931,0.0451269564021447,0.0330644906972598,0.0141981865207493,0.0103964516221717,0.316604488360431,0.0580595780603789,0.164841189044525,0.02348054840565,0.3466780312002,0.0396071700390802,0.120163045194402,0.395826417632559
0.0262995942185964,0.0031983916162873,0.00418800633703894,0.378574087561237,0.00546038868573161,1,0.00420869785431481,0.0309422605161933,0.0939740017343615,0.00340402669363541,0.0500285236861544,0.00801027531357245,0.00436321235520994,0.0838342238085408,0.0494658571650618,0.00172438573496538,0.0243319676528251,0.0565256174881298,0.0140413610869106,0.0199017647086072,0.00396322184969294,0.0459214672500423,0.00443817284905534,0.214032907436608,0.0433054792529606,0.00726155914634951,0.0355421515473585,0.0975480606241543,0.0317016853097843,0.00426902620686721,0.0932990885027854,0.0211402342986562
0.000735499271747939,0.091693081175576,0.00281456070234006,1,0.0114347868338672,0.135973528222123,0.283072542585586,0.00266917574613407,0.00289694000719726,0.00275445524065412,0.0252946529344546,0.0136138111947312,0.0697341922542936,0.0231321092503834,0.228936766508241,0.0903838989825304,0.0140478056922518,0.0128607115167894,0.0457688852953533,0.0283123333855778,0.634649955846376,0.32640447167887,0.95183434177388,0.46301140071702,0.000361012103457281,0.00704459596629854,0.0276577049658813,0.0012985062826967,0.0242957373043641,0.00407230985829591,0.00107887522719854,0.00439686738780887
0.00383262527807691,0.0361935525147326,0.00413738430137269,6.59001585778268e-05,0.00012323418592395,0.00116765247684152,0.00344584645030928,0.00167396644500575,0.000903881210934793,0.00214422667730485,0.103742354635807,0.00011228050071878,0.00375628821288703,1,0.00135455041532122,0.00407065082937225,0.0100189257559823,0.00667592267132466,0.379177964878906,0.00297810542458145,0.0273109147974753,0.0185215158333256,0.0318411870024111,0.0116506538569928,0.000675222359403712,0.468440906266969,0.0619380814802704,0.000876772974247022,0.0306752598539936,0.00278236087301016,0.000621371628921068,0.000367491891755815
0.829241622013789,0.481305790599085,0.348157152146538,0.230389044869844,0.187158433350309,0.235953008198682,0.0150505627271535,0.0193852558686186,0.10914386207652,0.00988622142126878,0.0584224463272008,0.0517007120414625,0.00268627091939735,0.747453016038961,0.0776533112875549,0.0142180072519518,0.0201385826819957,0.131155189656978,1,0.0434040836060979,0.538899118800457,0.0369308697282158,0.356383275633652,0.471367641265338,0.0679216844288915,0.194573013012785,0.0583353934175418,0.0282080072583693,0.00800912424417956,0.00489183272651916,0.0268510416994089,0.0138048463041102
