"real.1","real.2"
0.0131835585845072,1
1,0.0549291933695603
1,0.0204846760476136
1,0.218757839515342
1,0.0113811700263463
1,0.102811153178428
1,0.0287936373228487
0.231683936454798,1
1,0.188447291805961
1,0.579457488400088
1,0.501263335844573
1,0.797086018647505
1,0.129137460382646
1,0.108157739509274
1,0.310129902109489
1,0.0736815720716204
1,0.0927234931593476
0.991392934254171,1
1,0.0087672160719641
1,0.25801097287511
0.75325972972092,1
1,0.0273669528437968
1,0.0131840323252117
0.907828780060889,1
1,0.00958291711555786
1,0.0108973218052754
1,0.94518187831801
1,0.135993704949694
0.968879622528663,1
1,0.281501526997708
1,0.906169743046797
1,0.0800208476579499
1,0.197057036221405
1,0.260894139869326
1,0.0146290285899092
1,0.122437231827229
1,0.0518486191242176
0.861044621668023,1
1,0.170089554977914
1,0.0294660503251629
1,0.144362094121775
1,0.050121963228863
0.0825475355061559,1
1,0.0333096985812507
1,0.0276653352870156
1,0.107088270054143
1,0.278754728443958
1,0.118967137259688
1,0.198804969159738
0.651347737838187,1
1,0.0761353347753097
1,0.104944852782612
1,0.438525720465061
1,0.0950090043269772
1,0.0234808257802277
1,0.00823960004178899
1,0.12184253016448
0.350070693727126,1
1,0.413890411310602
1,0.101156649107349
0.310366519763358,1
1,0.727631398607412
1,0.430207875769582
0.261926858412383,1
1,0.241310235709501
1,0.24813186984353
1,0.283123512685024
1,0.15541023766764
0.570848663436018,1
1,0.0199604585842513
1,0.0779676746791295
0.363124725501503,1
1,0.609499927443596
1,0.0918728839230565
1,0.111036708257509
1,0.842260853202273
1,0.222680202968908
1,0.324058613241828
1,0.222522522243648
1,0.0777240938659013
1,0.00520305391863589
1,0.030057919883394
1,0.209479670696968
1,0.113595432486185
1,0.0920082999233317
1,0.0282436944985307
1,0.0207236939945777
1,0.276670007823398
1,0.38073772254321
1,0.0145602118768128
1,0.0330018989781873
1,0.140306789770613
0.415630987681492,1
1,0.181465536081232
0.562508128447666,1
1,0.00306807907178657
1,0.0273177182278528
1,0.0198669332276212
0.427433016513505,1
0.0739942662572434,1
1,0.0309350339542762
1,0.249426635301043
1,0.0114715664160534
0.115898101356989,1
1,0.275923616404396
1,0.0158944457702034
1,0.553633706157668
1,0.0124756998998182
1,0.238774121361763
1,0.535862101967412
1,0.209216103343453
1,0.0775717741775809
1,0.494754225265737
1,0.149576375932105
1,0.343132135747463
1,0.643124168221875
0.216945267004204,1
1,0.19190317259351
1,0.0125704800796296
1,0.0116353173700747
1,0.343625747554789
1,0.0474032253902688
1,0.167524883352049
0.414781254307752,1
1,0.609499277205936
1,0.331895374219616
0.499588446089325,1
1,0.0431272989806488
1,0.357227032688746
1,0.291791915621185
1,0.22333163716838
1,0.0843516496391222
1,0.575539583529863
1,0.138551604641759
0.0122748891668711,1
1,0.396551735571529
1,0.16630116192163
1,0.316934337004017
1,0.695319834206606
0.295544610068697,1
0.178720694354303,1
1,0.680824247564757
1,0.235883570821434
1,0.0729623881457868
1,0.10165396919564
1,0.0722483508242275
1,0.0216457462231526
1,0.521906443537994
1,0.297380833344849
1,0.185213230021162
1,0.239842341813708
1,0.447992265431832
1,0.196826659418306
1,0.677146659157983
1,0.52052912114415
1,0.0831104701131697
0.503792127478415,1
0.840598659254612,1
1,0.0613692152060158
0.0913174047847861,1
0.523797435133891,1
1,0.0991702586721059
1,0.453556644675109
1,0.100069481434648
1,0.346702581066754
0.524178296335771,1
1,0.203353072220694
1,0.186799740414174
1,0.403728707428356
1,0.0928633816685851
1,0.128119304283478
0.583577494355982,1
1,0.132586137995102
1,0.314476460827986
1,0.0134648890891691
1,0.0608390205140147
1,0.0198839976554435
1,0.240468594647039
1,0.614888423224579
1,0.0547303490393917
1,0.10936094443441
1,0.0224312216389368
1,0.290099041279355
1,0.0447488532474684
0.719273432852698,1
0.819836033128517,1
1,0.167227218457986
