"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8"
0.00160008509805131,0.121369741545479,0.0340815634694918,0.00727944267256262,0.0101807489851433,1,0.00106190744175192,0.0383360738751417
1,0.0549291933695603,0.00286115677028918,0.0184014616505145,0.0160059521291799,0.0106275835937418,0.0381477306108499,0.00325843659066209
1,0.0204846760476136,0.00441997442712052,0.0570503243850191,0.0642798331682343,0.00676578890827245,0.118045564372037,0.00125638990848042
1,0.218757839515342,0.97817864693872,0.0450703317178109,0.0870276546991725,0.761739155593951,0.00124996463828663,0.940752780256555
1,0.0113811700263463,0.000362748102495621,0.00861218464551401,0.00312072029628403,0.0330898468069106,0.0154774007127506,0.00274952849674061
0.300861157720974,0.0309318825718903,0.0162723893339701,0.011508684909606,0.0207516801687071,1,0.0152765720538726,0.0215549638775796
1,0.0287936373228487,0.00834980206292158,0.131997056892218,0.0167520983007399,0.159497638919376,0.0288663357828986,0.00941428373634292
0.231683936454798,1,0.232466106898291,0.113485547729888,0.037201284662958,0.0264043045691963,0.0955905783017786,0.519050328162775
0.181237287834193,0.0341536760666112,0.0346462183710179,1,0.00720638907974224,0.0531685163178414,0.0292291122217399,0.00438879450413912
1,0.579457488400088,0.678849733516416,0.0716308119231878,0.151538600523488,0.0608000323501073,0.037630479111539,0.0692853609966703
0.883427965842491,0.442830049136593,0.123536141318523,0.250976752784826,0.706608287338909,1,0.238941596730005,0.39785503758181
1,0.797086018647505,0.121856813947676,0.0402281507176492,0.38884993691479,0.123230321678477,0.0233943416555029,0.118443434696254
0.254331956945839,0.032843783014134,0.0129949488789418,0.0131291606904114,0.0924387227636534,1,0.0132922624160237,0.344015792595444
1,0.108157739509274,0.0219347277090584,0.158480871236804,0.441937355588102,0.239794637585438,0.0868799224821362,0.103276270968576
1,0.310129902109489,0.110048279132599,0.0175243044869835,0.0953455491591362,0.234343470839039,0.00787872133005181,0.16352556577478
1,0.0736815720716204,0.357426577712787,0.181036353364243,0.0180024216231744,0.0939049972526552,0.0422526418290814,0.0113401275660559
0.170234505844965,0.0157847380382005,0.0293535176176784,0.0485968851099996,0.0140738522237731,1,0.00326311214976396,0.0969529315074034
0.111647377402889,0.112616676541963,0.0636302810350121,1,0.186232044969541,0.403135259934059,0.281252191610552,0.295120748904747
1,0.0087672160719641,0.00200411543718804,0.00471480574102032,0.00319318528431051,0.000548244092367427,0.0022552153250536,0.000587822586716179
1,0.25801097287511,0.241044355453502,0.317731270098927,0.0929608444566479,0.50542589679076,0.0295626543598127,0.124964619621711
0.75325972972092,1,0.595493180374888,0.0881139243685679,0.178291547130643,0.8895957444639,0.0385729821976125,0.717232213236461
1,0.0273669528437968,0.00122668008761542,0.00573130579745205,0.00183578801656918,0.0122268477581215,0.00797786501991122,0.00757254569433081
1,0.0131840323252117,0.011180198457129,0.00367116348865035,0.12139910324239,0.0655574675343587,0.004181072959887,0.00380385578321648
0.0299342103263338,0.0329734097263651,1,0.0641156002348195,0.253434171809014,0.204506556161635,0.0178244269603053,0.0909105123403937
1,0.00958291711555786,0.00462529369007305,0.0118036069663695,0.016195852058562,0.0792434516006401,0.00184434575442111,0.0447000118478288
0.478078776010909,0.00520977827046307,0.165321729592879,0.0241003152657565,0.0166217251971456,1,0.0379875489824898,0.0080196517155561
0.927438541679464,0.876598102849112,0.15244238247844,0.638339219208415,0.0725530625705746,0.639093922035494,0.160509663709125,1
1,0.135993704949694,0.0891143141417984,0.198804145989465,0.458305291101311,0.523597241359547,0.11359733727998,0.386086354955415
0.658198973654307,0.679340300228922,0.52824375505007,1,0.0103360060550113,0.205936178431953,0.273634528509899,0.02707938746897
1,0.281501526997708,0.201710029967522,0.326293613647797,0.0169951942597093,0.143707036382103,0.478933494053225,0.0283046199396182
0.660528212321229,0.598550680434289,0.123479852116841,0.20145693239006,0.357311320878219,1,0.12793810574104,0.156159049886067
1,0.0800208476579499,0.00268958462929799,0.00485425883660501,0.00104874277799975,0.00583874140426692,0.00273532662252812,0.0012834744203605
1,0.197057036221405,0.0978329292520053,0.0610162105629864,0.139772304790253,0.480824826963796,0.392067426748184,0.213759944073953
0.660963739450926,0.172441566288863,0.241988962640533,0.151622524603311,0.0949500550614174,1,0.05696718237857,0.50559579035833
1,0.0146290285899092,0.0100536764148029,0.00373279411823733,0.0933846579915728,0.00429814453852971,0.00157038806007877,0.00477039176698052
1,0.122437231827229,0.394813727448498,0.246371657423281,0.0136465265331687,0.00450644582902726,0.0342363218708162,0.0103798957599041
0.506821484331401,0.0262779941050694,0.0489820127554872,1,0.0116164322245543,0.0786200731130844,0.00498416709809758,0.0261090956491749
0.227561041749125,0.264284841949644,0.0266750788496228,0.859635598147098,0.00580366598119154,1,0.260487773490424,0.0229502184018919
1,0.170089554977914,0.0621751907916194,0.134236717846798,0.00859152361451209,0.474843115479217,0.0178713092438132,0.0152407186757056
1,0.0294660503251629,0.0150136599649891,0.0420132099499954,0.177542287828955,0.0668364809835483,0.0668246758008303,0.0274365666078384
1,0.144362094121775,0.0200657306627193,0.132798459400169,0.105403252276947,0.173799386878325,0.0723424958438895,0.124352827232014
0.240248078309347,0.0120417053468261,0.0540339252336691,0.0609227016966176,0.163008267947367,1,0.109446618608807,0.159102885668083
0.0318005448552278,0.385239179585881,1,0.00979750695290037,0.0585045246443667,0.0549567397298763,0.113044717802995,0.360416938315021
1,0.0333096985812507,0.0262468913540169,0.0869895027700509,0.0278045478494952,0.121704508104334,0.0434998058618187,0.0441339475720779
1,0.0276653352870156,0.0462106672304139,0.180776804351378,0.0288583612731363,0.0790648157858678,0.0231393551448749,0.023498970921662
1,0.107088270054143,0.197173964365027,0.219769557461392,0.00423316626367928,0.0305379466075626,0.15588987344888,0.00751772166515157
0.540342885379738,0.150623134280654,0.085961172433073,0.160702293224139,0.115934550424703,1,0.0802246071459991,0.0606873333759624
1,0.118967137259688,0.0105618003649635,0.0634954288619388,0.0626841620320007,0.386381052203225,0.0721318837871293,0.0260759908723095
