"real.1","real.2","real.3","real.4"
0.106218199483027,1,0.00359036922212813,0.0260623484910202
0.0497980861150796,0.711933212605372,0.382784638707527,1
1,0.332573563189132,0.0247067058188038,0.00207513051053186
0.0593170944720646,1,0.247341354979283,0.585675243505414
0.00787411189952079,0.017263631251024,0.0118359906660109,1
0.0185267840068153,0.497615081237994,0.258675812189055,1
0.308589016974088,0.0893640501836016,1,0.15888725652279
0.108099197284683,0.216923195316796,0.852617211838728,1
0.0101820346820276,0.0231298214150567,1,0.12882670998506
0.0347701809721492,0.879134761931678,0.145193149690977,1
0.19797922701042,1,0.0479870603814333,0.42715016263197
0.431741151619169,1,0.0286105576998623,0.00619190243419443
0.0250199425648368,1,0.114017907544621,0.383674264022135
0.183770547520433,0.221700949382911,1,0.0884724729371627
0.224569048761701,0.566756659207756,0.163406035544845,1
0.00648090891690956,0.0320279723716701,1,0.05336111757
0.174376961586602,1,0.0418620482350486,0.284804286889438
0.920910844089985,1,0.00774218271622678,0.106414474802408
0.140046803390154,0.350276298736232,0.55458327804688,1
0.184002698284237,0.897065088216325,1,0.303886844089674
1,0.0753020585472842,0.948119530455506,0.14494312371486
0.272113614089958,1,0.0246284900628414,0.698923478543595
0.00121830855415152,0.0213096560446991,0.000351463764111356,1
0.549991246680154,0.227237386789063,1,0.512985496175212
0.25816900467501,1,0.621897320592267,0.187138355069461
0.940525185592048,1,0.00379421044391309,0.135258992651857
0.254513946427787,0.188453819905309,0.00987504349487728,1
0.00248898087521123,1,0.0809381200715267,0.123262116378467
0.00305815881442809,0.0973613525481171,0.116110793394201,1
0.0429186836211739,0.0843309908465932,0.307148109250901,1
1,0.16069117829215,0.00277016285558702,0.0159785013281829
0.037772593995671,0.712713571227302,0.975626151598698,1
0.417539159027094,1,0.0106643708647875,0.148203105438633
1,0.0134528244431605,0.0078243522859879,0.110743071382926
1,0.305539475030011,0.00550654899029234,0.0571819794028707
0.218681784584635,1,0.00349898541417902,0.0152376451939828
0.90950539833624,0.199591623082814,0.0800573933109064,1
0.209179673091993,0.534756750646713,1,0.0199806714336935
0.120777575699058,0.924450105666748,1,0.706095130666291
0.105323597726542,1,0.11510545039854,0.146376829312684
1,0.956627003215411,0.012403751497707,0.0710385100325681
0.00374738467953649,1,0.248300197037864,0.31528094210975
0.0631228646476838,1,0.904997748727586,0.759202667349957
1,0.121549961628063,0.195282762647234,0.627021783866122
0.141786252823962,1,0.159470735249559,0.0254285728254118
1,0.196125609008988,0.581500413069965,0.4326708757953
0.538801306429722,0.583855204272782,1,0.0238543283683072
1,0.168064545968649,0.509940362449585,0.0296310785132027
0.00313437784983271,0.0530312658699915,0.00702586611668077,1
0.803371625384625,0.375532051810184,0.033080671434514,1
0.093200781865987,1,0.0284649803023185,0.0477288944433843
0.111920481111317,0.159937630139787,1,0.979031523318081
0.042627335801975,1,0.318129291873877,0.0664494455199446
0.243066039652747,0.142242607686622,0.404138649275935,1
0.98331233306559,1,0.193614738006652,0.123629831959021
0.00830809005220797,0.0557420509662617,1,0.0217550046290285
0.0712235979480365,1,0.143294036816516,0.564516315437044
0.142896282887239,1,0.0362649894964937,0.111873258478047
1,0.58595109943062,0.161611891388488,0.118109440515936
0.0195639706529691,1,0.866271192540709,0.0732285567321012
0.188879802711301,0.45697272986303,1,0.0941227333904557
0.0581884841773654,0.351508740483408,1,0.504134253283907
0.0868294783202846,0.310645244764539,1,0.727206432685608
0.0914333679999782,0.206285941454622,0.0757788952097797,1
0.0664403863563161,0.957726079489564,0.233993696036706,1
0.00564638309688777,1,0.637022702230841,0.38111117540352
0.377532398883969,1,0.00398241913916961,0.0896872638135167
0.0217122939556137,1,0.432687165225767,0.304719321669107
0.635570796656128,1,0.01142281810286,0.0425203115311242
0.363881781004549,0.301070460448885,0.786347377814237,1
0.165580225661592,1,0.557751780544135,0.0224806961409867
0.872119055011753,0.493329370523317,0.373414728370217,1
0.515006223858829,0.728042265898972,0.0251931760024584,1
0.0515608148674654,0.445592052026242,0.045844539955604,1
0.0942701428384775,0.0593851060565967,1,0.01248675200927
0.600379031685643,0.749286898512459,1,0.708817335588333
1,0.0259545341294262,0.155762171848604,0.064414327612917
1,0.996796288921563,0.0988176310608988,0.115807626263424
0.0403965170540144,0.590517862197902,1,0.10912639738491
1,0.854215190144107,0.486101760683725,0.679311158215254
0.226821692334296,1,0.00849671154219733,0.116922212923464
0.0714099726296259,1,0.159933627733882,0.10958295418473
0.0175576262026396,1,0.902571558950539,0.386937460605339
0.184405289070215,0.0128613320120222,1,0.564111192669913
0.21030956716151,1,0.147899299067111,0.108015028133007
0.359571393141944,0.938352821905346,1,0.388065142886492
1,0.402786521822866,0.0322141750911168,0.305706429699304
1,0.735108404605344,0.218486795489405,0.0781265039539238
1,0.189331944372723,0.141603592213728,0.301381293548853
1,0.0789998488796606,0.0119997886974,0.0253704770238604
0.134320953364034,0.862342962577828,0.291202228632497,1
1,0.0992388235600309,0.0322734859814874,0.119011127562777
1,0.151105206334733,0.091274332363102,0.557560372790162
1,0.359243838329152,0.0399463494666165,0.0490887361609665
1,0.338468135448284,0.00731776597794351,0.126304995049119
0.300148081912449,1,0.0657196839033142,0.227574633404603
0.496358005833755,1,0.243143615807012,0.0744713918948512
