"real.1","real.2","real.3","real.4"
0.339984459033825,0.40373832898819,0.499222234473999,1
0.0330138055181247,1,0.483481002001714,0.941200836151899
0.100383976736356,0.0506303084362443,0.20614978684888,1
0.00330489104704943,0.499195752005149,0.160474876020406,1
1,0.00143779557167262,0.00912839334309084,0.02903381252087
0.112908851783902,0.245910759462056,1,0.0159042368201265
0.00398588439286606,0.158131073151663,0.179864222934761,1
0.341646282816751,0.715235720794546,1,0.162962581845757
0.151899679236955,0.0806718132419679,1,0.050291229344116
0.387254377907702,0.181905925450059,1,0.163879906604885
1,0.00665470422505881,0.757603944847238,0.0864289556770688
1,0.0548057185063405,0.994668862207665,0.157390518436666
1,0.076301253806674,0.314652867974017,0.0523662206086449
1,0.0122794332078331,0.0800984536914014,0.00668821448928037
1,0.335140114382962,0.707098213475833,0.134721066335028
0.188120241596713,0.137507097930344,1,0.230309877839276
1,0.000475642673216379,0.0267383642467,0.0114265176221705
0.758411586793239,0.00279524002839983,1,0.0338415420890038
0.16203247360295,0.00548010267512036,0.0218992013319146,1
0.00339641775033754,0.716727552429048,1,0.185451209530159
1,0.0345053093175544,0.289507771336625,0.189898240657924
0.00188708388722473,1,0.15042346675363,0.18063858577108
0.00245920203803463,0.044572530092527,1,0.036948041135031
0.000390314759419743,0.929702443153911,0.114538670110934,1
0.673994610723754,0.957845211246586,0.563499676353817,1
1,0.0876658035981805,0.0654949014203481,0.016892033030341
0.0114650076661244,0.999688975858576,1,0.0963195243484178
0.0306242469552852,0.326342132006922,1,0.0391011626101394
0.0689608379918062,0.00569060389683881,0.010402789540704,1
0.372483659231235,0.13689047098763,0.3516326612934,1
1,0.00215876190208584,0.0333453971172597,0.00887402405196757
1,0.00879641737905973,0.00265064176501322,0.190195484624014
1,0.274521353779984,0.684742737586091,0.634973872872763
0.259048089934797,1,0.211530000984826,0.497496909294278
0.815542422654304,0.694134846505338,0.295036871559216,1
0.04297564128566,0.0806800205064852,1,0.0204332253478676
0.363958289797396,1,0.106807285632739,0.750790661759869
4.26267931724754e-06,0.185301449189186,0.00765914596942819,1
0.634917380451335,1,0.526295030135123,0.931379785936778
0.110365981714744,0.125387548325224,1,0.0423968316911049
0.01419259229659,1,0.343531308983468,0.0704615043577077
0.00309812092939101,0.0493843330974234,0.0390324188346269,1
1,0.0671185572699708,0.235120003275827,0.89570717908251
0.4669879453444,0.0117114934628998,1,0.417342327740341
0.139346207319865,0.0675230753638073,0.146950479508194,1
0.338961698223576,1,0.05679641762545,0.117168345519952
1,0.00959578419106932,0.428402195105867,0.127898898090159
1,0.11865205821934,0.188122860561655,0.106141500110096
0.715408997250702,0.0461298034042041,1,0.204879122137928
0.352230606605434,0.100314336673566,1,0.0737924101098419
0.00773877335402821,1,0.101406215178498,0.351589456494424
1,0.00334149717565611,0.0649618238685253,0.00143597670983993
0.405861094795623,0.497652154289942,0.0964067666788197,1
0.176632709132931,0.0264089362699506,1,0.0278499922953335
0.000115047206138205,0.483638826331619,0.0220601905532036,1
0.0028716947891477,0.376261269651162,0.253647933004355,1
0.0874859669431379,0.618932097563764,1,0.735941728260365
0.0334165686627587,0.0254089653614396,1,0.0223065006553631
1,0.716889073761455,0.922616542619061,0.124581810581152
0.00260327344149946,1,0.257404254991657,0.16324866858511
1,0.023578475892315,0.278715928149839,0.0538390039601926
0.0266619801341658,1,0.0228892336494353,0.466815786857533
0.674917746039989,0.0740970835131047,1,0.0698600953553461
0.0141868088747003,0.344719786353267,1,0.0205547136538849
0.0819287799265362,0.105615923201031,0.0412107595588118,1
0.00243774664919743,1,0.266079711572813,0.124515364952745
0.445541710636582,0.636923687290882,0.99658166547457,1
0.286281431858676,0.858079771921449,1,0.14539662976272
1,0.640603155933885,0.0747162500668754,0.307077246029232
0.105905044653671,1,0.135031149131119,0.123279105309853
1,0.0172680098286374,0.946567213388688,0.334333855773476
0.000103038372260997,1,0.0209817149098167,0.0036637762459733
0.00340075734779869,0.68412851093136,0.0497311827723261,1
0.200016406422699,0.119514117149136,1,0.19190641955655
1,0.0263385982406454,0.0148522021987288,0.0112804184375279
0.155756592232095,0.360984878365625,1,0.113270193606893
0.0107628198805245,0.35477847434591,1,0.702817051632139
0.0109754493802334,0.121113969014891,0.217530098951853,1
0.0118874010299212,0.135857369125238,1,0.00418040079945238
0.0692373511331577,0.609447918712401,1,0.463617231750814
0.00193825770835056,0.266559323794315,0.841267639601986,1
0.26935879464853,1,0.377169191359113,0.0547974890841738
0.00246268498742806,0.0453328559650522,0.025924718550643,1
0.212948130010937,0.335979846019177,1,0.0403894941662879
0.0656035757008094,0.00159944219480894,1,0.0610795401269989
0.905131400609452,0.835529845218301,1,0.132443590777236
0.0876252009073345,0.162584604094818,0.657132896610963,1
0.0306241167646836,0.277892979407447,0.0869703412571116,1
1,0.0192499217313566,0.338645099957932,0.0306220809706543
0.00224141580353747,0.243279005174596,0.103525652416135,1
0.0824356981136336,0.996690632871603,1,0.663057189741945
0.0912262804971559,0.495903637807773,0.467862962170391,1
1,0.351874252235452,0.149149509093036,0.286242736917257
0.0341752184181983,0.590743133732163,0.0119788384354591,1
0.00609502565744862,0.128364708349166,1,0.191119349164271
0.200516698658571,0.00252797554975871,1,0.0080823350360967
0.0852043804361592,0.237807345571797,1,0.236407559498497
0.171891555707768,0.00528426899122227,1,0.0179663555739315
1,0.0630025479018966,0.0180014253913361,0.101689617039933
1,0.693212619538121,0.0133912374265058,0.547562809781133
0.766532510794551,1,0.230172804516118,0.903142643733409
0.248155035931728,0.133041459022389,0.321630863475087,1
0.000973416279426561,0.666703747100412,0.252010288524401,1
0.71551034324971,0.167306204063125,1,0.143874694184061
0.257263242281802,0.0032132822609862,1,0.0112671545625835
0.0208942334382235,0.00774094929835642,1,0.0581883476166996
0.0173231635384102,0.41716798180466,0.125644135725152,1
0.315270566982636,1,0.475321019839079,0.29015767158075
0.167432868935434,0.98547990734285,1,0.346723806275898
1,0.269539079455322,0.00630272389291902,0.0302949375337321
0.00405663585685622,1,0.207642400366697,0.0100339533898504
0.000211273488215164,1,0.133544016500222,0.799429888884988
1,0.0230789367590616,0.316022169212487,0.677498706756255
0.426507921668345,0.268804944443263,0.115552402257221,1
0.000193308689390971,1,0.0614574340139783,0.0793342544303291
0.000829551449257107,0.176273112073326,0.050848454529758,1
1,0.0757893440009106,0.0453097081076262,0.125222236436552
1,0.0912839548074304,0.0328206288775931,0.368742310344147
0.316430558883476,0.231779490332433,0.150697441134671,1
0.00206694430445299,0.103547242120306,0.518340216638633,1
0.629865192247736,0.503223905258387,0.593154976779347,1
0.382529806743367,0.0182967045712863,1,0.0308104633966451
0.00037236680693386,1,0.00224206742089222,0.0147744632672858
0.562548823226306,1,0.313458810713218,0.915171146401563
0.210684062131154,0.00592393647628016,1,0.0147340076134684
0.0138028218089233,0.743647515190592,0.550748612700616,1
0.155713031769188,0.756867498193723,1,0.136258796382927
0.0401867197894221,0.168110884006543,0.0317994630831231,1
0.557796185052277,0.272813119509764,0.892465442277361,1
1,0.00181970556989236,0.0413597731443746,0.00286572987139535
1,0.000824433239229826,0.0444718918650065,0.0010812290409169
1,0.0104689520519799,0.225953996141809,0.16217544466118
0.223676880141454,1,0.469922554665234,0.359315623564087
0.0855504749592105,0.315475891954584,0.763583282657953,1
0.00461265197980371,1,0.0412352185758065,0.160554813932203
0.160888601932403,0.577819921748925,0.0226653114965282,1
0.497189839100184,0.0139361473732521,1,0.00266396755827179
0.588899388839019,0.0818449931210808,0.12481077772731,1
0.00879762762828901,1,0.0224121157631314,0.435191992935483
0.0715328376061473,0.0013403991803546,1,0.0196514141739071
0.125771996377424,1,0.478728259327063,0.247570322898799
0.00731169309677925,0.854271518824865,1,0.037770625211472
1,0.00173143188163878,0.0162046137042107,0.0199170233810656
1,0.0612598167618119,0.981433423397602,0.504292440374416
0.00217042208250157,0.509960326374066,0.0886640220277093,1
0.605633169849915,0.850693778420784,0.0349826397297076,1
0.19940822811057,0.436799391025877,1,0.0555695913348833
1,0.408031545889618,0.26173336404279,0.167294324849857
0.347629658953213,0.204737616735362,0.655207004693788,1
1,0.0156349218369393,0.4768620930346,0.554028646457624
0.058557944730475,1,0.122206173036773,0.181311965263863
0.00311588547317106,1,0.0685029870058307,0.678165252187323
1,0.000969466204435661,0.504644963456617,0.0237617458443312
0.00350675875379075,1,0.488515697876068,0.0166587604071206
1,0.00296489359647903,0.335937540479605,0.0678445224580747
0.000415271373550999,0.167821833916458,0.616093021266077,1
0.535560818689987,0.549053150414058,1,0.130555681778802
1,0.00194307165906103,0.068405647217525,0.0152603661787351
0.00407333503538953,1,0.109278698295744,0.0615075314115104
0.156861686753399,0.959539414496568,0.0607945255075357,1
0.596593179003277,0.022508613575767,1,0.0244507852997819
0.683775504265087,1,0.451677754470537,0.479701156857926
0.00113341311664209,1,0.0363466119272687,0.230902108169661
0.431079557164366,0.440425032929132,0.0441606357140393,1
0.119979299268697,0.353971197415323,1,0.349714467418045
0.975728262593515,0.0104937395201083,1,0.0248698366519049
