"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24"
0.00911364922463241,0.000564242062113845,0.0196687188812934,0.0105399122457306,1,0.00723800607484894,0.00101986878625311,0.00986207581612229,0.0135409667633806,0.294501471188533,0.123619884312206,0.03446010976757,0.00679008330112847,0.0194091229521489,0.0579710499227527,0.103196456964621,0.000289843313315136,0.000324655388871405,0.0833012648765843,0.00624509857830977,0.0263740871338732,0.0331317041480588,0.000379234387010718,0.129491753542609
0.889349290596451,0.0356246648997994,0.0579248446392755,0.0955259321354658,0.318568797836678,0.872360600125701,0.852701833523324,0.0221518751209295,0.131226421234145,0.0435454872640004,0.380383643556185,0.0194027768160915,0.361850067285171,0.0132133080860748,0.487725667557386,0.0944919169939577,0.253735023413871,0.00528423949553409,0.913575917305175,0.00196978388546596,0.150696779730936,0.00623601841506707,0.00398115555235117,1
0.0018121759852657,0.00711805802132799,0.000811474543999925,0.000512385826161894,0.0461029709861447,0.200178660689973,0.00419318285472675,0.000706514737679374,0.594555908795134,0.00556901833094032,0.0345896113546145,0.00864388907400422,0.00396439400855791,0.0149569639523826,1,0.00798102646335915,0.00168303279923625,0.0410534352895529,0.0833603332456515,0.0622757048906265,0.0015992399514642,0.100518693162091,0.00130730471868839,0.00288953318760388
0.00985958676224567,0.0829568972858755,0.14564659738182,0.376244833722094,0.00692251795485098,0.127449588643668,0.580100517327634,0.0723112876574264,0.0478305810447145,0.0799025468112165,0.121560365117804,0.0181712914214746,0.0597343426853891,0.0169808368485113,0.0158336817765,0.146390884278218,0.757403130028484,0.0290440632148177,0.134157415447542,1,0.0107914621093458,0.0102275944936097,0.118298608044263,0.0321373088501221
0.299902125552406,0.0653111957908233,0.87095165088331,1,0.0699907945598554,0.00506256255536106,0.663540332987817,0.185325220023249,0.202525683126182,0.0245227690185175,0.0109234470912362,0.0369616464139646,0.170368476470448,0.00518128059407361,0.00134223081728992,0.0148757713780463,0.125164063623743,0.000748158765031792,0.145636456481111,0.131537927999492,0.0609219389405134,0.131013455252852,0.0599735600897581,0.353379718328196
0.10423991877675,0.0239835219049901,0.00572366604957718,0.100974052955515,0.0398655226213785,0.12689001234673,0.00491045517614346,0.0213282039306185,0.000717950677626069,0.0055664141008213,0.0199066183377607,0.00216422778003557,0.0198561847518637,0.0041218329731585,0.0196987815565468,0.0113943922825658,0.198875743315778,0.00418106839297853,0.0371961265300641,0.00237185583550175,1,0.000620987601513659,0.00115710415553399,0.0222512285474167
1,0.000184402181763009,0.00187410450533427,0.000911773378691124,0.00414630662550838,0.000154564254516063,0.000415719448710949,0.00119183218366199,0.00442139867615039,0.000245876540610499,9.6597951075866e-05,0.0320112507178676,0.00134215336049186,0.00516861318056357,5.69312936500018e-05,0.000893313436955691,0.00462723706689704,0.000241497973105695,0.00405205769710604,0.0050732178874713,0.00174673819679222,0.000765753628630093,0.00222655373562341,3.46333388910253e-05
0.00338523402539886,0.0199972176152648,0.000603188879768702,0.00176367782960784,0.00310458311672962,0.0610946310014402,0.00469453556917557,0.00169581049437241,0.0638507351969727,0.0367153160983067,1,0.00541788396217862,0.0192003980526964,0.002255837699164,0.4865952864606,0.021759847112722,0.00492032340939223,0.0577110088690055,0.431364834173559,0.042853482395397,0.00282467467251749,0.151530927835461,0.00993904326758505,0.00720244932117471
0.00742759118458593,0.00481411258102328,0.00176162068403969,0.00628003571440192,0.00474245785402661,0.0040308489800662,0.00103300916818518,0.000794691273350509,0.00261700110501648,0.00120122799359102,0.00160359356897018,0.000603118158232884,0.00399567183263667,0.00197274848688218,0.00231002090935817,0.000650701794489616,1,4.5411722177369e-05,0.00242040207875767,0.000139117414010732,0.00212172616885952,0.000224993502262815,0.000178154953299854,0.00134198703902276
0.418854222508324,0.1558952065036,0.0430680895079106,0.366294893031637,0.0845946985774405,1,0.0141890906139552,0.391614616392185,0.018103289545455,0.064215958314855,0.119599486853682,0.17676186416482,0.974911184476715,0.0125139659590584,0.130732502960546,0.0108028820733578,0.320485741853642,0.00723652193651762,0.180312770032281,0.0161172959921464,0.112470996483305,0.0467961459247812,0.00274055346864312,0.281005363412444
