"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20","real.21","real.22","real.23","real.24"
0.195354565729219,0.237368726709662,0.000437910036405087,0.00253949399353607,0.033301499599943,0.0122130890432958,1,0.00683778756267613,0.013319434024967,0.0180573727881665,0.00149530521936743,0.0434437073187583,0.268354019359376,0.00509729147082113,0.453858230097489,0.036833775301722,0.00768960581722471,0.454642594608931,0.0213674670017285,0.013699649552922,0.0468260105436782,0.0248092511379604,0.0464163392755227,0.324516441164286
0.021974085136552,0.0463686272226812,0.0161922257682301,0.91626509371461,0.0490865430953412,0.21266173480978,0.335818744905849,0.0995985011989368,0.00148089261277262,1,0.0173369427876548,0.00302289524833593,0.10042122234404,0.0128344369661289,0.0533675817817904,0.026836609566269,0.0907594913246446,0.028379135482809,0.374413085264714,0.0212470070299798,0.0130498936854889,0.00537262767501414,0.24462412391476,0.00199092014239337
0.00201742033850771,1,0.00645591570407995,0.037202387041013,0.0360248766170108,0.187069862343806,0.0804202826237574,0.0106749536208197,0.0395388227406699,0.000734209952022232,0.00917081730175194,0.000254002506434623,0.0985486829015817,0.000483047413775454,0.158608992866853,0.0120690166261336,0.120351509157961,0.0370239423301167,0.020864355330546,0.00172000391450175,0.0972589629196148,0.0141383979076866,0.19338053041456,0.110977094330953
0.213559355791345,0.00369651925086943,0.0104751227703069,0.012757476288817,0.000429780271501111,0.0889356151696409,0.401728494554366,0.0234453563400469,0.0124446197904909,1,0.0153348551932458,5.05956985241819e-05,0.0450507151419305,0.0123515220898313,0.00215668007976915,0.0044993973182735,0.0145327920961858,0.0532832759033334,0.0371962127248218,0.0214557654716186,0.0336721002729262,0.163384072803916,0.00246000400747656,0.00167507969702758
0.00373447789732573,0.0218474207555312,0.023183268048115,0.00503759080387661,0.125218094185373,0.0414851371549219,1,0.0391207082438426,0.00658674568175816,0.0716857590683176,0.00681890168760312,0.00505854000356774,0.0207715404965839,0.130618562133036,0.937088334704605,0.00323322347926761,0.0239780484241631,0.0170297833962461,0.447163881319242,0.00110286339837665,0.446327475946855,0.117702210503995,0.032382531109866,0.0437446229443479
0.021857219700972,0.00802673805330805,0.00626980671188469,0.00240559435782333,0.00107700165056137,0.00199158337677475,1,0.0302493820993849,0.0024543414356455,0.00592419533593584,0.00300278225974862,0.00282831555340415,0.0107715226415333,0.176241719934473,0.0138613539800868,0.001931419762327,0.0399238222286157,0.0366369896459693,0.00450664296997119,0.0261001477731774,0.0401481671454263,0.0265560257772561,0.00533658560237053,0.000337003281677085
0.0159699794027647,0.0106879972986793,0.0041436871804582,0.0104248227909176,0.00080300605821431,0.00986978212731329,1,0.0181875451855258,0.0258206912266638,0.566965057373954,0.00120199413451099,0.000115144974381789,0.150720078958333,0.0186922119901385,0.000656278391172861,0.00262381606029742,0.00267405563936685,0.00198913516321437,0.0114027301104769,0.0043705369955874,0.0552975495060319,0.0323454637772866,0.00140001899389628,0.00399640462190141
0.0227506753736892,0.0301538527912216,0.360831854627469,0.00495906385963227,0.00049087283913034,0.0019733888133886,1,0.0272443914971925,0.00345340643302578,0.190220061632199,0.0332677583326589,0.00781351242499771,0.0231390334445356,0.0207025233755676,0.0202093183575719,0.00278035091077169,0.0141334864010048,0.0240711718437748,0.0959721318539321,0.0202855552494473,0.018658102095822,0.0269426185762656,0.00202752943022718,0.00175099188884093
0.0241150848764697,0.102784831546496,0.177857937052849,0.0898215594796491,0.0249082719164684,0.0211042065461126,1,0.137649765478501,0.0223787048117397,0.105269693817758,0.0910983493869013,0.0438452575100693,0.0178245933087904,0.453386184664401,0.0160476676042714,0.0238986706654449,0.00988679857535879,0.354180548245222,0.00481041344542866,0.100761947118435,0.0861808911901206,0.278224973365742,0.00400090496279932,0.00320874273991877
0.0348101078828017,0.0175489490340687,0.0012200345207921,0.00786398448713291,0.127966235936606,0.0602547808479527,0.153569781612582,0.00917738468507233,0.00156974251122888,0.000172622536293719,0.00242795397124074,0.000658259954342999,0.0322391236479114,0.00667268280398979,0.0392559982200268,0.00340905332026097,0.0429344540852807,0.116035329851942,0.00683711470356821,0.00164259212429205,0.0418415465350891,0.00943669673048825,1,0.00777712770164593
0.0511527435188269,0.0276808486492435,0.014462549276522,0.0108247547683946,0.0323002321426364,0.0922925768592879,0.111843140406934,0.0329894379641226,0.0114254171733371,0.0311792631079842,0.000634993705331477,0.00111367031273025,0.0119847685852046,0.021118230651967,0.0189803521023657,0.0179412990592553,0.0188630597594905,1,0.00290090149825565,0.00413558079482034,0.110347439229029,0.0678530628463969,0.0409027231264857,0.0628463623664818
0.360917189192295,0.0270496637715613,0.00793444634210536,0.175359424155301,0.0792293571818624,0.00898085298171019,1,0.0450093884674479,0.00562741559264883,0.207136062586774,0.0442750372591869,0.00148039864927884,0.193878989034259,0.0362525866095391,0.726706839380425,0.0257250349199811,0.0782232185967155,0.0451161499845947,0.980785399176731,0.00559120861857734,0.158295485983348,0.00571795039297856,0.00461486073279327,0.482320931879002
0.519700865547778,0.0833800897825213,0.00126631471812968,0.0104199798908551,0.324353723104957,0.357230059848329,0.746053331685065,0.00495356314365443,0.0609207686572414,0.00451493107922272,0.0260212217017778,0.000517201635181543,0.177313544589203,0.00569630944768735,0.0915027499722539,0.00938606282470815,0.274171435517838,0.112068161259081,0.0326486490765265,0.0305179052534031,1,0.00779454921107687,0.0188520857688219,0.471087918815388
0.0469893850260759,0.0498354885795344,0.110364899023604,0.0296825479116617,0.00200621366588269,0.0384775057542712,1,0.342191943739774,0.0108716757737863,0.804649123711348,0.0233411702053073,9.10015251523426e-05,0.00437080899321805,0.253975137809579,0.00628590705962438,0.0081610225706733,0.00777987755041355,0.00735475662656003,0.0194041115228063,0.0404561145379941,0.180449585658775,0.0036186542564715,0.00847889815735364,0.0365624094886524
0.00135481446934848,0.0144675788476573,0.0011561382973755,0.000486514487126621,0.000729817819754441,0.0130567475083795,1,0.00410519514193686,0.00159639105045325,0.242819701373932,0.00303070095488047,0.000338927057222209,0.0269905972190248,0.0080200674910715,0.000749511071220795,0.000164149946543329,0.000392018336474416,0.00323633921178085,0.00546361316914315,0.0436909314433465,0.032031941309139,0.00745876897933655,0.000998009032059827,0.0086082849032998
0.0710428027841499,0.0881976629606044,8.49287035698441e-05,0.00138810493066924,0.000460230269020091,0.000774316500194312,0.170181013996639,0.000690676613825187,0.00246201059063587,0.0628708249234499,0.000360460260016264,0.000882422435812541,0.0144374273997318,0.00218714344882239,1,0.0256431145216346,0.0193785533036136,0.0077992068151262,0.0428481701556955,0.000842871848854025,0.00803330738960193,0.00138107369727345,0.00738162528988185,0.00572697628124714
0.0524886896161165,0.174999334657844,0.00118208371554204,0.0169736649963502,0.0309235896639078,0.171725386170064,0.335105154131596,0.0842969292815668,0.0153411831664906,0.0970638806387737,0.0021109767486986,0.113775367478577,0.00876440883076333,0.00528836728916733,0.105155509607892,0.0409631085849504,0.0157720033674649,1,0.228785100217324,0.00759992791219746,0.386359603158642,0.0394103156264689,0.0885554313195176,0.00526255972246125
0.0500867175048496,0.0363749025215333,0.00972383498026538,0.012120454109723,0.0137947891571388,0.00800115470899153,0.524775018914729,0.0294503134796502,0.0576645834912101,1,0.090849215620138,0.016650586837095,0.0205720292471262,0.204236404365167,0.057331956677921,0.00379637424186179,0.0245888638557815,0.0357816024714124,0.00260854446214794,0.0479968189010512,0.0913827722233364,0.000665601613859824,0.00224788120564555,0.00206868723553155
0.00577796712784005,0.00150788252147069,0.00414867950730977,0.000674635250361655,0.0010385389297475,0.00404221934139168,0.077053316989629,0.025668759833495,0.00985060963160467,0.0480757156566341,0.00421182920803103,0.000195921388292258,0.00640065588041557,0.000690945396545392,0.00117411319457356,0.000792624807356121,0.00316974475430527,0.000935321473132994,0.000631384313297126,0.0201725348105214,1,0.00374803369658057,0.00122813750108629,0.000337193116937837
0.24460146906093,0.0327872577253615,0.0165174960437091,0.0217956498668762,0.0144545305475043,0.0170449961217899,1,0.0279761918381227,0.0280106146749095,0.0902456299943692,0.0264897363908673,0.00326306809298494,0.0184561545185932,0.116658385497847,0.0945079071804248,0.123878823036621,0.0950243890428831,0.134168410433758,0.00792409296849212,0.110919578872964,0.623301313731795,0.0914602579169912,0.0101655231878429,0.00702631853492476
0.0566798105752216,0.00502162132607574,0.00050853471946798,0.00728536284806376,0.0044997321444994,0.0482024513478163,0.724659326023565,0.00977910050857475,0.0195048838727597,0.0383932241516752,0.0123181492024391,0.0277166368249363,0.0112502058504862,0.00255334772195967,1,0.00302152594932987,0.0774412165697486,0.190893235162213,0.148076981980717,0.007845645399461,0.0293036503470981,0.00279149475756646,0.0142758898237611,0.0135291759459342
0.0230013757462138,0.0440908407274713,0.0189265129017734,0.0107238373789038,0.00802274861779349,0.00719406665222125,1,0.282489904403878,0.623155467127111,0.0638563817928362,0.00556780411535548,0.0142475968738478,0.106772446634133,0.0593521042551677,0.015685527286977,0.167157020478694,0.157487002970515,0.633415743544496,0.00124254574331172,0.0170776143871717,0.00949642827893668,0.00557961318238344,0.0025278394370262,0.000490177343498536
0.00685320849240084,0.178005038967373,0.0472110789095217,0.0919134480458812,1,0.152393439765099,0.562229129983182,0.044433678565186,0.0134110364429782,0.110169489663068,0.0166236102332654,0.00864419704723727,0.0070133260988476,0.103518806502871,0.83665670649607,0.0107310864760502,0.054180128048537,0.040658487777175,0.114543452546055,0.0143717377509276,0.406637139295845,0.196373770319882,0.715804097140877,0.0447152426512171
0.264411659958427,0.0963502711954805,0.0535980157864467,0.00650538318534811,0.0241488578408836,0.197673511502822,0.407265918410356,0.00909828277020213,0.00301022695714078,0.197555709262397,0.0193364999825171,0.00255832410004235,0.542073304776052,0.0154987660764257,0.199325411835922,0.0187121030261872,0.181481378652358,0.0884603088926758,0.0182605592324288,0.00388613177197562,0.0802045968209744,0.0116232113181502,1,0.0189897002612123
0.213517292787282,0.0751964130395412,0.00345333567314119,0.382680970621829,0.029403336747056,0.0150244693370261,0.558291573622721,0.0591644642043224,0.00324939983000229,0.257657108658186,0.00540244242341138,0.00207028461597063,0.0219470483431835,0.00113481088313651,0.00697669095403401,0.0201040643535621,0.0231902902588564,1,0.0290120181732251,0.0248763493891483,0.0279287057817973,0.0189453846042985,0.461197578449025,0.222798386687341
0.0233751620950869,0.0788644450321088,0.00404301112320787,0.0744651150650299,0.188749990820066,0.202573868401236,0.656197633767845,0.0143446112915136,0.018637093917848,0.0257009467196801,0.00627267065930895,0.000980133743910747,0.0262939533088488,0.0134440128271354,0.126297733829949,0.00607500837632022,0.0343029411880699,0.0186539232950745,1,0.00472653298336702,0.0594623796935075,0.00514723634700582,0.200637614639637,0.00306630478836328
