"real.1","real.2"
1,0.137284101550879
1,0.024986505393389
0.53677687211029,1
0.00488479561162142,1
1,0.396157393330678
1,0.0617321920298817
1,0.17319201298118
0.0643903491445385,1
0.053984777387005,1
1,0.625392357620626
0.0283169020472514,1
0.213544487074623,1
1,0.66141072390277
0.0858004950907504,1
0.203902841377614,1
0.0662345158713766,1
0.193285855212594,1
0.0044364589389683,1
0.283289647621193,1
1,0.807487240621886
0.0726417384435216,1
1,0.824185194404506
1,0.388238392018447
0.044063250546163,1
1,0.988061785992322
1,0.0911459780745045
0.713133294206323,1
0.0363317682097843,1
0.0626686773813752,1
0.0754870095381019,1
0.758951203704686,1
1,0.105933096672101
1,0.324087182451279
0.243031091757213,1
0.173170639525141,1
1,0.979230490744273
0.119176845818429,1
0.00375916896659758,1
0.0785058709305396,1
0.00329218439695015,1
0.156287839896662,1
0.0698489189922939,1
0.425326111024396,1
0.00084815469374614,1
0.0146791767882627,1
1,0.0080404720385221
0.175414091302626,1
0.0382279087964173,1
0.0526512773070293,1
0.474288731639531,1
0.723978868144456,1
1,0.0202302796893569
0.128758339699656,1
0.299918556991093,1
0.18566257782779,1
1,0.389282156343413
0.585491510212703,1
0.0443477430665535,1
0.0776135630841485,1
0.00959297516275831,1
0.0676678773981659,1
0.094037786547388,1
1,0.650710762768574
0.164016622460744,1
0.022315642922627,1
0.316168491861423,1
0.0344000891108946,1
1,0.175030627567308
0.0838817254259268,1
1,0.790228739281979
0.0558851472187269,1
0.0321498287483881,1
0.0326627608141685,1
0.00478271434285421,1
0.00296671290683351,1
0.00765943742480676,1
1,0.225522018531901
0.0999435791403496,1
0.0149336294109221,1
0.207560786302595,1
0.0621870915273592,1
0.180952598264005,1
0.0359482902751623,1
0.0297770880536488,1
0.0399122386103404,1
1,0.0298850051602412
0.0154666370803207,1
1,0.00825670813706694
0.878202748238712,1
1,0.0583621832939446
1,0.156329416641281
0.646589209332604,1
0.471091428882443,1
0.0453915607833531,1
1,0.0423093528790314
1,0.00503029701774913
0.0378683581843097,1
0.00178331958608261,1
0.0298336606199476,1
0.12101867657442,1
0.0405572505698262,1
1,0.0163606170475056
0.0378609685001426,1
0.0733240764456791,1
0.636603891055885,1
0.0331081178146339,1
0.422265028832868,1
0.0420116539445753,1
0.0340267791258702,1
0.0610728947328351,1
0.0983197118476137,1
0.000155226055341811,1
1,0.161203707059102
0.380149610303043,1
0.150320339960596,1
1,0.928424475240747
1,0.164979017559986
1,0.15093602795863
0.557415706966988,1
0.0257293116203409,1
0.0860473176311638,1
1,0.302685300027593
0.00199418194358725,1
0.189559387350223,1
0.0563675849257199,1
0.160031255682837,1
1,0.00388811469560605
