"X","Y"
2,FALSE
4,FALSE
6,FALSE
7,FALSE
8,FALSE
9,FALSE
10,FALSE
12,FALSE
14,FALSE
16,FALSE
18,FALSE
20,FALSE
21,FALSE
22,FALSE
23,FALSE
24,FALSE
25,FALSE
26,FALSE
27,FALSE
30,FALSE
31,FALSE
32,FALSE
33,FALSE
34,FALSE
35,FALSE
37,FALSE
38,FALSE
39,FALSE
41,FALSE
42,FALSE
44,FALSE
46,FALSE
47,FALSE
49,TRUE
50,FALSE
52,FALSE
53,FALSE
54,FALSE
55,FALSE
56,FALSE
57,FALSE
58,FALSE
59,FALSE
61,FALSE
62,FALSE
65,FALSE
66,FALSE
68,FALSE
69,FALSE
70,TRUE
71,FALSE
72,FALSE
74,FALSE
75,FALSE
76,FALSE
77,FALSE
78,FALSE
80,FALSE
83,FALSE
84,FALSE
85,FALSE
86,FALSE
88,TRUE
89,FALSE
90,FALSE
91,FALSE
92,FALSE
93,FALSE
94,FALSE
95,FALSE
96,FALSE
98,FALSE
99,FALSE
100,FALSE
102,FALSE
103,FALSE
104,FALSE
106,FALSE
107,FALSE
108,FALSE
110,FALSE
111,TRUE
112,FALSE
113,FALSE
114,FALSE
115,FALSE
116,FALSE
117,FALSE
118,FALSE
119,FALSE
120,FALSE
121,FALSE
125,FALSE
126,FALSE
128,FALSE
129,FALSE
130,FALSE
131,FALSE
132,FALSE
133,FALSE
134,FALSE
135,FALSE
137,FALSE
138,FALSE
139,FALSE
140,FALSE
142,FALSE
143,FALSE
146,FALSE
147,FALSE
148,FALSE
150,FALSE
151,FALSE
153,FALSE
154,FALSE
157,FALSE
158,FALSE
159,FALSE
160,FALSE
162,FALSE
163,FALSE
164,FALSE
165,FALSE
166,FALSE
167,FALSE
168,FALSE
170,FALSE
171,FALSE
172,FALSE
174,FALSE
175,FALSE
176,TRUE
177,FALSE
178,FALSE
179,FALSE
180,FALSE
181,FALSE
183,FALSE
185,FALSE
187,FALSE
189,FALSE
190,FALSE
191,FALSE
192,FALSE
194,FALSE
195,FALSE
196,FALSE
197,FALSE
199,FALSE
200,FALSE
201,FALSE
202,FALSE
203,FALSE
205,FALSE
206,FALSE
207,FALSE
208,FALSE
209,FALSE
212,FALSE
213,FALSE
214,FALSE
216,FALSE
218,FALSE
220,TRUE
221,TRUE
222,FALSE
223,FALSE
224,FALSE
225,FALSE
226,FALSE
227,FALSE
228,FALSE
229,FALSE
230,TRUE
231,FALSE
232,FALSE
233,FALSE
234,TRUE
235,TRUE
236,FALSE
237,FALSE
239,FALSE
241,FALSE
242,FALSE
243,FALSE
244,FALSE
246,FALSE
247,FALSE
249,FALSE
250,FALSE
251,TRUE
252,FALSE
253,FALSE
254,FALSE
255,TRUE
256,FALSE
257,FALSE
258,FALSE
259,FALSE
260,FALSE
261,FALSE
262,FALSE
263,FALSE
264,FALSE
265,FALSE
266,FALSE
267,FALSE
268,FALSE
271,FALSE
272,FALSE
274,FALSE
275,FALSE
277,FALSE
278,FALSE
279,FALSE
280,FALSE
281,FALSE
282,FALSE
283,FALSE
284,FALSE
285,FALSE
286,FALSE
287,FALSE
288,FALSE
290,FALSE
291,FALSE
293,FALSE
294,FALSE
295,FALSE
296,FALSE
297,FALSE
298,FALSE
299,FALSE
300,FALSE
301,FALSE
303,FALSE
304,FALSE
305,TRUE
306,TRUE
307,FALSE
308,FALSE
309,FALSE
310,FALSE
311,FALSE
312,FALSE
313,FALSE
314,FALSE
316,FALSE
317,FALSE
318,FALSE
319,TRUE
320,TRUE
323,FALSE
324,FALSE
325,FALSE
326,FALSE
328,FALSE
329,FALSE
330,FALSE
331,FALSE
332,FALSE
333,FALSE
334,FALSE
337,FALSE
339,FALSE
340,FALSE
341,FALSE
342,FALSE
344,FALSE
345,FALSE
346,FALSE
347,FALSE
348,FALSE
349,FALSE
351,FALSE
352,FALSE
353,FALSE
356,FALSE
357,FALSE
358,FALSE
359,FALSE
360,FALSE
361,FALSE
362,FALSE
363,FALSE
364,FALSE
366,FALSE
368,FALSE
369,FALSE
370,FALSE
371,FALSE
372,FALSE
373,FALSE
376,FALSE
377,FALSE
378,FALSE
379,FALSE
380,FALSE
381,FALSE
382,FALSE
383,FALSE
384,FALSE
385,FALSE
386,FALSE
389,FALSE
390,FALSE
391,FALSE
393,FALSE
394,FALSE
395,FALSE
396,FALSE
397,FALSE
399,FALSE
400,FALSE
401,FALSE
402,FALSE
403,FALSE
404,FALSE
407,FALSE
408,FALSE
409,FALSE
410,FALSE
411,FALSE
412,FALSE
413,FALSE
414,FALSE
416,FALSE
417,FALSE
418,FALSE
419,FALSE
420,FALSE
421,FALSE
422,FALSE
423,FALSE
424,FALSE
425,FALSE
426,FALSE
427,FALSE
430,FALSE
431,FALSE
432,FALSE
433,FALSE
435,FALSE
437,FALSE
438,FALSE
439,FALSE
440,FALSE
441,FALSE
443,FALSE
444,FALSE
445,FALSE
446,FALSE
447,FALSE
448,FALSE
449,FALSE
450,FALSE
452,FALSE
453,FALSE
454,FALSE
455,FALSE
456,FALSE
457,FALSE
458,FALSE
459,FALSE
460,FALSE
461,FALSE
462,FALSE
463,FALSE
464,FALSE
465,FALSE
468,FALSE
470,FALSE
471,FALSE
472,FALSE
474,FALSE
475,FALSE
476,FALSE
477,FALSE
478,FALSE
480,FALSE
484,FALSE
485,FALSE
486,FALSE
488,FALSE
489,TRUE
491,FALSE
492,FALSE
494,FALSE
496,TRUE
497,TRUE
498,FALSE
499,FALSE
500,FALSE
502,FALSE
503,FALSE
504,FALSE
505,FALSE
506,FALSE
509,TRUE
511,FALSE
513,FALSE
514,FALSE
515,FALSE
516,FALSE
517,FALSE
518,FALSE
519,TRUE
520,FALSE
521,FALSE
522,FALSE
523,FALSE
524,FALSE
525,FALSE
526,FALSE
527,FALSE
530,FALSE
531,FALSE
532,FALSE
533,FALSE
535,FALSE
539,FALSE
540,FALSE
541,FALSE
542,FALSE
543,FALSE
544,FALSE
545,FALSE
546,FALSE
547,FALSE
548,FALSE
549,FALSE
552,FALSE
553,FALSE
554,FALSE
556,FALSE
557,FALSE
558,FALSE
559,TRUE
560,FALSE
561,FALSE
562,FALSE
563,FALSE
564,FALSE
566,FALSE
567,FALSE
569,TRUE
570,FALSE
571,FALSE
573,FALSE
574,FALSE
576,FALSE
577,FALSE
578,FALSE
580,TRUE
581,TRUE
582,FALSE
583,FALSE
584,FALSE
585,FALSE
586,FALSE
587,FALSE
588,FALSE
589,FALSE
590,FALSE
591,FALSE
592,FALSE
593,TRUE
594,FALSE
595,FALSE
596,FALSE
598,FALSE
599,FALSE
600,FALSE
601,FALSE
602,FALSE
603,FALSE
606,FALSE
607,FALSE
608,FALSE
610,FALSE
611,FALSE
612,FALSE
613,FALSE
614,FALSE
615,FALSE
616,FALSE
617,FALSE
618,FALSE
619,FALSE
620,FALSE
622,FALSE
623,FALSE
624,FALSE
625,FALSE
626,FALSE
628,FALSE
629,FALSE
630,FALSE
631,FALSE
632,FALSE
638,FALSE
639,FALSE
640,FALSE
641,FALSE
644,FALSE
645,FALSE
648,FALSE
649,FALSE
650,FALSE
651,FALSE
652,FALSE
653,FALSE
654,FALSE
656,FALSE
657,FALSE
658,FALSE
659,FALSE
660,FALSE
661,FALSE
662,TRUE
663,FALSE
664,TRUE
665,FALSE
666,FALSE
667,FALSE
668,FALSE
669,FALSE
670,FALSE
672,FALSE
673,FALSE
674,FALSE
675,FALSE
676,FALSE
677,FALSE
678,FALSE
679,FALSE
680,FALSE
681,FALSE
682,FALSE
683,FALSE
684,FALSE
685,FALSE
686,FALSE
687,FALSE
688,FALSE
689,FALSE
690,FALSE
691,FALSE
693,FALSE
694,FALSE
695,FALSE
696,FALSE
698,FALSE
699,FALSE
700,FALSE
701,FALSE
702,FALSE
703,FALSE
704,FALSE
705,FALSE
706,FALSE
707,FALSE
708,FALSE
710,FALSE
711,FALSE
712,FALSE
713,FALSE
714,FALSE
715,FALSE
716,FALSE
717,FALSE
718,FALSE
719,FALSE
720,FALSE
721,TRUE
722,FALSE
723,FALSE
724,FALSE
725,FALSE
726,TRUE
727,TRUE
728,TRUE
729,TRUE
730,FALSE
731,FALSE
733,FALSE
735,FALSE
737,FALSE
738,FALSE
740,TRUE
741,FALSE
742,FALSE
743,FALSE
744,FALSE
746,FALSE
747,TRUE
749,TRUE
750,TRUE
752,FALSE
754,FALSE
756,FALSE
757,FALSE
759,FALSE
760,FALSE
761,FALSE
762,FALSE
764,FALSE
765,FALSE
766,FALSE
767,FALSE
768,FALSE
771,FALSE
773,TRUE
775,FALSE
776,TRUE
777,FALSE
778,TRUE
779,FALSE
781,FALSE
782,FALSE
784,FALSE
785,FALSE
786,FALSE
787,FALSE
789,TRUE
790,TRUE
791,FALSE
792,FALSE
793,FALSE
795,TRUE
796,FALSE
797,FALSE
798,FALSE
799,FALSE
800,FALSE
801,FALSE
802,FALSE
803,FALSE
804,FALSE
805,FALSE
806,FALSE
807,FALSE
808,FALSE
809,FALSE
810,FALSE
811,FALSE
812,FALSE
815,FALSE
816,FALSE
817,FALSE
819,TRUE
820,TRUE
821,TRUE
822,FALSE
823,FALSE
825,FALSE
826,FALSE
827,FALSE
828,FALSE
830,FALSE
831,FALSE
832,FALSE
833,FALSE
834,FALSE
835,FALSE
836,FALSE
838,FALSE
840,FALSE
841,FALSE
843,FALSE
844,FALSE
845,FALSE
846,FALSE
847,FALSE
848,FALSE
849,FALSE
850,FALSE
851,FALSE
852,FALSE
854,FALSE
856,FALSE
857,FALSE
858,FALSE
860,FALSE
861,FALSE
862,FALSE
864,FALSE
865,FALSE
866,FALSE
868,FALSE
869,FALSE
870,FALSE
871,FALSE
872,FALSE
873,FALSE
874,FALSE
876,FALSE
877,FALSE
878,FALSE
879,FALSE
880,FALSE
881,FALSE
882,FALSE
883,FALSE
884,FALSE
886,FALSE
889,FALSE
890,FALSE
891,FALSE
892,FALSE
893,FALSE
894,FALSE
895,FALSE
896,FALSE
897,FALSE
899,FALSE
900,FALSE
902,FALSE
903,FALSE
904,FALSE
905,FALSE
906,FALSE
907,FALSE
908,FALSE
910,FALSE
911,FALSE
912,FALSE
913,FALSE
914,FALSE
915,FALSE
916,FALSE
917,FALSE
918,FALSE
920,FALSE
922,FALSE
924,FALSE
925,FALSE
926,FALSE
928,FALSE
929,FALSE
930,FALSE
931,FALSE
932,FALSE
933,FALSE
934,FALSE
935,FALSE
937,FALSE
939,FALSE
940,FALSE
942,FALSE
943,FALSE
944,FALSE
945,FALSE
947,FALSE
948,FALSE
949,FALSE
950,FALSE
951,FALSE
952,FALSE
954,FALSE
955,FALSE
956,FALSE
958,FALSE
959,FALSE
