"real.1","real.2","real.3","real.4","real.5"
0.00207507917890793,0.016615890464724,0.206862953417137,1,0.0596053052733925
2.95014177250161e-06,0.143011865057775,0.0828159646905927,1,0.196210955118791
1,0.687242639526193,0.968086947769636,0.165194600477703,0.0560342462801934
0.469131977801421,0.102293151950763,0.659594182793296,1,0.290344056963037
0.000720757467188255,0.113712801086062,0.209164126544671,1,0.512180127421926
0.247591199261739,0.667877753218586,1,0.00786504494713913,0.417043623794212
0.443464520630182,0.303592017225104,1,0.132123191688587,0.006627211381907
1,0.656933847545627,0.656211772439847,0.00258685696578118,0.00707296905347938
0.000213552783639461,0.143670411484455,0.2105149584481,0.632079034052939,1
0.664410977960497,0.315825742123774,1,0.0710898198332409,0.0902754358147104
6.98208661325996e-05,0.0271669318413969,0.0156158302244769,1,0.480226091218994
0.000298143724011489,0.420599699720432,0.120335225722391,1,0.326432669761221
0.00245210190881431,0.263346161559481,0.24834499703938,1,0.236071222612788
0.345506460095603,0.525070023592012,1,0.0560572820539702,0.0111086956829021
0.112950976593927,1,0.654995487677792,0.0782223428294348,0.0531718748140442
0.273652799112418,0.476816201463524,1,0.109621922100849,0.0182620497221854
0.631529812897497,0.504917709925898,1,0.0445522366521455,0.000447824462819916
3.93935597348021e-05,1,0.200762706969304,0.627866019472396,0.936892887590176
3.3585923069143e-07,0.0620854314498518,0.253362202355464,1,0.0985914028869963
0.0537480680753976,0.107820183675781,0.291842119534034,1,0.605967483397882
0.176858404737678,0.543179776612616,1,0.0651888314734031,0.0645646244827424
0.00468935691298524,0.207057489642585,0.27012236959264,1,0.892739624746246
0.130362024484052,0.79494362877961,0.177062541315108,1,0.125575865034702
0.809998662046075,1,0.776549513512429,0.627073898503141,0.145133016003012
0.0623457517186269,0.195911959032092,1,0.0319306827680824,0.0532026239204866
0.137786888546261,0.340115104498361,1,0.0302617216017288,0.0388614665854893
0.506978794893568,0.667677298674784,1,0.0772927774853702,0.14971080043416
0.11094557706995,0.27501580782402,1,0.263513273543365,0.0062144245591258
0.749173529259637,1,0.828541386308665,0.129887564583807,0.351558415240215
0.0426917599927393,0.723888601637046,1,0.423202496031575,0.0658972258089522
0.000153838930277962,0.147436288116716,0.283641994577058,1,0.29090066156231
1,0.36803240443324,0.968242859549603,0.176534563652835,0.0489962854032517
0.293051150889495,0.727866688102776,1,0.226732738019328,0.182654462065795
0.169437943159728,0.455616405235034,1,0.06796705427274,0.235455669526443
1,0.304163448752631,0.597967893589639,0.0679529043849375,0.0124619100873141
0.000231265394184746,0.576335361992466,0.630777018626806,1,0.976443557686374
