"real.1","real.2","real.3","real.4","real.5"
0.568317090970043,0.211484131242361,0.451278305383293,1,0.331370141892677
0.304116651160954,0.255598667427202,0.0798437654518107,1,0.0438251659478313
1,0.830896894671337,0.224464482569977,0.786949856019978,0.0706630513434859
0.436679195228206,0.659110021920021,0.84387456662376,1,0.487699504095272
0.355278348350128,0.177222433476702,1,0.196232447147102,0.174660847684738
1,0.225735612160412,0.229948343552522,1.50902107446684e-06,0.538194974292912
0.856467314729077,0.595605611528653,0.314824693851916,1,0.337896066934926
0.381082221845587,0.841747568042578,1,0.0188948163365123,0.85276082141465
0.381673988235963,0.525443265360756,0.118344250988951,1,0.580539310049561
0.251622574596665,1,0.978349047015085,0.592217413168031,0.250165494238811
1,0.379655322885905,0.435210921305049,0.139321709990961,0.601335899894064
0.57760130915366,0.0772962209177114,1.34355666732029e-06,1,0.104458835583178
0.082862180080145,0.0180946510377598,0.332483797109368,0.0795339856179331,1
0.00471810002168141,0.242004723334692,0.0681009155898685,0.269869055349748,1
0.178016177740982,0.0186335822245844,1,0.582121064376503,0.0742437156521715
1,0.230117191086801,0.0280763786600584,0.416009681735372,0.110312301267839
0.166372627846212,0.9146603173245,1,0.193836983330829,0.0465464929046363
0.204430181856462,1,0.871930687916064,0.633460495647928,0.538583386161422
0.932176255356144,0.813095196685344,1,0.835374721286046,0.586999295014315
0.0436007406779602,0.193125798546641,1,0.077915843698204,0.026296596904536
0.918592859605479,1,0.0503705866670647,0.352811829214667,0.131879792378464
0.268886743426489,0.308144910447644,0.2628257304869,0.415740788411573,1
0.131829859455957,0.344251510704251,1,0.215795259257604,0.0525616674837906
0.0897299919113887,0.449080956472047,1,0.113608133661955,0.316308058609342
0.975982569122979,0.390322636885384,0.0243080885152069,1,0.255262486042705
0.312875364947905,0.383754576134277,1,0.0601374692767559,0.242546743956639
0.213206925935803,0.031894443271733,1,0.1689800290834,0.142892404406299
1,0.387722781010194,0.919894418739245,0.84200513038645,0.862025239657374
0.142866980973109,0.675609883277784,0.750536749663186,0.0403283112707622,1
0.332026459911861,0.897145275902786,0.165313069356701,0.0415068879763257,1
1,0.824634053859652,0.422493439642472,0.448329949411924,0.222452929218196
1,0.29985801938671,0.51538828857095,0.755758121064113,0.949081103366171
0.582592734840104,0.534798609010737,3.19717880691242e-06,1,0.0495885597328387
1,0.605977589876045,0.162209144629473,0.224834839368858,0.277998686530391
0.397055491182662,0.599984500057325,1,0.6398128084877,0.871093906334909
0.773827434507669,0.0421840446478808,1,0.491852470378671,0.401529479403321
0.174076915327638,0.631703628502541,0.597789035636806,1,0.515216879588885
1,0.20870060812626,0.87902846196521,0.13087687059516,0.386089695643008
0.193747200905486,0.132696428231362,1,0.0291552709795124,0.196017293603462
0.0774880095451791,0.516491391278537,1,0.158127185404828,0.10355142752779
0.308157908855098,0.0109651397579227,0.130997328178704,0.0660972098058044,1
0.224350922542256,0.493567374432255,0.174511814889709,1,0.640087242087798
1,0.0808234937578183,0.580772868020879,0.552058994842683,0.274341288473747
0.115360095550455,0.1428662909494,1,0.00664543927350302,0.236230350369582
1,0.276043594953661,0.584496943412014,0.312837595257315,0.0566677463643141
0.118393988364935,1,0.857085732587809,0.475830416676527,0.0715712813096246
1,0.0881181034730825,0.211061134623164,0.474154481180073,0.200985868079759
