"real.1","real.2","real.3"
1,0.0170955677553789,0.120100235707096
1,0.00084595366197223,0.580214761909288
0.110068529567066,0.498454723192181,1
0.00370989447009241,0.172801917892445,1
1,0.11281480982552,0.051534609276337
1,6.98360046303977e-07,0.323393261756181
0.0417129015458969,1,0.194641958128836
1,0.0735788052332669,0.364994652829767
1,0.0150686194512768,0.51246715731697
0.332487293831591,0.71194169899365,1
0.191132483482206,2.68925771229149e-05,1
1,0.00013536239633887,0.215104593890366
1,0.199637224043843,0.244821628663928
0.362985315020245,0.0784163151979842,1
0.671338774467683,1,0.0974120544331463
1,0.873858840836153,0.309196547345424
0.311701523517125,0.0358863204912366,1
0.487998571137028,0.176925052261719,1
1,0.27876244021909,0.000371642346410223
0.0534587254571428,0.0351380592957564,1
1,0.54481350487419,0.0178174267033848
1,0.0860396143315657,0.385535495185553
0.0665295521800008,0.210284422592124,1
1,0.204518734018941,0.232293681300468
0.0804354521549083,1,0.0899590848479914
1,0.404020748790813,0.672525211603876
0.316167251014997,1,0.0673572630469392
0.455889506201802,0.00155387674652837,1
1,0.518405182989726,0.249877829808095
0.544513234782069,0.30047966392257,1
1,0.332168268316984,0.00912549888518516
0.115352993046789,1,0.0753684018043769
0.370132838366174,0.380150213954692,1
0.0977020725332036,0.0260764491220724,1
0.328950731580847,0.864208019548054,1
0.281608232923283,6.32462065837177e-06,1
0.0943100341698716,0.331933059187369,1
0.0586321699417483,0.0935827182331997,1
1,0.0182020634732726,0.181978889432293
0.106877120370425,1,0.212888519750924
0.938764880669393,1,0.374034499019266
0.106713852316574,1,0.15583943082813
0.8890317514859,0.507837609471724,1
1,5.94684184575432e-06,0.456189442767056
0.161943603504122,1,0.391762726473965
0.753898992987223,1,0.264061217255591
0.0848125752159417,0.383681707545705,1
0.0947038019173424,1,0.0763131555938943
1,0.0239282708965848,0.670348066702158
1,0.487347153817939,0.499747392947301
1,0.15058404696475,0.466917582077174
0.208953420411035,1,0.0378426425031877
0.164345668725776,0.0293295978284324,1
0.228238859588679,1,0.00139313336630373
1,0.0214680835546246,0.876811923840302
