"real.1","real.2","real.3"
0.127998121530717,1,0.131052199891548
0.487234832917196,0.0341075552596266,1
0.699134204115779,1,0.478014153809692
1,0.496690260169477,0.0684252087222736
1,0.84768924502745,0.286391600158788
1,0.00254065353161262,0.821738810552793
1,0.0974419204296598,0.0523748453925985
0.000262716346263765,0.321669738479425,1
0.300402686809469,1,0.549066143115054
1,0.0446139488519038,0.113189835683621
0.0391275839592761,1,0.181715457311801
0.548189223254516,1,0.304131066542811
1,0.1987078764717,0.0834665353426177
0.823667367231006,0.594183967724888,1
0.393311717312121,0.863732586974122,1
0.193634019321455,1,0.130798425021351
0.0410094796147107,1,0.343254877315634
1,0.0922582708835462,0.00244736010213347
0.658654175991833,0.719753558025373,1
0.826803869203087,0.730888430525638,1
0.248189611229919,1,0.0857134770146838
1,0.0090490277327404,0.452707302937741
0.965664642723307,1,0.053602872930996
1,0.566759749826897,0.622010455485368
1,0.287250225682512,0.142136709558584
1,0.199661414333244,0.402773577089771
1,0.304027087101241,0.813680644964535
1,0.0698809748517553,0.331905937654432
0.969276363563868,0.312859641760589,1
0.880159218327342,1,0.338429501251879
1,0.427360645329055,0.841746873597698
0.740784522116246,0.0882451423847819,1
1,0.544839273746959,0.401135088441947
0.126040793853171,1,0.306481037727707
1,0.0553071468459063,0.035286348801875
0.0168138242478844,1,0.323855362819381
0.189599346816666,1,0.419808347266762
0.746730651324514,0.218411892459497,1
0.0906943107066849,0.127498411828338,1
1,0.157657052647725,0.377879397546395
1,0.287480755993591,0.210148775333895
0.230464023167926,0.447470035358035,1
0.511881269994417,1,0.973073251982867
1,0.894071579835453,0.4591636406572
0.368081658431415,0.0444045222360692,1
0.267850267090696,0.0162441994994709,1
1,0.680146621017006,0.620258383542412
1,0.798548763787787,0.680750496139758
0.0191872696702308,1,0.237568980056668
1,0.264460867586188,0.26285548036359
0.981802669792583,1,0.335897612997488
0.236915938883708,1,0.463818302766172
1,0.196499496522415,0.55520492956576
0.89577248261544,0.541300471463393,1
0.416415488919813,1,0.0936481372689897
0.146874983561921,0.787728010222627,1
1,0.0854400103148707,0.318195296254615
1,0.729290793851828,0.702973150311052
0.0965425656057814,1,0.340412246385766
0.230033931995952,1,0.473514692812721
0.559318807869157,1,0.112144527401959
0.0552521186909716,1,0.733211250558409
1,0.204121082467728,0.0881465477514084
1,0.112147878170743,0.571850087242946
1,0.892019559055178,0.72215285583061
1,0.544177155036701,0.18241930211185
0.259480346764368,0.770855909829563,1
0.149573515783377,0.0941092943830433,1
1,0.491945091252603,0.234218131994353
0.340497803636738,1,0.242694773126994
0.838749036214981,0.293598001418101,1
0.10038841782866,1,0.428440382979664
0.0928731758162005,1,0.108090573733367
1,0.440236437050444,0.392615683448382
0.646177137742439,1,0.55903148013819
1,0.514508457687146,0.865222815165627
0.870908656755411,0.488325393516895,1
1,0.792653000945775,0.89329057556002
0.0932299582162335,1,0.126145809104971
0.141705869211036,0.499573938029461,1
0.689818030267647,1,0.418549453495711
1,0.611680613761457,0.199173193279507
0.239564098259467,1,0.204447819631989
0.304380126059568,0.329558417207474,1
1,0.752891125930503,0.174384993599636
1,0.00483470277770576,0.147516374110893
0.812085144120725,0.496127508653353,1
0.0953638596427604,0.68148758253283,1
1,0.575647634276289,0.19981118252216
0.22097973973985,1,0.244462788987793
1,0.154409336115331,0.180060550931316
0.337187454880476,0.150601339392516,1
1,0.723482660411571,0.322717851843261
0.104948415968276,0.283392874099037,1
1,0.153807933024319,0.101405237519422
0.135799391616865,1,0.102591767051704
0.511613016798112,1,0.795214952362099
0.17023416748504,1,0.90577623595861
0.00820204739442717,0.409993765751803,1
0.0641507727858855,1,0.412412553505541
1,0.0776878570550783,0.0315614101298997
1,0.0421338881836805,0.730918839581382
0.80993069707946,1,0.440451068461091
1,0.171274228034924,0.715286701273592
1,0.195102043101186,0.561054995258007
0.152614069512093,1,0.3447040470359
0.727150506927552,1,0.164657769067293
0.112332763636284,1,0.498708127133817
1,0.31397729555926,0.917204170762162
0.0137504802708026,1,0.530907926195182
0.227487800249873,0.549801249068578,1
0.0604454576840771,1,0.420173400539736
0.181347984952002,0.989949289138973,1
0.072539107209269,0.655830670163483,1
1,0.0398651136069906,0.653694723054409
0.0185512207146647,1,0.073001443066996
1,0.072133509030527,0.306494951823269
0.286601077948381,1,0.203100425642409
0.471896204313832,1,0.42935012751181
0.0248361932480012,1,0.107651780285642
0.325684688824845,1,0.728750753027272
0.809576513422958,1,0.339486105336946
1,0.392461069699011,0.896009689412255
1,0.422487335366949,0.529577645476369
1,0.617351052140216,0.134361297647651
0.0846777251169361,1,0.280689936976068
1,0.109876871783741,0.369366329209626
0.0946153827489938,0.352861632893118,1
0.026186719584623,0.163702842377978,1
1,0.776643274482468,0.0496269598910873
0.168452583542979,1,0.563726434331712
1,0.977808260109688,0.473763115415766
0.615536874111136,0.550614879689212,1
1,0.742288593480688,0.473329438968623
0.579033093451519,0.433914528644373,1
1,0.814783874971277,0.839859089062316
0.449887660413866,1,0.935467401945158
1,0.100582009777735,0.142388695738663
0.21478864847425,0.691250232795517,1
0.0598684927062217,1,0.241497236450002
0.247668107932747,1,0.459422981336839
0.120570655141875,1,0.0977987535683799
0.337843844291586,0.106921704686771,1
0.205927796367259,1,0.534197143829433
0.261443231866802,1,0.321148562774866
0.0928562034480711,1,0.251538365645945
0.857261853780522,0.25135363449782,1
0.428760779740538,0.248420683773401,1
0.884849080528939,1,0.123269267252377
0.271052873141906,1,0.428219167039102
1,0.00190750999069799,0.103980459161869
1,0.0166661499822864,0.0231724462829422
0.139675090451741,1,0.067694744750474
0.0648995048833702,1,0.297829823122705
1,0.439755568053257,0.0409019929908133
1,0.923204497391017,0.641300554448738
0.663383103746554,0.0214766628229648,1
0.328617775856519,1,0.731422636015073
1,0.714861173211777,0.0889671090064375
1,0.0228881757523316,0.123515360502271
0.61084130296444,1,0.208954065416349
0.755607311005204,1,0.0351704895632742
0.168381342220151,1,0.549822965377754
0.0297823845584429,1,0.17320833901168
0.456531457626779,1,0.181168408116434
1,0.733376450293341,0.0487908293716098
0.250126146650203,0.714371470126318,1
0.360380848240655,1,0.28470342785511
0.0256581586018766,1,0.265903886073029
0.0228482720087087,0.842571951445304,1
0.107608847792585,1,0.0248323317923647
1,0.303874448871492,0.320441740072461
0.903855644899317,0.444536015382922,1
0.695816739923325,0.859168386928904,1
1,0.399435768141006,0.470503645328692
1,0.240648870838438,0.798530688824134
1,0.274236386605881,0.421957667155459
0.217325402604055,0.0374882073786797,1
0.413270265733164,1,0.0452790656000286
0.666220397643153,1,0.316828319194262
0.743543695655032,0.610161433904694,1
0.481878197434927,0.48078248143656,1
0.165825726776832,1,0.203177658632861
1,0.645964312554285,0.44616164490892
1,0.0167776729820814,0.18087798600505
0.0986081580559107,1,0.266047205740756
1,0.30210828914276,0.64962114240057
0.386175899751238,0.608961285910886,1
0.636603275750082,1,0.0182112270338281
0.00711725388337998,1,0.0492867543822053
0.211377198494036,0.0386472916946724,1
0.259864964840562,0.195495483397869,1
0.34729282333088,1,0.280688169948562
