"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
0.00343194514580227,0.191780815782551,0.251757226334041,0.314022234663321,0.622947474739476,0.404082757699488,0.17308113788377,0.217514146141814,1,0.913357341642178
0.396056805451127,0.316807860796755,0.780692636140639,0.035150569954362,0.737243535319493,0.456766561385594,0.97341017125576,0.387583434505629,1,0.0130715177471531
0.021572381255323,0.0348832658776804,0.164157539282289,0.306058444879831,0.0162186125228923,0.43778320130173,0.0332542505625664,1,0.308959780925064,0.196689906721487
0.397366142624601,0.211128286600187,0.00288558749673355,1,0.446342723834252,0.257465893615862,0.717810440897471,0.00967698840998329,0.240335527064552,0.282593940637983
0.425040019242864,0.380295169706193,0.302964158633476,0.326830974629488,0.075470935736773,0.132519754143751,0.605223761389347,0.00375060886924322,1,0.514700016886537
0.057661708686467,0.0425243942736919,0.640320819067288,0.592810539574686,0.0764826961398089,0.173536033786023,0.246556596963307,0.920882455047899,1,0.0682945530071035
0.0640766256135009,0.201982193678476,0.0789479929589526,0.474463557260667,0.000979440901983517,0.0998703863702569,0.100391874020306,0.100844966185535,1,0.0393367649870092
0.518984762951706,0.545334066861675,0.270675911740363,0.165761767885306,0.115891697033709,0.0676249191405647,0.158726020227442,0.211556320208859,1,0.451595198787027
0.123845520285528,0.138681335151463,0.239845790474476,0.213321271153468,0.595117448130126,0.199378699576203,0.448691331411151,0.046221870193747,1,0.336409687176302
0.328718754663375,0.0943555122280421,0.622448613882167,0.120266895432286,0.359686732839833,0.0994071209129855,0.96796638785815,0.0158018898960788,0.407168663379343,1
0.0131557992195778,0.268301565823785,0.0698588723052084,0.12667636209511,1,0.150174508760453,0.0714618658300883,0.111337458046783,0.178167084593813,0.239127954822652
0.0259028699939767,0.118065951011918,0.243388914268844,0.183745958250331,0.0373740736914212,0.0832645217288947,0.141484438352917,1,0.146692393159124,0.023869284863007
0.142252492654562,0.405519285120232,0.158489101084298,0.0220295278640303,0.183247373798522,0.111802818457245,0.330366860229558,0.0158307806422096,1,0.343192029568786
0.167307532040672,0.488062548154799,0.621204954906367,1,0.326769416023954,0.614508984069378,0.0480984221906574,0.000761820247179768,0.32856988345833,0.571201612735561
0.0630565048464407,0.170773201420064,0.302876974922161,0.0360818445813943,0.0908178540940088,1,0.0903100388949991,0.0775509463961884,0.179417648921512,0.0117884273059147
0.44823714145684,0.297709379142838,1,0.134237792876896,0.152622305174861,0.139626989390964,0.100647185994036,0.0612676980830607,0.168754701472695,0.0239319043625755
0.231340754817699,0.378421845339186,0.0102144719861857,0.0708408107560691,0.59894557210744,0.597399855570224,1,0.277942032966764,0.151956917308417,0.263099490822593
0.456396712481822,0.350530103200964,1,0.0281065636239059,0.340236895843374,0.24596975666775,0.529459259324196,0.0738027763113342,0.474913305754237,0.0815203743832794
0.260911965495603,0.356740068490681,1,0.0534736633051622,0.138432497144078,0.130606440756461,0.250206404697928,0.0537761797408241,0.568878862183275,0.262444686991037
0.217409778694845,0.777377951324025,0.382752984843684,0.359432835275958,0.293081273663622,0.276544978517478,0.00409291122393193,0.80444279985543,0.357427892838682,1
1,0.107306793175505,0.0971324516062257,0.517129943333129,0.388525241355335,0.128938428769875,0.82278678657673,0.026746269084102,0.609667676007833,0.316643631423553
0.354258998174107,0.932059203802053,0.528268181723837,0.0140293059780818,0.0163209448853301,0.0368432714278128,0.308827146048808,0.240338284798568,1,0.40386105882642
0.0717638756543668,0.760365976645943,0.932279268642467,0.307657918901648,1,0.251659173400208,0.524824610349136,0.38375470113199,0.243851986909247,0.370345976582515
1,0.482265433217426,0.601980139108556,0.174123667868876,0.00968807510203446,0.058893469826439,0.147686319875482,0.0114280444723942,0.340731705914459,0.226589377036207
0.961578472750017,0.384814749126907,1,0.301771498634578,0.0255740066588631,0.0141476017072331,0.0590238785178022,0.0611907902170079,0.719005407290501,0.330527674317057
0.0413770238096534,0.573300602630521,0.172584273254154,0.243336759549861,0.108721646049033,1,0.0386848791743557,0.00192190201784859,0.768589540999563,0.162680022988461
0.633868108929112,0.26304052522398,0.153708316408864,0.203520954821887,0.152314121582958,0.174053133720524,0.263932553804826,0.000250994683742926,0.764856015616329,1
0.597177042143564,0.0622032655056245,0.465316343153866,0.221903024163741,0.293538691274375,0.111162912553916,0.806620549886214,0.0115046985787798,0.87441618250352,1
0.05769397001659,1,0.12696227707541,0.101603734343312,0.218740933622676,0.593019785843903,0.0831347520128366,0.0272265493993198,0.42660671481538,0.23095661552267
0.00446284617168888,0.539032237938826,0.490885289736352,0.247883139936845,0.981862398330057,0.478381304390765,0.17757320093124,0.666942236089131,0.948084978137578,1
0.287124791385528,0.949342205115082,1,0.457813379405508,0.941191422125928,0.149261206081599,0.577698704770793,0.612647148942452,0.38338426952689,0.898646466769887
0.360644074707589,0.119034812551841,0.459851547831406,0.0492414933431702,0.0195664373096608,0.0694152173074574,0.0539282927786296,0.199240261057173,1,0.254711938912776
0.0690329900040802,0.181178647770887,0.157924418744759,0.650400144886194,0.0289088903626021,0.339758766589621,0.238913896100639,0.0183405438258284,1,0.0608925440761558
0.167212062086486,0.119329180509114,0.0872560772690463,0.00274552289637094,0.125933043413013,1,0.217038041708793,0.194307521997366,0.311414831682483,0.01829179738099
0.132799814006973,0.0914666205444497,0.0607097222159084,0.463851674611979,0.0125536789774634,0.215789060025887,0.188217972629373,1,0.0213854489074587,0.0426807667986737
0.171587840164091,0.245602914870684,0.24092043581449,0.0285318047914551,0.534541867527255,0.138073069365387,0.272806272549128,0.351694790286739,1,0.427962680410693
0.252022872289222,0.159314522898016,0.33046220979164,0.768989248525976,0.000698721370984327,0.409290089839387,0.275093171960563,1,0.222862926295712,0.101116641862827
0.459658032291655,0.248690678069895,0.645537477501741,0.00468187806508718,0.663106595987407,0.316856780958729,0.255444421804898,0.0968438289218634,1,0.209016957202571
0.937845519122703,0.327447516510896,0.0407223205375877,0.609043956549237,0.161990868955662,1,0.717012741284537,0.00761341767432415,0.993383625086672,0.43199682440378
0.078393827835193,0.133740277591037,0.522930214433031,0.122267033791952,0.368962208928915,1,0.0802344417257003,0.170390494498304,0.14155970053756,0.0295053115151252
