"real.1","real.2","real.3"
1,0.663557472290132,6.49476021635222e-10
1,0.761622711823582,0.223461340424024
0.448556383950921,1,0.25886369489483
0.0294513994620662,0.68318874081694,1
1,0.613424409995213,0.344133414374201
0.862190783184268,1,1.12896794205039e-07
1,0.154007511790405,0.0112041214990826
0.417448213525816,1,0.327180263484223
0.978951337746633,1,0.623903674336217
1,0.0465224586049366,0.0418631815492429
0.464073417300204,0.0678148647308815,1
0.217450274462942,0.502517545818007,1
1,0.41242045518377,0.0919157060523607
1,0.220078245905902,0.165471289311783
0.315573629743857,0.518091939750056,1
0.429645350581221,0.0126762235928852,1
0.404749893921164,1,0.127780901213331
0.561684313330458,1,0.215791912229172
0.586293958124032,1,0.883641106213358
1,0.0278746340619001,0.0823032329480077
0.25044650159068,0.00330841626868179,1
0.0548165339908258,1,0.819432618642559
0.201433500631851,1,0.961125217289337
1,0.853961411555299,0.000177004607663186
0.763126614051482,0.0681889954443201,1
1,0.381611300351534,2.50378391622341e-06
0.429561649417818,1,0.00344305351183258
1,0.514663990594007,0.168510987192269
1,0.534593674699538,0.764964746444109
0.5899594502198,0.858256344496955,1
0.765241076126803,1,0.00737188580544418
0.882854154059888,1,0.168893780860611
0.149945071938133,0.16422586079936,1
0.103869161876151,0.161720400525938,1
1,0.00026042379799338,0.653934822006642
1,0.00015134030142705,0.927789080476138
1,0.64846351671144,0.60516959596875
0.645934003948944,1,0.000789475579149451
0.0376842603948493,0.878654392956239,1
0.611875779251473,1,0.436002388832101
1,0.389753286863399,0.979501447832945
1,0.682826287175129,0.00848100829249992
1,0.123229166192603,0.673208731144187
0.0782856383316484,1,0.00976189011973748
0.557532216108989,0.569370294520805,1
0.381629821250402,0.0358449128498143,1
0.652084254176803,0.538225291479884,1
0.288352232690179,0.162400673879953,1
0.63106153548212,0.926667752751321,1
1,0.790776466914578,0.131230256768548
0.793765286412797,1,0.159877880872625
0.173499606300311,0.00902524031763374,1
0.199131747777687,1,0.0295703324693727
0.0574655737641005,1,1.74410505878943e-05
1,0.518483995943073,0.0455728729381767
0.287650891615689,0.108312930723087,1
1,0.296749320569757,0.0916315145741949
0.69756485420186,0.97993798947346,1
1,0.589297861508173,0.0555308303391845
0.429859303877654,1,0.0663205867443086
0.434709589780942,1,0.105041760435055
0.368022424736677,0.000174396733249183,1
0.153378585800602,1,2.37266035759877e-16
0.605530168083717,1,0.0112356731383282
0.343345756547112,1,0.993646673367349
1,0.724185663620278,0.591771638728524
0.784523887634952,2.52924781981472e-06,1
0.281003169006199,0.10926885815429,1
0.938463459397372,1,0.24622764746852
0.581778060085574,1,0.10280436702206
0.276128784185238,1,0.000147355908413415
1,0.207346320456261,0.0872987064174249
0.918343344252327,1,0.393862163135457
1,0.385389750348187,0.000272339797535759
0.469174631028421,1,0.182386674153207
1,4.94701486918021e-05,0.652416637623977
0.16516867554277,1,0.274240724862961
1,0.53830048074761,1.09892798257857e-18
0.240254280789152,0.659233657650729,1
0.668914703166008,0.15940863013393,1
0.936405122843357,0.0592228913667296,1
0.504419881759806,1,0.268494531080488
1,0.414216649069493,0.00969300752257976
0.335098064547253,0.278172862217263,1
0.938456052786887,0.338321187513584,1
1,0.149126396825809,0.344293034093583
1,0.00011934638824828,0.734202739245607
1,0.208158120361691,0.979224227270041
0.267220707173595,0.181124869123352,1
0.347371838345443,1,0.565135548516947
1,0.0827251403629837,0.0025707705319178
1,0.216537826604213,0.208997441574417
1,0.207128781447948,0.413399459604575
0.909965156511698,0.309118332612732,1
0.210456435851992,0.152489300471718,1
0.10853614371754,1,0.119266296435997
0.361935016945169,1,0.223839304963871
0.849846263376189,1,0.246111409150062
0.640194965239259,1,0.00650079120199414
0.240880043135924,0.260938282904063,1
0.0992572670251628,0.31157559561536,1
1,0.0475698595336431,0.00709994538506062
1,0.346785387875091,0.784797737459183
0.180403175108388,0.372510378736891,1
0.502261757049786,0.565441427039457,1
0.311744325951728,1,0.211122744371632
1,0.312215340653671,4.81447547479144e-08
0.177701529962036,0.835956952693427,1
1,0.971493084165894,0.000394234711319167
0.302956094700114,1,0.314085323085686
0.805876001769322,1,0.274890254764103
1,0.734179740841352,0.022639734735629
1,0.51836989989408,0.314914937368481
1,0.576116013602007,0.0544000066468287
0.24060046336129,1,0.278080623778874
0.0643322494691326,1,0.0925211741380797
0.278471799474272,1,0.100257057243554
0.481538813443226,1,0.528798555424889
1,0.0556860597719246,0.0678311297432412
1,0.502451738001225,0.095602339669746
1,0.0360795199634165,0.821268773878094
0.547229501972546,1,0.0648434514820176
0.919866818757363,1,0.0019702056498663
0.627175724005441,0.787295331953049,1
0.724567453813005,0.402341935768218,1
1,0.626409798992541,0.00369608364710927
0.607363305462027,0.00187569980706707,1
0.403836018024568,1,0.0688216364363033
0.21681412683426,1,0.00982803280081587
0.931223261249265,1,0.461252405370623
1,0.183133710816434,0.835399852782696
1,0.907032308099739,0.0989413117219737
1,0.769057401646926,0.362410941990542
1,0.97583120723911,1.59418565159098e-05
1,0.369500648782381,0.343964959536671
0.134760480944808,1,0.0384176153320411
0.671550048828056,0.934543954380296,1
1,0.490107467701328,0.0271923335752588
1,0.0991344785917152,0.419648930637254
1,5.98214747937327e-05,0.349811044824468
0.907732880872451,0.00339558805561988,1
0.716051828930666,1,1.09081953737082e-07
1,0.988562534486966,0.190007903996625
1,0.0042229606548078,0.00582272639704507
0.137815819915985,0.448704999700477,1
0.836897179272825,0.00653994538821258,1
0.411983327216963,1,0.754842487791647
0.95759834461321,0.00585137507180252,1
1,0.687375204185597,0.119097700650098
0.598855303624283,0.120087580217121,1
0.912681013085063,1,0.850548045732266
1,0.395393417925323,0.0114373638989305
0.313422830419205,0.378634493182588,1
1,0.0697421084143242,0.488149804485684
0.649665220028282,1,0.357142232452592
0.184618559944334,0.236828138922584,1
1,0.325485839979879,0.020022885848393
0.0104279794226193,0.00261994799476235,1
1,0.352335936360362,0.118452306771063
1,0.70771964606616,0.882351943893863
0.89675691511671,1,0.0980452700742956
0.297892859842193,1,0.0329807890186689
1,0.844198734269818,0.11058187395452
0.778673639544572,1,0.000266681318415609
1,0.263316192514673,0.00023377550547511
0.288547426727912,1,0.124140129948958
1,0.0713200702935879,0.00483140063151817
0.978205530949972,1,0.0467665156832058
0.215612745958012,1,0.129957410369583
0.62657162145138,0.0104529991941104,1
1,0.180516838744229,0.0129343823664246
1,0.921579340051747,0.0218484257437669
1,0.139756170460657,0.304217839452126
0.945123047075811,0.42427421928409,1
0.324682825962803,0.249746108792641,1
0.52984069723389,1,0.0190775627618334
1,0.300608117205487,0.15399944788475
1,0.997702510600845,0.21946687592298
0.0983908653780835,1,3.28322283818961e-11
0.684684985678227,0.0755747981529547,1
1,0.518616397830814,0.000566107495805181
1,0.953794622757957,0.81853544830079
0.833094479913199,1,0.0045672964733888
0.895683812534686,1,0.816711702243183
1,0.112551413034276,0.200035729031164
0.276102869924915,1,0.134601385403078
0.341663592328869,0.455363281286639,1
1,0.752367163803528,0.02961941442329
0.0392918425409078,0.0732852051742494,1
0.0305781972815654,1,0.218451961172078
0.926836196546483,0.0690623899751848,1
0.278998869993317,1,0.117510429178253
0.305512865947765,1,0.0861022873074672
1,0.697693463656853,0.289281427609438
0.833514675953099,1,0.0980632602818744
0.982055831764263,0.148094831150261,1
0.676049468836076,1,0.0140309542062376
0.105559880967584,0.166968185080227,1
0.750594127282549,1,0.0746335605694143
0.786215710197813,0.213593725649895,1
1,0.313241126905485,0.0145233112500183
0.480361458388444,0.000339756873422786,1
0.60543484597872,1,0.0468092165897544
0.439543529160792,1,7.8429043631868e-07
0.694654157457803,0.310067296135592,1
0.42906650001552,1,0.14692575063459
0.271832420847806,0.0306439100453223,1
0.920414741027739,0.219482383540576,1
0.793757671225048,6.22356513208546e-06,1
0.09552883073159,1,0.27235894346388
0.511787369347939,1,0.119852653258909
0.178356043928173,4.73933267253839e-05,1
1,0.929693638925401,0.0619636425946361
0.2053998491927,1,0.251435470707377
1,0.000506983978705245,0.027344992061677
1,0.00314415803964971,0.381347896306922
0.187630123300636,0.631092993891977,1
0.50064149877251,1,0.0658864262817312
0.22711789271645,0.194304478214169,1
1,0.554362530268197,0.0412092657570336
0.686018830563858,1,0.334396838016989
1,0.408717550618448,0.483423453522772
0.274259130169063,0.0127608849626255,1
0.167936256776313,0.018337309103639,1
0.686854532371432,0.148281741352741,1
0.132393740614996,0.057795224384996,1
0.905387500380139,1,0.127096177922957
0.587465625708464,1,0.000163140613236578
0.917556216873054,0.012433402559305,1
0.128800360676646,0.947811332893768,1
0.359606679024037,1,0.0402238717766449
0.698414061588802,1,0.278425454581585
0.217733649013271,0.384107919348954,1
0.625669799525369,1,3.79019804503861e-16
1,0.365277804072987,0.581795657744668
1,0.717985279414128,0.0192872829776677
1,0.375442434138885,0.0492515926359972
1,0.358036031507005,0.143951939567466
0.349351546365769,0.688727061012596,1
0.476287008756438,1,0.273690902429247
0.825744468457706,1,0.853992179314451
0.814990049803571,1,0.92656919788079
0.887490424667549,0.0199621290842011,1
0.045659756870749,0.341952279335606,1
0.326371066953334,1,0.000996996513288945
0.502117266013119,1,0.954395293306144
0.190619301270397,0.143337974912031,1
1,0.0769097366034814,0.0892087772797857
0.643006169918365,0.0134736195127504,1
1,0.864270787727449,0.966877385828391
0.181428638179431,4.40216865434194e-05,1
1,0.682777799970947,2.7606054330992e-06
0.468717097866664,1,0.000537225172794392
1,0.664463828188314,0.556921872504914
0.54186001918559,1,0.0976917202423126
0.283684320685689,1,0.000907475913342559
1,0.994406364767393,0.377638072021502
0.0129992641899989,0.230478689921476,1
0.384948509496044,1,0.0117707240141805
0.238374040068101,1,0.196121892776334
1,0.0240808572338927,0.0139901265449057
0.641276248111138,1,0.0553750987187292
0.393799979954169,1,0.0473301385574589
1,0.256923151105162,0.0218302861951042
1,0.011284148608511,0.0504878218150263
0.447800707512318,0.0110816724031059,1
0.575706836309304,1,0.0539970818595081
0.358009275547257,1,0.170796792139105
0.458882526967866,1,0.235171889767375
0.39629018705366,0.900444090963977,1
1,0.606576885480182,0.0698709402827109
0.629346936555476,1,0.00150383981957296
0.118326517004614,8.63735513250542e-07,1
0.0508968525174709,0.79652659828615,1
1,0.286081702402351,0.146527854354109
1,0.124986245620586,0.677017784875515
1,0.188931473999905,0.0214304028320352
1,0.653047283834814,0.374247594764587
0.00190045059101352,1,0.0442327453659942
1,0.75778705834397,0.0705378566855271
0.05942790112339,1,0.239230177560536
1,0.304336191217083,0.382593595375775
1,0.00132549603004316,0.537142398765471
0.427163800091786,0.407436095441588,1
0.370577056293223,1,0.0393048098620401
1,0.490006274963513,0.0814149750720721
0.120600075444137,0.104762824573359,1
0.129342219060722,1,0.00551003155007081
1,0.637618041170389,0.131980790470391
0.224971829173835,1,0.0457837014644589
0.885133776078807,1,0.43489852346798
1,0.114295727779165,0.0541216292311172
0.768158305501524,0.193800535669082,1
0.191804511509315,1,1.14721785873189e-06
1,0.104895800143661,0.362072918526099
0.247197226967771,0.229269088411956,1
0.266764082127053,1,4.14701411058726e-06
0.614539883724405,1,0.398930987640354
1,0.569031814860749,0.149276509531743
1,0.0020297506247979,0.849077096217262
1,0.431230613546797,0.00226999464553232
0.32981380654526,1,0.00125397425574375
0.561955739841348,1,0.2017711157845
1,0.122332998197911,0.00177242371655864
0.506965616162853,0.184463040974799,1
0.198431329465029,0.629409071559639,1
0.368719099258291,1,9.81049604560841e-05
0.230169532905496,0.2620771767936,1
1,0.673464244588924,0.021697728011438
0.513839611018089,1,0.747450853171732
1,0.205342470542895,0.410648089752718
0.629769789325741,1,0.074972583409199
1,0.0742282434269526,0.320039768177548
1,0.939236493807202,0.0395073422594065
1,0.145876796939303,0.00836557344193451
0.458627582587861,1,0.0961027520725702
1,0.20880253940033,0.110676520440558
0.733850093219622,1,0.358576817834441
0.227156255549719,0.00151522924832152,1
0.126919712592023,0.157582984364761,1
0.30043097056714,0.0785957773208061,1
1,0.514172870217397,0.788928381167951
0.688434456305053,1,0.0427534211524482
0.629110027133478,1,4.33302891536952e-09
1,0.0653404651614339,0.592062130864183
0.173636912587423,1,0.0101277613261821
0.306856334470803,0.773799149540387,1
1,0.749888694351123,0.0336852131016093
1,0.117473725921799,2.14913913695929e-05
1,0.0898740455346582,5.56073394131437e-05
1,0.226520659540564,0.0194133044649236
1,0.67795128660983,0.00389800653974934
0.750686739916613,1,0.853916800605492
