"real.1","real.2","real.3","real.4","real.5"
1,0.392700637728881,0.23991144712275,0.295084233786714,0.149297272739923
1,0.846307214095658,0.176854735166466,0.0479579716583135,0.251693333927557
0.618491588567647,0.0891244771723404,1,0.359505090418701,0.178837064111225
0.969280992678389,0.194453389128765,1,0.284064572153593,0.706871900412135
1,0.368003847984423,0.204237277542173,0.428885641856363,0.99987263323116
0.199265657108486,0.0521815600122274,0.427316249542174,0.420220443076173,1
0.964445774720712,0.235738951251123,1,0.301510772428031,0.00183621235577418
0.31169013575022,0.999818792659115,1,0.0627837045798119,0.994966863166781
0.532566755269667,0.354758828154922,0.331179394632928,0.710243941621073,1
0.521700395274159,1,0.363691043443903,0.213738923381938,0.202205534765316
0.33931984211967,1,0.476362823632153,0.137158793660247,0.00927655451031927
0.335105857887075,0.340580140910284,0.292579545852499,1,0.748699345691298
0.609407573696313,0.184710239679874,0.392554807444431,0.0476495343080629,1
0.469249148562844,1,0.375981455214341,0.0735008732602573,0.396305054062178
1,0.0758495659259394,0.131597913877653,0.0930011952830995,0.528079545856779
0.199044763324736,1,0.0163988420955518,0.154786440046392,0.0781138506887475
0.150797186841359,1,0.36802582442343,0.25752055113581,0.0217434966572126
0.885336507300703,0.672247077042264,1,0.0573703848510554,0.000891570320344262
1,0.315206326957901,0.34253379714266,0.0252590338301476,0.0118929364085082
0.586852908173807,0.219688123468824,1,0.123857467272017,2.68880420758895e-05
1,0.269592364092998,0.67978170006265,0.200507824874836,0.0433541786439979
1,0.0503822979030093,0.650868397654821,0.076325555458928,0.215345127575227
0.830169678438255,0.401764444971927,0.663884439992573,0.602266201615167,1
0.675811948642404,0.372183283604957,0.341861282824602,0.139797532958557,1
0.233010486466329,0.609403499443328,1,0.292646997152132,0.203184102136602
0.0173031265889538,0.177966833846695,1,0.155552544798252,0.000135597791997002
1,0.448253792983111,0.443008373682262,0.253376616382451,0.731482170403775
1,0.0619164621973294,0.548145992433033,0.167702064412216,0.080823187054721
0.408882186102617,0.603712927508581,0.66345283699966,0.196814283420095,1
1,0.224006055733596,0.307097690293524,0.0521346036841615,0.00108810917883911
0.711334938919961,0.771309281109584,1,0.0937953460657383,0.254978925165018
0.273791588001155,0.227440591669474,1,0.293190459971554,0.377855461037634
0.234326961494909,1,0.189402371008706,0.361787279188925,0.0528884311855056
0.375061039637246,0.523249408516426,0.809398514894699,0.101964867234622,1
1,0.961999270296254,0.726057564799707,0.136436040088375,0.40019630711043
1,0.827517087383781,0.456471104383174,0.00168973864837864,0.157834398221951
0.526212235263066,0.299661405638308,0.561353754153027,0.0432546524626369,1
0.664009426537432,0.774704590061029,0.70222294841951,0.240190930528897,1
1,0.349579359334374,0.687293512381614,0.522860233579476,0.110201149005231
0.968155124996959,0.941172064681977,0.613785854466318,0.173940368692071,1
0.546547923897225,1,0.62647975715025,0.287985413391303,0.0870328794065507
0.11885803393976,0.0107971733763812,0.525386548023395,0.100115621881988,1
0.819320006212586,1,0.309574831439198,0.0117376728953523,0.0210120385757386
0.966435966659048,0.868595703798851,0.672076413098259,0.129205622153778,1
0.117043455628036,0.0968786802399251,1,0.0930993527565043,0.136310800524889
0.848361813582519,0.0494365380141897,0.235657179817707,0.152405440620701,1
0.731604079604103,0.917889636952616,1,0.0762363164432432,0.0985042409166446
1,0.392073351162227,0.0355193313166715,0.068539501907824,0.0782259094277133
1,0.117393235364991,0.653639932738574,0.000700592667843222,0.0214131529928054
1,0.250333530586769,0.286895739763071,0.225113618862292,0.816490503670626
1,0.545977655642798,0.335902996003481,0.0217236603482117,0.652527080399586
1,0.749719029044176,0.653039826626421,0.0576729957620111,0.285376950799412
0.930014694159904,1,0.158992373937176,0.0194920656910253,0.240458191550315
1,0.892238680160574,0.21251126545518,0.121593103708694,0.216308941122578
0.780040298378507,0.102001872503793,1,0.0497520606460795,0.992645323140708
1,0.200953552784912,0.832806037425457,0.441931879265247,0.0484901522157474
0.244326740611211,0.55676538508132,0.430745674049027,1,0.0856677887824838
1,0.374717226519618,0.823633531742619,0.0518350991249584,0.00509005341757084
0.891261462744433,1,0.820287376209396,0.0913048024399787,0.340270810134244
0.337326249678586,0.9334583080366,0.0542352473959422,0.303713693008685,1
0.998306182787077,1,0.767568748910937,0.137755535476929,0.643703282267601
0.150219871777789,0.0774714167803161,1,0.0712901114217417,0.235302697240039
0.850893394766261,0.42303659843937,1,0.0171172102538889,1.74943917515305e-05
1,0.386259589779848,0.361709888025342,0.146730883229846,0.389629724287501
1,0.110719520877537,0.764154925010206,0.295828486019644,0.605682545529158
0.337779270519542,1,0.639123663761424,0.130460987845165,0.0446292259726593
0.731435449074297,1,0.184875625433694,0.0777861640589976,0.681012859977612
0.335312193771612,0.425107889225608,0.466464963453153,0.0440902340532513,1
0.58768542592134,0.286569459964069,1,0.0593977813573167,0.015571283237501
0.638365787104624,1,0.264099519171524,0.03654988691269,0.032997451922251
0.619121838688087,0.0822727795452933,1,0.328321316099642,0.00919198880037627
1,0.463509681121153,0.433283082246355,0.0699255427631316,0.00940483862339318
1,0.441536128434662,0.108257132550382,0.0131785300209152,0.266090308884826
0.302119921599183,0.134582152394978,1,0.0329565100745238,0.0805455900085551
0.93869270667947,1,0.531906609342018,0.153129449957581,6.71610489334248e-06
0.279805526183337,1,0.175064661417086,0.617753383363563,0.0114322305314294
1,0.31702845978606,0.391699555439467,0.180846462164635,0.0332114651385876
1,0.581127629229159,0.319715412572456,0.187495887703065,0.208215593498794
1,0.63983929346749,0.383543996777118,0.261775433157223,0.122098917259107
0.306572547177667,0.137987633963112,0.396530031171093,0.0923626207937001,1
0.391082160268594,0.708761720218806,0.477233061662228,0.582419607894372,1
1,0.582169598873587,0.747839645382314,0.619326000668607,0.195788985205947
1,0.454435927625275,0.760423948315508,0.158345106055989,0.309908168190397
0.655634248764698,0.678834846314731,1,0.213419971737038,0.543427233229556
0.0419766541646947,1,0.0957212809031285,0.470831531333488,0.428687042827882
0.859274679153884,0.387451998358568,1,0.104701715048686,0.141409128987524
0.123993862288605,0.856394450645606,0.567579914162463,0.0300420272296665,1
1,0.225175182188712,0.123077324369836,0.403724938292517,0.449753285832877
0.417518414099125,1,0.292832930043841,0.11513457363225,0.18523124996858
0.0352142142103545,1,0.809142917817719,0.23603284814638,0.168942461113783
1,0.163032025740207,0.103836826501434,0.00269447470332252,0.0718683159136235
0.913566913438688,0.369967070479233,0.23063651426897,0.463680611654976,1
