"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15"
0.0921163427504237,0.396997347687097,0.74964951973239,0.141487453630582,0.268925964412788,0.389442149362655,1,0.203270736462808,0.500679966706863,0.0387200832048279,0.492647189789263,0.186901451905988,0.10124236602699,0.0136359084105756,0.0474967847190493
0.798664719848811,0.340115993060988,0.211248125881868,0.0264753450683792,0.847006832848072,0.175952558718663,0.35291265313603,0.0757338071526532,0.417022940144119,0.000136048111616963,0.215555945048793,0.0840174442542314,0.0759177344009046,0.227912500240892,1
1,0.240715280242056,0.408212380835909,0.174129579799408,0.294027085422135,0.0671413940515756,0.313977275618022,0.032108318571015,0.440001064421518,0.178862193028265,0.151063192262684,0.077205690671709,0.0096944732062267,0.107878755228161,0.257826982008702
1,0.679918364463429,0.803049368526965,0.0533222620788681,0.40715382106563,0.101676151185526,0.295615935460113,0.219794702915569,0.383502412891995,0.182222228259029,0.555362670674728,0.388444043116005,0.506665434884781,0.209240330845728,0.911951833482449
0.279926739770945,0.287665828867969,0.0759162816226607,0.00204485380496026,0.163626939686457,0.0476072967002519,0.228861253663268,0.0662742333040322,0.33544612875607,0.00029716079390351,0.111563770681579,0.178181700346044,0.0316144461138998,0.0652125746419267,1
0.0536946859093508,0.219822003339209,0.485033791769781,0.0278433918036019,0.559203043784073,0.0907636073118984,0.70093366568697,0.626298836798162,0.183623350206362,0.0112486474214553,1,0.113760584078609,0.131376392873673,0.261352495069665,0.011365485284599
0.856701026391947,0.229736742595618,0.219474183137586,0.0883258438457002,0.164447589901428,0.0156451106071078,0.363039074185867,0.211392902517091,0.187809235273257,0.000874534168511889,0.041020527985028,0.0625259312400215,0.048809647440552,0.290296879790768,1
0.787562212941822,0.294377319423753,0.650307925752326,0.0185830626962555,0.465459881921483,0.429483000492196,0.649522959220594,1,0.112978069836347,0.000651164493729447,0.873849982330437,0.00810658224020725,0.649169047483761,0.147527342207238,0.614819303635032
0.505067347261513,0.610655008649121,0.619659474250887,0.00239361297003227,0.916833897083002,0.152778774078066,0.793341737162567,0.144879110095607,0.141526260704767,0.056950271305009,1,0.355107631057364,0.214323102985045,0.141891813413997,0.105861703639823
0.892525208625618,0.809821214181763,0.647824496839156,0.00491769514379192,1,0.193292758754689,0.680454203806222,0.380453364533335,0.550415297845388,0.233277523071708,0.250465543949958,0.0579924621105595,0.00774641969195889,0.573088501365178,0.174869061623377
0.00573578439586376,0.0474910167481796,0.803668100074586,0.0457536706715129,0.686514967685093,0.525815720035594,0.333629405777199,0.334368900407421,0.267113459284799,0.000318349856814367,1,0.16770948052311,0.0750561840414242,0.265604616992631,0.0546733654349931
0.827714180066177,0.125665671002256,0.485740713757919,0.000271551363049898,0.644271476039258,0.772724461666154,0.889023135065789,0.914629147980139,0.514215040295208,0.0446337489566764,0.721791181168734,0.570915384371562,0.038759843389611,0.185972382238532,1
0.0245330082421459,0.18609090600627,0.231516848092174,0.20611931577915,0.0542885792814461,0.0608229271416409,0.149669361225367,0.170255883391537,0.272692888758725,0.0463693521400247,1,0.0323651657184654,0.174352219470228,0.00382886114103617,0.111671844330464
0.701250483189438,0.291431303325354,0.874390033605007,0.00133080282932071,0.225652467818398,0.0471856428873182,1,0.288260261603096,0.866213236765065,0.0462001431404955,0.457251532612521,0.524654347583817,0.134195941320131,0.39368871337372,0.433807974906168
1,0.697097586625276,0.708818845916677,0.032464983545114,0.33248248515174,0.0168991158933165,0.793861013052503,0.0814688915314686,0.308768775165084,0.00321805149990867,0.300828412621382,0.0676534258504466,0.0438143166071043,0.21008452788645,0.227873565633726
0.658985037208109,0.372578627195748,0.290094938475906,0.0796033881217005,0.560106496951274,0.191248258982557,0.485933860910933,0.163998024023199,1,0.00930231273874412,0.169756838318824,0.0932329035773848,0.0328464504517422,0.0966441394349436,0.548499189740668
0.678849926466008,0.116528887064599,0.961671711025042,0.00240244147048743,0.540834506861995,0.122147260366771,0.13948350391291,0.10847884411332,1,0.0149930092788307,0.263551226389899,0.0817661383354529,0.109238922826886,0.145227725559447,0.45111074512836
0.214660777833041,0.336104253900239,0.375534001883136,0.0725945849239359,1,0.000445590091605948,0.12317059729364,0.0155452757720574,0.0166256868530398,0.0312116623167151,0.158913694242281,0.117971201726207,0.000890594184177317,0.216137288316087,0.209400943665547
0.0309665450346008,0.339572117955443,0.342973868061723,1,0.290104786882719,0.0481920628416129,0.357327183554725,0.172792143365731,0.570289766777345,0.0286994594151008,0.485323814993927,0.0442113270059045,0.0973550164443864,0.000959102272876592,0.394706578820723
0.236504938939686,0.218206645534357,0.698849712023659,0.00295818017398069,0.492844302418184,0.111682366421224,0.537381766571954,0.699539699897509,0.145144700912073,0.0225652874476531,0.406073359325246,0.25779184663198,0.274219322821618,0.139581968916899,1
0.361830048763372,0.0892569613842854,1,0.00788551633805721,0.102339562164692,0.0433977929330431,0.478843135739657,0.288720068184689,0.131807729851059,0.022127313815634,0.35658690007258,0.0858793481289305,0.0899873197193092,0.00739237909247669,0.027665863208876
0.923091379441537,0.259780445752236,1,0.0109716113278439,0.648515140164669,0.0783096657218145,0.282925042535252,0.0171776703357065,0.204044011609805,4.8267495645547e-05,0.290874575057467,0.0703760310542766,0.134943715230602,0.160472746400706,0.913539736193347
0.600437391320192,0.2868280650213,1,0.0125173962022536,0.373430135443296,0.307775046235851,0.402453379744061,0.172898450028671,0.0402644553351002,0.0502360875214145,0.333838304459939,0.0491899899795481,0.0667209284056211,0.231161915671272,0.482816403327133
0.196331939301677,0.320429369358052,0.506083698251939,0.00436989405250686,0.510165699325821,0.0381228374999833,0.348939720288099,0.0815340672172414,0.905996915677228,0.0245600407888573,0.24290491219632,0.0889998679790061,0.0462939546652872,0.220721512951503,1
0.848682891939963,0.265328657443527,0.398003991174709,0.00172663118352528,1,0.0146507549318057,0.608133989847956,0.121470233968344,0.474289964680171,6.92123081880493e-05,0.122030925078886,0.0657153158765789,0.0532307330570361,0.166100690878154,0.158613813975564
0.23880855926687,0.275291495834922,0.421995551878882,0.262620062371406,0.302140822560005,0.115631168807037,0.303508025579463,0.171409912216159,1,0.00197226081562635,0.121577756470677,0.0192133932714504,0.0367300483632243,0.254639048400213,0.337396712399445
0.653382490291074,0.1254889664841,0.637640034663692,0.718525494439242,0.553098605337884,0.08399956921529,0.415819062859112,0.330963491354247,0.456841813726234,0.0074586128626407,0.276303351872791,0.703517595785638,0.10230227543317,0.000453870821946103,1
0.524011854137507,0.695660496332627,0.275888737368388,0.263832346527744,0.514552214087067,0.147771086558273,0.560070404915973,0.223093698694379,1,1.39691647183383e-06,0.153130238256872,0.0850113484519864,0.188402631565349,0.193547117202534,0.832479725545759
0.352664092788943,0.251138097758738,1,0.00396988320060681,0.326287118160086,0.0413368787230361,0.328011486073288,0.0762536282114862,0.133904965930918,0.000206040468615027,0.205837274062846,0.0388005888195596,0.0209913716509439,0.147675539402722,0.746821571172936
0.476970639555829,0.0552402008124712,1,4.92174402353898e-05,0.126248893026732,0.0733439302014177,0.524613495574238,0.368809158985095,0.256414060113684,0.0576227694041666,0.465765340376753,0.302515012755263,0.0903609463934964,0.934549435321284,0.149077184746854
0.758993861307701,0.288061882631159,0.937906816016579,0.0445423359186496,0.485340483753435,0.00841858237439225,0.355054866970234,0.0984543435191516,0.122659867678512,1.85636182302034e-05,0.310496052347157,0.00837518240228869,0.0074768618931657,0.0731761083042383,1
1,0.226024150956919,0.0797412177654047,0.359129842678561,0.271625277203224,0.00591888322068143,0.200004725441017,0.0620310957999158,0.997368005209802,0.0041753554981994,0.00860885361723821,0.010099103078519,0.0255685982944887,0.120469697061289,0.10205358081553
0.458388911799558,0.181698802363196,0.792171628462211,0.000453504008676292,0.622950794266097,0.0237281191047275,1,0.0271638113088843,0.447546287440156,0.246944842798002,0.221786715193023,0.144591447811715,0.15553207809176,0.128167849627484,0.749137613134605
0.116152943133271,0.862548967550128,0.943761556889534,0.168819474610534,0.428239411347251,0.11696770436165,0.445445558553349,0.110920817509075,0.536969424215694,0.000205276821419354,1,0.287984334832773,0.0970913560222229,0.0701712229491976,0.388322184716418
0.302029148804056,0.178066743853935,0.700052990372007,1,0.24456496380508,0.143558055356614,0.207747757844906,0.116108846304334,0.264077098390605,0.0135339796797805,0.399244123316694,0.0820542385281055,0.0399411771362063,0.028223106556473,0.99217128110273
0.048163684618532,0.552775470295037,0.157070520425385,0.0309479333108818,0.272042484185812,0.483832519431415,0.326670496784889,0.187832297576723,0.412505598725965,0.0127193675690012,1,0.250098531939436,0.140549229403859,0.0242044411201533,0.369032449060907
0.090755336226499,0.886126575626171,1,0.00254326533989417,0.305111845908001,0.254585654153056,0.22920123710523,0.160473036901672,0.179727054329021,0.0199921425524291,0.33528015103111,0.124004474686441,0.079084125884024,0.278746001316633,0.0654492270632716
1,0.100907104836455,0.258443840870846,0.00101341815164961,0.512499176656219,0.0349772434684356,0.682479118980031,0.158988046689122,0.453758983797849,0.000108546614592511,0.0644571995067309,0.205417007267213,0.0237007724767835,0.192985278536635,0.358404185936063
