"real.1","real.2","real.3"
1,0.0167856415539111,0.444704179001152
1,0.184723998091309,0.685999711785383
1,0.00444035366780743,0.944161995103718
0.00979203749687431,0.044005215999013,1
0.0233981393854266,0.0177922374355833,1
1,0.0158116170809556,0.0605719728410086
2.02219414051109e-06,1.42572850426635e-06,1
1,0.0463776133872316,0.00961804317345194
1,0.483452457444048,0.0527132494621262
0.0502721041941541,0.00862473962615186,1
0.0014792766418568,0.575712809076666,1
0.000208102428034044,0.729372378232385,1
0.00641460245625054,0.982918325625867,1
0.0542072739494166,0.170534445783973,1
0.00389086380749446,0.155398496143248,1
1,0.209998507850542,6.96937218384599e-05
1,0.0205535903322291,0.370159531906504
1,0.252313289196126,0.411692437821274
1.79388943582608e-05,0.364419547509967,1
0.000617295306201516,5.92933135996192e-05,1
3.57136666427214e-05,0.0711991730782451,1
0.00565307014849069,0.0230319905237424,1
4.59910260644047e-05,0.0782121813746423,1
0.950806343716422,1,0.131907157483924
1,0.228470213868149,0.0919159410241246
0.00907055238664131,1,0.59900653531204
1,0.282791357800096,0.126716050261362
0.725436019980961,0.124868748992755,1
1,0.0102504716779921,0.0488944590195035
0.471978440575623,0.00014913362775846,1
1,0.324939793710632,0.00450865230032343
1,0.0417854100599884,0.666085847689133
2.91300886191779e-08,0.253545678991687,1
1,0.518399040974086,0.0522966144786322
0.683950584754262,1,0.112443259271766
0.0433000637487366,1,0.472381455650228
1,0.0139131531708879,0.00780565212477083
0.0405128086279607,0.859759764390597,1
1,0.332687701152167,0.0863408129150805
1,0.017514062029509,0.211828942838991
1.34997051191932e-05,0.0248566305099172,1
1,0.691142976737709,0.976097946487531
2.26946212176405e-10,0.022784230196878,1
1,0.111602347628052,0.633949266189716
1,0.0384570686948552,0.0756559970892764
0.139070253925054,1,0.405740376923528
0.689378921965318,0.427128469414727,1
1,0.193991318323291,0.137019900329323
1,0.156042713545782,0.0783606073970497
0.0615758475620963,1,0.611661090593672
1,0.0366521121598335,0.270871191620433
0.705150275788689,1,0.152597915407739
0.229418388400408,0.0133937063312662,1
1,0.243277359112227,0.924803176947416
0.184613058620128,1,0.234409543793127
0.00339198231119805,0.149497433685946,1
0.000427549550905582,0.347277616025825,1
1,0.00983010748818201,0.161181917366307
0.00687754873522753,0.13461071727116,1
1,0.0824363478662074,0.190543168454539
0.866021835589472,0.0368327470257095,1
0.00495535783688602,0.0921109418725703,1
1,0.0489898722072758,0.10777393191637
1,0.135164531853263,0.096889932759919
1,0.570083550737971,0.0570140424448611
5.8684082073902e-06,1,0.120645361808946
5.09882880797463e-05,0.0241992658512701,1
2.95604052770416e-05,1,0.120417720013011
1,0.0328019497894162,0.159216623674625
0.529848092872544,0.192152777685428,1
0.0565244091566587,0.248951533998229,1
0.204995117568925,0.00437210641745969,1
1.09081998467414e-17,0.413122463946956,1
1,0.284723689812219,0.894895475419009
1,0.0141015897328103,0.101641006632019
0.3463667585202,0.155420179568882,1
0.000997580771348482,0.179577333296275,1
0.783670148676635,1,0.150232660716512
0.088009700971606,0.314520035460551,1
0.00917814371684257,0.00106136215241515,1
1,0.0509187182203932,0.0266747347938617
0.00193728635832923,0.0305053093233892,1
0.294031662851632,1,0.000857406294603046
1,0.0010375953593768,0.192602265901596
1,0.107559766597087,0.116065623823031
1.24459081427972e-07,0.0294923848214656,1
1,0.306583376360825,0.00516727167413964
