"real.1","real.2","real.3","real.4","real.5"
0.0689505363467696,1,0.270449547762019,0.63704612747814,0.217715238415906
0.0185609048498198,0.332791630350329,0.0799739755990193,1,0.225241926207217
0.648299884514494,0.076424524502953,1,0.408876322709102,0.0592414603260558
0.0276253194164838,1,0.0124909084870928,0.550119749819539,0.069452836351534
0.142915475075104,0.163062974781069,0.200964944851317,1,0.233589956310717
0.7339033735929,8.871525951259e-05,1,0.182414894191566,0.0735448912866706
0.814125563394136,1,0.346730892693855,0.487172687038454,0.596120521568726
0.0211697809860574,1,0.00758352104562783,0.23769592563817,0.373856727895761
0.0484963466498487,1,0.18559762471883,0.680565279014503,0.258265979576881
0.223381545421098,1,0.0770636526433647,0.103260918974919,0.00136356090939471
1,0.432940577645329,0.579200651144245,0.00195005844508958,0.500367832872929
0.0765611638819204,0.510254015073847,0.474281905477861,0.212388179764562,1
0.00767638388638184,0.29870084145933,0.0110008096718577,0.138931504100118,1
0.0857998190482592,1,0.0737349623057377,0.42429157905858,0.0428997370902512
0.128264098048795,0.546183834528076,0.0056999487947427,0.0717874187242935,1
1,0.0122862130801429,0.10300788668732,0.0916051003522861,0.609784965253675
0.221788521595098,1,0.00301781640607109,0.0153092281500763,0.690962691896301
0.0535272984901354,0.866977118316515,0.4378632724365,1,0.389403634258392
0.728824269850101,0.352478653407455,1,0.608088346969948,0.144110342406544
1,0.852821162607862,0.0831243748181973,0.561006075850616,0.430132245638
1,0.387789431173848,0.836094980995205,0.0424726019845843,0.068846451656898
0.0179165697785524,0.784574169781422,0.111948893786147,0.624865158406359,1
0.0300689038252002,1,0.201525652091257,0.155497196157364,0.0722533431969895
0.107260481402867,0.686777443901455,1,0.667509610190033,0.927020404302203
0.0382699268727573,0.116642042182393,0.458409266120339,1,0.39805905869037
0.635700559218094,0.00641409409809589,0.391740447459939,0.154028122100345,1
0.586651528157579,0.0129753076759521,0.00397029992426952,0.121802527591261,1
0.862679621710971,0.69347658603539,0.000238833339544963,0.257173974932041,1
0.321651132189117,0.196096802413214,0.664380525239513,1,0.471084718019146
0.0302557335906341,0.521296461288083,0.076202711279858,0.214379939947227,1
1,0.36908072293728,0.257203197323149,0.591554645841715,0.159913511140248
0.0159725523427123,1,0.0465674495919304,0.10152296431504,0.0153472251627625
0.129527327908929,0.267390005752584,1,0.261151522078345,0.0416432828676715
0.111493905161838,0.898409666193096,0.0528569604665468,0.311413023956545,1
0.55920418936772,0.897422240435491,0.469978904203536,0.557553097922853,1
0.00549506670680291,1,0.122959888008281,0.225633139797663,0.0218009525118438
0.0166290323853867,0.41005402744385,0.000782490829155241,0.148825694508166,1
0.226833938488148,0.736998478599187,0.0781900218757355,0.261913194741933,1
0.533709232441868,0.0159420600515173,0.002749346579488,0.505133646121304,1
0.161002583094729,0.625302487587522,0.180402603469289,1,0.407603040793276
0.0519640093226151,0.00475039048311937,0.010991243404463,1,0.540232470658573
1,0.484990252925773,0.0918424649877846,0.0773707859535633,0.270239600512208
1,0.939934783895074,0.198632578378466,0.0186368428970979,0.709383286130749
0.321088614721896,0.194646566823012,1,0.289297776205105,0.344796048610894
0.826720516350247,0.444723868903383,0.00860025443181956,1,0.462678576029623
0.127278965535867,0.183980026576581,0.191049838590191,1,0.046302867918773
0.628038655127862,0.622853436470621,0.745895806974536,1,0.919066965951462
0.244392704353081,1,0.0490134071882764,0.447711849562682,3.67476974340529e-05
0.256273428884239,1,0.594525636870155,0.669501167803517,0.646985588860957
0.226302692026182,1.67400236040675e-07,1,0.219871397701813,0.0118706202982649
0.0154402562108286,0.27209399333917,9.32856089004244e-08,0.0807671527474193,1
0.0404375815058114,1,0.102496988581595,0.828113071759397,0.00822216358149132
0.0814467842133485,0.630452127116143,0.37019936789988,0.378884993731944,1
1,0.313467747436266,0.34489540062419,0.550247541585209,0.501723952401794
0.276516214920133,0.156543943374961,5.84044553879788e-05,0.0752984914594589,1
0.000950379631160895,0.345056633586465,0.061947923179577,0.08373702391587,1
0.00788166170389587,0.582303376019875,0.341042854541083,0.103399863823165,1
0.874791802651092,0.0227396432483853,0.193626358515989,0.297964621259528,1
0.0139499029596115,1,0.0994821084218744,0.630454234758213,0.0705836621384884
1,0.971448179601872,0.718625941458275,0.70511013505843,0.712656573823772
0.618068632169811,0.492043170871351,0.219534778253488,0.567500167054394,1
0.0639980028290502,0.160050115473369,0.259618157184044,0.0428834132523833,1
0.00490858940245825,0.196471637271878,0.0251327118408086,0.00375586522851787,1
1,0.259396195822506,0.0786093027390455,0.281278416593275,0.43530571573051
0.192713457842723,0.659674917687504,0.0292769775573234,0.18946312582592,1
0.212405352979827,0.0324499009085155,0.484093056422284,0.585576918501884,1
0.924495257589121,1,0.43488913692999,0.48297668009256,0.147269693385659
0.00131288215856854,0.413354743350476,0.26279859774338,0.286380716558411,1
0.808036063469935,0.243626994515714,1,0.174011783414015,0.177475836706503
1,0.0955331637358459,0.0934389506489822,0.199304984505385,0.392758130603071
0.0474841934064347,1,0.0611725361039035,0.238375951553397,0.00320500018157107
0.0708307893000752,0.0731712267067647,0.00206775910648406,1,0.136257269228169
0.0497131995227742,0.488529388538323,1,0.824723888539351,0.0134946444228361
0.0519214268765609,0.216150742802083,0.000903598245715533,0.0411905552999941,1
0.0798672308239661,0.555452067459398,0.0215725643513777,0.17823119157098,1
0.470611758183611,0.483021861070904,0.0309113311790478,1,0.222189329629718
0.455858380799445,0.705929594840487,1,0.642169821300315,0.466274980937129
1,0.103695544747174,0.237353726315049,0.191819496531878,0.715129407640147
0.30336220990546,1,0.253291327081352,0.0620661608705472,0.4785033363523
0.462381863562818,0.376692732299097,0.00128618609601138,1,0.645202093527057
1,0.642604714627927,0.988863913933318,0.158101555363208,0.703607545133837
1,0.429428079226071,0.375241486150647,0.151609210100544,0.0444310415203058
0.283232208881465,1,0.482499114732365,0.255557187051315,0.000148614462469211
0.0222919541141123,1,0.0260464346894902,0.0334671560643101,0.0111011863439913
0.0991617506471329,0.895960002290257,0.0984893280912386,1,0.0769206519913928
0.734476929193857,1,1.03243844906479e-12,0.018835696573499,0.619775223563789
0.945969322631148,0.0738669902062649,1,0.137349437198402,0.172447719921244
0.10442003147073,0.00427070390006896,1,0.801733354691332,0.0878230687039591
0.243495653252211,0.308212821688935,1.59129166310939e-06,0.177577841447114,1
0.434481949904198,0.813251473826011,0.384380319737409,0.118366732046462,1
3.35949613802335e-06,0.440722573291119,0.254765844857585,0.086325325805054,1
1,0.855621302600442,0.0990803630537496,0.0739309046630861,0.582173788443629
0.197651684635648,0.631134455731477,1,0.0631936935910676,0.147855025239726
1,0.496750798733825,0.0844076555081753,0.0917362544786281,0.479689848679759
0.034952860854302,0.515639318742885,0.137830828276943,0.127125224476478,1
0.272243937647403,0.909391892598755,0.200136535401601,1,0.0221206224022687
0.00320524209756155,1,0.871552108672673,0.863180669916765,0.744320184146923
0.128669632211849,0.904354189478828,0.214210326629048,1,0.0510369813293487
0.678015366171546,0.123219700061139,0.671346308865974,1,0.752959273261349
0.374644711180478,0.00110854002723993,0.804677885784506,1,0.00330738298363452
0.184269445226592,0.748047017999913,0.819630439085055,1,0.228146421744524
0.0885317904360204,0.104101618410679,3.7579165453492e-05,0.138189264956639,1
1,0.341271894280346,0.0468605385539542,0.174511233278107,0.116482899244617
0.079582994886356,1,0.0422656801815679,0.543613320107337,0.201425864500981
0.0556774225854255,0.774463963417829,0.0220792268260321,0.429543440266745,1
1,0.565461424845444,0.458477913398766,0.497144389769703,0.125412537034491
0.215730259900805,0.177779388323212,1,0.119854178459499,0.224970716304814
0.00815858232681315,0.235306645525863,0.0252682492284332,0.128772711770065,1
0.227782238750955,0.183036069719182,0.0240166656729593,0.0726679385445169,1
1,0.0565199667071975,0.247709069906653,0.876765056631819,0.209312795151772
0.596231298096772,1,0.13317404028533,0.615302731015249,0.000497915518679866
0.238357279221446,1,0.858328985979738,0.182199536460582,0.316813033032022
0.188793177236344,1,0.656226311014296,0.690368552279756,0.815659960050369
0.276809400600743,0.401370292046843,0.140298436423605,1,0.0804764958102866
0.618241021756653,0.0582446567708298,0.971766342376128,1,0.380073277174715
1,0.0882385997335695,0.0750036002293391,0.036381866283568,0.570847533467309
0.237676943817286,1,0.2201625896807,0.245297749554261,0.276299967097399
1,0.19344941713545,0.244881035055914,0.220791978941992,0.291754820316512
0.151149520283093,0.45752204352478,0.0292178512993758,0.348860675586811,1
0.00500096303065786,1,0.36240850457544,0.101670274779028,0.319071372189177
0.86610582969383,0.0530940095429254,0.837703128140846,0.490507076983755,1
0.718271363710199,1,0.46513112139582,0.217864114700366,0.545175161923128
0.539724051343603,0.0438690377464382,0.0204719231541638,0.681004150105591,1
0.131350467170809,0.462349483537617,0.0383657397211782,1,0.476047587185122
1,0.0758704909704718,0.119641331889613,0.986521577943173,0.776607750061658
1,0.243199776443445,0.299059443026825,0.0217074709674425,0.304477643413196
0.0669702296979655,0.106492525603298,0.0586619116467475,1,0.0786514392183336
0.127935883845261,0.053523275562079,0.132173985020249,1,0.0791689320308624
0.0162730477859245,1,0.234923026442251,0.0541585829226568,0.117338537598874
0.0129510284188745,0.292931916521452,0.0442574448302044,0.0798536182327909,1
0.789776686239791,0.272918548231828,1,0.918931727494301,0.0974852613968337
0.507463088575405,0.527284041440861,0.337280305013833,1,0.309808372219459
0.0830960774335054,1,0.20994647042678,0.115021753335714,0.0287391907740647
0.149571270005441,0.522300412052344,0.168812501015478,1,0.0457287828369217
0.066535904036363,1,0.182042609837256,0.174148343254646,0.001102554248213
0.00412966034846104,1,0.248709111677134,0.0700419425447639,0.0220030309644379
0.16911735259463,0.699037619251397,0.0182731162219178,1,0.725955838466173
0.168795172678616,0.243431819085914,0.54529238085708,1,0.170660320840843
0.248077421269633,0.0632806139707086,0.0416308086463086,1,0.368769438640623
0.145849641763562,0.135316503555024,1,0.529847417175385,0.278450672010823
0.0464515851744693,0.13649858395994,0.322407229912051,1,0.034723901295341
0.221477220583128,1,0.0851034113510582,0.6696777445066,0.0208430838962833
0.092961502764978,0.135147102379742,0.00639742695820488,0.188033902974645,1
0.716758907279754,0.632336453277628,0.724386696473901,0.65986108701858,1
0.22229384244523,0.0241217829285228,1,0.918006077175439,0.064912305159342
0.0983983393030365,0.521835669092772,0.237364284018937,1,0.000230595843242527
0.16328277958809,1,0.00271589795215541,0.287466947155402,0.607928616198733
0.820351112766955,0.0527792455642998,0.200157647446005,1,0.321731716665071
0.177452469334273,0.64893371637663,0.223716829896626,0.995346754439773,1
0.0172072280121693,1,0.0435099967868602,0.394613138539581,0.000462280146575918
0.272468892190787,0.119459887693795,0.592222412336098,1,0.104544170243752
